Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,3,4,53934,1229.4
1.00E+06,6,18,47878,531.32
100,5,15,52117,19.199
10,3,9,30268,3.358
1.00E+06,4,2,31507,1210.1
1.00E+05,1,6,64450,15049
10000,1,15,65670,1544.7
10,5,9,30321,3.4058
1.00E+06,3,7,50375,808.05
1.00E+05,1,17,61329,15927
1.00E+05,4,4,40355,897.75
10000,6,14,47003,494.8
1000,1,17,64267,155.39
1,4,8,6386.8,1.531
1.00E+06,3,13,58196,753.06
1.00E+06,5,14,50915,811.7
1.00E+06,2,4,55321,63627
1,3,8,6900.3,1.4368
1000,5,18,59279,171.49
1.00E+06,3,15,59941,860.92
10000,5,12,56196,775.45
