Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,100,1,6,1,10,8200.5,121.51
3,2,10,2,1,100,5070.1,11.941
1,10000,100,6,12,10,28084,3362.6
3,1000,3,6,12,1000,34560,1875.4
1,10000,1,1,3,10,22472,5856.1
3,2,3,1,12,100,8144.1,7.7584
3,1000,2,3,12,10,26130,1549.6
1,10,2,6,6,1000,12882,8.6797
1,100,1,6,3,10,12871,85.062
1,10,100,6,3,1000,942.06,110.2
1,1000,10,1,12,1000,18651,555.35
1,1000,100,1,6,10,15791,681.77
1,1,1,1,12,1000,2199.6,4.5637
1,10,1,3,3,100,12827,9.579
3,1,3,1,12,100,4523.5,6.5791
1,1,1,3,1,100,2787,3.4968
3,1000,1,3,12,100,24155,1584.5
3,100,3,2,1,1000,9497.8,360.22
3,2,2,3,6,10,9678.6,6.5096
1,100,2,1,1,100,9168.9,112.23
1,1,10,3,12,1000,944.31,10.723
1,2,2,6,3,100,4134.2,4.6526
1,1,2,3,6,1000,2249,4.5131
3,100,3,3,12,10,19333,197.36
1,10,1,1,12,100,10754,9.2795
3,2,1,1,12,1000,8600.6,7.4323
3,10,3,6,6,1000,18976,17.954
3,10,10,3,3,100,16589,19.298
1,10,3,2,6,100,11771,8.5872
3,1000,10,1,1,10,8856.6,4074
3,10000,2,6,6,1000,8110.5,36233
3,100,3,6,1,10,9239.6,367.84
3,2,3,1,6,100,8341.2,7.5625
1,2,3,6,1,100,3375.1,6.0006
3,10000,10,1,3,1000,6352.8,40238
3,1000,100,1,1,10,9762.6,3718.5
3,1,2,3,1,10,6552.4,4.6893
3,2,3,2,3,10,8817.4,7.2647
1,1000,100,3,3,100,14042,661.72
3,100,2,2,3,10,12976,258.91
1,10000,1,2,6,1000,24230,4887.5
3,10,3,3,3,1000,17960,18.077
3,1000,10,6,6,1000,27851,1230.8
3,1,1,1,1,1000,6002.3,7.71
3,1000,2,6,6,1000,25029,1860.6
3,10,3,3,6,100,19190,18.797
3,1,100,1,12,100,284.18,100.4
1,1,10,6,6,10,890.75,10.763
3,2,100,3,3,10,568.06,100.09
3,10000,10,2,3,100,8113.2,31929
1,100,1,1,1,1000,9029.2,120.11
1,10,10,1,3,100,7632.9,13.349
1,1000,3,2,12,100,21237,469.32
1,100,1,1,1,100,9322,111.63
3,100,3,2,3,10,13637,250.74
1,2,3,1,1,1000,3000.6,6.8904
1,10,1,6,6,1000,13591,8.2106
3,1000,3,3,12,10,30469,1842.2
3,1,1,1,12,10,5677.1,5.309
3,1000,3,2,1,100,4209,7795.6
1,100,100,2,6,1000,8956.9,109.85
1,2,10,1,3,10,1851.5,11.015
3,10,2,2,1,1000,9176.9,37.332
3,1000,1,2,12,100,27725,1529.5
3,10,1,1,1,10,7892.8,41.488
3,1,10,1,6,10,2747,10.763
3,10,1,2,3,1000,14441,23.766
3,10000,3,3,1,1000,5004.2,49673
1,1,3,3,12,100,1875.6,5.1301
1,100,3,6,12,1000,15640,69.748
1,1000,1,6,3,100,16474,668.17
3,10,3,1,3,100,13437,24.684
1,100,3,2,3,100,15219,76.698
3,10000,100,2,1,10,6044,36854
1,1000,2,2,12,1000,21434,532.47
3,1,10,6,1,10,2739.9,10.901
3,10000,3,2,6,100,10439,32196
1,2,10,2,6,10,1792.6,10.799
3,10000,10,3,1,100,7366,39848
1,2,10,2,12,10,1838.8,10.877
3,1000,100,6,6,100,29970,1166.4
3,1000,2,3,1,10,3625.2,13867
3,10000,1,3,12,100,18710,33561
1,100,2,2,3,10,14337,73.867
1,10,3,1,3,10,11474,9.0591
3,10,3,3,12,1000,18545,20.634
3,1000,1,1,1,100,4128.2,7856.5
3,1000,1,6,1,100,2858.8,14081
1,100,1,6,12,10,15066,70.458
1,1,100,2,1,1000,95.125,100.3
3,1,2,1,3,1000,5454.2,5.669
1,2,100,3,6,1000,184.19,101.13
1,10000,10,2,6,10,25071,4593.9
3,1000,1,3,6,100,26119,1598.7
3,10,100,6,6,10,2793.8,104.32
3,10000,2,6,12,100,8706.8,25140
3,1,1,1,3,1000,6124.2,5.0414
3,10000,1,2,12,1000,16118,15677
1,2,1,1,3,100,4303.6,4.6888
1,1000,3,2,12,10,21050,502.86
1,100,2,1,3,100,13593,79.113
3,10,3,3,12,100,17866,19.95
3,10,3,6,12,10,17814,18.043
3,1,100,2,1,10,290.12,100.36
3,1000,100,6,1,100,3157.1,13224
3,10,1,3,3,100,15676,19.806
1,1000,3,2,6,100,17805,646.41
3,1,10,1,12,100,2734.3,10.761
3,2,100,3,12,10,541,100.4
1,1,10,1,3,100,877.88,10.837
3,2,1,2,6,10,9114.4,7.1776
1,1,2,6,12,1000,2323.4,4.4231
3,1,2,2,1,100,5852.8,5.2943
1,10,1,3,6,100,13519,7.825
1,2,100,1,12,10,181.53,101.55
3,1000,10,2,3,10,17863,2534.9
1,1000,100,6,12,1000,17373,548.48
3,1,100,6,12,10,285.56,100.32
3,100,100,2,12,1000,18329,172.13
1,1,1,2,1,1000,2427,4.1886
3,1,100,1,6,1000,271.62,100.74
3,100,10,3,12,100,20093,185.04
1,100,2,1,1,1000,9002.1,118.21
3,1,10,2,1,100,2589.2,10.923
1,1000,10,2,1,10,9389.5,1109.1
3,10000,2,3,3,10,7593.9,32098
1,100,1,2,1,100,8333.7,134.75
3,10000,10,1,3,100,7240.8,36884
1,1000,2,1,3,10,14464,735.82
3,100,2,2,1,10,8320.7,392.48
3,2,1,6,12,100,9400.8,6.5297
1,1000,3,1,12,1000,18072,599.35
3,1000,2,2,1,100,3947.6,7872.2
3,2,2,6,1,100,9704,6.717
3,10000,2,1,6,1000,6931.9,38349
1,1,10,2,3,10,869.24,10.879
3,1000,3,2,12,1000,31031,1283.9
3,100,100,2,3,10,14443,225.27
3,10000,3,3,6,1000,16066,31267
3,2,100,2,12,10,535.94,100.4
1,2,100,3,3,1000,191,100.52
3,1,1,6,1,1000,7163.1,5.6832
1,100,100,3,12,100,8565.8,119.72
3,1000,100,1,1,100,11588,3740.2
3,2,3,6,12,10,8141.4,7.1667
3,2,3,2,1,100,8265.2,7.7424
3,10000,10,6,6,10,9083.8,27057
1,1000,2,6,1,1000,10030,1072.3
1,1000,2,2,6,1000,18021,593.68
1,1000,2,3,12,1000,17502,601.38
1,10000,100,6,1,100,5497.5,13031
3,10000,3,6,3,10,10553,30533
3,10,10,1,3,1000,14220,23.717
3,100,1,1,1,1000,7827.4,398.01
1,10000,2,6,12,100,23618,4340.8
3,1000,10,3,1,1000,3668.5,12102
1,2,100,6,6,1000,182,100.19
3,100,3,1,3,10,12756,271.11
3,1,100,1,6,100,282.5,100.36
1,1,10,6,3,1000,919.69,10.765
3,1000,100,1,3,10,20304,1814.3
1,100,10,3,12,100,14945,67.506
1,1000,1,3,3,100,16430,634.55
1,1,2,3,12,100,2195.8,4.3609
3,100,100,3,3,100,14293,217.49
1,2,100,1,1,1000,174.76,100.62
3,2,3,6,3,100,9121.1,6.3325
1,10000,100,1,6,100,22731,4766.5
1,10,1,3,6,10,13540,8.0656
1,100,3,2,1,100,8521,128.17
3,1,1,3,12,10,6328.6,4.4697
3,10000,10,1,1,100,6644.4,42341
1,2,2,6,12,1000,4087.8,4.8619
1,1,3,6,6,1000,1960.8,4.9731
1,10,1,2,3,100,13066,9.0089
3,10000,100,6,3,100,6806.2,38487
3,1,100,3,3,1000,273.71,100.35
1,1000,1,1,1,1000,9953.5,1105.4
1,2,3,3,1,1000,3484,5.9531
3,100,1,2,3,10,12340,266.03
3,10000,1,3,3,10,7434.9,34413
3,1,10,2,6,100,2586.6,10.643
3,100,10,2,3,100,14526,225.86
1,10,2,1,12,1000,10974,9.0157
1,100,2,2,6,1000,17755,63.241
3,100,1,3,1,1000,8278.6,371.9
3,2,1,1,1,10,7951,7.8849
3,1,100,2,3,10,280.71,99.994
1,10,100,2,6,10,920.56,101.34
3,100,100,3,12,10,19962,172.63
1,2,100,6,12,10,195.76,100.52
1,10,3,6,12,1000,10709,9.6064
3,1000,2,1,12,100,20939,1648.4
3,100,2,2,6,100,13933,243.98
1,10000,1,3,12,1000,18988,4942.6
1,100,2,1,1,10,8957.1,118.26
3,10,10,1,6,1000,15100,21.381
3,100,100,2,6,100,14197,202.89
1,10,2,6,12,1000,12502,9.7277
3,100,3,3,1,10,9365.6,353.49
3,1000,2,6,6,100,25884,1765.3
3,1000,10,6,3,10,22012,2057.7
1,2,1,6,6,1000,5198.4,3.8956
3,100,3,3,1,100,9123.4,345.37
1,10000,2,1,12,1000,23922,5618.9
1,100,100,3,3,1000,8514.6,115.33
1,1000,2,3,1,1000,10212,1138.5
1,100,10,2,3,10,14558,66.595
3,2,10,6,3,10,5368.9,11.008
1,10,10,6,6,100,7710.1,13.792
3,2,1,6,6,100,9576.1,6.2878
3,100,3,1,3,100,12871,257.63
3,2,3,2,6,1000,8357.8,7.1731
1,1,2,3,3,1000,2298.9,4.3585
1,10000,1,2,12,100,26472,3682.6
3,100,2,6,3,1000,14295,228.39
3,100,1,1,1,10,8119.6,399.59
3,100,10,3,12,1000,19945,173.19
1,100,10,6,3,100,14262,79.749
1,1,10,6,1,1000,890.24,10.881
1,1000,100,1,6,100,17064,611.22
1,2,10,6,3,100,1846.8,10.736
3,1,10,6,6,100,2652.1,10.634
1,1000,1,1,12,100,16416,660.07
1,100,10,3,3,10,13661,78.554
1,100,100,1,6,1000,8624.5,112.34
1,10,10,2,6,100,8321.8,11.913
3,100,100,2,1,100,9226.1,339.72
1,100,10,3,12,1000,15737,66.309
1,100,10,3,1,100,8477.5,111.84
1,1,2,3,12,10,2234.6,4.5767
3,1000,3,1,3,100,17857,1816.1
3,100,100,1,12,1000,13370,237.43
3,1,10,2,6,1000,2656.3,10.727
3,1000,100,1,6,1000,21451,1692
1,2,10,6,12,100,1817,10.719
3,2,2,6,3,100,10118,6.0268
1,10,10,2,12,1000,7975,12.346
3,1000,3,2,3,100,16991,2309.4
1,10,1,1,6,10,11598,8.9675
3,2,10,1,1,100,5066.5,14.373
3,10,10,1,1,1000,8537.5,38.229
3,1,1,1,12,1000,5576.8,5.4039
3,1,100,3,3,100,269.31,100.38
1,1,3,3,12,10,1907.6,5.1892
3,10,2,1,1,10,8392.6,39.798
1,1000,1,1,3,1000,14451,727.19
3,1000,100,6,12,100,30942,1756.7
1,10,100,2,6,1000,937.18,112.8
3,1,10,3,3,10,2738.5,10.522
1,1000,1,6,12,1000,18311,506.64
3,10,1,6,6,100,17105,19.786
3,1000,10,6,1,100,3089.5,13339
1,100,2,6,12,1000,14380,74.841
1,100,2,6,3,100,13236,84.443
3,2,2,1,12,10,8446.1,7.5077
1,1,3,2,3,10,1681.6,6.0442
1,2,10,3,12,10,1807.3,10.796
1,1,3,2,6,100,1655.8,6.0804
1,1000,3,1,1,100,10260,987.96
3,10000,2,1,6,100,6583.8,41529
3,1000,1,2,1,100,4024.4,8259.6
1,100,1,2,1,10,8051.2,132.39
1,1000,1,1,12,1000,16418,679.93
1,2,3,1,3,100,2882.2,6.2956
1,10,10,2,1,100,6743.1,16.725
3,1000,10,1,1,100,9763.2,3970.5
3,10000,100,2,6,100,12411,27171
3,10,100,1,1,1000,2872,104.44
1,100,1,1,3,1000,12675,84.245
3,10000,1,3,12,1000,16260,30580
1,10000,3,6,3,10,21813,4382.1
1,10000,3,3,12,10,19305,5022.5
1,1000,10,3,12,10,17780,572.63
1,10000,10,3,6,100,15193,5655.2
3,2,1,6,3,1000,10393,5.9745
1,100,100,3,3,100,8526,114.26
1,1000,100,1,3,1000,15684,704.63
3,10,1,6,1,1000,8703.1,37.518
1,1000,100,3,6,10,16137,582.32
1,10000,10,1,1,1000,4787.6,20394
3,10000,2,2,3,10,9940.8,32528
3,10,1,1,3,1000,12852,26.631
1,10000,10,6,12,10,30105,3265.8
1,1000,3,2,6,10,18289,544.72
3,10000,100,3,3,1000,7901.4,39333
3,1000,3,1,1,100,4985.2,6743.2
3,2,10,3,6,100,5359.2,10.959
3,1000,3,1,6,10,19328,1791.5
3,10,10,6,3,1000,16524,19.721
1,10000,10,2,1,1000,4095.2,22830
3,100,3,1,1,1000,8441.9,374.92
1,1000,1,6,12,100,18505,550.61
1,10000,10,3,3,100,18371,4942.5
3,10000,3,1,3,1000,6666.1,39746
3,1,2,1,3,10,5554.5,5.5897
1,100,10,2,12,1000,22207,51.913
1,100,1,2,12,100,19990,53.99
1,1000,2,6,12,1000,18625,516.54
3,10,3,6,1,100,10314,32.317
3,100,3,6,6,10,16186,200.25
1,10000,3,1,6,100,21790,5131.8
1,100,3,6,3,1000,13198,79.352
3,10,100,2,12,100,2687.2,105.54
1,10000,2,3,6,1000,15696,6067.6
1,100,100,1,12,10,8875.2,113.05
1,10000,2,1,6,10,20430,6802.9
3,100,100,3,3,1000,14397,220.25
1,1000,2,3,3,100,16337,664.83
3,100,1,1,6,100,11572,273.84
1,1000,1,3,1,10,10062,1006.6
1,1000,2,3,1,100,9421.1,1005.4
3,100,2,1,1,10,8422,402.81
1,2,100,3,3,100,186.12,153.3
1,10,100,1,3,10,932.59,100.89
1,2,3,3,1,100,3491.9,8.758
3,100,3,3,6,1000,16042,223
1,1,1,6,1,1000,2747.8,3.5026
3,1,3,6,3,100,5740.4,5.3665
3,10000,100,3,1,1000,9763.8,38220
3,10000,2,6,12,1000,10663,33111
3,10,2,2,3,100,15201,22.912
3,100,2,1,12,10,13017,246.74
1,1,2,3,12,1000,2276.9,4.4103
1,1,1,6,1,10,2499.4,3.6658
3,1,1,6,3,1000,6838.8,4.3409
