Max_spout,Spliters,Counters,Throughput+,Latency-
1000,6,12,48093,174.74
10000,3,6,53857,766.41
10,3,4,32064,3.1989
10,6,13,30842,3.226
1.00E+05,3,16,59252,868.23
1000,5,17,59520,172.09
100,4,13,52643,19.134
100,6,18,45666,19.374
1.00E+06,5,15,54619,965.73
1.00E+05,1,6,64450,15049
1.00E+06,4,16,56789,873.29
10000,4,14,54537,828.62
1,1,1,5434.7,1.8632
10000,1,14,63240,1544.4
1000,6,9,47213,181.57
10000,1,18,64152,1565.8
1,3,11,6678.2,1.5247
1,2,12,5577.5,1.8543
10,6,3,33660,2.9644
1.00E+05,1,3,59297,15169
100,4,5,46977,21.811
10000,3,13,58653,736.47
10000,5,18,55113,791.62
1.00E+05,5,12,58277,825.91
100,5,8,52163,18.834
1.00E+05,6,2,55380,440.37
100,1,7,52115,19.205
10000,6,6,44504,552.38
100,5,10,52505,19.357
1.00E+06,1,18,82514,44566
1.00E+06,3,3,43923,834.66
1.00E+06,4,1,73975,27361
100,3,10,54352,18.575
10,6,5,32256,3.1328
10000,5,3,36517,981.23
100,3,2,51763,19.574
100,2,16,57972,16.279
10000,1,13,64277,1595.8
10000,5,8,53575,770.37
100,6,4,43909,22.236
1.00E+06,5,12,54673,838.89
10000,2,14,75596,1100.8
1.00E+05,2,9,70997,11549
100,5,15,52117,19.199
10000,4,15,55474,803.04
100,4,3,39276,26.5
100,4,7,54730,18.332
1.00E+05,3,12,56804,806.52
1.00E+06,3,18,57632,871.26
1.00E+05,4,4,40355,897.75
100,5,3,40247,25.347
10,1,11,27273,3.5566
1000,6,6,44860,196.18
10000,5,6,49070,855.65
100,2,2,46785,21.854
10000,6,11,46686,513.58
10,6,11,30909,3.222
1000,1,9,63205,143.47
1000,4,16,60322,170.17
1.00E+06,3,16,54812,796.91
1,2,2,5801.6,1.7259
1,3,1,6927.3,1.4724
1,5,13,6373.1,1.5647
1.00E+05,3,6,54630,831.75
1.00E+06,6,7,39864,904.82
10000,3,15,58308,754.76
1.00E+06,5,17,56517,846.58
1000,2,1,41689,239.02
1,4,9,6256.8,1.6328
1000,2,9,57605,168.94
1.00E+06,5,8,53027,895.41
10,4,6,30674,3.274
1000,1,16,70644,142.51
1,4,12,6686.6,1.5439
1000,4,6,51426,203.82
1.00E+06,2,4,55321,63627
1.00E+05,3,5,50951,825.53
1000,1,12,66743,140.29
1,2,13,5602.6,1.852
1000,1,14,67553,140.5
10000,3,16,57894,753.81
1.00E+05,5,11,54720,827.53
1,1,13,5201.2,1.9178
10,6,8,31859,3.204
100,3,1,46137,22.012
100,2,9,52608,19.265
1.00E+05,5,13,53807,840.33
1.00E+05,5,2,34813,1027.4
10,2,4,31513,3.1552
1000,3,3,45915,222.66
1000,1,18,67460,145.24
100,4,11,54203,20.194
1,5,11,6673.1,1.5382
10,2,6,32716,3.0902
10000,2,16,72028,364.41
10,1,6,28862,3.5443
1.00E+06,3,12,58792,853.42
1000,3,13,59795,172.82
1000,3,4,49313,200.43
1000,4,8,53299,191.88
1.00E+06,3,11,57489,707.08
10,1,12,28007,3.5948
1000,4,13,58388,171.97
1,5,16,6304.4,1.5942
10,1,15,27492,3.6191
1000,4,11,57962,176.22
100,5,9,52754,19.392
1.00E+06,3,5,50224,838.11
1.00E+05,4,9,52139,816.63
1.00E+06,3,2,64297,720.35
1.00E+06,2,8,80544,30348
1,3,16,6634,1.5347
10,5,15,28524,3.5358
1.00E+06,2,10,90483,40896
1.00E+06,5,1,28155,1546.7
10000,4,10,52129,812.86
1.00E+06,5,16,52914,835.93
10000,5,17,56302,789.22
1,2,8,5534.4,1.8247
1.00E+06,2,13,72768,390.52
1.00E+05,6,11,48833,528.02
1,6,16,7150.8,1.4092
10000,5,4,36179,999.54
1,5,17,6394.5,1.6168
10000,4,1,55902,1726.8
100,1,5,47456,21.389
10000,5,7,51277,825.5
10,2,16,30324,3.2671
10000,4,13,58281,784.23
10000,4,4,39796,891.95
1,3,13,7017.7,1.5023
1.00E+05,6,5,42988,756.13
1.00E+05,1,11,67729,12569
1.00E+05,4,11,55317,784.34
1000,1,15,65559,146.59
1.00E+05,2,16,70660,503.57
100,2,10,54155,18.162
1.00E+05,3,18,58816,812.4
1.00E+05,3,13,57626,886.67
10,6,12,31526,3.1931
1.00E+05,3,8,57748,737.65
1000,2,11,61353,156.71
1,1,3,5529.9,1.8618
1.00E+05,4,5,44360,820.19
100,3,7,49943,20.323
100,5,12,52862,18.754
1.00E+05,2,14,75299,10531
1.00E+06,4,5,41780,911.8
1,5,2,7467.6,1.4
10000,5,5,46750,815.89
1.00E+05,1,17,61329,15927
1000,6,13,48802,169.2
1000,4,15,57265,182.23
1.00E+06,6,11,45294,505.23
1.00E+06,4,6,46966,853.63
1.00E+06,2,6,68913,56665
10000,6,5,43547,681.48
10,2,3,34032,2.9425
1,6,11,7037.9,1.4329
10,1,17,27657,3.6694
1000,5,1,30328,339.94
1000,1,3,53398,197.34
1.00E+06,2,2,57085,85782
100,3,16,54903,18.29
10,2,12,30864,3.2659
10,4,15,29159,3.4936
10,4,3,30954,3.258
1.00E+05,5,15,55162,1249.1
10000,5,9,54385,760.35
1,5,14,6400.4,1.5555
1.00E+05,3,2,64186,709.56
1.00E+06,3,4,52085,1052.8
100,1,13,54443,17.328
100,2,12,54774,17.333
10,5,6,30234,3.341
1.00E+06,1,5,69014,48267
1,4,1,6764.7,1.477
1,2,5,5846.6,1.8195
10000,6,15,48354,478.39
1000,6,10,45031,177.52
1,5,7,6855.4,1.4534
10000,6,2,53858,425.77
10,3,11,30027,3.3538
1,3,4,7463.5,1.3638
1000,6,17,44658,195.48
1000,2,13,66556,117.56
1000,3,17,59539,175.9
100,1,4,46717,22.151
1000,6,18,47309,173.16
10,5,5,31592,3.2717
10,3,8,30063,3.3333
10000,6,14,47003,494.8
100,6,8,47814,19.547
10,5,8,30839,3.3064
10,1,4,28996,3.4218
10000,1,9,64300,1468.8
10000,1,17,61870,1643
1,2,16,5424,1.8711
1000,4,12,54865,184.36
1.00E+06,2,5,63131,81802
1000,2,2,47925,212.72
100,1,17,53428,17.798
100,5,14,50797,19.589
1000,5,18,59279,171.49
1000,5,15,59100,172.62
10000,6,8,48377,453.5
1,3,5,7130.9,1.4207
1000,5,2,38185,266.02
10,1,3,28894,3.4678
1,1,14,5042.6,1.9422
10000,6,3,42753,904.03
100,3,12,55048,18.84
1,6,7,7767.6,1.331
1.00E+05,5,7,50286,848.09
1,5,9,6683.8,1.5397
1.00E+06,3,7,50375,808.05
1.00E+06,4,3,37308,963.54
100,2,3,48120,21.603
1000,6,11,48956,174.12
1,5,4,6534.9,1.5195
10,4,4,30830,3.2615
1.00E+05,4,1,47322,16401
10000,6,1,56278,1267.7
1,6,15,7042.3,1.4358
1.00E+05,2,7,65050,11657
10000,1,6,63667,1499.3
100,5,2,36286,27.571
1000,4,3,38038,276.55
1,3,10,6839.8,1.5172
1000,2,10,56649,177.42
1,6,17,6858.3,1.4572
1.00E+06,4,8,49519,860.01
100,1,1,45494,22.179
10000,3,7,49894,777.49
100,3,14,55033,18.287
1.00E+05,3,17,54411,883.79
1.00E+05,2,12,79475,10377
100,1,3,49918,20.812
10000,2,15,79489,1165.2
10,5,11,28365,3.4786
10,2,10,31649,3.1989
100,2,14,55727,18.091
1.00E+06,1,1,66418,91578
1,4,11,6509,1.6195
1,4,2,7928.6,1.3264
100,2,11,57860,16.393
10,2,17,29708,3.3809
1,2,10,5370.8,1.8457
1.00E+05,6,16,47476,535.45
1000,2,5,50993,205.93
100,2,1,39997,25.032
1000,2,4,48976,203.12
1.00E+05,1,4,60895,15073
1.00E+06,6,14,48325,518.26
1.00E+05,5,4,33910,1023.2
1000,1,11,64284,143.66
1.00E+05,5,8,53160,868.4
1.00E+05,5,5,44880,841.33
1.00E+05,4,8,51106,910.94
1,5,6,7000.6,1.446
10,3,3,31820,3.173
1,6,8,7104.5,1.3724
1,4,10,6328.6,1.6178
1,6,18,6857.8,1.4954
1.00E+05,6,17,44254,652.28
10000,2,4,52942,1857.9
1.00E+06,1,14,95094,36603
1.00E+05,2,13,76190,789.55
1,6,10,7591,1.3139
100,1,15,54676,16.838
1.00E+06,6,6,43657,618.01
1.00E+06,1,3,63021,82187
1000,4,7,59354,172.53
10,3,14,29954,3.3561
1000,4,2,34221,299.39
100,4,4,42733,24.039
1.00E+05,2,5,61746,14625
10000,5,15,54627,810.04
1.00E+06,3,15,59941,860.92
1,3,15,6513.8,1.5659
1.00E+05,3,9,57433,925.43
1.00E+06,1,11,93548,40881
1,3,14,6560.3,1.5364
1.00E+05,4,13,55815,876.54
100,3,13,55170,18.374
10000,2,8,57685,1722
1.00E+06,6,3,43784,874.17
1000,5,14,56967,179.53
1.00E+05,1,12,65922,13977
1,2,1,5698.4,1.8184
10000,3,5,52020,816.86
10000,1,2,58503,1682.6
1.00E+05,1,14,65736,15405
10000,4,11,54605,791.7
1.00E+05,6,8,47573,476.85
1.00E+06,4,14,55471,842.9
10000,6,13,46248,522.78
100,4,17,53212,19.881
1,4,13,6370.2,1.563
10000,3,1,51479,1811.1
1000,3,2,60799,166.47
100,3,11,54634,18.193
10000,1,4,64087,1529.5
1000,4,1,52846,187.36
1000,1,5,54852,184.6
1.00E+05,6,13,46049,552.56
1000,2,3,51798,195.36
10000,6,7,40972,835.76
10,5,16,29568,3.4202
1,6,4,7690.8,1.3
1000,2,6,53012,197.96
10,4,5,30406,3.3592
1.00E+05,2,2,47481,17940
1.00E+06,6,1,55673,6031.5
10,4,17,28135,3.5179
1.00E+05,6,12,44941,539.73
1.00E+05,3,14,59394,791.86
100,1,14,53658,17.361
10000,5,14,56405,820.87
100,3,8,53673,18.819
100,1,16,55413,17.56
10,5,3,28968,3.4356
10,1,1,28203,3.4546
10000,4,17,56387,877.9
1,5,8,7004.2,1.4586
1,5,5,7114.6,1.4161
1.00E+05,1,1,45189,20990
1.00E+06,1,4,62740,83689
1.00E+05,1,10,65424,13340
100,6,16,46773,19.903
1,1,6,5420.2,1.8391
1.00E+06,6,16,47353,514.45
100,1,11,55611,17.024
10000,6,12,44764,541.08
10000,3,10,54797,816.4
1000,1,6,55423,176.69
10,2,9,30945,3.2195
1000,4,14,55946,181.57
1.00E+06,2,7,71997,27969
1.00E+05,1,5,60465,14235
