A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,1,0,1,0,0,1,0,1,1,248.78,15
1,1,0,1,0,1,1,1,1,1,0,253.65,20
1,0,0,0,1,1,1,1,1,0,1,249.34,18
1,0,0,0,0,0,1,0,0,0,0,199.68,29
1,1,0,0,0,0,1,1,0,0,1,257.17,12
1,1,1,1,1,1,1,0,0,1,1,239.5,28
1,0,1,0,1,0,0,1,1,1,0,249.81,19
1,1,1,1,1,1,1,1,0,1,1,257.33,15
1,1,0,1,0,1,1,1,0,0,1,261.43,12
1,1,1,0,1,0,0,1,1,1,0,255.02,19
1,0,1,1,1,1,0,0,1,1,1,250.34,28
1,0,0,0,1,0,1,1,0,0,1,257.71,12
1,1,1,1,1,1,1,0,1,0,0,223.77,29
1,0,0,0,0,0,1,0,1,0,1,231.32,29
1,0,1,1,1,1,1,1,1,0,0,230.82,18
1,1,0,1,1,0,1,1,1,1,1,266.09,19
1,0,1,0,1,0,0,0,1,0,1,233.45,29
1,0,1,1,1,1,1,0,0,1,0,227.03,29
1,0,0,1,1,0,0,0,1,0,0,218.89,29
1,0,0,0,1,0,0,0,1,1,1,247.69,28
1,1,1,1,1,1,0,1,0,1,0,241.57,15
1,1,0,0,1,1,1,0,0,1,1,238.56,28
1,1,0,0,0,0,1,0,1,1,1,251.85,28
1,0,1,0,1,1,1,1,1,0,0,231.77,18
1,1,1,0,1,1,0,1,1,1,1,268.58,19
1,0,1,1,1,1,1,1,0,0,0,215.73,14
1,0,1,0,1,0,1,0,0,0,1,218.02,27
1,0,0,0,1,1,1,0,1,0,0,219.87,29
1,0,1,1,1,0,0,0,1,1,0,241.97,28
1,0,0,1,1,1,1,0,0,1,1,234.45,28
1,1,0,0,0,1,1,1,0,0,0,212.71,15
1,1,0,0,0,1,1,0,1,1,0,244.28,28
1,1,0,0,0,0,0,1,0,0,1,243.79,14
1,0,1,0,1,0,0,0,0,0,0,202.23,26
1,1,0,0,1,1,0,0,0,0,1,216.23,28
1,0,0,1,0,0,0,0,0,1,0,221.33,29
1,1,0,1,1,1,0,1,1,1,1,266.21,20
1,1,1,0,1,0,0,0,0,1,1,237.9,28
1,1,0,0,0,0,1,0,1,0,1,232.47,28
1,0,0,1,1,1,0,1,0,1,1,248.06,15
1,0,0,0,1,0,1,0,1,1,0,239.93,28
1,0,0,1,0,1,1,0,1,0,0,219.08,29
1,1,1,1,1,0,1,0,1,1,0,245.22,28
1,0,1,1,1,1,0,1,1,1,0,250.68,20
1,0,1,0,1,0,1,1,0,1,1,247.37,15
1,1,0,0,0,0,0,0,1,1,0,240.16,29
1,0,1,1,1,1,0,1,1,0,1,251.91,18
1,0,1,0,1,0,0,0,1,1,1,248.69,28
1,1,0,1,0,0,1,1,0,1,1,249.56,15
1,1,0,0,1,0,0,0,1,0,0,220.42,29
1,1,1,0,1,1,0,1,1,0,1,250.24,18
1,1,1,0,1,0,1,0,1,0,0,221.78,29
1,1,1,1,1,1,1,1,0,0,1,267.43,12
1,1,1,1,1,0,1,0,1,0,1,237.36,28
1,1,0,0,0,1,0,1,0,0,0,211.74,15
1,0,0,0,1,0,0,0,0,0,0,200.66,27
1,1,0,0,1,1,1,1,1,0,0,231.33,18
1,0,1,1,1,0,0,1,1,1,0,248.97,19
1,1,1,0,1,1,1,0,0,0,0,207.89,29
1,1,0,1,0,1,0,0,0,1,0,227.44,29
1,0,1,1,1,1,0,1,1,0,0,230.47,19
1,1,1,1,1,1,1,0,1,0,1,236.74,28
1,1,0,0,1,0,0,1,0,1,0,238.78,16
1,0,0,0,0,1,0,0,0,0,0,200.38,29
1,0,0,1,1,1,0,1,0,0,1,261.9,12
1,0,1,0,1,0,0,1,0,0,0,211.39,14
1,0,1,0,1,0,0,1,1,1,1,262.66,19
1,0,0,0,0,1,1,0,1,0,1,233,29
1,1,0,1,1,0,1,0,1,1,0,244.26,28
1,1,1,1,1,0,0,1,1,1,1,268.42,19
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,0,0,0,1,0,1,0,1,1,1,249.44,28
1,1,1,0,1,0,0,1,1,0,0,231.39,18
1,0,0,1,0,1,1,0,0,0,0,201.97,29
1,0,1,0,1,0,0,1,1,1,0,247.5,19
1,1,0,0,1,1,1,0,0,0,1,216.87,28
1,1,0,0,1,1,1,0,0,0,0,204.96,29
1,0,0,0,0,1,1,0,0,1,0,223.01,29
1,0,1,1,1,0,0,0,0,0,0,203.18,26
1,0,0,0,1,0,1,0,1,0,1,233.42,28
1,0,1,1,1,1,0,0,0,1,0,228.34,29
1,0,1,1,1,0,1,0,1,0,1,234.61,28
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,1,0,1,1,1,0,0,1,1,1,252.87,28
1,1,0,0,0,1,1,1,1,0,1,249.74,17
1,1,1,0,1,0,1,0,0,0,1,218.96,28
1,1,1,0,1,1,1,1,0,0,1,267.17,12
1,1,0,1,0,1,0,0,1,0,1,232.59,28
1,0,1,0,1,1,1,0,0,1,1,234.77,27
1,0,1,1,1,0,1,0,1,1,1,250.28,28
1,1,0,0,1,0,0,0,0,1,1,234.7,28
1,0,0,0,1,1,0,1,0,1,1,248.6,16
1,1,0,0,1,0,0,1,0,0,1,259.39,11
1,1,0,1,1,0,0,1,0,0,0,212.94,14
1,0,1,0,1,0,0,1,0,1,0,235.97,15
1,0,1,0,1,0,1,1,0,1,0,237.52,15
1,1,1,1,1,0,1,0,0,0,1,219.95,27
1,0,1,0,1,0,0,1,0,1,0,233.67,15
1,0,0,0,1,1,0,1,1,1,0,249.12,20
1,0,1,1,1,0,0,0,1,0,0,220.4,29
1,1,0,1,1,0,1,1,0,0,0,214.15,15
1,1,0,0,1,1,1,1,1,0,1,251.79,17
1,1,0,0,0,1,0,1,1,0,1,249.25,18
1,0,1,1,1,1,1,0,1,0,0,221.86,29
1,1,0,1,1,0,1,1,0,1,0,239.79,15
1,1,0,1,1,1,0,1,1,0,1,249.83,18
1,0,1,1,1,1,0,0,0,0,0,206.43,29
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,1,1,0,1,1,1,0,1,1,1,254.12,28
1,1,1,1,1,0,1,1,0,1,0,243.78,15
1,0,0,0,1,1,0,1,1,0,1,248.71,18
1,1,1,1,1,0,1,0,0,1,1,238.2,28
1,0,1,1,1,0,0,0,1,1,0,239.66,28
1,1,0,1,1,1,1,1,1,0,1,250.43,18
1,0,0,1,1,1,1,1,0,1,1,248.74,16
1,1,1,0,1,1,0,1,1,0,1,252.09,18
1,1,0,0,0,1,1,0,0,1,0,227.94,28
1,1,0,1,1,1,1,1,0,0,0,215.47,14
1,1,1,1,1,1,1,1,1,0,1,253.67,18
1,1,1,0,1,0,1,1,1,1,0,254.34,19
1,0,1,1,1,0,0,0,0,1,1,233.33,28
1,0,1,0,1,0,0,0,0,0,1,215.61,26
1,1,0,0,1,0,1,0,1,0,1,234.47,29
1,1,0,0,1,1,0,0,1,0,0,221.73,29
1,1,1,1,1,1,0,1,1,1,0,255.47,20
1,0,1,0,1,1,0,1,0,1,0,235.35,15
1,0,0,1,1,1,1,1,1,1,0,250.86,20
1,0,1,0,1,1,0,1,0,0,0,213.6,14
1,0,1,0,1,1,1,1,1,0,1,249.6,18
1,1,0,0,1,0,0,0,0,0,1,215.13,27
1,1,1,0,1,1,1,0,0,1,0,231.8,28
1,0,0,1,1,0,0,0,0,0,1,215.29,26
1,0,0,1,1,0,1,1,1,1,0,249.28,20
1,1,1,0,1,1,1,0,0,1,0,230.31,28
1,1,1,0,1,1,0,1,1,1,0,256.45,20
1,0,0,0,0,1,1,0,1,0,0,218.12,29
1,0,0,0,1,1,0,0,0,1,0,224.34,29
1,1,1,1,1,0,1,0,1,0,0,224.33,29
1,1,0,1,0,0,1,0,1,1,1,251.32,28
1,0,0,0,0,0,0,0,0,1,0,219.15,29
1,1,1,1,1,1,0,1,0,0,1,264.51,12
1,0,0,0,1,0,1,0,0,1,0,223.34,29
1,0,0,0,1,0,0,0,1,1,0,237.75,29
1,1,1,1,1,0,0,0,0,0,0,204.99,26
1,1,0,1,1,0,0,1,1,0,1,248.43,17
1,0,1,1,1,1,1,0,1,1,1,251.36,28
1,1,0,0,1,1,1,0,1,0,0,222.16,29
1,0,1,1,1,0,1,1,1,0,0,229.56,18
1,0,0,0,0,0,1,1,1,1,1,260.17,18
1,0,0,1,0,0,0,1,1,1,0,245.32,19
1,1,1,0,1,0,1,1,0,1,1,254.39,15
1,1,0,0,1,1,0,1,0,0,0,214.38,15
1,0,0,1,0,0,1,0,0,1,1,231.44,29
1,0,1,0,1,1,0,0,0,1,0,227.18,29
1,1,0,1,1,1,1,1,0,0,1,263.57,12
1,1,0,1,1,0,0,0,1,0,0,221.17,29
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,0,1,0,1,0,1,1,0,0,0,215.31,14
1,0,0,0,0,0,1,1,1,1,0,246.73,20
1,1,1,0,1,0,1,0,0,1,1,237.33,28
1,0,1,0,1,1,0,1,0,0,1,265.4,12
1,1,0,1,0,1,1,0,1,0,0,220.98,29
1,0,0,0,1,1,0,0,0,0,1,215.19,29
1,0,0,1,1,1,1,0,0,1,0,225.77,28
1,1,1,1,1,1,1,0,1,1,1,255.01,28
1,0,1,0,1,1,0,0,1,0,0,222.19,29
1,0,1,0,1,0,1,1,0,0,1,264.18,12
1,1,1,0,1,1,1,0,0,1,1,238.74,28
1,1,0,0,0,1,0,1,0,0,1,258.16,12
1,0,1,0,1,1,0,0,0,0,1,218.3,29
1,0,1,0,1,1,1,0,1,0,0,222.56,29
1,0,0,0,1,1,0,0,1,0,0,219.33,29
1,1,1,1,1,0,1,0,0,0,0,207.65,29
1,0,1,1,1,1,1,0,1,0,1,235.79,28
1,1,1,1,1,0,0,0,1,1,0,245.94,28
1,1,0,1,0,1,1,0,0,0,1,216.3,28
1,0,1,0,1,0,1,0,1,1,1,251.01,28
1,1,1,1,1,0,0,0,1,1,1,254.34,28
1,0,1,0,1,0,1,0,0,0,0,202.93,29
1,0,0,0,0,1,1,0,0,1,1,232.22,28
1,0,1,0,1,0,1,0,1,0,0,219.75,29
1,0,1,1,1,0,1,0,0,1,1,235.95,27
1,0,0,1,0,1,1,0,0,1,0,223.98,29
1,1,0,1,0,1,1,1,1,0,1,248.58,18
1,1,0,0,1,1,1,1,0,0,1,262.01,12
1,1,0,1,1,0,0,1,0,1,1,250.57,16
1,1,1,1,1,1,0,1,1,0,0,232.12,18
1,1,1,1,1,1,1,0,0,0,0,208.92,29
1,0,0,0,0,0,1,1,1,0,0,225.34,18
1,0,1,1,1,1,1,0,1,1,0,244.23,28
1,0,1,0,1,0,0,1,1,0,1,250.12,16
1,0,0,0,1,0,0,0,0,1,1,230.47,29
1,1,0,1,1,1,1,0,0,0,1,218.04,28
1,1,0,1,1,1,0,1,0,1,1,252.52,15
1,1,1,0,1,1,0,0,1,0,0,222.52,29
1,0,0,0,0,0,0,0,1,1,0,234.87,29
1,1,0,1,1,0,1,1,0,0,1,261.53,12
1,1,1,1,1,0,0,1,1,0,1,252.27,16
1,1,0,1,1,0,0,1,1,0,0,229.12,19
1,1,0,1,0,0,0,1,1,0,1,246.32,16
1,0,0,0,1,0,0,1,0,1,1,246.38,16
1,0,1,1,1,0,1,1,1,1,0,250.49,20
1,1,1,1,1,0,0,0,1,1,0,244.5,28
1,1,1,0,1,0,0,0,0,0,0,205.99,26
1,1,1,0,1,0,1,0,1,0,1,234.38,28
1,1,0,1,1,1,1,1,0,1,0,241.69,15
1,0,1,0,1,1,1,1,0,0,1,266.12,12
1,1,1,0,1,1,1,1,1,1,1,267.51,19
1,1,0,0,0,1,0,0,0,0,1,214.28,29
1,1,0,1,0,0,0,0,1,1,1,250.24,28
1,0,1,1,1,1,0,1,1,1,0,252.58,20
1,1,1,1,1,1,1,1,1,1,0,258.83,20
1,0,1,1,1,0,1,0,1,1,1,251.79,28
1,1,0,1,0,1,0,1,0,0,0,212.05,15
1,1,1,0,1,1,0,0,1,0,1,234.42,28
1,0,0,1,0,1,1,1,1,1,1,260.69,19
1,0,0,0,0,1,0,0,1,0,0,217.7,29
1,0,1,1,1,1,0,0,0,1,1,234.95,28
1,1,0,0,0,1,0,0,1,0,0,219.97,29
1,1,0,0,1,1,0,0,1,1,1,253.74,28
1,0,1,1,1,0,1,1,1,1,0,252.51,20
1,0,1,0,1,1,0,1,0,0,1,263.13,12
1,0,0,1,1,0,0,1,0,0,1,261.01,12
1,0,0,0,0,1,0,0,0,1,0,222.24,29
1,1,0,1,0,0,0,0,0,0,0,201.52,26
1,1,0,0,0,1,1,0,0,0,1,215.02,28
1,0,1,1,1,0,0,1,0,1,1,250.04,15
1,0,1,1,1,1,1,0,1,0,0,223.52,29
1,0,1,1,1,1,1,1,1,1,0,254.24,20
1,1,0,0,1,1,0,1,1,0,0,230.77,19
1,1,1,0,1,0,1,0,1,1,1,252.99,28
1,0,1,0,1,1,0,1,0,1,1,248.07,15
1,0,1,0,1,0,1,0,0,0,1,215.99,27
1,1,1,1,1,0,0,0,0,1,1,237.13,28
1,0,1,0,1,0,1,1,1,1,0,249.39,20
1,0,1,1,1,1,1,1,0,0,1,267.07,12
1,1,1,0,1,0,0,0,1,1,0,245.16,28
1,0,0,1,1,1,0,0,1,0,0,220.21,29
1,0,0,0,0,0,1,0,0,1,1,230.79,29
1,1,1,0,1,1,0,0,1,1,1,254.5,28
1,0,0,1,1,0,1,0,0,0,1,215.96,28
1,1,0,1,1,0,1,0,0,0,1,216.91,29
1,0,1,0,1,0,1,0,1,0,1,235.37,28
1,1,0,1,0,1,0,0,0,1,1,235.85,28
1,1,1,0,1,0,1,1,1,1,1,266.48,19
1,0,0,1,1,0,1,0,1,0,0,219.63,29
1,1,1,1,1,0,0,1,0,0,0,217.29,14
1,1,1,0,1,1,0,0,0,1,1,239.59,27
1,1,1,0,1,0,0,0,1,0,0,221.38,29
1,0,0,0,0,0,0,1,1,1,1,258.56,18
1,0,0,1,0,1,0,0,0,0,0,201.47,29
1,0,0,0,1,1,0,1,0,0,0,212.44,15
1,0,0,0,0,1,0,1,0,0,0,209.58,15
1,1,0,1,1,1,1,1,1,1,1,267.17,19
1,0,0,1,1,0,1,0,0,0,0,202.68,29
1,1,1,0,1,1,0,1,1,0,0,230.79,18
1,0,0,1,0,0,1,1,1,1,0,247.08,20
1,0,1,1,1,0,1,0,1,1,0,242.86,28
1,0,1,0,1,1,0,1,0,1,0,237.87,15
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,1,0,0,1,1,1,0,1,1,1,254.42,28
1,1,0,0,0,0,0,0,0,0,1,213.27,26
1,1,0,0,1,1,0,0,1,0,1,234.22,28
1,0,0,0,1,0,0,1,1,1,0,247.08,19
1,1,0,0,0,1,0,1,1,0,0,228.65,19
1,0,1,1,1,1,1,0,0,1,1,235.57,28
1,0,0,0,0,0,1,0,0,1,0,221.61,29
1,0,0,1,0,1,0,1,1,0,0,226.57,19
1,1,1,1,1,0,1,0,0,1,0,231.31,28
1,1,1,0,1,0,0,1,0,0,1,246.96,14
1,1,0,1,1,1,1,1,0,1,1,253.47,15
1,1,1,0,1,1,0,0,1,1,1,253.12,28
1,0,1,0,1,1,0,1,1,0,1,249.01,18
1,0,0,0,0,1,0,1,0,1,0,232.33,16
1,1,0,0,0,0,0,0,1,0,1,232,28
1,1,0,1,1,0,1,0,1,1,1,252.81,28
1,0,0,0,1,0,1,1,0,1,1,247.79,15
1,0,1,1,1,0,1,0,1,1,0,241.33,28
1,0,0,1,0,0,0,0,0,1,1,230.24,28
1,0,0,1,1,0,1,1,0,0,0,212.45,15
1,0,1,1,1,0,1,1,0,0,0,214.31,14
1,1,0,1,0,0,1,1,0,0,1,259.37,12
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,1,0,1,1,1,1,0,1,0,1,235.79,28
1,0,1,1,1,0,0,0,0,1,0,224.73,29
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,0,0,0,0,0,0,0,1,0,0,216.4,29
1,1,1,1,1,1,1,1,0,1,0,243.28,15
1,0,0,1,1,0,0,0,1,0,1,232.65,27
1,1,0,1,1,1,0,1,0,0,1,263.04,12
1,0,0,1,1,1,1,0,1,1,0,241.78,28
1,0,0,1,0,0,0,0,0,0,0,199.95,26
1,0,0,0,1,0,0,1,0,0,0,210.71,15
1,1,1,0,1,1,0,0,0,1,1,237.89,27
1,0,1,0,1,1,0,1,1,1,0,251.52,20
1,0,0,1,1,0,0,1,1,1,0,247.72,19
1,1,0,0,1,0,0,1,1,0,0,229.19,18
1,0,0,0,0,1,1,1,1,0,1,247.13,18
1,0,1,0,1,0,1,1,1,0,0,230.57,18
1,0,1,0,1,1,0,0,1,1,1,249.72,28
1,0,1,0,1,0,1,0,1,1,0,240.22,28
1,0,0,1,0,1,1,1,1,0,0,227.29,18
1,0,0,0,0,0,1,1,0,1,1,245.21,16
1,1,1,0,1,1,1,0,1,0,1,235.96,28
1,1,0,0,1,1,1,0,1,1,0,246.16,28
1,0,0,1,0,1,1,0,0,0,1,215.18,28
1,0,1,0,1,0,0,0,0,1,1,234.05,28
1,1,0,0,0,1,1,1,0,1,0,240.07,16
1,0,1,1,1,1,1,0,0,0,0,207.1,29
1,1,0,0,0,1,0,0,1,1,1,251.93,28
1,1,0,1,1,1,0,1,1,1,0,254.14,20
1,0,0,1,0,0,1,0,1,1,0,238.7,28
1,0,0,1,1,0,0,1,0,0,0,211.19,14
1,1,0,1,0,1,0,0,1,1,0,243.12,28
1,1,0,1,0,0,0,1,1,0,0,227.15,19
1,1,0,0,1,0,1,0,1,1,1,253.49,28
1,1,0,0,0,1,1,0,1,1,1,252.82,28
1,1,1,1,1,1,0,0,0,0,1,218.59,28
1,1,0,0,0,0,0,0,0,1,1,232.62,28
1,1,0,1,0,1,1,0,0,1,1,236.58,28
1,1,0,0,1,1,1,1,0,1,0,242.46,16
1,0,1,1,1,1,0,0,1,0,1,235.07,28
1,0,1,0,1,0,1,0,0,1,1,235.23,27
1,1,1,0,1,1,1,0,0,0,1,219.83,28
1,0,0,0,1,0,0,0,0,0,1,214.37,26
1,0,0,0,1,1,1,1,0,0,0,213.41,15
1,0,0,0,1,1,0,0,0,1,1,233.12,29
1,0,0,1,0,0,0,1,1,1,1,258.02,19
1,0,1,1,1,0,1,1,1,1,1,262.6,19
1,1,1,1,1,1,1,1,1,0,1,251.8,18
1,1,0,1,1,1,1,0,0,1,1,238.27,28
1,1,0,0,1,0,1,0,1,1,0,244.59,28
1,0,0,1,0,1,0,0,0,0,1,214.65,28
1,0,0,1,1,1,1,0,1,1,1,250.48,28
1,1,1,0,1,1,0,0,1,0,0,224.18,29
1,0,1,0,1,1,0,0,0,0,0,205.36,29
1,0,1,1,1,0,0,1,0,1,0,235.17,15
1,0,0,0,0,1,1,0,1,1,0,239.56,28
1,1,1,0,1,1,0,1,0,0,1,266.03,12
1,0,0,1,1,1,1,1,0,0,1,263.19,12
1,1,0,0,1,0,1,1,1,1,1,268.41,18
1,0,1,1,1,1,1,1,1,0,0,232.96,18
1,0,0,0,1,1,1,0,1,1,1,250.6,28
1,1,1,1,1,0,0,0,0,0,0,206.9,26
1,0,1,0,1,0,0,1,1,0,1,248.02,16
1,1,0,0,1,1,0,1,1,1,0,255.47,20
1,1,1,0,1,1,0,1,1,1,1,266.52,19
1,0,0,1,0,0,0,1,0,0,0,208.37,15
1,1,0,1,0,0,0,0,1,1,0,241.7,29
1,1,1,0,1,0,1,0,0,0,1,217.06,28
1,1,0,1,1,0,0,1,0,0,1,260.88,12
1,1,1,0,1,1,1,1,1,1,0,255.87,20
1,0,0,0,1,0,1,0,0,0,0,201.7,29
1,1,0,1,0,1,0,0,1,1,1,251.43,28
1,1,0,1,0,1,1,1,1,0,0,228.97,19
1,0,0,1,0,0,1,1,0,0,1,257.68,12
1,1,0,0,0,1,1,0,0,1,1,236.64,28
1,1,0,1,0,0,1,0,0,0,0,202.69,29
1,1,0,0,0,0,1,1,1,0,1,248.19,17
1,1,1,0,1,1,0,1,1,1,0,254.26,20
1,1,0,0,0,1,1,1,0,1,1,252.89,16
1,0,1,1,1,0,1,0,1,0,1,236.31,28
1,1,0,0,0,0,0,0,0,1,0,224.43,29
1,0,0,0,1,1,1,0,0,0,0,202.81,29
1,0,1,1,1,1,1,1,0,1,1,252.62,15
1,1,0,1,1,1,1,0,0,0,0,205.74,29
1,1,1,0,1,1,0,0,0,0,0,207.12,29
1,1,0,1,0,1,0,0,0,0,0,203.19,29
1,0,1,0,1,1,1,0,0,1,1,236.38,27
1,1,0,1,1,1,0,0,1,0,1,234.25,28
1,1,1,0,1,0,1,1,1,1,1,268.38,19
1,1,0,1,0,1,0,1,1,0,1,247.87,18
1,1,0,1,0,1,1,1,0,1,1,251.03,15
1,1,1,0,1,1,1,1,0,0,0,218.23,14
1,1,0,1,0,1,1,0,1,1,1,252.28,28
1,1,0,0,0,1,0,0,0,1,1,235.51,28
1,1,1,1,1,1,0,1,1,0,0,234.08,18
1,1,1,1,1,1,0,1,1,0,1,251.15,18
1,0,0,1,0,0,0,0,1,1,0,236.89,29
1,1,0,0,1,0,0,0,1,1,1,251.74,28
1,1,0,1,0,0,1,1,1,0,0,227.53,19
1,0,0,1,0,1,1,0,0,1,1,232.64,29
1,0,0,0,1,1,1,1,1,0,0,229.21,18
1,0,1,0,1,1,1,1,0,0,0,216.92,14
1,1,0,0,0,0,1,1,0,1,1,251.09,15
1,0,1,0,1,1,1,1,0,1,0,236.95,15
1,0,0,0,1,0,0,1,0,1,0,232.86,16
1,0,0,0,0,0,0,1,1,0,1,244.92,16
1,1,1,0,1,0,0,0,0,0,1,216.64,26
1,0,0,1,1,1,0,1,1,0,0,228.86,19
1,1,0,0,0,1,1,0,1,0,1,234.06,28
1,0,1,0,1,0,1,0,1,0,0,221.44,29
1,1,0,0,1,1,1,1,0,1,1,255.42,15
1,0,0,0,0,1,0,1,1,1,1,260.5,19
1,1,1,0,1,1,1,0,0,0,1,218.5,28
1,1,0,0,1,1,1,0,0,1,0,229.82,28
1,1,0,1,1,0,1,1,0,1,1,252.04,15
1,0,0,0,0,1,1,0,1,1,1,249.04,28
1,0,0,1,1,0,0,1,0,1,0,233.43,15
1,0,0,1,1,1,1,1,1,1,1,262.11,19
1,0,0,0,0,0,1,1,0,0,0,208.99,15
1,0,1,1,1,0,1,1,0,1,0,235.97,15
1,1,1,0,1,1,1,1,1,0,1,250.61,18
1,1,1,1,1,1,0,1,0,0,0,218.62,14
1,0,0,0,0,1,0,1,1,0,0,226.13,18
1,0,1,1,1,1,0,0,1,0,0,221.26,29
1,1,1,1,1,0,0,1,0,1,1,254.59,15
1,1,1,0,1,0,0,1,1,0,1,248.9,16
1,1,1,1,1,1,0,1,1,1,1,267.85,19
1,0,1,0,1,1,1,1,1,1,1,262.94,19
1,1,0,1,1,0,0,0,0,1,1,235.73,28
1,0,0,0,0,0,0,0,1,0,1,230.74,29
1,1,0,0,0,1,1,1,1,1,0,254.89,19
1,0,0,1,0,1,0,0,1,1,1,248.06,28
1,0,1,1,1,0,0,1,0,0,1,265.38,11
1,0,1,0,1,1,1,1,0,0,1,263.58,12
1,1,1,0,1,1,0,1,0,1,1,252.75,15
1,0,0,0,0,1,0,0,1,1,1,247.99,28
1,0,0,0,1,1,1,1,1,1,1,263.59,19
1,0,0,0,0,0,1,1,0,1,0,231.33,16
1,0,0,1,1,1,1,0,1,0,0,220.82,29
1,1,1,1,1,0,0,0,1,0,0,224.07,29
1,1,0,1,0,1,0,1,0,1,0,237.69,15
1,0,1,1,1,0,1,0,0,0,0,205.71,29
