Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
2,2,1,2.62E+05,512,8214.7,249.49
3,2,6,2.62E+05,1024,13913,214.76
3,3,12,1.05E+08,512,18019,173.48
1,3,9,1.05E+08,1024,12074,80.847
2,2,12,1.05E+07,512,15329,137.4
2,1,6,1.05E+08,512,12541,153.27
2,1,1,5.24E+06,512,8080.2,251.14
1,1,1,2.62E+05,1024,9282.3,103.32
1,2,9,1.05E+07,2048,19710,49.453
1,3,9,1.05E+06,512,12724,72.712
1,3,2,2.62E+05,512,11483,85.765
3,1,2,1.05E+06,2048,11332,267.57
2,6,12,1.05E+07,512,15587,129.74
1,2,3,1.05E+06,1024,14343,67.011
1,1,6,2.62E+05,512,13551,71.47
3,1,2,5.24E+06,1024,11326,273.88
2,1,1,1.05E+07,2048,8019.9,247.42
2,3,9,1.05E+08,512,13810,147.99
3,3,12,2.62E+05,512,17736,176.97
2,1,9,1.05E+06,512,13293,143.77
3,3,3,1.05E+06,1024,13658,223.86
2,2,6,5.24E+06,1024,13095,151.03
1,3,1,2.62E+05,2048,8507.8,109.16
3,6,6,1.05E+08,512,15787,191.95
2,6,2,1.05E+07,512,11428,172.9
3,1,6,1.05E+06,512,12174,252.57
1,6,1,2.62E+05,1024,8506,113.18
2,6,1,1.05E+08,512,9884,193.31
1,1,3,1.05E+06,2048,12633,78.619
3,6,2,2.62E+05,1024,12018,247
1,2,1,5.24E+06,2048,8056,124.54
3,6,9,1.05E+07,512,17433,177.14
1,3,2,1.05E+06,512,11641,83.951
3,3,1,1.05E+06,1024,8491.4,367.32
3,6,6,1.05E+08,1024,15370,196.87
2,3,1,1.05E+08,512,9503.6,203.99
1,6,2,1.05E+07,1024,11604,82.823
3,2,1,1.05E+06,2048,8333.2,371.39
3,2,9,1.05E+06,1024,14871,198.13
3,2,3,2.62E+05,1024,12512,242.22
2,6,12,1.05E+07,2048,15139,131.67
3,1,9,2.62E+05,1024,12160,244.75
2,3,9,1.05E+07,2048,13615,147.56
1,3,6,1.05E+06,2048,11779,77.761
3,3,3,1.05E+08,1024,13713,222.1
2,2,3,1.05E+07,512,12486,163.58
3,3,9,2.62E+05,2048,17079,180.64
3,3,2,1.05E+06,2048,11542,267.34
1,3,9,2.62E+05,1024,13058,73.809
1,6,1,5.24E+06,1024,8444.1,111.72
1,6,2,1.05E+07,512,11815,81.21
2,6,6,2.62E+05,1024,12864,149.1
3,3,1,1.05E+06,512,8207.4,373.63
1,3,2,1.05E+06,1024,11890,80.612
2,3,1,5.24E+06,2048,9575.8,199.41
1,1,2,5.24E+06,2048,10917,89.624
1,3,6,1.05E+08,1024,12879,71.95
3,6,6,1.05E+08,2048,15767,199.75
1,3,3,5.24E+06,1024,12652,75.422
1,1,12,1.05E+07,2048,14742,66.966
2,3,2,1.05E+08,512,11445,180.03
2,6,12,1.05E+08,512,15663,125.43
2,6,9,5.24E+06,512,14230,139.76
2,1,9,1.05E+06,1024,13426,141.57
3,3,1,1.05E+08,512,8135.8,380.16
1,2,1,2.62E+05,2048,7965.2,124.28
3,6,6,1.05E+06,2048,15319,194.8
2,1,3,1.05E+07,1024,12599,159.83
1,1,12,1.05E+07,1024,14971,64.789
2,1,9,2.62E+05,512,12967,150.8
3,1,1,1.05E+07,2048,7999.9,384.8
1,3,2,2.62E+05,1024,11558,81.884
2,2,12,5.24E+06,2048,14184,137.27
2,2,12,2.62E+05,512,13646,145.26
1,6,12,2.62E+05,1024,13628,68.597
3,1,1,1.05E+08,512,7939.4,379.33
2,3,9,2.62E+05,1024,14045,139.91
1,3,2,5.24E+06,512,11317,84.692
3,2,3,1.05E+08,1024,12580,252.44
1,2,6,1.05E+07,512,16393,61.68
2,1,6,5.24E+06,1024,12674,150.2
1,6,2,5.24E+06,1024,11972,78.883
3,3,1,2.62E+05,1024,8111.1,374.92
1,1,9,2.62E+05,512,14975,65.207
3,3,2,1.05E+07,1024,11650,263.14
1,3,6,1.05E+07,1024,11980,78.924
3,2,9,2.62E+05,1024,15383,196.52
3,2,6,5.24E+06,2048,14251,214.7
2,2,9,1.05E+07,2048,13660,141.27
1,6,6,5.24E+06,2048,13385,72.833
3,2,1,1.05E+08,1024,8153.9,380.27
3,2,1,5.24E+06,1024,8231.7,362.87
3,1,6,1.05E+07,1024,11847,250.2
1,6,2,1.05E+06,2048,11690,83.558
2,2,6,1.05E+06,512,12901,152.29
3,3,1,1.05E+08,1024,8083.4,382.76
1,1,2,1.05E+07,512,10803,91.932
2,1,9,1.05E+06,2048,13114,147.66
3,2,12,5.24E+06,512,15955,200.74
3,1,1,2.62E+05,1024,7954.8,379.24
1,6,3,1.05E+06,1024,12397,79.414
1,3,12,1.05E+08,512,13122,72.286
3,3,2,5.24E+06,2048,11475,263.58
1,6,6,1.05E+07,512,12903,71.984
3,3,12,1.05E+06,512,17892,172.78
2,6,2,5.24E+06,1024,11656,169.76
3,6,9,2.62E+05,1024,17206,186.35
1,3,2,1.05E+07,1024,11667,82.684
2,3,1,5.24E+06,1024,9398.1,202.45
2,6,9,1.05E+08,512,14311,141.58
2,1,1,2.62E+05,1024,8097,253.1
2,1,3,1.05E+08,1024,12529,154.49
3,2,9,1.05E+07,1024,15773,201.11
2,2,6,2.62E+05,1024,13270,151.92
2,6,9,5.24E+06,2048,14304,135.43
3,6,6,1.05E+07,1024,15822,191.57
1,2,12,1.05E+08,512,20167,49.514
2,3,3,2.62E+05,1024,11756,166.8
2,2,12,2.62E+05,1024,13909,144.72
1,3,6,1.05E+06,512,12604,78.001
3,6,3,1.05E+07,512,13614,218.1
2,2,9,2.62E+05,512,13979,144.14
1,6,3,1.05E+06,2048,12106,79.89
3,3,9,1.05E+08,2048,16995,184.63
3,6,1,1.05E+08,2048,8517.7,362.15
3,3,6,5.24E+06,512,14876,200.34
1,6,2,1.05E+08,512,11668,82.671
1,2,2,1.05E+06,2048,11100,88.202
1,2,12,5.24E+06,2048,20050,51.366
2,3,1,1.05E+08,1024,9574.4,206.54
1,2,9,1.05E+06,1024,19209,51.318
3,2,1,1.05E+06,1024,8198.2,378.6
2,2,12,1.05E+06,512,14365,143.06
3,3,9,2.62E+05,1024,17633,182.47
2,1,6,5.24E+06,512,13224,153.92
1,2,6,2.62E+05,2048,16825,60.046
2,1,1,1.05E+07,1024,7959.8,254.98
1,3,6,1.05E+08,512,12421,76.743
2,6,1,1.05E+08,2048,9819.2,196.16
2,3,6,5.24E+06,512,12778,151.39
3,6,3,1.05E+07,1024,14127,212.09
3,6,12,1.05E+06,512,18379,168.9
3,3,9,5.24E+06,1024,16386,191.05
1,6,9,1.05E+08,512,13279,70.733
1,1,9,1.05E+07,512,15037,64.194
1,1,6,1.05E+06,1024,14223,67.023
3,2,6,1.05E+08,2048,13862,212.71
1,2,1,5.24E+06,1024,7954.7,126.38
2,3,1,2.62E+05,1024,9742.7,203.4
3,2,1,1.05E+06,512,7982.3,378.11
2,6,2,1.05E+08,2048,11403,172.53
3,6,1,1.05E+07,512,8560.2,354.29
1,6,3,1.05E+07,1024,12233,78.571
2,1,6,1.05E+08,2048,12735,155.2
1,6,6,2.62E+05,1024,13188,73.832
3,3,6,1.05E+08,512,15647,190.5
3,1,6,1.05E+07,2048,12119,253.7
1,2,1,1.05E+08,512,8012.6,126.01
1,1,3,2.62E+05,2048,12463,79.078
2,2,6,1.05E+08,2048,13623,150.31
2,2,9,5.24E+06,512,14284,143.69
1,2,6,1.05E+07,2048,17418,55.344
2,2,2,1.05E+08,1024,12422,160.17
3,2,6,1.05E+07,512,13983,214.56
1,2,2,2.62E+05,1024,11259,85.93
1,6,6,1.05E+06,1024,13514,68.725
1,3,12,1.05E+06,1024,12583,72.016
1,6,2,1.05E+08,2048,11632,81.601
2,3,3,2.62E+05,512,11589,172.21
3,6,2,1.05E+06,512,11605,253.86
2,1,6,2.62E+05,512,13701,146.25
1,3,1,1.05E+06,512,8556.9,111.33
1,2,3,2.62E+05,512,14411,69.1
3,3,9,1.05E+07,2048,16833,183.64
2,6,1,2.62E+05,2048,9787.4,200.6
1,2,12,1.05E+08,2048,20178,48.337
3,6,2,1.05E+08,512,11880,255.51
1,2,3,1.05E+06,512,14327,67.328
3,6,9,1.05E+06,1024,17526,177.35
1,6,9,1.05E+06,1024,13433,70.547
1,2,9,1.05E+08,1024,19610,49.111
3,2,12,2.62E+05,512,16022,191.65
2,3,1,1.05E+06,512,9661.6,202.41
1,2,9,5.24E+06,2048,19063,53.326
2,2,9,1.05E+07,1024,13866,147.11
1,1,1,1.05E+08,512,9283.7,103.14
2,2,3,1.05E+06,2048,12288,162.39
3,3,2,1.05E+06,1024,11461,271.83
1,6,6,5.24E+06,512,13077,73.099
2,1,3,2.62E+05,1024,12325,165.61
3,3,1,1.05E+06,2048,8363.8,373.86
2,1,3,1.05E+08,2048,12716,157.12
1,6,3,1.05E+07,2048,12682,76.464
3,1,2,1.05E+07,1024,11201,274.71
3,3,6,5.24E+06,2048,15642,198.63
2,1,6,1.05E+06,1024,12797,147.79
3,2,9,1.05E+07,512,15150,203.83
2,2,3,1.05E+08,1024,12621,161.8
2,1,9,2.62E+05,2048,14258,138.47
1,2,12,1.05E+07,2048,20134,51.406
1,1,2,2.62E+05,1024,10644,92.735
3,6,2,2.62E+05,512,11627,257.8
3,3,12,1.05E+08,2048,18140,169.91
2,3,2,1.05E+06,512,11316,172.47
1,1,9,5.24E+06,1024,14733,65.498
1,3,3,5.24E+06,512,12141,79.583
1,2,6,1.05E+06,512,17898,54.633
3,1,1,1.05E+06,1024,7845.3,379.21
2,1,2,1.05E+06,2048,11488,172.87
1,1,1,2.62E+05,512,9260,104.57
2,2,9,5.24E+06,2048,14160,143.35
1,3,9,5.24E+06,1024,12704,74.668
1,2,12,1.05E+07,1024,20356,48.387
1,3,12,5.24E+06,1024,13625,71.588
2,2,6,1.05E+07,512,12830,154.32
1,2,6,1.05E+08,1024,17497,54.146
1,6,1,1.05E+07,512,8543.7,109.33
3,2,12,1.05E+06,512,15889,189.54
3,2,2,1.05E+06,512,11965,257.83
2,2,2,2.62E+05,2048,12295,162.83
3,1,2,1.05E+07,512,10925,274.27
3,6,1,2.62E+05,512,8184.2,371.71
1,1,1,1.05E+06,512,8945.8,110.33
2,6,9,1.05E+06,2048,14215,138.06
2,1,12,2.62E+05,1024,13791,146.97
1,1,12,1.05E+08,512,14220,66.596
3,1,3,1.05E+06,512,11845,258.05
1,2,1,1.05E+07,512,7890,126.63
3,1,12,1.05E+07,512,12624,241.7
2,6,1,1.05E+07,2048,9656.2,197.94
1,6,9,1.05E+07,2048,13554,69.196
1,1,3,2.62E+05,1024,12721,77.152
2,1,6,1.05E+07,1024,13221,150.61
3,6,6,1.05E+06,1024,15528,196.24
1,1,9,1.05E+08,2048,14722,66.798
1,6,1,1.05E+06,1024,8544.9,114.01
1,6,9,1.05E+08,1024,13479,71.964
3,6,9,1.05E+07,2048,16955,183.04
3,2,1,2.62E+05,512,8360.5,364.65
1,1,1,1.05E+06,2048,9453.5,101.19
2,3,2,1.05E+07,2048,11524,173.52
1,6,9,1.05E+07,1024,13292,70.041
2,3,3,1.05E+06,2048,11688,165.08
2,6,6,1.05E+07,1024,13286,141.22
3,3,6,1.05E+07,1024,15353,196.48
1,6,6,1.05E+06,512,12728,73.452
2,2,12,5.24E+06,512,14151,140.68
2,2,1,1.05E+06,512,8212.6,245.08
3,6,2,1.05E+06,2048,11313,260.59
1,1,6,1.05E+06,2048,14074,69.475
1,2,6,2.62E+05,1024,17478,55.122
2,3,12,5.24E+06,512,14808,137.62
2,6,3,5.24E+06,2048,11681,163.56
1,1,1,1.05E+07,1024,9395.3,104.4
1,1,2,2.62E+05,512,10871,90.738
3,2,2,1.05E+08,2048,11508,261.59
3,6,2,2.62E+05,2048,11792,264.09
2,6,12,1.05E+08,2048,15578,127.42
3,3,2,1.05E+08,1024,11528,266.13
3,3,3,1.05E+07,2048,13891,217.51
2,1,3,2.62E+05,512,12317,162.45
3,1,9,2.62E+05,2048,12150,243.51
3,6,6,2.62E+05,1024,15574,203.43
2,3,3,1.05E+06,1024,11724,169.37
1,1,1,1.05E+07,2048,9314.8,102.73
1,1,6,1.05E+07,512,14290,68.155
1,1,9,1.05E+07,1024,13976,67.493
1,2,9,1.05E+08,512,18965,51.98
3,6,3,1.05E+08,2048,14194,216.76
2,1,12,1.05E+07,2048,14456,135.19
1,3,1,2.62E+05,512,8280,114.51
3,2,12,5.24E+06,1024,15855,191.91
3,1,3,1.05E+07,2048,11873,263.46
3,3,3,5.24E+06,1024,13463,228.15
2,6,3,5.24E+06,512,11785,163.55
3,6,3,1.05E+08,512,14036,210.6
3,6,12,5.24E+06,1024,18717,163.22
3,2,12,2.62E+05,1024,15617,201.6
2,3,1,1.05E+07,512,9422.9,211.82
3,1,12,2.62E+05,1024,12515,248.54
3,3,2,5.24E+06,512,11674,270.36
2,3,6,1.05E+07,512,12551,153.7
3,2,2,1.05E+06,2048,11321,272.01
3,2,12,1.05E+08,2048,15681,203.01
3,6,12,1.05E+08,2048,18575,178.9
3,6,1,5.24E+06,1024,8413.5,360.16
3,1,3,1.05E+06,1024,11821,258.78
2,1,3,1.05E+06,2048,12465,157.74
2,6,2,2.62E+05,1024,11921,170.53
3,1,9,1.05E+08,2048,12047,252.08
3,6,2,1.05E+08,2048,12107,248.1
2,2,1,1.05E+06,2048,8206.2,242.81
3,3,6,1.05E+08,1024,15287,200.77
3,6,9,1.05E+06,2048,17086,178.92
2,1,1,1.05E+06,512,7600.2,259.56
1,1,12,5.24E+06,2048,14589,65.733
3,2,1,2.62E+05,2048,8198.4,372.85
1,2,2,2.62E+05,2048,11125,86.779
3,2,3,5.24E+06,2048,12315,247.84
3,2,3,1.05E+06,2048,12555,244.31
2,1,6,2.62E+05,2048,13046,153.25
2,2,12,1.05E+07,1024,14617,138.01
