F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,0,1,0,0,0,1,1,75,55,6,7,4,153.667
0,1,0,0,1,0,0,1,1,25,90,2,2,6,65.542
1,1,0,1,0,0,1,0,1,75,20,1,5,5,110.435
1,1,0,1,0,0,1,0,1,65,65,4,8,5,192.289
0,1,0,1,1,0,1,0,1,90,30,3,4,6,104.271
0,1,0,0,1,0,1,0,1,80,45,2,7,6,130.395
0,1,0,0,1,0,0,1,1,90,65,1,4,13,164.932
0,1,1,1,1,0,0,0,1,30,90,3,6,6,88.294
1,1,1,0,0,0,0,0,1,75,65,5,2,6,105.769
0,1,1,1,1,0,0,0,1,75,55,6,8,4,87.065
1,1,1,0,0,0,0,0,1,80,70,3,2,9,118.482
0,1,0,1,1,0,0,1,1,45,50,6,1,6,98.653
0,1,0,1,1,1,0,0,1,80,75,0,2,62,361.28
0,1,0,0,1,0,0,1,1,85,90,2,4,5,71.039
0,1,1,0,1,0,0,0,1,65,40,8,6,5,111.586
0,1,0,0,1,0,0,1,1,60,30,0,4,9,104.198
0,1,0,1,1,0,1,0,1,50,65,2,6,6,113.599
0,1,0,0,1,0,0,1,1,30,85,4,3,7,111.754
1,1,1,0,0,0,0,0,1,15,80,0,3,48,425.041
0,1,0,1,1,0,1,0,1,65,25,5,5,5,128.209
0,1,0,0,1,0,0,1,1,60,45,1,1,7,48.747
0,1,0,0,1,0,0,1,1,40,90,8,6,4,123.033
1,1,1,0,0,0,0,0,1,55,55,3,3,5,73.69
0,1,0,0,1,0,1,0,1,35,60,1,4,10,124.63
0,1,1,0,1,0,0,0,1,75,65,7,7,5,118.096
1,1,0,1,0,0,1,0,1,45,65,2,7,6,168.901
0,1,0,1,1,1,0,0,1,50,65,8,2,7,124.859
1,1,1,1,0,0,0,0,1,50,90,8,1,5,99.684
1,1,0,1,0,0,0,1,1,65,90,6,4,4,118.753
0,1,0,0,1,1,0,0,1,80,70,7,7,9,215.148
0,1,1,1,1,0,0,0,1,55,35,8,0,6,84.788
0,1,0,0,1,1,0,0,1,30,80,0,6,19,212.193
1,1,0,1,0,0,0,1,1,90,20,7,8,4,175.76
1,1,0,0,0,0,0,1,1,90,40,7,0,5,115.62
0,1,1,0,1,0,0,0,1,80,10,1,3,81,655.832
0,1,1,0,1,0,0,0,1,55,40,6,5,6,109.992
0,1,0,1,1,0,1,0,1,60,75,8,6,5,158.931
0,1,0,1,1,0,0,1,1,75,60,3,7,6,145.447
1,1,0,0,0,0,0,1,1,60,60,2,1,5,64.379
1,1,0,0,0,1,0,0,1,50,80,7,3,9,209.053
1,1,1,1,0,0,0,0,1,35,70,7,8,4,126.275
0,1,1,0,1,0,0,0,1,30,75,4,4,7,97.242
0,1,0,1,1,0,0,1,1,60,40,7,2,4,86.098
1,1,1,0,0,0,0,0,1,10,90,6,8,22,626.765
1,1,0,1,0,0,0,1,1,85,15,0,8,5,144.467
1,1,0,1,0,1,0,0,1,75,55,8,6,6,188.73
0,1,1,0,1,0,0,0,1,60,60,5,6,5,87.065
1,1,0,0,0,1,0,0,1,80,55,1,0,84,463.604
1,1,1,0,0,0,0,0,1,65,40,3,3,6,89.772
0,1,0,0,1,0,1,0,1,70,30,1,0,15,76.709
0,1,1,0,1,0,0,0,1,80,55,2,4,7,75.473
1,1,0,0,0,0,0,1,1,60,90,4,8,4,139.178
1,1,0,0,0,0,0,1,1,20,90,2,7,4,113.34
1,1,0,0,0,1,0,0,1,60,40,5,1,14,211.158
1,1,1,0,0,0,0,0,1,55,35,8,5,5,133.551
1,1,1,0,0,0,0,0,1,60,45,4,0,7,78.90399999
0,1,0,0,1,0,1,0,1,85,35,0,4,8,86.285
1,1,0,0,0,0,0,1,1,80,55,8,3,4,133.174
0,1,0,1,1,0,1,0,1,60,60,4,5,5,112.726
1,1,0,0,0,0,0,1,1,30,90,7,2,4,112.334
1,1,0,0,0,0,0,1,1,30,70,3,2,9,167.148
0,1,0,1,1,0,0,1,1,80,75,2,5,10,171.271
0,1,1,1,1,0,0,0,1,40,85,6,2,6,81.418
0,1,1,1,1,0,0,0,1,30,70,1,2,9,70.571
1,1,0,1,0,0,0,1,1,65,55,2,1,5,65.478
0,1,1,0,1,0,0,0,1,50,65,3,0,9,61.783
0,1,0,1,1,0,1,0,1,40,60,6,8,6,187.229
0,1,1,1,1,0,0,0,1,55,55,7,5,5,100.755
0,1,0,1,1,1,0,0,1,65,40,7,2,8,132.95
0,1,0,1,1,0,0,1,1,65,60,4,8,5,142.114
1,1,1,0,0,0,0,0,1,50,80,4,8,5,127.836
1,1,0,1,0,0,0,1,1,75,55,2,0,8,81.874
1,1,0,1,0,0,0,1,1,30,85,8,6,5,203.664
1,1,0,1,0,1,0,0,1,30,90,3,3,14,208.905
1,1,0,1,0,1,0,0,1,15,90,2,8,30,673.789
0,1,1,1,1,0,0,0,1,30,60,4,4,6,81.19700001
0,1,0,0,1,0,1,0,1,5,90,7,1,4,74.842
1,1,0,1,0,0,0,1,1,80,60,5,6,5,178.111
0,1,1,0,1,0,0,0,1,85,45,5,0,8,79.41
1,1,0,0,0,0,0,1,1,80,85,0,3,48,593.071
1,1,0,1,0,0,1,0,1,60,50,2,4,6,123.214
1,1,0,1,0,1,0,0,1,80,15,0,6,51,789.536
0,1,0,1,1,0,1,0,1,60,30,2,1,7,73.793
1,1,0,0,0,0,1,0,1,45,45,3,3,6,120.962
1,1,0,1,0,0,0,1,1,75,55,8,8,4,194.793
0,1,0,1,1,0,1,0,1,30,85,7,7,6,184.269
1,1,1,0,0,0,0,0,1,90,10,4,7,28,670.946
1,1,0,1,0,0,0,1,1,70,35,1,4,5,90.505
0,1,1,1,1,0,0,0,1,75,50,7,8,4,91.934
0,1,0,1,1,0,0,1,1,50,80,4,7,5,117.167
0,1,1,1,1,0,0,0,1,65,30,6,5,5,91.684
0,1,0,0,1,0,1,0,1,90,70,4,6,10,331.482
0,1,0,1,1,0,0,1,1,45,50,1,4,8,101.142
0,1,0,0,1,0,0,1,1,10,80,1,1,8,56.023
1,1,0,1,0,0,0,1,1,70,45,4,5,4,113.965
1,1,0,1,0,0,1,0,1,45,45,1,0,20,147.968
0,1,0,1,1,0,0,1,1,10,90,1,0,9,45.575
1,1,0,0,0,0,1,0,1,25,90,8,7,4,175.262
0,1,0,0,1,1,0,0,1,90,80,6,6,501,9848.928
1,1,0,0,0,0,1,0,1,75,15,7,8,4,190.164
0,1,0,1,1,1,0,0,1,45,50,4,6,9,152.85
0,1,0,1,1,0,0,1,1,90,30,6,0,5,77.361
0,1,0,0,1,1,0,0,1,60,60,0,6,10,112.583
1,1,0,0,0,0,0,1,1,55,50,4,7,4,135.813
0,1,0,0,1,1,0,0,1,70,35,8,2,8,135.516
0,1,0,0,1,1,0,0,1,75,90,4,8,501,9778.687
0,1,1,0,1,0,0,0,1,50,85,4,3,6,76.629
1,1,1,1,0,0,0,0,1,70,80,6,4,5,115.876
0,1,0,1,1,1,0,0,1,90,15,7,8,22,583.04
0,1,1,1,1,0,0,0,1,90,45,7,0,7,84.329
1,1,0,0,0,0,1,0,1,50,60,5,4,5,141.352
1,1,1,1,0,0,0,0,1,40,70,3,0,7,64.54
0,1,1,0,1,0,0,0,1,75,85,7,0,13,230.979
0,1,0,1,1,1,0,0,1,70,20,1,2,61,482.131
0,1,1,0,1,0,0,0,1,45,70,7,2,5,76.45499999
0,1,0,0,1,0,1,0,1,55,75,0,1,18,86.55600001
0,1,0,0,1,0,1,0,1,90,55,7,3,6,137.458
0,1,1,0,1,0,0,0,1,90,25,2,1,19,129.164
1,1,0,1,0,0,1,0,1,40,55,1,6,7,159.893
0,1,0,1,1,1,0,0,1,70,75,1,1,33,193.238
0,1,0,1,1,0,0,1,1,60,55,4,6,4,90.517
0,1,0,1,1,1,0,0,1,65,45,5,4,8,136.946
0,1,0,1,1,0,1,0,1,50,50,2,2,7,75.60600001
0,1,1,0,1,0,0,0,1,60,70,6,4,5,90.126
1,1,0,1,0,0,0,1,1,85,80,5,1,24,505.231
1,1,0,1,0,0,0,1,1,30,65,3,3,8,158.106
0,1,0,1,1,0,1,0,1,65,50,6,7,5,152.922
1,1,0,0,0,0,1,0,1,60,30,6,3,4,119.219
1,1,0,1,0,0,1,0,1,45,85,7,0,6,134.746
1,1,0,1,0,0,0,1,1,75,45,1,8,4,125.759
0,1,0,1,1,0,1,0,1,70,50,6,2,5,92.672
1,1,0,1,0,0,1,0,1,45,70,1,7,6,155.222
0,1,1,0,1,0,0,0,1,45,50,8,2,6,96.219
1,1,1,0,0,0,0,0,1,60,65,6,2,5,98.466
1,1,1,0,0,0,0,0,1,5,90,4,3,160,2646.932
1,1,0,0,0,0,0,1,1,75,35,7,2,4,114.545
1,1,1,1,0,0,0,0,1,50,90,7,6,5,132.974
1,1,0,0,0,1,0,0,1,80,55,1,3,21,246.413
1,1,0,0,0,0,1,0,1,60,50,0,6,6,124.9
0,1,0,1,1,1,0,0,1,80,40,7,8,7,186.444
1,1,1,0,0,0,0,0,1,60,80,3,6,6,125.068
0,1,0,0,1,0,1,0,1,20,90,7,2,4,82.573
0,1,0,0,1,1,0,0,1,65,90,0,3,501,3467.031
0,1,0,1,1,0,1,0,1,30,75,2,3,12,154.675
1,1,0,0,0,1,0,0,1,85,10,2,0,310,2404.845
0,1,1,1,1,0,0,0,1,65,45,2,7,5,79.605
1,1,0,0,0,0,1,0,1,50,50,5,1,6,122.37
0,1,0,1,1,0,1,0,1,65,90,8,6,4,123.232
1,1,0,0,0,1,0,0,1,70,25,3,3,36,549.199
0,1,0,0,1,0,1,0,1,5,85,5,6,4,98.081
0,1,1,0,1,0,0,0,1,35,85,4,7,6,113.08
1,1,0,1,0,1,0,0,1,65,90,4,8,10,262.446
1,1,1,0,0,0,0,0,1,65,25,6,6,7,185.014
0,1,1,1,1,0,0,0,1,80,30,4,6,5,84.849
0,1,1,1,1,0,0,0,1,75,75,3,0,10,71.757
1,1,0,0,0,0,1,0,1,55,60,6,3,5,140.789
0,1,1,1,1,0,0,0,1,50,70,8,6,4,101.272
0,1,0,0,1,1,0,0,1,50,75,1,0,51,222.801
1,1,0,1,0,0,0,1,1,85,70,0,6,10,203.652
1,1,0,1,0,1,0,0,1,20,80,4,5,18,369.547
0,1,1,0,1,0,0,0,1,10,80,7,4,30,518.322
1,1,0,0,0,0,0,1,1,75,85,3,4,12,282.029
1,1,0,0,0,0,0,1,1,55,50,6,8,4,163.998
0,1,0,1,1,0,1,0,1,25,70,2,4,13,214.584
1,1,0,0,0,1,0,0,1,30,70,2,3,20,275.796
1,1,0,0,0,1,0,0,1,85,70,2,4,41,611.182
1,1,1,0,0,0,0,0,1,40,65,1,4,7,88.388
1,1,0,0,0,1,0,0,1,10,80,1,2,501,4628.811
0,1,0,1,1,1,0,0,1,45,60,6,7,7,147.978
1,1,1,0,0,0,0,0,1,70,75,8,0,6,110.558
1,1,1,1,0,0,0,0,1,60,55,5,4,5,102.643
1,1,0,0,0,1,0,0,1,10,80,3,6,501,10283.657
1,1,0,1,0,1,0,0,1,80,50,8,0,8,150.33
1,1,0,0,0,1,0,0,1,85,55,2,1,51,485.681
0,1,1,0,1,0,0,0,1,60,55,6,7,5,100.066
1,1,0,1,0,0,1,0,1,30,65,5,3,8,207
1,1,0,0,0,1,0,0,1,5,90,0,2,501,3677.696
1,1,0,0,0,0,1,0,1,60,30,1,8,5,152.613
1,1,1,1,0,0,0,0,1,30,60,7,6,5,140.64
1,1,0,0,0,0,0,1,1,85,80,1,2,47,594.204
1,1,0,0,0,0,0,1,1,50,80,2,8,4,140.9
0,1,1,0,1,0,0,0,1,10,80,4,5,36,524.299
0,1,0,1,1,0,1,0,1,85,85,6,2,48,984.968
0,1,0,1,1,1,0,0,1,90,75,1,4,64,861.15
1,1,0,0,0,0,0,1,1,50,55,5,4,5,134.761
1,1,0,0,0,0,1,0,1,25,70,1,4,12,215.022
1,1,1,1,0,0,0,0,1,85,65,4,5,5,105.591
0,1,0,0,1,0,1,0,1,80,50,5,7,5,139.527
1,1,0,0,0,0,1,0,1,75,80,2,5,9,224.81
0,1,0,0,1,0,1,0,1,35,60,0,6,10,143.685
1,1,1,1,0,0,0,0,1,50,50,7,2,5,103.696
1,1,0,0,0,0,1,0,1,75,25,5,1,4,88.586
1,1,0,1,0,0,0,1,1,45,85,5,0,5,89.737
1,1,0,1,0,0,0,1,1,65,35,8,1,4,113.468
0,1,0,1,1,1,0,0,1,50,55,3,7,8,135.519
1,1,0,1,0,0,0,1,1,45,75,2,7,5,135.02
1,1,1,0,0,0,0,0,1,10,85,1,1,152,1073.722
1,1,0,1,0,1,0,0,1,20,70,2,8,18,406.551
0,1,1,0,1,0,0,0,1,80,40,8,8,5,126.908
0,1,0,1,1,0,1,0,1,30,85,8,2,7,156.866
0,1,1,0,1,0,0,0,1,70,55,1,3,7,57.312
0,1,0,0,1,1,0,0,1,70,90,4,6,501,8436.072
1,1,0,0,0,0,1,0,1,60,45,7,5,4,155.297
1,1,0,0,0,0,1,0,1,40,55,2,2,8,120.723
1,1,0,0,0,0,0,1,1,80,15,8,8,4,195.003
0,1,0,1,1,0,1,0,1,45,45,5,6,5,123.382
0,1,0,0,1,1,0,0,1,30,90,2,8,501,8400.447
1,1,1,1,0,0,0,0,1,70,30,4,4,5,92.986
1,1,1,1,0,0,0,0,1,30,60,4,4,5,92.567
1,1,0,0,0,1,0,0,1,55,80,2,7,10,261.489
1,1,0,0,0,0,1,0,1,45,70,7,0,6,147.356
0,1,0,0,1,0,1,0,1,70,20,2,5,5,92.044
0,1,1,1,1,0,0,0,1,25,65,2,4,7,85.48
0,1,0,1,1,1,0,0,1,80,50,0,1,39,162.393
1,1,0,0,0,1,0,0,1,45,75,6,1,8,134.596
1,1,0,1,0,0,0,1,1,90,55,5,3,5,128.943
0,1,0,0,1,0,1,0,1,25,70,2,0,30,210.83
1,1,0,1,0,0,0,1,1,70,55,1,7,5,126.971
0,1,0,0,1,0,0,1,1,85,55,4,6,5,118.935
1,1,0,1,0,0,0,1,1,60,35,7,0,5,117.582
1,1,0,1,0,0,1,0,1,70,30,5,4,5,139.251
0,1,0,1,1,0,1,0,1,85,70,7,3,9,226.196
1,1,0,0,0,0,1,0,1,70,35,2,4,5,103.441
1,1,0,1,0,0,0,1,1,75,75,3,4,7,162.865
1,1,0,0,0,0,1,0,1,80,45,2,0,9,93.76
1,1,0,0,0,0,1,0,1,60,35,6,2,4,109.003
1,1,0,0,0,1,0,0,1,90,45,1,6,501,8745.116
1,1,0,1,0,0,0,1,1,70,70,5,0,6,108.402
1,1,1,0,0,0,0,0,1,85,35,2,4,7,106.728
0,1,0,0,1,0,0,1,1,50,45,7,0,5,84.591
0,1,0,1,1,0,0,1,1,80,20,4,5,5,112.129
0,1,0,1,1,0,1,0,1,35,90,6,4,5,112.653
1,1,0,0,0,0,0,1,1,45,85,5,2,4,88.33499999
1,1,0,0,0,0,1,0,1,50,55,6,2,5,127.501
0,1,1,1,1,0,0,0,1,70,30,0,8,8,107.033
1,1,1,1,0,0,0,0,1,25,65,0,1,25,146.078
1,1,1,0,0,0,0,0,1,35,85,2,1,10,91.98300001
0,1,0,1,1,1,0,0,1,20,85,5,0,37,365.072
1,1,1,0,0,0,0,0,1,90,65,0,1,53,286.35
0,1,0,1,1,1,0,0,1,90,85,6,6,208,4519.715
0,1,0,0,1,1,0,0,1,70,80,2,3,19,202.367
1,1,1,1,0,0,0,0,1,70,60,7,3,4,93.683
1,1,0,1,0,0,1,0,1,40,90,1,0,17,123.059
1,1,0,0,0,0,0,1,1,85,70,5,7,7,268.989
1,1,0,0,0,0,1,0,1,65,75,1,3,8,122.718
0,1,0,1,1,0,0,1,1,90,15,3,8,4,107.19
1,1,0,0,0,0,0,1,1,45,65,2,8,5,149.801
1,1,0,0,0,0,0,1,1,10,85,3,6,34,915.075
1,1,0,0,0,0,0,1,1,70,40,5,2,4,103.109
1,1,1,1,0,0,0,0,1,55,35,2,3,6,77.921
1,1,0,1,0,0,1,0,1,70,25,1,6,5,121.129
1,1,0,1,0,0,1,0,1,25,70,1,2,23,290.065
0,1,0,0,1,0,0,1,1,20,70,7,6,4,121.723
1,1,1,1,0,0,0,0,1,55,45,4,1,5,65.72
1,1,0,0,0,0,1,0,1,75,85,2,8,9,275.16
1,1,0,0,0,0,0,1,1,85,85,6,7,24,976.379
0,1,1,0,1,0,0,0,1,75,50,6,7,5,100.263
1,1,1,1,0,0,0,0,1,20,90,8,3,5,115.836
1,1,0,1,0,0,1,0,1,70,75,0,4,11,163.614
1,1,1,1,0,0,0,0,1,40,80,0,2,9,64.801
0,1,0,0,1,1,0,0,1,75,20,2,4,49,599.92
0,1,0,1,1,0,0,1,1,70,65,5,3,5,100.922
0,1,0,0,1,0,0,1,1,70,40,4,2,5,76.128
0,1,1,1,1,0,0,0,1,55,80,3,4,6,86.95300001
0,1,0,1,1,1,0,0,1,70,50,1,0,33,145.335
1,1,0,1,0,0,0,1,1,50,50,2,0,8,79.772
1,1,0,0,0,0,1,0,1,90,70,6,1,12,294.948
0,1,0,0,1,0,0,1,1,60,75,7,5,4,105.863
1,1,0,0,0,0,1,0,1,85,5,5,2,4,117.495
1,1,1,0,0,0,0,0,1,85,75,7,2,10,195.084
0,1,1,1,1,0,0,0,1,20,75,7,6,5,100.197
1,1,0,1,0,0,0,1,1,15,80,0,8,18,442.374
1,1,1,0,0,0,0,0,1,5,90,6,5,102,2540.264
1,1,0,0,0,0,1,0,1,80,85,5,4,16,460.378
0,1,1,0,1,0,0,0,1,75,90,8,8,10,240.58
0,1,1,0,1,0,0,0,1,80,60,1,8,7,113.338
0,1,0,0,1,0,1,0,1,30,75,0,4,13,140.151
0,1,0,1,1,1,0,0,1,40,80,3,1,14,125.151
0,1,0,1,1,1,0,0,1,85,35,3,1,17,153.529
0,1,1,0,1,0,0,0,1,90,25,8,2,8,144.44
0,1,0,0,1,0,0,1,1,60,35,5,3,5,93.971
0,1,0,1,1,1,0,0,1,75,55,1,6,9,116.793
0,1,0,0,1,0,0,1,1,90,60,8,7,6,198.156
0,1,0,0,1,0,1,0,1,60,55,4,4,5,100.947
0,1,0,1,1,0,0,1,1,50,55,1,6,7,111.814
1,1,1,0,0,0,0,0,1,35,90,1,0,28,149.033
0,1,1,1,1,0,0,0,1,40,60,3,4,6,76.45299999
0,1,0,0,1,0,1,0,1,70,20,0,7,6,108.662
1,1,0,0,0,0,1,0,1,20,75,0,7,13,289.897
0,1,1,0,1,0,0,0,1,35,80,3,1,9,73.72
1,1,0,1,0,1,0,0,1,65,75,0,8,9,168.1
1,1,0,1,0,0,0,1,1,70,80,5,8,5,197.412
0,1,1,0,1,0,0,0,1,15,75,5,0,30,297.208
0,1,1,1,1,0,0,0,1,60,30,1,5,7,78.919
1,1,0,0,0,0,1,0,1,70,75,6,0,7,146.076
0,1,1,1,1,0,0,0,1,80,55,5,1,6,64.896
1,1,0,0,0,0,0,1,1,65,30,7,5,4,143.394
0,1,1,0,1,0,0,0,1,55,40,7,7,5,115.759
0,1,0,1,1,0,0,1,1,60,40,3,0,6,55.261
0,1,0,1,1,0,1,0,1,70,45,7,1,5,96.475
1,1,1,1,0,0,0,0,1,75,30,8,7,5,155.29
0,1,0,0,1,0,1,0,1,70,35,5,0,5,63.805
1,1,0,1,0,0,1,0,1,90,15,0,3,7,95.211
0,1,0,1,1,0,1,0,1,55,75,6,3,5,104.304
0,1,0,0,1,0,1,0,1,75,25,8,4,4,120.076
0,1,0,0,1,1,0,0,1,30,75,1,3,22,184.743
0,1,0,0,1,0,1,0,1,55,80,8,1,5,109.285
0,1,1,1,1,0,0,0,1,90,65,8,1,6,93.043
0,1,1,1,1,0,0,0,1,50,65,1,3,6,53.743
1,1,0,0,0,0,1,0,1,75,50,0,4,7,106.527
1,1,0,0,0,0,0,1,1,65,25,0,3,7,100.424
0,1,0,1,1,0,1,0,1,80,65,6,1,8,150.718
1,1,0,0,0,1,0,0,1,30,90,0,4,501,5562.206
0,1,0,0,1,1,0,0,1,40,60,2,4,16,189.3
0,1,0,1,1,0,0,1,1,20,80,0,5,19,235.327
0,1,0,1,1,1,0,0,1,60,35,1,2,22,165.737
0,1,0,1,1,0,1,0,1,60,40,8,5,5,141.946
1,1,1,1,0,0,0,0,1,80,60,3,4,5,86.574
1,1,0,1,0,0,0,1,1,85,55,1,7,5,129.374
1,1,1,1,0,0,0,0,1,25,70,7,4,5,127.914
0,1,0,1,1,0,1,0,1,40,75,6,1,7,114.206
0,1,0,1,1,0,1,0,1,80,15,7,4,4,112.208
0,1,1,0,1,0,0,0,1,70,55,1,1,9,51.766
1,1,0,0,0,1,0,0,1,85,70,1,6,35,606.866
1,1,0,0,0,0,0,1,1,75,30,8,5,4,153.749
1,1,1,1,0,0,0,0,1,90,30,1,0,20,111.873
1,1,0,1,0,1,0,0,1,70,60,2,8,7,173.434
1,1,0,0,0,0,0,1,1,65,35,8,0,5,127.798
0,1,0,1,1,0,0,1,1,45,60,1,1,11,73.398
0,1,1,0,1,0,0,0,1,35,65,3,3,7,79.768
1,1,0,0,0,0,0,1,1,70,55,0,8,5,126.806
0,1,0,1,1,1,0,0,1,60,70,4,8,7,138.784
0,1,0,1,1,1,0,0,1,55,60,1,0,28,125.845
0,1,1,1,1,0,0,0,1,75,80,1,5,7,85.29799999
1,1,1,1,0,0,0,0,1,65,35,0,8,6,110.63
0,1,0,1,1,0,1,0,1,65,70,0,5,9,127.801
1,1,0,1,0,0,1,0,1,50,65,8,3,5,169.996
1,1,0,0,0,1,0,0,1,75,80,7,6,10,282.934
1,1,0,0,0,0,1,0,1,55,75,4,2,6,122.364
0,1,0,0,1,1,0,0,1,50,40,2,7,501,7863.248
0,1,1,1,1,0,0,0,1,60,65,1,2,7,56.985
0,1,0,0,1,0,0,1,1,75,80,6,7,7,213.861
1,1,0,1,0,1,0,0,1,90,55,8,4,8,216.702
0,1,0,1,1,0,1,0,1,75,65,8,3,6,166.448
0,1,0,0,1,0,1,0,1,50,60,0,1,21,104.245
0,1,1,1,1,0,0,0,1,65,75,6,7,5,105.405
0,1,1,1,1,0,0,0,1,40,85,7,6,5,105.368
1,1,0,0,0,0,0,1,1,30,70,6,0,8,218.165
1,1,1,1,0,0,0,0,1,75,45,4,4,5,93.454
0,1,0,1,1,1,0,0,1,65,50,1,6,8,106.776
0,1,0,0,1,0,0,1,1,90,35,4,8,4,106.942
0,1,0,0,1,0,0,1,1,15,90,8,1,5,103.414
0,1,0,1,1,0,1,0,1,35,65,7,3,7,161.537
1,1,1,0,0,0,0,0,1,35,70,8,8,5,164.555
1,1,1,1,0,0,0,0,1,60,70,7,6,4,106.912
1,1,1,1,0,0,0,0,1,60,65,3,6,5,104.533
0,1,0,0,1,1,0,0,1,85,70,4,6,25,450.461
1,1,0,0,0,0,1,0,1,60,65,2,8,5,160.702
0,1,0,0,1,0,0,1,1,65,45,7,2,4,83.177
0,1,0,1,1,0,1,0,1,25,75,8,6,7,214.173
0,1,0,1,1,0,1,0,1,85,55,1,8,7,142.915
0,1,0,0,1,0,0,1,1,20,85,1,0,99,488.471
0,1,0,1,1,0,0,1,1,60,55,3,2,5,69.173
1,1,0,1,0,0,1,0,1,60,55,3,4,6,138.603
1,1,0,0,0,1,0,0,1,85,50,3,0,60,578.214
1,1,0,1,0,0,1,0,1,45,85,2,8,5,153.749
1,1,0,0,0,0,0,1,1,85,35,7,1,4,104.774
1,1,1,1,0,0,0,0,1,55,55,8,0,5,92.14
1,1,1,1,0,0,0,0,1,90,65,4,3,6,98.301
0,1,0,0,1,0,0,1,1,20,75,2,0,46,302.377
1,1,0,1,0,0,0,1,1,65,65,1,8,5,150.52
0,1,1,1,1,0,0,0,1,90,70,4,4,6,85.951
0,1,1,1,1,0,0,0,1,80,25,3,1,8,68.672
1,1,0,0,0,0,0,1,1,40,90,5,8,4,154.87
0,1,0,0,1,0,1,0,1,90,20,1,1,8,64.999
0,1,0,1,1,0,0,1,1,45,70,0,6,8,118.103
1,1,0,1,0,0,0,1,1,55,45,0,6,5,101.14
0,1,0,1,1,1,0,0,1,25,90,0,7,19,237.945
0,1,1,0,1,0,0,0,1,85,85,8,4,27,526.049
0,1,0,0,1,0,1,0,1,55,70,3,2,6,78.246
1,1,0,1,0,0,0,1,1,30,65,5,8,6,228.457
1,1,0,0,0,0,0,1,1,70,35,8,3,4,134.951
0,1,1,1,1,0,0,0,1,35,70,0,2,13,77.285
1,1,0,1,0,0,1,0,1,90,40,3,4,5,113.773
1,1,1,0,0,0,0,0,1,45,55,6,4,5,107.724
