No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,34,418,0.7,37.237,1320.825483
0,0,1,0,1.4,17,0.8,34,6,167,-33,86,334,36.6,34,418,1.4,38.793,1492.404444
1,0,0,0,0.7,9,0.4,17,6,167,34,43,667,36.6,34,418,1.4,39.985,1213.026389
0,0,1,0,0.7,17,0.4,34,3,167,34,43,667,23.3,67,836,0.7,49.292,506.9393939
0,1,0,0,1,3,0.6,23,9,40,0,128,250,23,40,0,1.4,47.126,10547.46433
0,1,0,0,1.4,9,0.8,34,6,167,34,86,334,36.6,34,418,0.7,38.658,4211.539759
0,1,0,0,1.4,17,0.8,34,3,167,-33,86,334,36.6,67,836,0.7,40.619,1496.870968
0,0,1,0,1,3,0.6,23,3,250,0,4,250,50,40,0,1.4,30.316,1716.832456
0,0,1,0,1.4,9,0.4,17,6,84,34,43,667,23.3,34,418,0.7,45.85,1622.527083
0,1,0,0,1.4,9,0.4,17,3,167,-33,86,667,36.6,67,418,0.7,37.163,3548.012857
0,0,0,0,1.4,9,0.4,34,6,84,-33,86,334,23.3,67,836,1.4,50.155,670.1603175
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,34,836,0.7,49.517,1446.473563
1,0,0,0,1.4,9,0.8,17,3,167,-33,86,667,36.6,34,418,0.7,39.851,1116.754545
1,0,1,1,0,5,0.4,8,6,211,-67,128,499,10,65,1045,1.2,69,201.28
0,0,0,1,0.7,9,0.8,34,6,84,-33,86,334,23.3,67,418,0.7,47.117,1993.34359
0,0,0,0,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,47.012,1725.178525
1,0,0,0,0.7,17,0.4,34,6,167,-33,86,334,36.6,67,836,0.7,47.202,576.9805556
0,0,0,1,1.4,9,0.4,34,6,84,34,43,667,36.6,34,836,0.7,39.761,402.7851852
0,0,0,1,1.4,17,0.4,17,6,84,34,86,334,36.6,67,836,0.7,39.413,454.5
0,0,0,0,1.4,17,0.8,17,3,167,34,43,334,36.6,67,836,1.4,41.967,486.5151515
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,36.6,67,418,1.4,37.486,4133.596708
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,23.3,34,836,0.7,49.553,657.8619048
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,36.6,34,836,1.4,40.27,448.68
0,0,0,0,0.8,3,0.5,30,3,51,28,6,320,26.7,51,0,1.8,44.6,1781.483466
0,0,0,0,0.7,9,0.8,34,3,167,-33,43,334,36.6,34,418,1.4,38.735,1184.404167
0,1,0,0,0.7,9,0.8,34,3,84,-33,43,334,36.6,34,836,0.7,40.28,1383.717857
0,0,0,1,1.4,9,0.8,17,6,167,34,86,667,23.3,67,418,0.7,47.125,1883.124324
0,1,1,1,0,13,1,26,4,250,-100,128,1000,10,100,626,2,48.037,3611.884058
0,0,1,0,0.7,9,0.8,17,6,167,34,43,334,23.3,67,418,0.7,47.059,1827.12963
1,0,0,0,1.4,9,0.4,17,3,167,34,86,667,23.3,34,836,1.4,54.651,518.3030303
0,0,0,1,1.4,9,0.8,34,6,167,34,86,334,23.3,67,418,0.7,47.122,1877.189189
1,0,0,0,0,25,1,51,8,85,100,21,665,10,49,418,0.9,29.855,938.7263158
0,1,0,0,1.4,17,0.8,34,6,167,34,86,334,36.6,34,418,0.7,38.655,4257.208333
0,0,0,1,0.7,17,0.8,17,6,84,34,86,334,23.3,67,418,1.4,47.265,1877.772973
0,0,1,0,0.7,17,0.8,34,3,84,34,43,667,36.6,34,418,0.7,38.55,1045.904762
0,1,0,1,1.9,24,0,40,6,43,-79,47,463,27.1,70,0,0.4,41.04,2342.445926
0,0,0,0,0.7,9,0.4,34,6,167,-33,86,334,36.6,34,418,0.7,37.156,1403.927586
0,0,1,0,0.7,9,0.8,34,3,167,34,86,334,36.6,67,836,0.7,40.607,445.02
0,0,1,0,1.4,9,0.8,17,3,84,34,86,667,36.6,67,418,0.7,38.558,1042.698413
0,0,0,0,0.6,21,0.6,19,9,173,58,90,713,33.9,88,131,0.7,49.964,3677.957746
0,1,0,0,0.7,17,0.8,34,3,84,34,86,334,23.3,67,836,1.4,51.588,1657.890909
0,0,0,0,1.4,17,0.4,34,6,84,-33,86,334,23.3,67,418,0.7,45.905,1836.765432
1,0,0,0,0.7,9,0.4,34,3,167,34,43,667,36.6,34,418,0.7,39.816,954.5368421
0,1,0,0,1.4,9,0.8,34,3,167,34,86,334,36.6,34,836,0.7,40.212,1252.852564
0,0,1,0,1.4,17,0.8,17,3,167,34,86,334,36.6,67,418,1.4,38.982,1174.693056
0,0,0,0,0.7,17,0.8,17,3,167,-33,43,667,36.6,34,836,0.7,40.588,506.2222222
0,0,0,0,1.4,17,0.8,34,6,84,-33,43,334,36.6,67,418,0.7,38.629,1416.664286
0,0,0,1,0.7,9,0.8,34,6,84,34,43,334,36.6,34,836,1.4,41.421,456.03
1,1,0,0,1,13,0.6,51,6,187,100,32,251,10,76,0,1.5,55.421,4629.711591
0,1,0,0,1.3,4,0.8,30,4,51,-27,6,320,26.7,51,0,1.1,45.37,7601.5678
0,0,0,0,0.7,9,0.8,34,6,167,-33,86,334,36.6,34,418,1.4,38.788,1482.248174
0,1,0,0,1,3,0.6,23,0,40,0,4,250,23,40,0,2,47.131,5775.107826
0,1,0,0,0.7,17,0.8,17,6,167,34,86,334,36.6,34,836,0.7,40.298,1426.091111
0,0,0,0,0.7,9,0.8,17,6,167,34,86,667,36.6,67,836,0.7,40.658,498.1818182
0,1,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,34,418,0.7,37.209,4136.999583
0,1,0,0,0.7,17,0.8,17,6,84,-33,86,334,23.3,67,418,0.7,47.056,6370.68306
0,0,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,67,418,1.4,37.475,1306.303419
0,0,1,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,67,836,0.7,49.667,666.3119048
1,0,1,0,0.1,9,0.7,47,3,155,-50,53,95,43.9,23,0,0.1,35.139,432.7988889
0,0,0,0,0.7,17,0.8,17,6,84,-33,43,334,36.6,34,418,0.7,38.595,1410.385714
1,0,0,0,1.4,9,0.4,34,6,84,34,43,334,36.6,67,418,0.7,39.776,1217.466667
0,0,1,0,1.4,9,0.8,17,6,84,-33,43,667,23.3,67,418,0.7,47.079,1934.548246
0,0,0,0,0.7,17,0.4,34,6,84,34,43,667,23.3,34,836,1.4,49.774,547.5157407
0,1,0,0,1.4,17,0.8,34,3,167,-33,86,334,36.6,34,418,0.7,38.529,3865.427632
1,0,0,1,0.3,25,0.6,32,6,43,-100,105,167,43.5,81,0,0.3,36.54,524.6767677
0,0,0,1,1.4,9,0.4,17,3,167,-33,43,334,36.6,34,418,0.7,37.089,1178.111111
1,0,0,0,0.7,17,0.8,17,6,84,-33,43,334,36.6,67,836,0.7,43.467,467.16
0,0,1,1,2,19,0,39,2,125,0,0,1000,10,1,0,1.5,51.374,823.2156618
0,1,1,0,0.2,22,0,13,9,16,-53,19,636,28.9,31,0,0.1,39.113,2417.44152
0,0,0,1,1.4,17,0.8,17,3,84,-33,43,667,23.3,34,836,1.4,51.724,622.4
0,0,0,0,0.6,11,0,15,7,43,52,50,708,15,23,1246,1.4,100,0
0,0,0,0,0.7,17,0.4,34,3,84,34,43,667,36.6,34,418,1.4,37.643,1003.299868
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,23.3,67,836,0.7,49.825,601.2307692
0,0,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,67,836,1.4,40.515,441.2135802
0,0,0,1,0.7,17,0.4,34,3,84,34,86,334,23.3,67,418,1.4,45.932,1307.75641
0,0,0,0,1.3,24,0,4,7,109,50,75,759,36.4,67,902,0.4,62.856,791.25
0,0,0,0,1,1,0.6,23,3,40,0,4,250,10,40,0,1.4,54.249,3422.628863
0,0,0,1,1.4,9,0.4,34,3,167,34,43,334,36.6,34,418,1.4,37.67,1062.981818
0,0,1,1,1,1,0.6,23,3,40,0,4,1,23,40,0,1.4,45.998,1132.776812
0,0,0,1,0.7,17,0.8,34,6,84,-33,43,334,36.6,34,418,1.4,38.774,1402.682143
0,1,0,0,0.7,17,0.4,17,6,167,34,86,667,36.6,34,836,0.7,39.638,1340.646429
0,0,0,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,67,836,1.4,50.109,637.1398657
1,0,0,0,0.7,9,0.4,17,6,167,34,43,667,23.3,34,418,1.4,47.364,1830.013889
0,0,1,0,1.4,9,0.8,34,6,167,-33,43,334,23.3,67,836,1.4,51.65,713.16
0,0,1,0,1.4,17,0.8,17,3,167,-33,43,334,23.3,34,836,1.4,51.609,606.4307692
1,1,1,1,0,19,0.6,0,0,125,50,32,1000,10,76,0,2,55.412,4106.20231
1,0,0,0,0.7,17,0.4,34,6,167,-33,86,334,23.3,67,836,0.7,55.183,842.4156863
1,0,0,0,1.4,9,0.8,34,3,84,34,86,334,36.6,34,418,1.4,39.806,996.1066667
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,23.3,67,418,0.7,45.805,1695.876471
0,0,0,0,1.5,13,0.6,0,8,127,-67,63,167,36.8,17,0,0.6,37.778,730.9987434
0,0,0,1,0.7,9,0.4,34,3,84,-33,86,334,23.3,67,418,1.4,46.077,1416.632143
0,1,0,0,0.8,4,0.8,17,4,51,-27,6,320,26.7,51,0,1.1,45.37,7651.383108
0,0,0,0,1.7,14,0.1,46,5,236,13,94,434,12.3,58,0,1,50.704,970.6742018
0,1,0,0,0.8,21,0.7,9,2,46,46,116,336,17.8,37,132,0.2,49.661,7051.940247
0,0,1,0,1.4,1,0.9,15,1,217,6,43,539,34,69,118,1.5,41.022,1580.218182
0,1,0,1,1,25,0,51,6,63,-50,0,501,10,1,0,2,51.847,4140.337333
0,1,0,0,0.7,17,0.8,17,6,167,-33,86,667,36.6,34,836,0.7,40.188,1706.864762
0,0,0,0,0.2,7,0.6,1,3,167,-71,20,179,36.1,40,318,0,55.69,3224.131148
0,0,0,0,1.7,24,0.1,8,6,10,-57,93,519,49,79,675,0.1,57.883,2071.3875
1,0,0,0,1,3,0.6,23,0,40,0,4,250,23,100,0,1.4,48.472,1812.578704
0,0,0,0,0.7,9,0.4,34,3,84,34,43,667,23.3,67,418,1.4,46.043,1296.548342
0,1,1,0,0,13,1,24,4,43,-1,84,333,10,81,0,1.5,55.409,4004.531345
0,0,0,1,0.7,17,0.8,17,6,84,-33,43,667,23.3,34,418,0.7,47.129,1993.830769
0,0,1,0,0.7,9,0.4,17,3,84,-33,86,334,36.6,67,836,1.4,39.908,458.58
0,1,0,0,3,1,1,40,10,250,-67,84,665,4.35E+14,33,836,15,40.495,1658.19012
1,0,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,418,1.4,39.985,1217.306944
1,1,0,1,1,1,0.2,51,6,1,0,64,1,10,26,0,1,51.3,1650.895313
1,1,0,1,1.2,7,0.6,1,7,87,75,19,164,33.2,72,0,0,28.875,2366.740004
0,0,0,1,1.4,17,0.4,34,3,84,-33,86,667,23.3,34,418,1.4,46.057,1419.846429
0,1,0,1,0.9,21,0.8,51,9,43,-67,0,1000,16.7,81,0,0,45.822,5231.787
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,34,418,1.4,37.452,1303.557692
1,0,0,0,0.7,17,0.8,34,3,167,-33,43,667,36.6,67,418,1.4,40.03,1064.857143
0,0,0,0,1.4,9,0.4,34,6,167,-33,86,667,23.3,67,836,0.7,49.812,712.0711111
0,1,0,1,0,21,6,40,2,169,65,42,167,10,100,836,2,40.201,943.9263158
0,0,0,1,0.7,9,0.8,17,6,84,34,86,334,23.3,34,836,1.4,51.672,614.9230769
1,1,1,1,1.5,7,0,13,4,250,100,0,751,10,1,0,0.5,55.326,6279.448912
0,0,1,0,0.7,9,0.4,34,3,84,34,43,334,23.3,67,836,1.4,50.052,463.86
0,0,0,0,0.7,17,0.8,34,6,84,34,86,334,23.3,67,418,1.4,47.265,1845.169753
1,0,0,0,0.7,17,0.8,17,3,167,34,43,334,36.6,67,418,0.7,39.238,955.7052632
1,0,0,1,1.5,19,0.4,51,0,63,-100,0,751,50,76,0,0,27.224,334.1436905
0,1,0,0,0.7,17,0.8,17,6,167,-33,86,334,36.6,34,836,0.7,40.189,1704.274286
0,0,0,1,1.5,25,0.6,13,6,1,-100,32,251,30,26,0,1.5,42.637,2158.780159
0,0,0,1,1.4,9,0.8,17,3,84,-33,86,334,36.6,67,418,1.4,38.853,1150.536232
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,36.6,67,418,1.4,37.873,3561.451429
0,0,1,0,0.7,17,0.4,34,6,167,34,86,334,36.6,34,418,0.7,37.386,1214.752
0,0,0,1,1.4,17,0.4,34,6,84,-33,43,334,23.3,34,836,0.7,49.855,669.1595238
0,1,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,1.4,47.013,7781.783439
0,1,0,0,0.7,9,0.8,17,3,167,34,43,667,23.3,34,418,0.7,47.12,5066.072054
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,36.6,67,836,0.7,39.842,401.362963
0,0,0,0,0.7,17,0.8,34,6,167,34,86,667,23.3,67,418,0.7,47.08,1930.84152
1,0,0,0,0.7,17,0.8,17,3,167,-33,86,667,23.3,67,836,1.4,53.646,580.0666667
0,0,1,0,0.7,17,0.4,17,6,167,34,86,334,23.3,34,836,1.4,49.661,603.9384615
0,0,0,1,0.7,17,0.8,34,6,84,-33,86,667,36.6,34,418,1.4,38.759,1403.228571
0,0,1,0,0.7,17,0.8,17,6,84,-33,43,667,23.3,34,418,1.4,47.23,1929.97193
