Max_spout,Spliters,Counters,Throughput+,Latency-
10000,3,14,57828,792.73
1.00E+06,5,8,53027,895.41
10,6,18,30611,3.2763
10,2,5,32465,3.0701
10,6,17,29777,3.3335
100,6,7,40728,24.383
1.00E+05,6,10,44348,551.68
10000,5,16,52794,827.04
1000,6,12,48093,174.74
1.00E+06,2,11,78731,24278
10000,2,14,75596,1100.8
1.00E+06,2,18,81840,11246
1000,3,1,53563,187.28
1.00E+05,4,7,55388,796.09
1.00E+06,5,14,50915,811.7
1000,2,12,62880,143.2
1.00E+06,6,5,42758,696.02
1.00E+06,1,2,56541,85691
1000,6,2,54774,146.53
10,4,1,28420,3.4374
1,2,5,5846.6,1.8195
1.00E+06,4,8,49519,860.01
1,3,5,7130.9,1.4207
10000,4,13,58281,784.23
100,3,1,46137,22.012
10000,3,15,58308,754.76
1,5,9,6683.8,1.5397
1,2,12,5577.5,1.8543
1000,1,17,64267,155.39
1,5,7,6855.4,1.4534
1.00E+06,5,18,54890,829.28
1000,3,3,45915,222.66
10,5,4,30228,3.3734
10,6,2,34466,2.9167
1000,6,3,43097,217.53
10,6,15,30885,3.2422
