Max_spout,Spliters,Counters,Throughput+,Latency-
10000,1,10,64422,1472.5
1.00E+06,1,18,82514,44566
10000,5,15,54627,810.04
1.00E+05,5,5,44880,841.33
1.00E+05,5,18,55594,813.39
10,2,10,31649,3.1989
1.00E+05,4,6,48289,852.67
1.00E+05,1,10,65424,13340
100,5,9,52754,19.392
1000,2,10,56649,177.42
1.00E+06,3,16,54812,796.91
1.00E+06,2,14,87119,26320
1000,6,8,49745,161.93
10000,1,14,63240,1544.4
1.00E+06,6,14,48325,518.26
10,6,8,31859,3.204
1.00E+05,5,1,28325,1347.7
1.00E+06,2,7,71997,27969
1000,2,1,41689,239.02
1.00E+05,2,16,70660,503.57
10000,6,3,42753,904.03
10000,6,15,48354,478.39
1.00E+06,3,18,57632,871.26
1,1,14,5042.6,1.9422
10000,2,8,57685,1722
10,2,14,29973,3.3283
100,5,5,45951,22.136
1.00E+05,4,7,55388,796.09
1000,4,16,60322,170.17
1.00E+06,4,16,56789,873.29
100,1,16,55413,17.56
1,3,12,6589.5,1.5266
1000,5,17,59520,172.09
1000,2,4,48976,203.12
1,3,17,6265.2,1.6202
1.00E+06,4,17,55664,1011.6
1.00E+06,6,4,45085,653.92
1000,5,11,56833,182.63
1.00E+06,4,10,54489,824.36
100,3,15,54598,18.623
1000,5,18,59279,171.49
1.00E+06,1,15,85140,40213
10,2,12,30864,3.2659
100,4,18,50439,19.912
1.00E+05,3,12,56804,806.52
100,1,3,49918,20.812
1000,4,8,53299,191.88
1,5,13,6373.1,1.5647
100,4,16,52702,18.764
10,2,2,32999,3.0305
1.00E+05,6,16,47476,535.45
10000,6,12,44764,541.08
1.00E+05,6,12,44941,539.73
100,1,14,53658,17.361
10000,2,10,67768,1463.6
1,5,17,6394.5,1.6168
10,4,1,28420,3.4374
10,1,5,28189,3.5178
1.00E+05,5,16,54569,931.08
1,5,5,7114.6,1.4161
1.00E+06,5,12,54673,838.89
1.00E+06,2,2,57085,85782
1.00E+06,1,11,93548,40881
10,1,7,29503,3.4534
10,2,1,28180,3.5385
100,1,6,51659,20.06
10000,1,12,62552,1539.4
100,4,12,50747,19.686
1.00E+05,2,7,65050,11657
1000,1,4,52119,194.73
1.00E+06,4,13,54540,792.39
1.00E+06,1,16,70303,60552
1000,1,8,53505,174.83
100,4,6,49121,20.616
100,5,13,50365,19.829
1.00E+05,3,7,43754,820.29
1.00E+06,3,3,43923,834.66
10,5,2,31548,3.1333
10000,4,9,53002,914.21
1.00E+05,4,12,54068,830.79
1.00E+06,3,1,72271,30521
1.00E+06,6,2,53945,447.48
1000,3,7,48022,213.83
1.00E+05,5,3,36113,923.03
100,2,6,47652,21.37
100,2,15,55625,16.808
1,4,5,6869.1,1.4805
1.00E+05,6,1,51230,11450
1000,3,13,59795,172.82
1,5,18,6293.2,1.6017
1.00E+05,2,6,62921,14513
10000,3,12,58415,783.82
10,2,17,29708,3.3809
100,2,11,57860,16.393
1.00E+05,1,1,45189,20990
10000,6,2,53858,425.77
10000,2,11,73286,1183.4
100,6,12,47366,20.042
1.00E+06,5,14,50915,811.7
10,3,5,30710,3.2454
10,4,4,30830,3.2615
100,4,2,33592,30.38
1,6,2,7496.3,1.3678
10,3,18,29004,3.4422
10,5,10,30269,3.3514
100,1,5,47456,21.389
100,2,2,46785,21.854
10000,1,3,56933,1808.1
1,5,14,6400.4,1.5555
1.00E+05,2,8,61056,14804
1.00E+06,6,8,46245,552.01
10000,4,17,56387,877.9
1,2,15,5381.5,1.8954
100,1,8,51198,20.136
100,2,14,55727,18.091
1.00E+05,1,17,61329,15927
100,6,16,46773,19.903
1,4,9,6256.8,1.6328
10,4,13,29871,3.3572
10000,6,10,45921,468.44
1.00E+05,3,11,58079,773.62
1000,6,9,47213,181.57
1.00E+05,2,11,76492,11936
1.00E+06,2,17,91538,37087
1.00E+05,1,12,65922,13977
1.00E+05,3,15,57327,756.68
1,5,16,6304.4,1.5942
1000,6,15,49308,170.22
10000,4,5,44606,876.83
10,5,11,28365,3.4786
1,6,16,7150.8,1.4092
1.00E+06,1,17,78498,55374
1,1,16,5283.2,1.9688
1000,6,12,48093,174.74
10000,3,18,57586,792.96
10000,1,5,63080,1516
100,6,6,46332,21.147
1,1,1,5434.7,1.8632
1000,4,17,61043,172.11
1,5,9,6683.8,1.5397
10,3,11,30027,3.3538
10,3,12,29980,3.326
10,5,14,28961,3.4509
1000,1,2,53086,191.22
100,2,3,48120,21.603
1.00E+05,1,8,62165,14336
1.00E+06,1,1,66418,91578
10,3,16,29242,3.4624
10000,1,4,64087,1529.5
10,2,5,32465,3.0701
1.00E+05,4,2,33020,1152
10,4,15,29159,3.4936
10000,2,3,61616,1588.4
1.00E+05,1,14,65736,15405
1.00E+06,3,4,52085,1052.8
100,2,5,47051,22.11
10,1,1,28203,3.4546
1.00E+06,5,18,54890,829.28
10,5,17,28762,3.4509
1,2,8,5534.4,1.8247
10,3,8,30063,3.3333
10000,3,15,58308,754.76
10,4,12,30191,3.3699
1,2,14,5464.8,1.9197
1.00E+05,5,14,52484,891.42
1000,2,12,62880,143.2
1,4,14,6071.9,1.6306
10000,4,10,52129,812.86
1.00E+05,6,4,43977,662.96
10,3,13,29956,3.3254
10,6,6,31394,3.2462
1,3,3,7094.5,1.4339
1.00E+06,2,1,36750,94553
10000,4,6,47779,775.03
100,3,10,54352,18.575
10000,1,13,64277,1595.8
1,3,2,7468.3,1.3264
1.00E+05,4,16,57492,860.13
100,5,12,52862,18.754
1000,4,13,58388,171.97
10000,5,18,55113,791.62
1.00E+06,3,11,57489,707.08
1,4,18,6241.1,1.6
1.00E+05,3,14,59394,791.86
10,5,7,29903,3.374
100,3,14,55033,18.287
1.00E+06,2,11,78731,24278
10000,3,2,63569,818.08
100,2,4,45332,21.875
100,5,10,52505,19.357
10,3,17,29452,3.4393
10,5,15,28524,3.5358
1,1,7,5377.6,1.8759
10000,3,11,58125,823.45
10000,6,17,45751,524.66
1,2,2,5801.6,1.7259
10000,2,15,79489,1165.2
100,6,10,45027,21.197
1000,1,12,66743,140.29
10000,5,10,56353,805.67
10000,5,11,56989,830.78
1.00E+05,4,4,40355,897.75
1,4,15,6276.2,1.6329
10000,6,18,46995,591.56
1,6,6,7767.2,1.3184
1.00E+05,5,13,53807,840.33
1000,6,11,48956,174.12
10,1,8,28536,3.5172
10000,5,13,55044,791.56
1.00E+06,6,16,47353,514.45
1.00E+05,6,9,45395,528.03
1,6,12,7165.7,1.4295
1,2,12,5577.5,1.8543
1,6,13,7197.3,1.415
1,1,8,5377.4,1.8902
1,1,4,5646.8,1.8299
1000,6,7,40440,224.07
1,3,11,6678.2,1.5247
10,2,4,31513,3.1552
10,5,5,31592,3.2717
1.00E+05,5,7,50286,848.09
1.00E+06,5,16,52914,835.93
10000,1,18,64152,1565.8
10,1,6,28862,3.5443
10000,5,3,36517,981.23
10000,6,7,40972,835.76
10000,3,8,58858,748.62
1,3,18,6296.5,1.6335
10000,3,9,57998,731.92
10000,6,1,56278,1267.7
1.00E+06,3,7,50375,808.05
1,3,14,6560.3,1.5364
10000,6,11,46686,513.58
1.00E+06,5,10,54691,808.49
1,2,18,5351.2,1.8451
1.00E+05,2,5,61746,14625
1.00E+05,4,1,47322,16401
1000,1,16,70644,142.51
1000,2,5,50993,205.93
1.00E+06,1,2,56541,85691
1.00E+05,5,15,55162,1249.1
10,3,14,29954,3.3561
10000,1,15,65670,1544.7
100,1,1,45494,22.179
10,4,16,28586,3.4746
1,3,15,6513.8,1.5659
100,1,13,54443,17.328
100,6,2,51600,19.351
100,5,11,53875,18.737
1000,3,8,58304,174.86
10,4,10,29304,3.4023
1.00E+05,5,17,57302,843.75
1000,3,3,45915,222.66
10000,2,13,71459,387.57
1000,4,1,52846,187.36
1.00E+06,2,15,77306,17328
1.00E+05,2,3,58901,15448
1.00E+05,2,12,79475,10377
10,1,12,28007,3.5948
1.00E+06,5,5,48852,821.36
10000,4,12,53132,783.54
10,3,15,30182,3.3306
10,4,6,30674,3.274
1000,1,13,67571,146.65
1.00E+06,6,1,55673,6031.5
1000,3,12,60301,165.5
1000,5,5,49159,205.99
1000,5,4,39442,261.79
10,6,1,30328,3.3034
1,5,3,7040.8,1.446
1.00E+05,1,9,67355,14309
10,2,15,31084,3.2191
1,3,16,6634,1.5347
100,3,9,53573,18.501
1.00E+06,5,4,34482,992.83
10000,5,1,26744,1486.5
1.00E+06,3,5,50224,838.11
10,6,11,30909,3.222
1000,5,9,57228,182.22
1000,1,14,67553,140.5
10000,3,17,55429,816.52
1000,2,2,47925,212.72
10000,1,8,62588,1376.4
1000,3,14,60581,167.99
1.00E+05,5,12,58277,825.91
1.00E+05,5,6,45710,848.9
10,6,14,30848,3.2613
1,4,4,6916.1,1.4471
1.00E+06,3,13,58196,753.06
100,3,4,45557,23.217
1.00E+05,3,9,57433,925.43
1000,5,1,30328,339.94
100,2,8,47480,21.423
1.00E+05,6,18,47520,601.95
1.00E+06,3,17,56236,853.96
1,2,3,5791.9,1.7557
1,1,9,5220.9,1.8724
1,1,11,5300.4,1.9305
1.00E+05,4,5,44360,820.19
10000,1,7,59942,1727.8
1.00E+05,4,8,51106,910.94
1,4,7,6763.1,1.5126
1.00E+06,2,10,90483,40896
1000,3,1,53563,187.28
1.00E+05,6,5,42988,756.13
100,2,7,51649,19.832
1000,5,3,41825,252.3
10000,5,14,56405,820.87
10000,5,9,54385,760.35
1,2,1,5698.4,1.8184
1.00E+06,4,11,54485,799.59
1.00E+06,6,6,43657,618.01
10,6,4,32233,3.1626
1.00E+06,2,13,72768,390.52
1,5,11,6673.1,1.5382
1.00E+05,3,1,49647,15033
10000,5,16,52794,827.04
1,3,6,7136.5,1.4391
1.00E+05,2,17,83057,10676
1.00E+06,1,14,95094,36603
1000,1,11,64284,143.66
10000,2,16,72028,364.41
1,4,2,7928.6,1.3264
1000,1,5,54852,184.6
1000,4,12,54865,184.36
10,1,15,27492,3.6191
1.00E+06,3,15,59941,860.92
1.00E+05,4,3,36917,1175.7
1000,6,10,45031,177.52
1.00E+05,6,17,44254,652.28
1,6,10,7591,1.3139
10,6,5,32256,3.1328
10,2,7,31642,3.2213
1000,4,6,51426,203.82
1.00E+06,2,12,79508,17401
10000,1,2,58503,1682.6
10000,3,3,40776,833.19
1,2,9,5406,1.8264
10000,2,17,78121,1279.5
10,1,14,27587,3.6289
10,4,5,30406,3.3592
1.00E+06,1,4,62740,83689
1000,1,18,67460,145.24
100,6,8,47814,19.547
1.00E+06,5,1,28155,1546.7
1000,2,13,66556,117.56
1.00E+06,5,2,36078,1020.6
1.00E+06,2,3,61824,83512
1.00E+05,1,3,59297,15169
100,5,2,36286,27.571
10000,3,16,57894,753.81
10000,5,17,56302,789.22
100,4,14,50767,19.888
1000,6,13,48802,169.2
100,6,13,46496,18.653
1.00E+05,6,8,47573,476.85
1000,3,10,55308,184.64
100,1,9,55090,18.567
1,4,11,6509,1.6195
10,2,6,32716,3.0902
1,1,3,5529.9,1.8618
1000,5,14,56967,179.53
10,1,3,28894,3.4678
1000,3,17,59539,175.9
100,6,3,44198,22.409
1.00E+05,5,2,34813,1027.4
10,1,2,30487,3.2351
10,5,16,29568,3.4202
10000,3,4,53813,1140.1
100,2,13,57293,15.94
10000,4,8,46546,851.16
100,2,18,55966,16.927
1,3,9,6753.5,1.5161
1000,1,17,64267,155.39
10000,3,14,57828,792.73
1,6,1,7226.1,1.404
100,6,11,46910,19.079
1.00E+05,6,13,46049,552.56
1,1,12,5258.8,1.9272
1.00E+05,6,2,55380,440.37
10000,4,16,58658,799.13
1,4,10,6328.6,1.6178
10000,2,12,74141,1169.3
1000,5,2,38185,266.02
1.00E+06,4,8,49519,860.01
1.00E+06,4,7,55725,803.82
1,1,2,5552.9,1.8259
10,6,10,31625,3.1312
10,6,17,29777,3.3335
