Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
3,1000,3,2,6,1000,21422,1648.2
1,10,2,2,1,100,10829,9.8081
3,100,100,6,12,1000,19998,171.2
3,10000,2,6,12,1000,10663,33111
3,100,1,6,1,10,8001.1,408.74
1,1000,100,3,12,100,16519,590.85
1,10000,100,2,1,1000,4491.2,22250
3,2,100,1,1,1000,568.35,100.4
1,1,2,6,3,1000,2331.9,4.3381
3,2,1,1,3,1000,9193.6,8.3435
3,2,3,1,3,1000,7828.4,8.6548
1,1000,3,2,1,10,9241.5,1146.3
1,100,3,1,6,10,14524,76.45
3,1000,2,1,3,10,19158,2260.4
1,1000,3,6,1,1000,10424,1064.9
1,10000,10,3,1,1000,4641.1,16436
3,100,3,6,1,1000,8889.9,363.6
3,10,10,3,12,100,16150,20.742
3,10,100,3,12,10,2811.1,104.78
3,100,3,3,1,10,9365.6,353.49
3,10000,1,2,6,10,11433,21646
1,1,2,1,3,100,2039.4,5.2128
3,2,10,1,3,100,5444.2,11.627
1,10,2,3,3,100,12566,8.0767
1,1000,100,2,6,10,18061,603.18
3,1000,1,1,1,1000,4134.1,8543.3
3,1,3,6,1,1000,5881.9,5.2794
3,10000,100,1,12,10,6211.3,41615
1,100,100,2,3,10,9187.3,109.86
1,1,10,6,12,10,937.06,10.631
3,1,100,2,3,1000,271.18,100.3
1,10000,10,6,1,100,4990.5,13983
1,1,100,2,3,1000,81.882,101.85
3,100,1,1,3,1000,12532,272.51
1,1000,2,2,3,1000,16903,693.1
3,1,10,6,6,100,2652.1,10.634
3,10,100,3,6,10,2840.9,104.49
1,1000,3,1,12,10,16807,598.67
3,1,100,2,12,100,277.76,100.31
3,1,2,3,3,1000,6214.9,4.8604
1,10,2,2,12,1000,11108,9.9783
1,1000,10,6,12,100,19966,487.25
3,100,10,6,12,1000,20998,168.73
1,100,10,1,12,10,15608,66.569
3,1000,100,1,1,100,11588,3740.2
3,1,3,1,3,100,4918.1,6.1899
3,1000,1,6,6,10,26355,2031.3
1,2,3,1,1,10,2959.4,6.6938
1,1000,10,6,1,10,10472,986.55
1,10,1,3,3,100,12827,9.579
3,10000,3,3,6,100,10019,39546
3,10000,2,1,6,100,6583.8,41529
3,10,100,2,12,10,2675.2,105.53
3,1,3,6,1,10,6035.2,5.1567
1,100,100,1,3,1000,8755.9,112.77
3,2,10,2,1,100,5070.1,11.941
1,2,3,2,3,100,3235.4,5.9911
1,10,10,3,1,10,5807.9,17.256
3,1000,100,3,1,1000,3562.4,11938
1,2,100,2,6,10,177.18,101.09
3,10000,10,2,1,10,5367.4,38896
1,2,2,2,6,10,3858.7,5.2703
3,100,2,1,6,1000,13221,251.12
1,10000,2,3,12,100,15246,6215.9
3,10000,3,6,12,10,8706.2,27235
1,2,100,3,3,10,186.62,100.63
1,10,1,3,1,100,9009.1,11.194
1,100,10,2,12,10,21563,50.19
3,2,2,6,12,100,9316.8,6.5884
1,1000,10,2,12,100,21364,494.87
3,100,3,1,1,10,8726.6,370.71
3,10000,3,2,1,100,6902.9,37672
1,10000,3,2,1,10,4284.8,23264
3,10000,10,6,1,100,7718.5,55209
3,2,100,6,3,10,533.56,100.14
3,10000,10,1,3,10,6923.3,37625
3,10000,1,6,1,100,5494.1,47411
3,1000,100,2,1,100,9256.9,4262.4
1,10000,3,3,6,10,17258,5589.1
1,1000,3,6,12,10,19065,555.14
1,10000,1,1,3,10,22472,5856.1
3,2,2,6,6,1000,8857.5,7.6609
1,10,10,3,6,10,7966.5,12.653
1,100,1,1,3,100,12015,87.489
3,10,2,1,12,10,14261,22.832
1,1000,3,1,6,1000,16574,690.01
1,10000,100,1,12,1000,24881,4629.7
1,1,100,3,1,10,89.529,100.32
3,1,1,3,1,1000,7492.5,4.3038
1,100,100,2,1,100,7955,132.73
3,100,10,1,6,100,13436,233.34
1,100,100,6,12,1000,7929.9,118.29
1,1000,1,3,12,1000,15563,646.54
1,1,100,6,6,10,88.353,100.38
3,10000,3,2,3,10,7489,27821
3,1,2,1,1,100,5634.7,5.6191
3,10000,10,3,6,100,11940,32476
1,2,3,2,12,100,3082.9,6.1788
1,1,100,3,1,100,99.625,100.38
3,2,100,6,12,10,542.53,100.5
1,10,2,6,3,100,12015,8.9097
1,1000,1,2,3,1000,16704,618.57
3,100,1,1,1,10,8119.6,399.59
3,10,10,3,3,100,16589,19.298
3,2,10,2,6,100,5393.1,11.093
1,10000,2,2,12,10,27035,5257.6
3,10000,1,1,3,10,6087.4,35698
1,10000,3,3,6,100,17580,5417.1
1,10,3,2,6,100,11771,8.5872
1,10,10,6,1,10,6058.1,16.455
1,1000,3,3,6,100,17352,614.02
3,100,1,6,1,100,8175.4,399.04
1,2,3,3,6,100,3521.9,5.7447
1,10,10,2,12,1000,7975,12.346
3,100,2,1,3,100,12450,268.52
1,100,1,6,1,1000,8520.8,116.83
1,100,10,2,3,100,15426,67.209
3,1000,2,3,3,1000,18842,2444.5
1,100,100,3,6,100,8613.4,118.61
3,2,2,1,12,10,8446.1,7.5077
1,2,3,1,6,10,3009.9,6.4327
3,10000,10,3,1,1000,5952.1,44880
3,10000,100,6,1,100,7595.9,43257
3,100,100,1,12,10,12987,248.82
3,10,2,6,6,100,17916,17.572
1,1,3,3,12,10,1907.6,5.1892
1,100,10,3,6,10,14825,71.633
1,1000,1,3,3,100,16430,634.55
3,1,2,1,1,1000,5481.5,5.7238
3,1000,1,1,12,100,16708,2693.6
1,10000,2,6,1,100,4650.4,15524
3,1000,3,1,1,10,4860.2,7344.5
1,2,1,1,12,100,3924,4.8058
3,100,2,2,1,1000,8598.7,369.51
1,10,100,3,1,1000,896.38,112.39
3,1000,100,6,6,1000,27904,1499.4
3,100,3,3,3,10,14329,219.78
3,100,100,2,6,1000,15923,198.05
3,1000,100,2,1,1000,10074,3546.1
1,1000,3,6,1,100,10269,997.47
3,2,1,1,12,1000,8600.6,7.4323
3,10000,10,2,12,10,14594,19881
3,1,100,3,3,10,269.69,100.4
3,10000,1,2,12,10,13930,18562
3,10000,2,2,6,100,11336,22504
1,2,3,2,1,1000,3539.2,5.6573
3,100,100,2,12,10,18186,190.52
3,2,1,3,6,1000,9996.9,6.5873
3,1000,1,1,3,10,16867,2789.5
3,10,1,6,3,1000,15261,22.212
3,1000,1,3,1,1000,3622.7,13778
1,100,1,6,3,100,12677,89.475
1,2,10,6,3,10,1826.5,10.794
1,1000,100,3,12,1000,16456,581.89
1,1,2,2,3,10,2024.8,5.1239
3,100,3,1,6,10,13501,238.65
3,10,100,2,3,10,2811.2,101.81
3,2,1,2,12,100,8652.8,7.1084
3,1000,2,6,12,1000,27758,1376.7
1,1,1,1,1,100,2252.4,4.405
1,10,10,2,6,10,8030.2,12.179
1,10000,1,6,3,10,25052,4164.3
1,10000,1,6,12,100,25437,3766.1
3,1,3,1,12,10,4621.1,6.4503
3,2,100,2,6,10,577.44,100.6
3,1000,3,6,12,10,32896,1619.5
3,10,10,1,6,10,14349,21.385
1,10000,2,3,6,100,15552,5860.4
1,1000,2,3,12,100,17478,557.7
1,1000,2,1,12,100,16138,703.09
1,10000,100,2,12,1000,33816,3448.8
1,2,100,6,3,100,179.88,101.07
3,2,100,6,1,100,558,119.85
1,100,10,1,6,100,15508,73.736
1,10,10,2,3,1000,8248.2,12.2
3,1,3,6,1,100,5890.5,5.1373
1,1,100,1,6,1000,94.588,100.3
3,10000,10,2,3,100,8113.2,31929
1,10000,10,6,3,100,23124,3958.4
1,2,1,2,1,10,4792.8,4.4127
3,1000,100,2,3,10,18389,2017.4
1,10,2,1,12,10,11232,9.0167
3,1000,100,1,1,1000,10782,3254.5
1,1,10,6,3,10,919.62,10.906
1,10000,2,1,6,10,20430,6802.9
3,1,10,6,12,100,2619.8,10.681
3,10000,2,2,1,100,6484,33875
3,10,10,3,3,1000,16532,20.115
1,2,2,2,1,10,3785.7,5.1449
1,10000,2,6,12,10,24470,3584.8
3,100,100,6,12,10,20708,171.23
3,1,1,2,12,100,5997.6,5.0148
1,10,2,6,3,1000,12226,8.6542
1,10,100,6,1,1000,960.06,119.01
3,1,2,1,6,10,5060.2,5.5673
3,10,100,1,6,1000,2687.9,108.3
3,1000,1,2,3,100,13709,3187.3
3,2,100,3,6,10,542.65,100.46
3,100,100,3,1,10,9459.4,356.42
1,10000,2,6,1,10,4227.9,14943
3,1,3,2,6,10,5012.3,5.926
3,10000,3,1,3,1000,6666.1,39746
1,10,2,2,1,10,10639,10.396
3,2,100,1,6,1000,572.88,100.65
1,1,10,2,3,10,869.24,10.879
3,1000,3,3,1,10,3557.9,13958
3,1000,100,3,1,10,3639,12280
1,100,3,3,3,1000,12446,81.787
1,10,100,1,6,100,918.65,100.39
1,10,2,2,6,1000,11728,8.3824
3,2,2,3,12,100,8718.1,6.5013
1,100,1,6,3,1000,12570,92.724
3,100,1,3,3,10,13458,249.02
3,10000,100,2,3,1000,10839,24624
1,2,100,6,12,1000,201.25,100.68
1,100,2,1,1,10,8957.1,118.26
3,2,2,2,6,1000,8936.2,7.1955
1,100,2,6,6,1000,14169,74.479
3,10000,1,3,3,1000,8206.2,28561
1,100,3,1,3,100,14109,75.554
1,1,2,1,6,1000,1902.9,5.3351
1,1,1,3,1,1000,2780.9,3.5415
1,2,3,6,3,10,3512.2,5.4395
1,1000,2,3,3,1000,16473,677.76
3,1,1,6,1,1000,7163.1,5.6832
3,100,10,6,3,10,16084,191.6
1,10000,3,3,3,1000,17252,5314
1,1,10,1,12,100,882,10.994
1,100,10,6,3,1000,14028,75.397
1,10000,2,1,3,10,19486,6119.1
1,2,10,6,12,100,1817,10.719
1,1,10,6,1,1000,890.24,10.881
1,10000,3,2,3,10,9615.9,12779
3,2,1,3,3,1000,10364,5.9359
1,2,10,2,1,1000,1800.4,10.946
1,2,1,2,3,100,4258.5,4.6938
3,1000,10,1,6,100,20254,2393.2
1,2,1,6,12,100,4865.2,3.9855
3,100,2,3,1,100,8494.1,348.55
1,10000,2,1,12,10,23914,5184.9
3,2,2,1,6,100,8830.3,8.3594
1,10000,100,3,6,100,17633,4895.7
1,2,10,2,12,1000,1722.9,11.699
3,10000,3,1,3,100,5490.7,44007
3,1000,2,1,12,10,19062,2629.6
3,100,100,6,1,10,9999.8,318.11
1,10000,10,3,1,10,4746,16018
1,2,1,2,6,10,4166.2,4.6842
3,10000,1,2,12,100,10928,23265
3,1,1,2,3,1000,6470.9,4.7764
3,10000,1,2,12,1000,16118,15677
3,10000,100,1,6,1000,6375.2,36657
1,100,100,6,3,1000,8142.2,120.44
1,2,100,6,6,100,175.24,100.53
1,10000,2,3,3,100,18572,5270
1,10000,2,2,6,1000,28764,3834
1,10000,3,6,6,100,26820,3404.7
1,10,100,6,3,100,930.24,99.152
1,10000,100,3,1,100,4613.3,16456
1,2,10,2,3,100,1786.2,10.792
3,1,10,1,6,100,2617.5,10.826
1,10,3,2,12,1000,11439,9.102
3,10000,1,3,3,10,7434.9,34413
1,1000,10,2,3,100,16810,735.57
1,2,10,3,1,1000,1651.5,11.084
3,10,10,2,6,10,17298,18.884
3,10,10,1,3,10,14137,25.584
3,1000,100,1,12,10,19440,1793.8
3,2,1,6,3,100,10280,5.9478
3,1,100,6,1,100,268.71,100.4
3,1000,10,6,3,1000,22158,1985.8
3,100,1,3,1,100,8305.3,407.46
1,1000,10,2,6,10,18710,568.79
1,10,100,1,12,10,954.69,100.55
1,100,10,6,3,10,14008,72.553
3,2,1,1,12,10,8390.6,7.5369
1,2,100,3,3,1000,191,100.52
3,10,3,3,1,100,10457,31.661
1,2,100,1,3,100,198.5,100.47
3,100,100,6,3,10,15386,205.74
3,10,1,2,3,10,14063,23.759
1,1000,10,1,12,1000,18651,555.35
1,100,2,1,12,100,15432,68.169
