Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,2,1,1.05E+06,1024,8198.2,378.6
3,2,9,2.62E+05,2048,15112,194.92
1,1,6,5.24E+06,1024,13611,70.129
3,3,3,1.05E+08,512,13981,222.08
2,6,6,5.24E+06,1024,13097,147.47
1,2,6,1.05E+07,2048,17418,55.344
1,2,1,1.05E+07,2048,7978.3,122.71
2,2,9,1.05E+08,1024,14095,141.07
3,1,12,5.24E+06,512,12585,239.16
2,2,2,1.05E+07,2048,12346,165.31
2,6,1,5.24E+06,512,9730.6,199.44
3,6,1,1.05E+06,2048,8411.9,365.13
3,1,9,1.05E+06,1024,12351,241.38
3,6,2,1.05E+07,2048,12198,253.06
2,2,12,2.62E+05,1024,13909,144.72
1,2,6,5.24E+06,1024,17406,54.938
3,1,12,1.05E+07,512,12624,241.7
2,6,6,1.05E+08,1024,13549,144.8
3,1,1,2.62E+05,1024,7954.8,379.24
2,3,1,1.05E+08,1024,9574.4,206.54
2,2,3,1.05E+07,2048,12657,157.84
2,3,12,1.05E+07,2048,14968,127.25
1,2,1,5.24E+06,512,8074.2,124.25
2,2,2,5.24E+06,1024,12408,159.7
3,6,12,1.05E+08,512,18409,170.51
2,1,3,2.62E+05,2048,12733,156
2,3,6,1.05E+06,512,12518,154.39
2,3,9,1.05E+08,2048,13943,141.27
2,2,12,1.05E+07,512,15329,137.4
2,6,12,1.05E+06,1024,15471,125.77
2,6,3,1.05E+08,1024,12007,165
3,6,2,2.62E+05,512,11627,257.8
1,2,2,1.05E+07,2048,11154,87.62
3,2,3,1.05E+08,512,12181,249.93
2,2,2,5.24E+06,512,12476,163.99
1,3,9,5.24E+06,512,12303,76.528
2,2,9,1.05E+08,512,13767,147.79
2,2,9,5.24E+06,2048,14160,143.35
1,6,3,1.05E+07,2048,12682,76.464
1,3,6,5.24E+06,512,12835,72.203
3,6,3,1.05E+07,1024,14127,212.09
2,1,12,5.24E+06,1024,14161,136.24
2,1,12,2.62E+05,1024,13791,146.97
3,2,3,2.62E+05,2048,12419,245.43
3,1,9,5.24E+06,2048,12717,233
3,1,6,2.62E+05,512,11920,250.24
3,6,9,2.62E+05,1024,17206,186.35
1,1,2,1.05E+06,2048,10820,93.632
2,6,12,1.05E+06,512,15523,127.32
1,1,1,1.05E+08,512,9283.7,103.14
1,1,1,1.05E+06,2048,9453.5,101.19
1,1,6,1.05E+06,512,13677,73.65
1,1,9,5.24E+06,512,14748,65.825
1,2,2,1.05E+08,512,11123,88.986
1,1,1,2.62E+05,1024,9282.3,103.32
1,6,12,5.24E+06,2048,13893,68.601
1,1,1,5.24E+06,2048,9249.4,103.98
1,2,6,1.05E+08,1024,17497,54.146
1,2,12,1.05E+07,512,20117,48.45
3,1,6,5.24E+06,2048,11978,244.07
2,1,6,1.05E+08,2048,12735,155.2
1,2,2,2.62E+05,2048,11125,86.779
1,6,6,2.62E+05,1024,13188,73.832
1,6,1,2.62E+05,1024,8506,113.18
3,1,12,2.62E+05,512,12289,236.69
1,3,3,2.62E+05,2048,12108,78.132
2,1,2,1.05E+06,512,11215,185.16
3,2,12,2.62E+05,1024,15617,201.6
3,3,6,5.24E+06,2048,15642,198.63
2,6,2,5.24E+06,1024,11656,169.76
3,2,3,1.05E+08,2048,12315,246.59
2,1,12,1.05E+06,512,13750,145.65
3,3,1,2.62E+05,512,8196,387.03
1,6,2,5.24E+06,2048,11957,81.386
1,3,1,2.62E+05,512,8280,114.51
3,1,6,2.62E+05,2048,12068,248.13
1,1,3,5.24E+06,2048,12171,81.11
3,6,12,1.05E+06,2048,18664,171.8
1,3,2,1.05E+07,2048,11772,82.358
3,6,12,1.05E+07,512,18777,178.6
3,2,2,1.05E+07,2048,11672,267.59
2,3,9,1.05E+06,512,13802,139.24
3,3,3,1.05E+08,1024,13713,222.1
3,6,3,5.24E+06,2048,14130,222.3
1,2,2,1.05E+07,1024,11185,86.291
3,6,1,1.05E+06,1024,8316.5,366.08
2,3,9,1.05E+07,512,13594,144.91
2,3,6,5.24E+06,2048,12844,153.55
3,3,9,1.05E+07,2048,16833,183.64
1,2,6,2.62E+05,512,16959,56.933
1,6,1,5.24E+06,1024,8444.1,111.72
2,6,2,1.05E+08,1024,11777,172.76
2,2,3,1.05E+06,1024,12135,167.02
1,1,2,2.62E+05,512,10871,90.738
1,1,3,2.62E+05,2048,12463,79.078
3,2,12,1.05E+08,1024,15825,185.04
1,3,12,5.24E+06,1024,13625,71.588
2,2,12,1.05E+06,2048,14175,135.47
1,6,6,2.62E+05,512,13294,73.086
2,2,2,1.05E+06,2048,12524,157.2
3,2,6,2.62E+05,1024,13913,214.76
3,2,6,5.24E+06,2048,14251,214.7
2,3,2,1.05E+07,512,11551,171.29
2,3,2,1.05E+07,2048,11524,173.52
2,3,3,1.05E+08,1024,11645,171.71
3,3,2,1.05E+07,512,12004,260.77
2,3,1,1.05E+06,512,9661.6,202.41
1,2,6,1.05E+08,2048,16455,61.412
3,1,6,1.05E+07,2048,12119,253.7
2,1,1,2.62E+05,512,7975.7,255.27
2,6,2,1.05E+07,1024,11537,176.59
1,2,3,2.62E+05,2048,14302,67.396
2,1,2,2.62E+05,2048,11195,179.17
3,1,3,1.05E+07,512,11816,256.25
3,3,9,5.24E+06,512,16854,181.01
2,2,12,5.24E+06,512,14151,140.68
2,1,6,2.62E+05,512,13701,146.25
2,6,9,1.05E+07,1024,14392,140.46
3,2,1,2.62E+05,512,8360.5,364.65
3,1,9,1.05E+08,512,11939,253.39
2,2,6,1.05E+06,1024,13093,154.87
2,2,9,1.05E+06,1024,13711,147.74
3,2,2,1.05E+06,2048,11321,272.01
3,6,2,1.05E+07,512,11642,260.33
3,1,6,5.24E+06,1024,11652,261.55
3,3,1,1.05E+08,2048,8137.3,377.23
