Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+06,1,16,70303,60552
1,2,3,5791.9,1.7557
10,2,15,31084,3.2191
100,3,15,54598,18.623
1000,2,9,57605,168.94
1.00E+06,1,3,63021,82187
1000,1,5,54852,184.6
100,2,3,48120,21.603
100,2,16,57972,16.279
1.00E+05,1,8,62165,14336
1,4,13,6370.2,1.563
1,6,15,7042.3,1.4358
1,3,8,6900.3,1.4368
1.00E+06,2,14,87119,26320
1.00E+06,2,4,55321,63627
10,1,3,28894,3.4678
100,1,6,51659,20.06
10000,6,14,47003,494.8
10,4,10,29304,3.4023
100,6,18,45666,19.374
10000,1,12,62552,1539.4
1.00E+05,4,5,44360,820.19
1000,1,6,55423,176.69
10000,4,14,54537,828.62
1.00E+05,1,14,65736,15405
100,5,14,50797,19.589
1,2,13,5602.6,1.852
100,5,11,53875,18.737
1,2,5,5846.6,1.8195
1000,1,13,67571,146.65
1.00E+05,2,1,36915,25965
10000,5,6,49070,855.65
10000,2,14,75596,1100.8
10,3,6,30616,3.3052
1.00E+05,6,11,48833,528.02
1000,6,12,48093,174.74
100,6,17,42239,21.375
1000,4,2,34221,299.39
100,6,11,46910,19.079
1000,5,12,55750,182.82
1.00E+06,4,8,49519,860.01
100,3,14,55033,18.287
1,1,2,5552.9,1.8259
10000,6,1,56278,1267.7
1.00E+06,6,15,50244,522.62
1000,3,6,56000,192.73
1,4,17,6151.7,1.6312
1,1,11,5300.4,1.9305
1.00E+06,3,7,50375,808.05
1.00E+05,3,6,54630,831.75
10000,5,10,56353,805.67
10000,6,17,45751,524.66
1,6,3,7680.7,1.3299
10000,2,15,79489,1165.2
1.00E+06,2,8,80544,30348
10000,3,8,58858,748.62
10,6,14,30848,3.2613
1.00E+05,3,2,64186,709.56
1000,1,3,53398,197.34
100,6,6,46332,21.147
1,4,14,6071.9,1.6306
10000,3,1,51479,1811.1
1,3,10,6839.8,1.5172
1,2,12,5577.5,1.8543
1000,2,4,48976,203.12
1.00E+05,2,3,58901,15448
10000,1,11,65911,1394.4
10000,5,2,34867,1029.5
10000,6,12,44764,541.08
1.00E+05,4,12,54068,830.79
10,3,3,31820,3.173
1.00E+05,4,6,48289,852.67
1.00E+06,4,4,41062,897.43
1000,6,10,45031,177.52
1,5,8,7004.2,1.4586
1.00E+05,4,11,55317,784.34
1,3,11,6678.2,1.5247
1000,3,17,59539,175.9
100,1,12,53898,17.537
100,3,10,54352,18.575
1000,1,8,53505,174.83
1000,4,4,43890,231.82
100,1,2,46286,22.103
10000,4,1,55902,1726.8
10000,6,9,45982,489.29
10000,3,17,55429,816.52
10,6,18,30611,3.2763
1,1,12,5258.8,1.9272
100,2,4,45332,21.875
1.00E+06,2,5,63131,81802
10,4,4,30830,3.2615
1,2,14,5464.8,1.9197
10000,4,18,53160,836.73
1000,1,2,53086,191.22
1.00E+05,3,5,50951,825.53
1.00E+05,5,17,57302,843.75
10000,2,10,67768,1463.6
1000,3,9,57754,175.03
1.00E+06,2,9,80590,23656
1.00E+06,6,6,43657,618.01
100,1,7,52115,19.205
100,3,6,52614,19.297
10,3,12,29980,3.326
10,6,8,31859,3.204
1,5,4,6534.9,1.5195
10000,4,13,58281,784.23
1,6,10,7591,1.3139
100,3,17,53660,18.863
10,1,9,28657,3.4184
100,2,1,39997,25.032
100,3,3,45752,21.69
1000,2,3,51798,195.36
10000,4,16,58658,799.13
1,5,5,7114.6,1.4161
10,4,13,29871,3.3572
1,1,4,5646.8,1.8299
10,5,18,28791,3.511
1.00E+06,2,13,72768,390.52
1.00E+06,6,18,47878,531.32
10,6,13,30842,3.226
10000,3,13,58653,736.47
100,6,10,45027,21.197
1.00E+06,6,13,47157,529.31
10,5,5,31592,3.2717
10,3,17,29452,3.4393
1000,2,13,66556,117.56
1.00E+05,2,7,65050,11657
10,5,13,28871,3.541
1000,5,5,49159,205.99
100,2,2,46785,21.854
1.00E+06,6,4,45085,653.92
1.00E+05,6,2,55380,440.37
1000,1,11,64284,143.66
1,3,14,6560.3,1.5364
10,4,1,28420,3.4374
1.00E+06,5,1,28155,1546.7
1000,1,14,67553,140.5
100,4,17,53212,19.881
1,5,15,6345.6,1.5636
100,2,12,54774,17.333
1000,1,15,65559,146.59
1,2,17,5381,1.9208
1,4,8,6386.8,1.531
100,2,5,47051,22.11
10,2,3,34032,2.9425
1,2,7,5594.7,1.8287
1,2,8,5534.4,1.8247
100,6,16,46773,19.903
1000,4,18,56956,181.4
100,4,10,50731,20.16
10,1,13,27695,3.5988
100,6,4,43909,22.236
1.00E+05,2,9,70997,11549
10000,6,4,43014,743.21
10000,5,13,55044,791.56
10,5,6,30234,3.341
1,2,16,5424,1.8711
10000,1,3,56933,1808.1
1,5,13,6373.1,1.5647
1.00E+05,3,11,58079,773.62
100,4,12,50747,19.686
100,3,1,46137,22.012
10,3,11,30027,3.3538
1000,2,14,63127,141.81
10000,6,3,42753,904.03
1000,2,15,66965,136.33
100,5,13,50365,19.829
100,3,9,53573,18.501
100,6,2,51600,19.351
1.00E+06,5,4,34482,992.83
100,2,10,54155,18.162
1,6,2,7496.3,1.3678
1,2,10,5370.8,1.8457
1,6,13,7197.3,1.415
10000,2,7,66185,1301.6
1000,3,8,58304,174.86
10000,2,3,61616,1588.4
1.00E+06,1,5,69014,48267
1.00E+05,1,1,45189,20990
1000,2,16,63510,116.06
1.00E+06,4,14,55471,842.9
1.00E+05,3,9,57433,925.43
1.00E+06,5,16,52914,835.93
1000,6,9,47213,181.57
1000,1,16,70644,142.51
1.00E+06,5,14,50915,811.7
10,6,4,32233,3.1626
1000,4,7,59354,172.53
1.00E+05,6,17,44254,652.28
1000,1,1,50502,197.06
10000,2,1,37052,2735.3
10000,3,4,53813,1140.1
10000,3,7,49894,777.49
10000,6,6,44504,552.38
1000,6,7,40440,224.07
10000,5,16,52794,827.04
10000,1,6,63667,1499.3
10000,4,9,53002,914.21
1.00E+05,6,9,45395,528.03
10,4,18,28001,3.4593
1.00E+05,4,7,55388,796.09
1.00E+06,5,13,54479,824.38
1000,3,18,60789,167.77
10000,3,10,54797,816.4
10,5,15,28524,3.5358
1000,3,3,45915,222.66
1.00E+06,3,8,58117,812.82
1.00E+06,1,7,65052,71448
1,5,3,7040.8,1.446
1.00E+06,6,2,53945,447.48
10000,1,15,65670,1544.7
10,6,1,30328,3.3034
10000,1,13,64277,1595.8
10,6,3,33660,2.9644
1000,4,17,61043,172.11
1.00E+05,6,5,42988,756.13
1000,3,13,59795,172.82
100,5,3,40247,25.347
100,3,16,54903,18.29
10,2,12,30864,3.2659
1.00E+06,1,6,67297,53340
10,1,11,27273,3.5566
1,6,16,7150.8,1.4092
1.00E+05,5,8,53160,868.4
1.00E+05,2,13,76190,789.55
1,6,4,7690.8,1.3
1.00E+06,4,7,55725,803.82
1.00E+05,2,12,79475,10377
100,3,2,51763,19.574
1.00E+06,2,16,69749,309.65
1,6,18,6857.8,1.4954
10000,1,18,64152,1565.8
1000,6,5,44651,200.39
1.00E+05,4,8,51106,910.94
1,3,5,7130.9,1.4207
10,4,17,28135,3.5179
100,5,9,52754,19.392
10,3,8,30063,3.3333
100,6,7,40728,24.383
10,4,15,29159,3.4936
10000,5,15,54627,810.04
10000,1,2,58503,1682.6
10000,2,2,48986,2043.7
1.00E+05,1,4,60895,15073
1.00E+06,5,6,42877,863.05
1,5,17,6394.5,1.6168
1.00E+05,3,13,57626,886.67
1.00E+06,4,12,53634,920.88
1000,2,12,62880,143.2
1000,2,10,56649,177.42
10000,6,16,48431,503.7
1,4,12,6686.6,1.5439
1000,6,17,44658,195.48
100,5,4,39310,26.083
1.00E+05,1,7,61873,16088
10,2,17,29708,3.3809
1,6,9,7381.6,1.3855
10,2,11,30705,3.2506
100,1,4,46717,22.151
1.00E+06,5,10,54691,808.49
1.00E+05,2,4,51258,18328
10000,3,15,58308,754.76
10000,1,16,65010,1635
10000,3,6,53857,766.41
1000,5,6,49558,199.02
1.00E+06,2,18,81840,11246
10,2,10,31649,3.1989
1.00E+06,6,9,45737,488.02
1,6,7,7767.6,1.331
100,3,18,54581,18.323
10000,3,3,40776,833.19
10000,4,17,56387,877.9
1000,5,17,59520,172.09
1,3,4,7463.5,1.3638
1,6,17,6858.3,1.4572
10000,3,16,57894,753.81
1.00E+05,1,12,65922,13977
1,4,15,6276.2,1.6329
10,3,16,29242,3.4624
1,3,9,6753.5,1.5161
1.00E+05,1,2,56635,16829
10000,1,5,63080,1516
10,6,6,31394,3.2462
10,3,18,29004,3.4422
100,2,14,55727,18.091
1000,4,12,54865,184.36
10,2,1,28180,3.5385
10000,4,7,58163,722.58
100,5,15,52117,19.199
1.00E+06,6,7,39864,904.82
10000,4,2,32762,1123.6
1.00E+06,1,17,78498,55374
10000,1,14,63240,1544.4
1,3,18,6296.5,1.6335
1.00E+05,5,4,33910,1023.2
10,5,2,31548,3.1333
1.00E+05,3,7,43754,820.29
10000,5,5,46750,815.89
10000,6,8,48377,453.5
10000,5,17,56302,789.22
10,2,18,30311,3.3197
1.00E+05,6,10,44348,551.68
10,1,8,28536,3.5172
10,1,4,28996,3.4218
1.00E+05,5,15,55162,1249.1
1000,2,8,49891,206.25
100,1,3,49918,20.812
1.00E+06,5,2,36078,1020.6
1000,3,4,49313,200.43
1000,1,17,64267,155.39
1.00E+06,6,11,45294,505.23
1,5,9,6683.8,1.5397
1.00E+05,2,18,78561,11850
1,6,8,7104.5,1.3724
10,2,5,32465,3.0701
10,5,4,30228,3.3734
1.00E+06,4,2,31507,1210.1
100,6,3,44198,22.409
1000,2,5,50993,205.93
1,2,18,5351.2,1.8451
1000,5,15,59100,172.62
10,1,1,28203,3.4546
10,4,2,29418,3.5282
1.00E+06,2,6,68913,56665
100,4,1,46605,22.206
1000,5,1,30328,339.94
10,2,4,31513,3.1552
1000,4,8,53299,191.88
10,6,10,31625,3.1312
1.00E+05,6,7,38731,827.65
10,2,9,30945,3.2195
10,4,16,28586,3.4746
10,5,1,29790,3.3747
100,1,17,53428,17.798
1000,4,14,55946,181.57
1.00E+06,2,1,36750,94553
1.00E+06,5,9,55087,865.8
1.00E+06,3,9,58277,775.45
1000,6,2,54774,146.53
1000,1,10,58738,157.47
1.00E+06,6,1,55673,6031.5
10,3,1,29324,3.3776
1.00E+06,5,12,54673,838.89
1.00E+05,2,15,81320,10245
1,1,10,5481,1.9006
10000,1,4,64087,1529.5
10000,4,5,44606,876.83
1.00E+05,3,4,53934,1229.4
10000,5,18,55113,791.62
10,3,10,30507,3.2954
1,6,1,7226.1,1.404
10,5,9,30321,3.4058
1.00E+05,6,6,43286,570.68
1,4,2,7928.6,1.3264
10000,3,11,58125,823.45
1.00E+06,4,18,55566,952.86
10,5,16,29568,3.4202
1,4,4,6916.1,1.4471
1.00E+06,3,5,50224,838.11
1000,2,1,41689,239.02
1,3,16,6634,1.5347
1000,2,18,65133,143.95
10,1,15,27492,3.6191
10000,6,5,43547,681.48
100,4,18,50439,19.912
10,3,7,30044,3.3138
1000,3,1,53563,187.28
100,2,13,57293,15.94
10,3,14,29954,3.3561
1.00E+06,2,10,90483,40896
100,3,12,55048,18.84
1.00E+05,3,10,55855,791.55
1.00E+06,1,13,81950,55477
1.00E+06,4,15,56222,821.53
1.00E+06,1,11,93548,40881
1.00E+06,2,12,79508,17401
10,4,6,30674,3.274
100,4,2,33592,30.38
100,4,9,49746,19.719
1.00E+05,2,10,64860,14685
1000,4,6,51426,203.82
1.00E+05,4,1,47322,16401
100,3,7,49943,20.323
10000,3,18,57586,792.96
1.00E+05,3,18,58816,812.4
1.00E+05,2,6,62921,14513
1000,3,7,48022,213.83
100,4,6,49121,20.616
1,1,1,5434.7,1.8632
100,1,13,54443,17.328
10000,1,17,61870,1643
10,5,14,28961,3.4509
1.00E+05,1,16,63390,14063
1,3,13,7017.7,1.5023
1.00E+06,1,9,82905,33086
1000,5,11,56833,182.63
1,3,1,6927.3,1.4724
1,2,1,5698.4,1.8184
10,4,12,30191,3.3699
1000,5,13,59666,171.3
100,4,13,52643,19.134
100,4,14,50767,19.888
1.00E+05,5,16,54569,931.08
1,1,16,5283.2,1.9688
1000,5,2,38185,266.02
1.00E+06,2,15,77306,17328
10,2,2,32999,3.0305
1.00E+05,1,18,66943,14608
100,1,18,54025,17.415
1000,1,9,63205,143.47
1000,6,6,44860,196.18
10000,2,6,64663,1539
10,6,2,34466,2.9167
10000,4,4,39796,891.95
10,6,5,32256,3.1328
1,1,3,5529.9,1.8618
1000,6,14,51732,161.42
100,1,5,47456,21.389
10,3,9,30268,3.358
1.00E+05,4,16,57492,860.13
1.00E+05,1,3,59297,15169
1.00E+06,6,10,45823,549.69
1.00E+05,5,10,55095,853.41
