Max_spout,Spliters,Counters,Throughput+,Latency-
1,1,6,5420.2,1.8391
10000,3,14,57828,792.73
1,5,4,6534.9,1.5195
10,4,12,30191,3.3699
1000,1,4,52119,194.73
1.00E+06,6,10,45823,549.69
1.00E+06,2,9,80590,23656
10,3,6,30616,3.3052
1.00E+06,2,2,57085,85782
100,1,5,47456,21.389
1,2,10,5370.8,1.8457
100,2,7,51649,19.832
10000,5,7,51277,825.5
1000,4,6,51426,203.82
1000,5,17,59520,172.09
10000,4,10,52129,812.86
1,6,7,7767.6,1.331
10000,6,17,45751,524.66
1000,6,7,40440,224.07
1.00E+06,2,17,91538,37087
1,1,16,5283.2,1.9688
1,1,9,5220.9,1.8724
1.00E+06,3,8,58117,812.82
10,4,16,28586,3.4746
100,3,9,53573,18.501
1,2,4,5775.6,1.7408
10,1,16,27584,3.6382
1.00E+05,6,11,48833,528.02
10,6,3,33660,2.9644
10000,6,3,42753,904.03
1000,3,15,57738,170.5
100,3,3,45752,21.69
1,2,6,5546.3,1.8161
1.00E+05,2,11,76492,11936
10,5,8,30839,3.3064
1000,5,6,49558,199.02
1.00E+05,6,18,47520,601.95
1.00E+05,3,1,49647,15033
1.00E+05,3,12,56804,806.52
10000,5,6,49070,855.65
10,2,3,34032,2.9425
1.00E+05,2,18,78561,11850
10,2,6,32716,3.0902
1.00E+06,2,16,69749,309.65
1.00E+05,5,5,44880,841.33
1,5,18,6293.2,1.6017
1,5,8,7004.2,1.4586
1.00E+06,1,16,70303,60552
100,1,6,51659,20.06
100,4,5,46977,21.811
10000,1,9,64300,1468.8
1,6,14,6914.1,1.4566
10000,2,15,79489,1165.2
10000,5,13,55044,791.56
1,4,6,7207,1.4109
10,5,1,29790,3.3747
1,2,11,5378.1,1.8613
100,5,4,39310,26.083
100,6,12,47366,20.042
1000,5,8,55600,183.07
1,5,3,7040.8,1.446
1,6,3,7680.7,1.3299
10000,2,8,57685,1722
1000,3,13,59795,172.82
10000,6,6,44504,552.38
10000,1,16,65010,1635
100,1,7,52115,19.205
10,3,18,29004,3.4422
100,4,6,49121,20.616
1000,4,12,54865,184.36
1.00E+05,3,9,57433,925.43
1.00E+05,5,18,55594,813.39
10000,5,12,56196,775.45
1,4,17,6151.7,1.6312
100,5,13,50365,19.829
1,3,11,6678.2,1.5247
10000,4,18,53160,836.73
1.00E+05,1,17,61329,15927
1.00E+05,2,3,58901,15448
10000,3,17,55429,816.52
1.00E+05,5,4,33910,1023.2
100,2,15,55625,16.808
10,6,13,30842,3.226
1.00E+05,1,2,56635,16829
1,2,9,5406,1.8264
1.00E+06,3,14,59461,810.27
1.00E+06,2,13,72768,390.52
1,3,18,6296.5,1.6335
1.00E+06,4,6,46966,853.63
1,1,3,5529.9,1.8618
1,3,3,7094.5,1.4339
1.00E+05,1,7,61873,16088
1,5,15,6345.6,1.5636
1,1,12,5258.8,1.9272
1000,6,12,48093,174.74
100,1,15,54676,16.838
1.00E+06,3,1,72271,30521
1.00E+05,2,10,64860,14685
1.00E+06,6,4,45085,653.92
10,4,2,29418,3.5282
1,5,14,6400.4,1.5555
1.00E+06,3,16,54812,796.91
1000,6,4,45218,192.37
100,4,9,49746,19.719
100,2,12,54774,17.333
100,1,4,46717,22.151
10000,6,15,48354,478.39
10000,2,9,66839,1407.6
10000,2,14,75596,1100.8
10,4,18,28001,3.4593
1.00E+06,4,8,49519,860.01
100,2,1,39997,25.032
10000,3,13,58653,736.47
1,6,9,7381.6,1.3855
10000,4,7,58163,722.58
10,2,8,31045,3.2466
1000,2,10,56649,177.42
1.00E+05,6,4,43977,662.96
1,5,13,6373.1,1.5647
1000,1,11,64284,143.66
1.00E+05,6,8,47573,476.85
10000,6,11,46686,513.58
10000,2,16,72028,364.41
1.00E+06,4,2,31507,1210.1
1.00E+06,4,18,55566,952.86
1,2,1,5698.4,1.8184
10,4,9,30121,3.3636
1000,3,5,50915,198.33
10000,3,4,53813,1140.1
1.00E+06,2,11,78731,24278
1.00E+06,1,8,73308,37269
10,1,14,27587,3.6289
10000,5,11,56989,830.78
1.00E+06,5,13,54479,824.38
10,3,14,29954,3.3561
1000,4,2,34221,299.39
1000,4,11,57962,176.22
10,1,5,28189,3.5178
10000,2,2,48986,2043.7
1000,3,18,60789,167.77
1000,1,5,54852,184.6
10,5,14,28961,3.4509
100,3,1,46137,22.012
