Max_spout,Spliters,Counters,Throughput+,Latency-
1000,6,12,48093,174.74
10000,3,6,53857,766.41
10,3,4,32064,3.1989
10,6,13,30842,3.226
1.00E+05,3,16,59252,868.23
1000,5,17,59520,172.09
100,4,13,52643,19.134
100,6,18,45666,19.374
1.00E+06,5,15,54619,965.73
1.00E+05,1,6,64450,15049
1.00E+06,4,16,56789,873.29
10000,4,14,54537,828.62
1,1,1,5434.7,1.8632
10000,1,14,63240,1544.4
1000,6,9,47213,181.57
10000,1,18,64152,1565.8
1,3,11,6678.2,1.5247
1,2,12,5577.5,1.8543
10,6,3,33660,2.9644
1.00E+05,1,3,59297,15169
100,4,5,46977,21.811
10000,3,13,58653,736.47
10000,5,18,55113,791.62
1.00E+05,5,12,58277,825.91
100,5,8,52163,18.834
1.00E+05,6,2,55380,440.37
100,1,7,52115,19.205
10000,6,6,44504,552.38
100,5,10,52505,19.357
1.00E+06,1,18,82514,44566
1.00E+06,3,3,43923,834.66
1.00E+06,4,1,73975,27361
100,3,10,54352,18.575
10,6,5,32256,3.1328
10000,5,3,36517,981.23
100,3,2,51763,19.574
100,2,16,57972,16.279
10000,1,13,64277,1595.8
10000,5,8,53575,770.37
100,6,4,43909,22.236
1.00E+06,5,12,54673,838.89
10000,2,14,75596,1100.8
1.00E+05,2,9,70997,11549
100,5,15,52117,19.199
10000,4,15,55474,803.04
100,4,3,39276,26.5
100,4,7,54730,18.332
1.00E+05,3,12,56804,806.52
1.00E+06,3,18,57632,871.26
1.00E+05,4,4,40355,897.75
100,5,3,40247,25.347
10,1,11,27273,3.5566
1000,6,6,44860,196.18
10000,5,6,49070,855.65
100,2,2,46785,21.854
10000,6,11,46686,513.58
10,6,11,30909,3.222
1000,1,9,63205,143.47
1000,4,16,60322,170.17
1.00E+06,3,16,54812,796.91
1,2,2,5801.6,1.7259
1,3,1,6927.3,1.4724
1,5,13,6373.1,1.5647
1.00E+05,3,6,54630,831.75
1.00E+06,6,7,39864,904.82
10000,3,15,58308,754.76
1.00E+06,5,17,56517,846.58
1000,2,1,41689,239.02
1,4,9,6256.8,1.6328
1000,2,9,57605,168.94
1.00E+06,5,8,53027,895.41
10,4,6,30674,3.274
1000,1,16,70644,142.51
1,4,12,6686.6,1.5439
1000,4,6,51426,203.82
1.00E+06,2,4,55321,63627
1.00E+05,3,5,50951,825.53
1000,1,12,66743,140.29
1,2,13,5602.6,1.852
1000,1,14,67553,140.5
10000,3,16,57894,753.81
1.00E+05,5,11,54720,827.53
1,1,13,5201.2,1.9178
10,6,8,31859,3.204
100,3,1,46137,22.012
100,2,9,52608,19.265
1.00E+05,5,13,53807,840.33
1.00E+05,5,2,34813,1027.4
10,2,4,31513,3.1552
1000,3,3,45915,222.66
