Spout_wait,Spliters,Counters,Throughput+,Latency-
2,2,2,8928.3,308.45
5,5,3,10165,289.44
60000,1,16,222.75,53482
9,4,4,7433.4,389.26
3,5,8,9787.7,275.2
10,2,4,6325.8,438.82
9,5,5,7863.1,358.84
1000,5,4,2691.2,957.64
7,1,17,6404.4,437.42
6,3,15,10818,261.05
