F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,0,0,0,0,0,1,1,85,75,6,4,9,279.934
1,1,0,0,0,1,0,0,1,60,85,8,5,14,392.616
0,1,1,0,1,0,0,0,1,80,75,5,7,7,137.491
1,1,0,1,0,0,0,1,1,5,90,4,5,4,112.944
1,1,0,1,0,0,1,0,1,90,10,1,6,5,115.074
0,1,1,1,1,0,0,0,1,60,35,1,1,10,54.808
1,1,0,0,0,0,0,1,1,90,45,3,5,4,103.772
0,1,1,0,1,0,0,0,1,60,55,1,1,8,44.154
0,1,0,0,1,0,0,1,1,70,75,1,1,17,122.841
1,1,0,1,0,0,1,0,1,75,85,3,5,14,353.88
1,1,0,0,0,0,1,0,1,35,55,6,1,6,136.196
1,1,1,1,0,0,0,0,1,60,45,3,5,5,89.358
1,1,1,0,0,0,0,0,1,70,45,8,3,5,115.827
1,1,0,0,0,0,1,0,1,45,70,4,2,6,133.792
0,1,1,1,1,0,0,0,1,90,20,2,7,6,101.244
0,1,0,1,1,1,0,0,1,50,85,4,7,8,146.706
0,1,0,0,1,0,1,0,1,60,30,7,7,4,127.693
0,1,0,1,1,1,0,0,1,90,15,6,4,32,540.492
0,1,1,0,1,0,0,0,1,90,20,3,1,22,205.818
1,1,1,0,0,0,0,0,1,45,70,4,0,7,85.12
1,1,0,0,0,0,1,0,1,70,30,0,3,7,89.225
1,1,0,0,0,0,1,0,1,45,45,3,3,6,120.962
0,1,1,1,1,0,0,0,1,35,70,0,7,8,101.575
1,1,0,0,0,0,0,1,1,90,35,2,6,5,130.635
1,1,0,0,0,1,0,0,1,90,50,6,7,501,14142.695
1,1,0,0,0,1,0,0,1,85,60,6,2,25,485.971
0,1,0,0,1,0,0,1,1,15,75,6,4,4,97.48500001
1,1,0,1,0,1,0,0,1,75,85,3,6,20,415.069
1,1,0,0,0,1,0,0,1,35,55,7,2,501,10686.875
0,1,0,1,1,1,0,0,1,60,90,1,2,28,198.834
0,1,0,0,1,1,0,0,1,70,65,8,8,6,168.047
1,1,1,1,0,0,0,0,1,65,90,3,5,6,106.976
1,1,0,1,0,0,0,1,1,80,75,6,2,8,202.721
0,1,0,0,1,0,0,1,1,50,70,5,8,4,114.55
0,1,0,0,1,1,0,0,1,35,90,0,6,501,5590.661
1,1,1,1,0,0,0,0,1,70,50,3,4,5,82.607
0,1,1,1,1,0,0,0,1,80,15,0,4,13,112.662
1,1,0,1,0,0,1,0,1,55,80,6,8,5,217.499
0,1,0,0,1,0,0,1,1,65,50,7,1,4,77.287
0,1,1,0,1,0,0,0,1,90,10,3,7,33,557.522
0,1,0,1,1,1,0,0,1,45,55,3,0,17,119.021
0,1,0,1,1,0,1,0,1,75,85,1,3,28,313.205
0,1,0,0,1,1,0,0,1,75,80,4,8,12,257.243
0,1,1,1,1,0,0,0,1,25,80,5,8,5,105.37
0,1,1,1,1,0,0,0,1,55,70,6,3,5,78.099
0,1,0,0,1,0,0,1,1,45,80,0,3,11,96.686
1,1,1,0,0,0,0,0,1,80,65,8,6,5,149.019
0,1,0,0,1,0,1,0,1,10,90,3,1,5,54.441
0,1,0,1,1,0,0,1,1,35,65,6,7,6,163.464
1,1,0,0,0,0,1,0,1,65,35,7,5,4,150.878
1,1,0,0,0,0,0,1,1,40,85,1,4,6,106.503
0,1,1,0,1,0,0,0,1,60,75,1,2,9,61.30300001
0,1,0,1,1,1,0,0,1,70,60,0,8,10,155.17
1,1,0,0,0,0,1,0,1,90,50,3,7,5,152.025
0,1,0,1,1,0,1,0,1,85,55,7,3,6,151.433
