Max_spout,Spliters,Counters,Throughput+,Latency-
10,2,11,30705,3.2506
100,3,2,51763,19.574
1.00E+06,4,11,54485,799.59
1.00E+05,1,9,67355,14309
1,6,4,7690.8,1.3
1000,5,15,59100,172.62
1.00E+06,1,10,73506,40071
1.00E+06,4,13,54540,792.39
10,4,15,29159,3.4936
100,1,15,54676,16.838
1000,2,8,49891,206.25
10000,5,7,51277,825.5
1000,6,2,54774,146.53
1000,3,1,53563,187.28
1,6,14,6914.1,1.4566
10000,2,14,75596,1100.8
1.00E+05,6,9,45395,528.03
1.00E+06,4,1,73975,27361
10000,1,3,56933,1808.1
10000,6,16,48431,503.7
10000,4,10,52129,812.86
100,1,17,53428,17.798
1.00E+05,1,11,67729,12569
10,3,15,30182,3.3306
10000,6,18,46995,591.56
1,5,5,7114.6,1.4161
1.00E+06,3,3,43923,834.66
10000,1,18,64152,1565.8
100,6,9,45665,20.214
10000,3,7,49894,777.49
1.00E+05,3,16,59252,868.23
1000,3,4,49313,200.43
10000,2,8,57685,1722
1.00E+06,2,8,80544,30348
100,3,14,55033,18.287
1.00E+05,4,10,54938,759.54
100,2,9,52608,19.265
10000,2,5,56752,1746.6
100,3,5,48057,20.875
10000,2,3,61616,1588.4
10,6,3,33660,2.9644
1,1,14,5042.6,1.9422
100,4,9,49746,19.719
1,2,12,5577.5,1.8543
100,1,18,54025,17.415
10,1,18,27734,3.6682
1.00E+06,1,6,67297,53340
10000,1,9,64300,1468.8
10000,1,2,58503,1682.6
1.00E+05,6,11,48833,528.02
1.00E+05,5,18,55594,813.39
100,3,1,46137,22.012
1.00E+06,5,1,28155,1546.7
1,3,12,6589.5,1.5266
1.00E+05,6,8,47573,476.85
10,3,13,29956,3.3254
10000,2,4,52942,1857.9
100,1,4,46717,22.151
100,6,16,46773,19.903
1.00E+05,3,7,43754,820.29
10,6,17,29777,3.3335
1000,1,15,65559,146.59
10000,6,5,43547,681.48
100,1,12,53898,17.537
1000,1,1,50502,197.06
10000,4,3,36455,1007.8
1.00E+05,6,6,43286,570.68
1.00E+06,1,7,65052,71448
1,5,2,7467.6,1.4
1000,4,8,53299,191.88
10,6,11,30909,3.222
1.00E+06,4,15,56222,821.53
1.00E+06,5,4,34482,992.83
100,6,13,46496,18.653
1.00E+05,1,4,60895,15073
1000,4,11,57962,176.22
1.00E+05,6,17,44254,652.28
1000,2,14,63127,141.81
1,6,3,7680.7,1.3299
10,4,10,29304,3.4023
1.00E+05,2,17,83057,10676
10,5,11,28365,3.4786
1000,6,15,49308,170.22
1000,3,2,60799,166.47
1,5,14,6400.4,1.5555
10,1,1,28203,3.4546
10000,4,12,53132,783.54
10,3,3,31820,3.173
1000,3,13,59795,172.82
1.00E+06,5,15,54619,965.73
1.00E+06,1,2,56541,85691
100,3,18,54581,18.323
1,6,17,6858.3,1.4572
1.00E+06,4,2,31507,1210.1
1.00E+05,4,3,36917,1175.7
1000,2,9,57605,168.94
100,2,18,55966,16.927
1.00E+06,2,16,69749,309.65
1.00E+06,2,2,57085,85782
1,6,15,7042.3,1.4358
1.00E+06,1,9,82905,33086
10,3,8,30063,3.3333
100,1,2,46286,22.103
100,1,1,45494,22.179
1,3,7,7266.3,1.4241
1.00E+06,3,14,59461,810.27
100,5,7,48844,20.129
1000,2,5,50993,205.93
1.00E+06,3,18,57632,871.26
1000,1,4,52119,194.73
10,1,4,28996,3.4218
10,5,6,30234,3.341
1.00E+06,6,9,45737,488.02
1,1,11,5300.4,1.9305
1000,2,2,47925,212.72
10,2,2,32999,3.0305
1.00E+05,3,10,55855,791.55
1.00E+05,2,11,76492,11936
100,3,15,54598,18.623
1.00E+06,6,11,45294,505.23
1000,4,9,55281,186.28
1000,5,6,49558,199.02
1000,6,16,45229,193.45
1000,2,4,48976,203.12
10,2,14,29973,3.3283
1.00E+06,5,5,48852,821.36
100,4,13,52643,19.134
1.00E+06,6,5,42758,696.02
1.00E+05,5,13,53807,840.33
1000,2,11,61353,156.71
10000,6,6,44504,552.38
1.00E+06,3,17,56236,853.96
10000,4,17,56387,877.9
10000,6,3,42753,904.03
10,2,5,32465,3.0701
1.00E+06,5,14,50915,811.7
10,4,3,30954,3.258
100,1,16,55413,17.56
10,1,17,27657,3.6694
10000,1,7,59942,1727.8
1000,1,12,66743,140.29
100,2,10,54155,18.162
1000,1,5,54852,184.6
100,5,12,52862,18.754
10,5,7,29903,3.374
1,6,11,7037.9,1.4329
1.00E+06,2,6,68913,56665
1000,5,12,55750,182.82
10000,6,8,48377,453.5
1.00E+05,5,5,44880,841.33
1000,2,1,41689,239.02
10,1,15,27492,3.6191
1000,4,13,58388,171.97
100,3,16,54903,18.29
10000,5,11,56989,830.78
1.00E+05,5,17,57302,843.75
1000,3,15,57738,170.5
1000,1,6,55423,176.69
100,5,14,50797,19.589
10000,4,7,58163,722.58
1.00E+05,4,11,55317,784.34
1,5,13,6373.1,1.5647
100,4,16,52702,18.764
1.00E+06,2,14,87119,26320
1000,4,1,52846,187.36
1.00E+05,1,2,56635,16829
1.00E+05,5,6,45710,848.9
10,3,18,29004,3.4422
1000,5,13,59666,171.3
1,5,4,6534.9,1.5195
1.00E+06,1,16,70303,60552
10,6,14,30848,3.2613
100,4,4,42733,24.039
10000,2,11,73286,1183.4
1000,1,16,70644,142.51
1,6,10,7591,1.3139
1.00E+05,3,8,57748,737.65
10000,2,1,37052,2735.3
1,3,11,6678.2,1.5247
1000,3,8,58304,174.86
10000,6,10,45921,468.44
100,4,12,50747,19.686
1,5,10,6437.4,1.5584
1.00E+05,5,12,58277,825.91
100,5,2,36286,27.571
