F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,1,1,0,0,0,0,1,65,65,3,7,4,96.184
0,1,0,1,1,0,1,0,1,70,90,4,8,4,104.97
0,1,1,1,1,0,0,0,1,85,20,2,4,7,81.676
0,1,0,0,1,0,1,0,1,90,75,5,5,15,333.739
1,1,0,1,0,1,0,0,1,10,80,4,1,129,1682.363
0,1,1,0,1,0,0,0,1,55,90,8,2,6,96.539
0,1,1,1,1,0,0,0,1,40,75,0,6,8,86.07799999
0,1,0,1,1,1,0,0,1,55,75,3,2,10,103.917
1,1,0,0,0,1,0,0,1,65,90,5,1,501,7451.585
1,1,0,0,0,1,0,0,1,70,80,2,7,12,265.652
1,1,0,0,0,0,0,1,1,80,10,8,4,4,149.762
0,1,0,1,1,0,0,1,1,80,45,5,7,4,111.612
0,1,1,1,1,0,0,0,1,30,90,0,6,9,97.76
1,1,0,1,0,1,0,0,1,50,65,5,8,6,174.721
1,1,0,0,0,0,0,1,1,80,25,1,3,6,93.539
0,1,1,0,1,0,0,0,1,45,50,7,5,5,98.80000001
0,1,0,0,1,0,1,0,1,90,25,7,8,4,140.515
0,1,0,1,1,0,1,0,1,55,90,8,5,5,139.383
1,1,0,1,0,0,1,0,1,90,85,7,1,165,4526.255
1,1,0,0,0,1,0,0,1,30,70,8,3,9,219.76
0,1,0,1,1,1,0,0,1,85,5,8,3,227,4570.506
0,1,0,0,1,1,0,0,1,65,65,8,1,7,118.273
1,1,0,1,0,0,1,0,1,70,65,3,3,6,128.137
1,1,0,1,0,1,0,0,1,75,55,3,0,11,106.944
0,1,0,0,1,1,0,0,1,40,50,6,2,501,7514.375
1,1,0,1,0,0,0,1,1,75,20,5,4,4,128.523
1,1,0,0,0,0,0,1,1,90,70,2,2,21,333.396
1,1,0,1,0,0,1,0,1,45,45,3,1,7,109.489
0,1,0,0,1,0,1,0,1,70,40,5,7,4,119.651
0,1,0,1,1,0,0,1,1,90,55,2,5,6,100.432
1,1,1,1,0,0,0,0,1,75,65,7,3,5,119.96
1,1,0,1,0,0,0,1,1,80,45,2,8,4,129.791
0,1,0,1,1,0,1,0,1,45,90,3,3,6,87.944
1,1,0,0,0,1,0,0,1,80,20,1,8,18,484.772
1,1,1,0,0,0,0,0,1,55,75,8,4,5,128.008
1,1,0,0,0,0,1,0,1,80,55,7,0,6,136.255
0,1,0,1,1,0,1,0,1,75,30,4,5,5,107.351
1,1,1,0,0,0,0,0,1,75,20,0,5,17,221.275
0,1,0,0,1,1,0,0,1,50,80,0,6,16,179.42
1,1,1,1,0,0,0,0,1,80,65,5,4,5,105.394
0,1,0,0,1,1,0,0,1,80,15,7,5,30,636.018
0,1,0,0,1,0,0,1,1,15,90,5,6,4,98.624
0,1,0,0,1,1,0,0,1,75,25,7,7,10,226.347
1,1,0,1,0,1,0,0,1,85,75,2,5,26,452.206
0,1,0,1,1,0,0,1,1,75,50,2,8,4,93.216
1,1,0,1,0,0,1,0,1,55,55,5,1,5,104.042
1,1,1,0,0,0,0,0,1,75,25,7,6,6,175.164
1,1,0,0,0,0,1,0,1,15,80,2,6,18,456.954
1,1,1,0,0,0,0,0,1,90,30,0,8,7,183.766
0,1,1,0,1,0,0,0,1,85,60,1,1,16,96.989
1,1,0,1,0,0,1,0,1,80,55,7,5,5,177.655
0,1,0,1,1,1,0,0,1,85,90,6,5,227,4149.405
1,1,0,0,0,0,1,0,1,70,70,5,4,6,168.129
0,1,1,1,1,0,0,0,1,75,80,4,2,6,71.608
0,1,0,0,1,1,0,0,1,80,10,5,0,501,5188.468
0,1,0,1,1,0,0,1,1,65,60,2,1,6,55.168
1,1,0,1,0,0,1,0,1,35,60,0,7,8,178.898
0,1,0,1,1,1,0,0,1,30,90,8,5,9,189.372
0,1,0,1,1,1,0,0,1,25,70,1,8,15,313.126
1,1,0,1,0,0,0,1,1,90,25,3,2,5,91.238
0,1,1,0,1,0,0,0,1,55,40,4,3,7,86.173
1,1,0,0,0,1,0,0,1,70,55,4,0,10,115.061
1,1,1,0,0,0,0,0,1,55,65,3,3,5,80.95
1,1,0,1,0,0,0,1,1,60,65,8,5,4,154.583
0,1,0,0,1,0,0,1,1,65,85,3,1,11,128.447
1,1,1,1,0,0,0,0,1,50,45,0,1,16,89.602
0,1,0,1,1,1,0,0,1,85,10,6,3,69,1127.262
0,1,0,1,1,0,1,0,1,70,30,1,3,7,75.526
1,1,0,1,0,1,0,0,1,60,75,6,6,6,162.606
1,1,0,0,0,0,0,1,1,70,35,1,2,6,74.466
1,1,0,0,0,1,0,0,1,35,55,8,7,501,16018.913
1,1,1,1,0,0,0,0,1,25,75,3,5,6,108.032
1,1,1,1,0,0,0,0,1,75,65,5,8,5,143.882
1,1,0,1,0,0,0,1,1,75,70,8,6,5,206.243
1,1,0,0,0,0,1,0,1,70,60,6,2,5,141.179
1,1,1,1,0,0,0,0,1,40,60,5,7,5,130.05
0,1,0,0,1,0,1,0,1,85,40,1,0,16,87.285
0,1,0,1,1,0,1,0,1,80,35,5,1,5,77.561
0,1,0,1,1,0,0,1,1,60,40,5,0,5,66.699
0,1,0,1,1,0,1,0,1,20,75,7,0,16,271.569
0,1,0,1,1,0,1,0,1,70,30,1,2,7,61.812
1,1,1,1,0,0,0,0,1,20,85,5,0,7,87.66400001
0,1,0,1,1,0,0,1,1,85,20,8,0,4,84.081
0,1,0,1,1,0,0,1,1,90,80,8,3,30,731.169
0,1,0,0,1,0,1,0,1,25,90,7,0,4,67.168
0,1,0,0,1,0,0,1,1,45,90,4,2,5,74.142
0,1,0,0,1,0,1,0,1,90,50,7,0,6,104.627
0,1,0,1,1,0,0,1,1,80,75,7,7,7,211.753
1,1,1,1,0,0,0,0,1,45,45,5,2,5,80.35
