Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
2,6,9,1.05E+06,512,14163,146.22
2,3,2,1.05E+06,512,11316,172.47
2,6,12,1.05E+06,2048,15256,129.03
2,2,6,1.05E+08,2048,13623,150.31
3,2,6,2.62E+05,1024,13913,214.76
2,2,1,1.05E+08,1024,8476.8,242.01
1,2,6,1.05E+08,2048,16455,61.412
3,1,12,2.62E+05,512,12289,236.69
2,6,1,1.05E+07,1024,10063,197.63
2,1,9,1.05E+06,2048,13114,147.66
1,6,6,5.24E+06,1024,12790,75.418
2,1,2,1.05E+06,1024,11254,175.1
3,1,6,1.05E+07,2048,12119,253.7
1,6,6,2.62E+05,1024,13188,73.832
3,3,6,5.24E+06,512,14876,200.34
3,2,6,1.05E+06,2048,13970,223.61
3,3,9,1.05E+06,512,17286,181.25
2,1,6,2.62E+05,2048,13046,153.25
1,3,1,5.24E+06,512,8571.8,110.88
1,3,12,1.05E+07,1024,12962,72.683
1,1,1,2.62E+05,1024,9282.3,103.32
3,2,12,2.62E+05,2048,15494,199.53
2,2,9,1.05E+08,512,13767,147.79
2,1,3,2.62E+05,2048,12733,156
3,3,2,2.62E+05,2048,11687,263.87
2,6,9,1.05E+08,512,14311,141.58
2,1,1,1.05E+06,2048,7851.3,262.75
3,3,2,1.05E+07,512,12004,260.77
1,1,9,1.05E+07,1024,13976,67.493
1,1,1,1.05E+07,1024,9395.3,104.4
3,6,3,1.05E+08,1024,13865,215.98
2,3,3,1.05E+07,2048,11394,178.65
2,2,9,1.05E+06,512,14408,141.85
3,2,2,1.05E+07,2048,11672,267.59
2,6,3,1.05E+06,1024,11645,168.07
2,2,12,1.05E+08,1024,14810,139.85
3,3,1,1.05E+08,2048,8137.3,377.23
1,2,1,2.62E+05,2048,7965.2,124.28
2,2,1,1.05E+08,2048,8158.2,247.52
3,2,1,1.05E+08,1024,8153.9,380.27
3,6,1,1.05E+07,2048,8455.1,365.67
3,2,12,1.05E+07,1024,15980,192.67
2,2,2,1.05E+07,1024,12247,158.94
1,3,3,2.62E+05,1024,12095,79.646
2,6,9,5.24E+06,1024,14311,138.01
2,6,3,2.62E+05,512,11573,167.27
2,3,3,5.24E+06,1024,11637,171.71
3,3,12,1.05E+08,2048,18140,169.91
3,3,1,1.05E+06,512,8207.4,373.63
1,6,6,1.05E+07,2048,12697,74.464
3,1,3,1.05E+07,512,11816,256.25
3,2,6,1.05E+06,1024,13980,215.67
1,6,3,1.05E+07,2048,12682,76.464
1,1,9,5.24E+06,1024,14733,65.498
3,3,9,1.05E+08,1024,16916,180.52
2,2,2,1.05E+06,512,12240,163.52
3,2,3,2.62E+05,2048,12419,245.43
3,1,12,1.05E+07,512,12624,241.7
1,1,6,2.62E+05,512,13551,71.47
3,3,2,1.05E+07,2048,11638,256.52
1,1,2,1.05E+08,2048,10620,92.693
1,6,12,2.62E+05,512,13418,72.155
3,3,6,5.24E+06,2048,15642,198.63
3,2,2,1.05E+06,1024,11309,270.13
2,6,12,1.05E+08,2048,15578,127.42
3,1,1,1.05E+06,2048,7768.4,390.46
2,3,2,1.05E+06,2048,11271,181.91
3,1,6,2.62E+05,1024,11676,256.9
2,6,9,5.24E+06,2048,14304,135.43
2,1,12,5.24E+06,1024,14161,136.24
3,3,1,2.62E+05,512,8196,387.03
3,3,2,2.62E+05,1024,11345,260.53
2,6,3,1.05E+07,1024,11535,165.34
2,6,3,1.05E+08,1024,12007,165
2,2,6,1.05E+07,1024,13154,150.98
2,6,6,5.24E+06,512,12790,156.57
3,6,3,1.05E+07,2048,14052,211.81
3,6,2,1.05E+06,512,11605,253.86
2,3,9,1.05E+06,2048,14171,144.12
1,2,6,1.05E+07,2048,17418,55.344
2,3,6,1.05E+08,2048,12534,154.19
2,1,9,1.05E+06,1024,13426,141.57
2,1,9,1.05E+06,512,13293,143.77
3,2,3,1.05E+07,1024,12742,238.06
1,1,12,1.05E+06,1024,14910,67.445
3,3,1,1.05E+08,1024,8083.4,382.76
1,1,6,2.62E+05,1024,14178,68.567
2,1,2,2.62E+05,1024,11053,186.79
1,3,6,2.62E+05,2048,12237,77.458
2,6,12,1.05E+08,512,15663,125.43
1,3,12,5.24E+06,512,12144,74.759
3,2,12,1.05E+06,512,15889,189.54
1,6,9,2.62E+05,1024,12800,75.382
2,1,2,5.24E+06,512,11241,179.53
1,3,3,5.24E+06,1024,12652,75.422
2,2,3,5.24E+06,512,12699,161.35
2,2,12,1.05E+06,2048,14175,135.47
3,2,9,1.05E+07,512,15150,203.83
2,2,3,1.05E+06,1024,12135,167.02
3,1,3,1.05E+08,1024,11841,259.01
1,3,3,1.05E+06,2048,12179,80.989
1,1,1,1.05E+07,2048,9314.8,102.73
1,3,6,1.05E+08,512,12421,76.743
3,2,1,1.05E+07,2048,8407,366.26
2,3,6,5.24E+06,512,12778,151.39
2,3,9,1.05E+08,2048,13943,141.27
1,3,9,1.05E+07,512,12856,72.372
3,1,6,1.05E+06,512,12174,252.57
1,2,12,2.62E+05,512,20415,47.652
1,1,3,2.62E+05,1024,12721,77.152
2,2,6,5.24E+06,2048,13908,146.26
3,1,1,1.05E+06,1024,7845.3,379.21
2,6,12,5.24E+06,512,15546,131.99
2,6,2,1.05E+06,2048,11929,166.68
1,6,6,1.05E+07,1024,12604,74.836
2,3,3,1.05E+07,1024,11501,171.66
3,3,9,1.05E+06,2048,16777,188.56
2,2,1,1.05E+07,512,8517.5,236.68
2,1,1,5.24E+06,2048,8236,241.58
1,6,12,1.05E+06,2048,13861,66.109
1,2,2,5.24E+06,1024,10979,90.24
1,3,3,1.05E+08,512,12307,79.414
1,3,12,2.62E+05,2048,12665,74.205
1,2,9,1.05E+06,2048,19187,51.458
1,3,2,1.05E+07,1024,11667,82.684
1,1,12,2.62E+05,512,15337,64.027
3,1,12,1.05E+08,512,12489,240.55
2,6,12,1.05E+07,512,15587,129.74
2,2,6,1.05E+06,512,12901,152.29
1,2,1,1.05E+07,512,7890,126.63
1,3,12,1.05E+08,1024,12754,72.6
1,2,2,1.05E+07,2048,11154,87.62
1,3,6,1.05E+07,512,13052,72.387
1,3,9,1.05E+08,2048,13148,71.174
1,6,9,1.05E+08,2048,13778,67.548
2,2,6,5.24E+06,512,12907,148.98
1,1,12,2.62E+05,1024,15166,63.527
1,2,12,1.05E+07,512,20117,48.45
3,1,3,5.24E+06,512,11941,255.92
2,6,2,1.05E+08,512,11655,169.22
2,6,1,2.62E+05,512,9876.2,196
1,1,1,1.05E+06,512,8945.8,110.33
1,3,2,2.62E+05,2048,11518,83.852
3,6,3,2.62E+05,1024,13496,214.85
1,2,1,1.05E+07,1024,8083.9,124.77
1,3,3,2.62E+05,512,12386,77.368
2,2,3,2.62E+05,512,12301,166.15
1,6,6,2.62E+05,512,13294,73.086
3,1,9,1.05E+08,2048,12047,252.08
3,3,6,1.05E+08,512,15647,190.5
1,3,1,1.05E+06,1024,8100,115.72
1,2,9,1.05E+07,1024,19614,48.667
3,1,3,1.05E+06,512,11845,258.05
1,6,12,1.05E+07,512,13511,70.402
3,3,12,5.24E+06,1024,17809,173.96
3,2,2,1.05E+06,512,11965,257.83
1,3,1,1.05E+08,512,8423.9,112.78
3,2,9,2.62E+05,1024,15383,196.52
2,1,3,1.05E+07,1024,12599,159.83
3,2,2,2.62E+05,1024,11521,273.84
1,3,6,1.05E+07,1024,11980,78.924
3,1,12,1.05E+08,2048,11934,246.94
1,3,2,1.05E+07,512,11620,81.587
3,3,9,5.24E+06,2048,17079,184.46
1,6,9,1.05E+06,1024,13433,70.547
1,1,6,1.05E+06,1024,14223,67.023
1,2,9,1.05E+08,512,18965,51.98
3,2,2,1.05E+07,1024,11490,278.64
1,6,9,5.24E+06,1024,13238,71.228
3,6,3,1.05E+07,1024,14127,212.09
1,6,2,2.62E+05,1024,11693,81.686
3,1,6,1.05E+07,1024,11847,250.2
3,2,6,2.62E+05,2048,14224,217.41
1,1,12,1.05E+07,2048,14742,66.966
2,6,3,5.24E+06,1024,12142,163.91
1,3,9,1.05E+06,2048,12170,76.017
3,3,2,1.05E+06,2048,11542,267.34
1,6,9,5.24E+06,2048,13906,67.546
1,1,3,1.05E+06,1024,2122.2,167.26
1,1,9,2.62E+05,1024,14719,65.299
1,3,6,1.05E+08,1024,12879,71.95
3,1,9,5.24E+06,512,12033,249.7
1,2,3,5.24E+06,2048,14608,65.23
1,1,2,1.05E+07,512,10803,91.932
3,1,9,1.05E+08,1024,12282,240.34
3,6,9,1.05E+07,512,17433,177.14
1,1,2,1.05E+07,1024,10793,92.613
1,6,6,5.24E+06,512,13077,73.099
2,1,3,1.05E+06,2048,12465,157.74
1,6,1,1.05E+07,512,8543.7,109.33
1,2,3,2.62E+05,512,14411,69.1
1,6,3,1.05E+07,512,12366,76.828
3,2,6,5.24E+06,1024,14395,206.36
2,6,1,1.05E+07,2048,9656.2,197.94
2,2,12,2.62E+05,512,13646,145.26
2,6,6,1.05E+06,2048,13047,147.88
3,1,3,2.62E+05,512,12043,252.08
2,3,9,2.62E+05,1024,14045,139.91
2,2,9,5.24E+06,512,14284,143.69
1,3,1,1.05E+06,2048,8282.6,113.69
1,1,3,1.05E+06,512,12901,77.71
3,6,9,5.24E+06,512,17069,175.96
2,1,9,1.05E+08,2048,13820,144.9
1,1,12,1.05E+07,512,14767,65.394
2,6,6,1.05E+07,1024,13286,141.22
2,6,12,1.05E+07,2048,15139,131.67
3,3,12,2.62E+05,1024,18349,167.46
2,3,2,1.05E+07,1024,11816,169.11
3,6,3,1.05E+08,512,14036,210.6
1,3,9,1.05E+08,512,12390,78.109
3,1,1,1.05E+08,1024,7860.1,375.15
1,2,9,1.05E+06,1024,19209,51.318
2,3,9,1.05E+08,1024,14244,140.87
1,6,12,1.05E+07,1024,13987,65.751
2,6,2,2.62E+05,2048,11493,169.03
3,2,1,5.24E+06,512,8168.1,368.03
1,6,12,1.05E+07,2048,14532,65.505
1,6,3,2.62E+05,512,12456,80.408
3,1,9,1.05E+08,512,11939,253.39
2,3,2,2.62E+05,2048,11788,172.61
1,3,12,1.05E+06,2048,12771,72.043
2,3,12,2.62E+05,512,14230,139
2,2,3,5.24E+06,1024,12478,165.57
1,3,1,2.62E+05,2048,8507.8,109.16
1,1,6,1.05E+07,1024,13915,69.791
3,6,1,1.05E+07,512,8560.2,354.29
3,1,2,2.62E+05,512,11108,272.23
1,1,9,2.62E+05,512,14975,65.207
1,2,12,5.24E+06,2048,20050,51.366
3,2,9,2.62E+05,512,15582,198.2
2,1,9,2.62E+05,512,12967,150.8
2,6,9,1.05E+07,1024,14392,140.46
3,1,12,2.62E+05,2048,12410,241.56
2,6,6,1.05E+06,512,13087,151.11
3,6,2,2.62E+05,1024,12018,247
2,1,3,1.05E+08,1024,12529,154.49
2,6,2,1.05E+06,1024,11437,177.01
2,3,12,1.05E+06,512,14019,135.04
3,1,1,1.05E+08,2048,7752.5,401.67
3,6,6,1.05E+08,1024,15370,196.87
2,1,1,1.05E+08,1024,8015.4,248.27
1,6,12,1.05E+08,1024,14041,67.485
2,2,1,1.05E+06,2048,8206.2,242.81
1,2,6,5.24E+06,1024,17406,54.938
3,6,12,2.62E+05,1024,18259,173.96
2,1,2,1.05E+08,2048,11417,172.71
3,2,12,2.62E+05,1024,15617,201.6
3,2,6,1.05E+08,2048,13862,212.71
2,6,12,1.05E+06,1024,15471,125.77
3,6,1,2.62E+05,1024,8361.9,361.94
1,6,2,5.24E+06,2048,11957,81.386
2,1,3,5.24E+06,1024,11924,175.49
2,1,3,1.05E+07,2048,12602,158.23
3,1,2,1.05E+07,512,10925,274.27
3,2,9,1.05E+08,512,13986,202.97
3,6,2,1.05E+08,1024,11411,263.65
1,6,1,1.05E+06,2048,8300.5,112.2
2,3,9,1.05E+06,512,13802,139.24
3,3,6,1.05E+07,2048,15446,200.21
3,3,6,1.05E+07,512,15352,202.15
2,3,12,5.24E+06,2048,14557,133.22
1,3,6,5.24E+06,1024,12952,73.688
1,3,1,5.24E+06,1024,8538.4,110.74
1,2,6,1.05E+06,1024,17299,55.711
3,3,3,1.05E+08,512,13981,222.08
2,2,6,1.05E+07,2048,12322,153.88
3,1,1,1.05E+07,2048,7999.9,384.8
1,3,3,1.05E+06,1024,12217,79.256
