A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,1,1,0,1,1,1,0,0,0,0,206.23,29
1,1,1,1,1,1,1,0,0,1,1,239.5,28
1,0,0,0,1,1,1,0,1,1,0,241.23,28
1,1,1,0,1,1,1,1,1,1,1,269.47,19
1,0,0,0,0,1,0,1,1,1,0,246.94,20
1,1,1,0,1,1,1,1,1,1,0,258.05,20
1,1,1,0,1,1,0,1,1,0,0,232.76,18
1,0,0,0,1,0,1,0,1,1,1,249.44,28
1,1,1,1,1,0,0,0,0,1,1,238.75,28
1,1,0,0,0,0,0,0,1,0,1,232,28
1,0,0,0,0,1,0,0,0,1,0,222.24,29
1,1,1,0,1,0,0,0,0,1,1,236.21,28
1,0,0,1,0,0,1,0,0,0,0,200.82,29
1,1,0,1,1,1,0,1,1,0,1,249.83,18
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,0,1,0,1,1,0,0,1,1,1,251.16,28
1,1,1,1,1,0,1,0,1,0,0,222.82,29
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,1,1,1,1,1,0,1,1,1,1,269.52,19
1,1,0,0,0,1,1,0,0,0,1,215.02,28
1,0,0,0,0,1,1,0,0,1,0,223.01,29
1,0,0,0,1,0,1,0,1,0,1,233.42,28
1,1,0,1,0,1,1,0,1,1,1,252.28,28
1,0,0,1,1,0,0,0,1,1,1,248.34,28
1,0,1,1,1,0,1,0,0,1,1,235.95,27
1,1,1,0,1,0,0,0,1,0,1,236.36,28
1,0,0,0,1,1,1,1,1,1,1,263.59,19
1,1,1,1,1,1,1,0,1,0,0,223.77,29
1,0,0,1,0,1,1,1,1,1,0,248.81,20
1,0,1,0,1,1,1,0,1,0,0,222.56,29
1,1,0,0,1,1,0,0,0,1,0,229.24,28
1,1,1,1,1,0,1,0,0,1,0,229.86,28
1,0,1,1,1,0,0,1,0,1,1,247.63,15
1,0,0,0,1,0,1,0,1,0,0,218.73,29
1,0,0,0,0,0,1,1,1,1,1,260.17,18
1,0,0,1,0,1,0,0,0,0,0,201.47,29
1,1,1,1,1,1,1,1,1,0,0,232.66,19
1,0,1,1,1,1,0,0,1,1,0,241.7,28
1,1,1,1,1,1,1,1,1,0,1,251.8,18
1,1,1,0,1,0,1,1,0,0,0,216.84,14
1,0,0,1,1,0,1,0,0,0,1,215.96,28
1,1,1,0,1,0,1,0,0,1,1,239.04,28
1,1,0,1,1,0,0,1,0,1,1,250.57,16
1,0,1,1,1,1,1,1,1,0,1,252.45,18
1,0,1,1,1,1,1,1,1,0,1,250.75,18
1,1,1,1,1,0,0,0,1,0,1,234.87,28
1,1,0,0,0,1,0,1,0,1,0,238.25,16
1,1,0,0,1,0,1,1,0,0,0,213.85,15
1,0,1,1,1,0,0,1,1,1,0,248.97,19
1,0,1,1,1,0,1,1,0,1,1,249.09,15
1,0,1,1,1,0,1,0,1,0,0,220.86,29
1,1,0,0,1,1,0,0,0,0,1,216.23,28
1,0,0,1,1,1,1,1,1,1,1,262.11,19
1,1,0,1,1,0,1,0,1,1,0,244.26,28
1,0,1,1,1,0,1,1,0,1,1,251.25,15
1,0,0,1,1,0,1,1,0,0,1,260.82,12
1,0,0,1,1,0,1,0,1,0,0,219.63,29
1,1,0,0,1,0,1,0,1,1,1,253.49,28
1,1,0,0,0,1,0,0,1,0,0,219.97,29
1,1,0,1,0,1,1,1,1,1,1,265.42,19
1,0,1,1,1,0,1,0,0,1,0,225.69,29
1,0,1,1,1,1,1,0,0,0,0,207.1,29
1,0,1,0,1,1,1,1,1,0,0,229.68,18
1,0,0,0,0,1,0,0,1,1,1,247.99,28
1,0,0,1,1,0,0,0,0,0,1,215.29,26
1,0,0,1,0,0,0,0,1,1,0,236.89,29
1,0,0,1,1,0,1,0,1,0,1,233.43,29
1,0,1,0,1,0,1,0,1,0,1,235.37,28
1,0,0,0,1,0,0,0,1,0,1,232.22,29
1,1,0,0,0,1,1,1,1,1,1,267.59,18
1,1,1,0,1,1,1,1,0,1,0,244.25,15
1,1,0,1,0,1,0,0,0,0,0,203.19,29
1,1,0,0,0,0,1,1,1,1,1,266.11,18
1,0,0,0,0,1,1,1,1,1,1,261.57,19
1,1,0,0,1,0,1,0,0,1,0,228.28,28
1,0,1,0,1,0,0,1,1,1,1,262.66,19
1,0,1,1,1,0,0,0,1,1,0,239.66,28
1,1,1,0,1,0,0,1,1,0,1,248.9,16
1,0,1,1,1,0,0,0,0,1,1,235.12,28
1,1,1,1,1,0,1,0,1,0,1,235.91,28
1,1,1,0,1,0,1,0,1,0,0,223.42,29
1,0,0,1,0,0,1,0,0,0,1,214,28
1,1,1,1,1,1,0,1,0,1,1,256.22,15
1,0,0,1,0,1,1,0,1,1,0,240.21,28
1,0,1,0,1,0,1,1,1,1,1,263.79,19
1,1,0,0,1,1,1,1,0,1,0,242.46,16
1,1,0,1,1,1,0,1,0,1,1,252.52,15
1,1,0,1,1,0,1,1,1,0,1,249.3,19
1,0,1,0,1,0,0,1,1,0,0,229.64,19
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,1,1,1,1,0,0,0,0,0,1,219.5,26
1,0,1,1,1,1,1,0,1,0,0,221.86,29
1,0,0,1,0,1,0,0,1,1,1,248.06,28
1,1,1,1,1,1,1,1,1,1,0,258.83,20
1,0,1,0,1,0,1,0,0,1,0,226.13,29
1,0,0,1,1,0,0,1,1,1,1,260.17,19
1,1,0,1,0,1,0,1,1,0,1,247.87,18
1,1,0,0,0,1,1,0,1,1,1,252.82,28
1,0,0,1,0,1,1,0,0,1,0,223.98,29
1,1,1,1,1,1,1,1,0,0,0,217.24,14
1,1,1,0,1,1,0,1,1,0,0,230.79,18
1,0,0,1,0,1,1,0,0,0,1,215.18,28
1,1,0,1,1,1,0,0,1,0,0,222.27,29
1,1,1,1,1,1,1,0,1,0,1,236.74,28
1,1,0,0,0,1,0,0,0,0,1,214.28,29
1,1,1,0,1,1,0,0,1,1,1,254.5,28
1,0,1,1,1,1,0,1,0,1,0,237.04,15
1,0,0,1,1,0,0,0,1,0,0,218.89,29
1,1,1,0,1,1,0,0,1,1,0,246.5,28
1,1,1,0,1,1,1,1,1,0,0,231.2,19
1,0,1,1,1,0,0,0,0,1,1,233.33,28
1,0,0,0,0,0,1,1,0,0,1,255.44,12
1,0,0,1,1,1,1,0,0,0,0,203.86,29
1,1,0,0,1,0,0,0,1,1,1,251.74,28
1,1,1,0,1,0,1,0,1,1,0,246.03,28
1,1,0,1,0,0,0,1,0,0,0,210.24,14
1,0,1,0,1,0,1,0,0,0,0,205.09,29
1,0,1,0,1,1,0,1,0,0,0,213.6,14
1,1,1,1,1,1,0,0,0,0,1,218.59,28
1,0,0,0,1,1,0,0,0,1,1,233.12,29
1,0,0,0,1,1,0,1,1,0,1,248.71,18
1,1,1,0,1,1,1,0,0,1,0,231.8,28
1,0,0,1,0,0,0,1,1,1,0,245.32,19
1,0,1,1,1,1,1,0,0,1,0,228.72,29
1,1,1,1,1,1,1,0,1,1,1,255.01,28
1,1,0,0,1,0,0,0,1,0,1,233.54,28
1,1,1,1,1,1,0,1,0,0,0,216.37,14
1,1,0,0,0,0,1,0,0,0,0,201.55,29
1,1,1,1,1,1,1,1,0,1,0,245.34,15
1,0,1,1,1,0,0,0,0,0,1,216.59,26
1,1,1,0,1,1,0,0,1,0,0,222.52,29
1,1,1,1,1,0,1,1,1,1,0,257.54,20
1,1,0,1,0,1,1,1,0,0,0,213.1,15
1,0,1,0,1,1,1,1,1,1,1,262.94,19
1,0,0,1,0,0,0,0,0,1,0,221.33,29
1,0,1,0,1,1,1,0,0,1,0,226.09,28
1,1,0,1,1,1,1,0,0,0,1,218.04,28
1,1,0,0,1,1,0,1,0,1,0,240.99,16
1,1,1,0,1,1,0,1,1,1,1,266.52,19
1,1,0,1,1,1,0,1,0,0,0,214.48,15
1,0,1,1,1,1,0,0,1,1,1,251.81,28
1,1,0,1,1,1,0,1,0,0,1,263.04,12
1,0,0,0,1,1,0,1,1,0,0,228.27,18
1,0,0,1,0,0,0,1,1,1,1,258.02,19
1,0,1,1,1,1,0,1,0,0,0,217.29,14
1,1,0,0,1,0,1,1,0,0,1,259.5,12
1,1,1,1,1,0,0,0,1,1,0,245.94,28
1,0,0,1,0,0,0,1,1,0,0,224.99,19
1,1,0,0,0,0,1,0,1,0,1,232.47,28
1,0,0,0,0,0,1,0,0,0,1,212.92,29
1,1,1,1,1,1,0,0,1,0,0,224.95,29
1,1,0,0,1,0,0,0,0,0,1,215.13,27
1,0,1,1,1,0,0,0,0,0,0,205.13,26
1,1,0,1,0,1,1,1,0,1,0,239.24,15
1,0,1,0,1,1,1,0,1,0,1,234.92,28
1,0,1,0,1,0,0,0,1,1,0,238.78,28
1,0,0,0,1,0,0,1,0,1,0,232.86,16
1,0,1,0,1,0,0,0,1,1,1,248.69,28
1,0,1,0,1,1,0,1,0,1,0,237.87,15
1,0,0,1,1,0,1,0,0,1,0,224.3,28
1,0,0,1,0,1,1,1,0,1,1,246.5,15
1,1,1,0,1,1,0,0,1,0,1,234.42,28
1,0,0,1,1,1,0,1,0,1,0,235.53,16
1,1,0,1,0,1,1,0,1,0,1,234.13,28
1,0,0,0,1,1,0,1,1,1,1,262.68,19
1,1,1,1,1,0,0,1,1,1,0,253.96,19
1,1,0,0,1,0,0,1,1,0,0,229.19,18
1,1,0,0,0,1,0,0,0,0,0,201.83,29
1,0,0,1,1,1,0,1,1,0,1,248.65,18
1,0,0,1,1,0,0,1,1,0,1,247.43,17
1,1,1,1,1,1,1,0,0,0,1,219.31,28
1,0,0,1,0,0,0,1,0,0,0,208.37,15
1,0,0,1,1,1,1,1,1,0,1,249.36,18
1,1,0,1,1,0,0,0,1,0,0,221.17,29
1,0,1,0,1,0,1,1,0,1,1,249.68,15
1,0,1,1,1,1,1,0,1,1,0,244.23,28
1,1,0,1,0,1,0,1,1,1,1,264.47,20
1,1,1,1,1,0,0,0,0,0,1,217.4,26
1,0,0,1,1,1,1,0,1,0,0,220.82,29
1,0,1,0,1,1,1,1,1,0,1,251.52,18
1,1,1,1,1,0,0,0,0,1,0,229.17,28
1,1,0,1,1,1,1,1,0,1,0,241.69,15
1,0,1,0,1,1,0,0,1,0,0,222.19,29
1,0,0,1,0,1,0,0,0,1,0,223.21,29
1,1,0,0,0,1,0,0,1,1,1,251.93,28
1,0,0,1,1,1,1,1,0,1,1,248.74,16
1,0,0,0,1,0,1,1,1,1,0,248.89,20
1,1,0,0,0,1,1,1,0,1,1,252.89,16
1,1,1,0,1,0,0,0,0,0,0,204.05,26
1,0,0,1,1,0,0,1,0,1,1,246.09,15
1,0,1,0,1,1,0,1,1,1,0,251.52,20
1,0,0,1,0,0,1,1,0,0,0,209.84,14
1,0,0,1,0,1,0,1,0,0,0,211,14
1,0,0,1,0,1,1,0,0,1,1,232.64,29
1,0,1,0,1,0,0,0,0,1,1,232.18,28
1,1,0,0,1,0,1,0,1,1,0,244.59,28
1,0,0,0,0,0,1,0,0,0,0,199.68,29
1,0,0,0,0,0,0,1,1,1,0,244.91,19
1,0,0,0,0,0,0,1,1,1,1,258.56,18
1,1,0,1,1,0,0,1,0,0,0,212.94,14
1,1,1,0,1,1,0,0,0,1,0,229.68,28
1,0,0,1,0,0,1,0,1,1,0,238.7,28
1,1,0,1,1,0,0,1,1,0,0,229.12,19
1,0,1,1,1,0,0,0,0,0,0,203.18,26
1,1,1,0,1,1,1,0,0,0,1,219.83,28
1,0,1,0,1,0,1,0,1,1,0,242.09,28
1,0,0,0,0,0,0,1,0,0,1,241.78,14
1,1,1,0,1,1,0,1,0,1,1,252.75,15
1,0,1,1,1,1,1,0,1,1,1,251.36,28
1,1,1,1,1,1,1,0,0,1,0,232.7,28
1,0,0,0,1,1,0,0,0,0,1,215.19,29
1,1,0,1,0,0,1,1,0,1,0,236.84,15
1,1,1,1,1,1,0,1,1,0,1,253.15,18
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,1,0,0,1,0,0,0,1,0,0,220.42,29
1,1,1,0,1,1,1,1,0,0,1,264.04,12
1,0,1,1,1,1,0,0,0,1,1,236.59,28
1,0,0,1,1,0,0,0,0,0,0,201.9,26
1,0,0,0,0,1,0,0,0,0,0,200.38,29
1,0,1,1,1,0,0,0,1,0,1,233.66,28
1,0,1,1,1,1,0,1,1,0,1,249.83,18
1,0,0,1,0,0,1,0,1,1,1,247.61,28
1,0,1,0,1,1,1,1,0,1,1,251.31,15
1,1,1,1,1,0,0,1,0,1,0,239.98,15
1,1,1,1,1,0,1,0,0,1,1,239.96,28
1,1,0,1,0,0,0,1,1,0,0,227.15,19
1,0,1,1,1,0,1,1,1,1,1,262.6,19
1,1,0,1,1,0,0,0,0,0,0,203.64,26
1,1,1,0,1,1,1,0,0,0,0,207.89,29
1,1,0,1,1,1,0,1,1,1,1,266.21,20
1,1,1,0,1,0,0,1,1,0,0,229.28,18
1,0,0,0,1,0,1,1,1,0,0,227.73,18
1,1,1,1,1,1,0,1,1,1,0,257.51,20
1,0,1,0,1,1,0,1,1,0,0,231.25,19
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,1,1,0,1,0,0,0,1,1,1,253.51,28
1,1,1,1,1,0,1,0,1,1,1,254.42,28
1,1,0,1,1,1,0,0,0,1,1,237.47,28
1,0,0,0,0,0,0,0,1,0,0,216.4,29
1,1,1,1,1,0,1,0,1,1,0,246.76,28
1,1,1,1,1,0,0,1,1,0,1,252.27,16
1,1,0,1,0,0,1,0,0,0,1,215.03,29
1,1,0,1,1,1,1,0,1,0,1,235.79,28
1,1,0,0,0,0,1,0,1,1,1,251.85,28
1,1,1,0,1,0,1,1,0,0,1,263.31,12
1,0,1,1,1,1,1,0,0,1,1,237.35,28
1,0,1,1,1,0,1,0,1,0,1,236.31,28
1,0,1,1,1,0,1,1,1,0,1,249.53,18
1,0,1,0,1,1,0,1,1,0,1,249.01,18
1,0,0,0,1,1,0,1,0,1,1,248.6,16
1,0,1,0,1,0,0,1,0,1,0,235.97,15
1,1,1,1,1,0,0,0,0,1,1,237.13,28
1,0,0,1,1,0,1,1,0,1,1,247.01,15
1,0,0,0,1,0,1,1,0,1,0,234.25,16
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,0,0,1,1,1,1,1,0,1,0,236.89,15
1,0,1,0,1,1,1,0,1,1,0,241.83,28
1,0,0,0,1,0,1,1,0,0,0,211.59,15
1,0,0,1,0,0,0,0,1,0,1,231,29
1,0,1,0,1,1,1,1,0,0,0,214.41,14
1,1,0,1,1,0,0,1,1,0,1,248.43,17
1,1,0,1,1,0,0,0,1,0,1,233.85,27
1,0,0,1,0,1,0,1,0,1,0,232.96,15
1,1,1,0,1,1,1,1,1,0,1,252.68,18
1,1,1,1,1,1,1,0,1,1,0,246.48,28
1,0,1,0,1,1,0,0,0,1,0,225.41,28
1,1,1,1,1,1,0,1,1,0,0,234.08,18
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,1,1,1,1,1,0,0,0,1,0,232.2,28
1,1,0,1,1,0,1,1,1,1,1,266.09,19
1,0,1,1,1,1,1,0,0,0,0,205.47,29
1,1,0,1,1,0,1,1,0,1,0,239.79,15
1,1,1,0,1,1,1,0,1,0,1,235.96,28
1,1,0,0,0,0,1,1,0,1,0,237.5,16
1,1,0,1,1,1,0,0,0,0,1,217.07,29
1,1,1,1,1,1,1,1,0,0,1,265.69,12
1,0,1,0,1,0,0,1,1,1,1,260.33,19
1,0,0,0,0,1,1,0,0,1,1,232.22,28
1,0,1,0,1,1,0,1,1,1,1,264.16,19
1,0,1,1,1,0,0,0,1,0,0,220.4,29
1,1,1,0,1,0,1,0,1,0,0,221.78,29
1,1,1,1,1,0,1,1,1,0,1,252.5,18
1,0,1,0,1,0,1,1,0,0,0,215.31,14
1,1,1,0,1,1,0,0,0,1,1,237.89,27
1,1,0,1,1,0,1,1,1,1,0,254.13,20
1,1,1,1,1,0,1,0,1,0,0,224.33,29
1,1,0,1,0,0,0,0,1,0,0,219.39,29
1,1,0,0,1,1,0,1,1,1,1,268.8,18
1,0,1,0,1,0,1,1,1,0,0,230.57,18
1,0,1,1,1,0,0,0,0,1,0,224.73,29
1,1,1,1,1,0,1,0,0,0,1,218.07,28
1,0,0,1,1,0,0,1,0,0,0,211.19,14
1,0,1,1,1,1,1,1,1,0,0,230.82,18
1,0,1,0,1,0,1,1,1,1,0,249.39,20
1,0,0,1,1,1,0,0,1,0,1,232.99,27
1,0,1,0,1,0,0,1,0,0,1,246.13,14
1,0,1,0,1,0,0,0,0,0,0,202.23,26
1,1,1,0,1,1,0,1,0,0,1,266.03,12
1,1,0,1,0,0,0,0,0,1,1,234.1,28
1,1,0,1,1,0,0,1,0,0,1,260.88,12
1,0,1,1,1,0,1,1,1,1,1,264.6,19
1,0,0,0,0,0,1,1,0,0,0,208.99,15
1,0,1,1,1,0,1,1,0,1,0,239.06,15
1,1,0,0,1,0,0,1,1,1,1,267.04,18
1,0,1,1,1,0,0,1,1,0,1,251.24,16
1,1,1,1,1,1,1,1,1,1,0,256.97,20
1,0,1,0,1,0,0,0,0,0,1,217.55,26
1,1,1,1,1,0,0,1,1,1,1,266.1,19
1,1,0,0,0,1,1,1,1,1,0,254.89,19
1,0,0,1,1,1,0,1,1,1,0,249.34,20
1,0,1,0,1,1,0,1,0,1,0,235.35,15
1,1,0,1,1,1,1,1,0,1,1,253.47,15
1,1,0,0,1,1,1,1,0,1,1,255.42,15
1,1,0,1,0,0,1,1,0,0,1,259.37,12
1,1,1,0,1,0,0,1,1,0,1,251.24,16
1,1,0,0,1,0,0,0,0,1,0,226.5,29
1,0,0,0,1,0,0,0,1,0,0,218.1,29
1,1,0,1,0,1,1,1,1,0,1,248.58,18
1,1,1,0,1,0,1,0,0,0,1,217.06,28
1,0,1,0,1,0,0,1,1,1,0,247.5,19
1,0,1,1,1,0,1,0,0,1,0,227.12,29
1,0,0,1,0,0,1,1,1,1,1,259.26,19
1,0,0,0,0,1,1,1,1,0,0,226.75,18
1,0,1,1,1,1,0,1,1,0,0,232.29,19
1,0,0,0,1,1,0,1,1,1,0,249.12,20
1,0,0,0,0,0,1,0,1,0,1,231.32,29
1,0,1,0,1,1,1,1,1,0,0,231.77,18
1,1,1,1,1,0,0,1,1,1,1,268.42,19
1,1,0,0,1,1,0,0,1,1,0,245.2,28
1,1,0,0,1,0,1,0,0,1,1,237.06,28
1,0,0,0,1,1,0,0,1,1,0,240.34,28
1,0,1,0,1,0,1,0,0,0,1,218.02,27
1,1,0,0,1,0,1,1,1,1,0,255.39,19
1,1,1,0,1,1,0,0,0,0,1,219.31,28
1,0,1,0,1,0,0,1,0,0,0,211.39,14
1,1,1,1,1,0,1,1,1,1,0,255.36,20
1,0,0,0,0,1,1,0,0,0,1,214.24,29
1,0,1,0,1,0,0,1,1,1,0,249.81,19
1,0,0,1,1,1,1,0,1,0,1,234.65,29
1,1,0,0,0,1,0,1,0,1,1,251.91,16
1,0,1,0,1,0,0,1,0,1,1,248.78,15
1,1,0,0,1,0,1,1,1,0,1,250.37,17
1,1,1,1,1,1,0,1,1,1,1,267.85,19
1,0,1,1,1,1,1,0,1,0,1,237.23,28
1,0,1,1,1,1,0,0,1,0,1,235.07,28
1,1,1,0,1,0,0,1,0,1,0,238.62,15
1,1,0,0,1,1,1,1,1,0,1,251.79,17
1,1,0,0,0,1,1,0,0,1,0,227.94,28
1,1,1,0,1,1,1,0,1,0,1,237.41,28
1,0,1,0,1,0,0,1,0,1,0,233.67,15
1,1,0,0,0,0,1,0,1,0,0,219.4,29
1,1,0,0,0,1,0,1,0,0,0,211.74,15
1,1,0,0,0,1,1,0,1,0,1,234.06,28
1,0,0,0,0,1,0,1,0,1,0,232.33,16
1,1,0,1,1,0,0,1,1,1,1,264.93,19
1,0,0,1,0,1,1,1,1,0,0,227.29,18
1,1,0,1,1,0,1,0,1,0,1,234.75,28
1,1,0,0,1,1,0,1,0,0,0,214.38,15
1,0,1,0,1,0,1,0,0,0,0,202.93,29
1,1,0,0,0,0,1,0,0,1,1,235.21,28
1,1,1,1,1,0,1,1,0,1,0,240.83,15
1,0,0,1,1,0,0,1,1,1,0,247.72,19
1,0,1,1,1,1,0,1,1,0,0,230.47,19
1,0,1,0,1,0,1,1,0,0,1,264.18,12
1,1,1,0,1,1,1,1,1,0,1,250.61,18
1,0,0,1,0,0,1,0,1,0,1,231.76,29
1,0,0,1,1,0,0,1,0,1,0,233.43,15
1,0,0,0,1,1,1,0,0,1,0,224.88,28
1,1,0,0,1,1,0,0,1,0,1,234.22,28
1,1,0,0,1,0,0,1,0,0,0,212.52,15
1,1,0,1,0,1,0,1,1,0,0,228.47,18
1,0,1,1,1,1,0,0,0,1,0,226.58,29
1,1,0,0,0,1,1,0,1,0,0,220.37,29
1,1,0,1,0,0,1,0,0,1,1,235.31,27
1,1,0,1,0,0,1,0,1,0,1,232.98,28
1,1,0,1,0,0,1,1,0,1,1,249.56,15
1,0,0,0,1,0,1,1,0,0,1,257.71,12
1,0,0,0,1,1,0,1,0,0,0,212.44,15
1,0,0,0,0,1,0,1,1,0,1,246.61,18
1,1,1,1,1,1,0,0,1,0,0,223.29,29
1,0,1,0,1,1,0,0,1,1,1,249.72,28
1,0,0,1,1,1,1,0,0,0,1,216.91,29
1,1,1,0,1,1,1,1,0,1,1,256.23,15
1,0,0,0,1,1,0,1,0,0,1,258.9,12
1,1,1,0,1,1,0,1,0,1,0,242.55,15
1,1,0,0,0,0,0,1,1,0,1,247.47,16
1,0,1,1,1,1,1,1,1,0,0,232.96,18
1,0,1,0,1,1,1,0,0,0,0,204.29,29
1,1,1,1,1,0,1,1,1,1,1,269.38,19
1,0,1,1,1,0,1,1,0,0,1,265.65,12
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,1,1,1,1,0,1,0,0,0,0,205.95,29
1,0,0,1,0,1,0,0,0,1,1,231.89,28
1,1,0,1,1,1,1,0,0,1,0,230.13,28
1,0,1,1,1,1,0,1,1,1,1,264.93,19
1,1,0,1,0,1,1,0,0,1,1,236.58,28
1,0,1,0,1,0,1,1,1,0,0,228.26,18
1,1,0,1,1,0,0,0,1,1,1,251.71,28
1,1,0,1,1,0,0,0,0,1,1,235.73,28
1,1,0,0,0,0,0,1,0,1,0,236.24,16
1,0,1,0,1,0,0,0,0,0,1,215.61,26
1,0,0,0,0,1,0,0,0,0,1,213.48,28
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,1,1,0,1,1,0,0,0,0,1,217.68,28
1,1,1,0,1,1,0,0,0,1,1,239.59,27
1,0,1,1,1,0,1,1,1,1,0,250.49,20
1,1,0,0,0,0,1,0,0,0,1,213.86,29
