Max_spout,Spliters,Counters,Throughput+,Latency-
100,3,5,48057,20.875
10,5,15,28524,3.5358
1,5,1,7990.6,1.2994
10000,4,5,44606,876.83
1,4,3,7331.2,1.3902
1.00E+05,2,1,36915,25965
1,4,14,6071.9,1.6306
1,4,16,6251.3,1.6295
1.00E+05,4,15,55649,878.43
1000,6,16,45229,193.45
100,2,2,46785,21.854
100,4,4,42733,24.039
1.00E+06,5,1,28155,1546.7
1.00E+06,1,3,63021,82187
10,1,14,27587,3.6289
1000,4,12,54865,184.36
100,2,18,55966,16.927
1.00E+05,5,5,44880,841.33
10,5,7,29903,3.374
1,6,18,6857.8,1.4954
1.00E+05,5,11,54720,827.53
10,5,12,28589,3.5364
1.00E+05,2,9,70997,11549
100,2,10,54155,18.162
1000,6,12,48093,174.74
100,2,14,55727,18.091
1000,2,17,69097,127.68
1,6,13,7197.3,1.415
10,6,17,29777,3.3335
1,5,6,7000.6,1.446
1,3,9,6753.5,1.5161
1.00E+06,5,9,55087,865.8
1000,6,9,47213,181.57
10000,3,4,53813,1140.1
10000,5,14,56405,820.87
1000,5,9,57228,182.22
1.00E+05,1,3,59297,15169
1000,4,8,53299,191.88
1,5,2,7467.6,1.4
100,1,14,53658,17.361
10,2,8,31045,3.2466
1,6,2,7496.3,1.3678
10,5,6,30234,3.341
1000,5,15,59100,172.62
100,2,16,57972,16.279
1000,3,4,49313,200.43
1.00E+06,3,10,56862,827.55
1000,6,15,49308,170.22
1.00E+06,3,2,64297,720.35
10,6,8,31859,3.204
1.00E+05,1,11,67729,12569
10000,3,14,57828,792.73
1,5,8,7004.2,1.4586
1000,6,11,48956,174.12
10000,3,16,57894,753.81
1.00E+06,1,18,82514,44566
1.00E+06,3,7,50375,808.05
10,4,5,30406,3.3592
1.00E+06,4,16,56789,873.29
1.00E+06,5,2,36078,1020.6
1000,1,2,53086,191.22
100,5,18,51769,19.344
1000,2,12,62880,143.2
1,5,13,6373.1,1.5647
100,5,13,50365,19.829
1,2,17,5381,1.9208
1,2,15,5381.5,1.8954
100,3,13,55170,18.374
1000,1,1,50502,197.06
1000,2,18,65133,143.95
1.00E+06,3,3,43923,834.66
1.00E+05,5,3,36113,923.03
1.00E+06,1,13,81950,55477
1.00E+06,2,13,72768,390.52
1.00E+05,3,7,43754,820.29
10000,4,18,53160,836.73
10,3,8,30063,3.3333
1000,3,15,57738,170.5
10000,3,2,63569,818.08
10000,1,1,50789,2008.5
1.00E+05,1,13,65445,14273
100,4,2,33592,30.38
1.00E+06,2,4,55321,63627
10000,1,6,63667,1499.3
1,4,7,6763.1,1.5126
10,2,1,28180,3.5385
10,3,11,30027,3.3538
1.00E+06,4,1,73975,27361
100,4,3,39276,26.5
10000,5,6,49070,855.65
1000,3,10,55308,184.64
1000,1,18,67460,145.24
1.00E+06,5,14,50915,811.7
1,5,4,6534.9,1.5195
1.00E+05,1,17,61329,15927
100,3,15,54598,18.623
1000,2,3,51798,195.36
10000,2,11,73286,1183.4
1.00E+05,3,13,57626,886.67
10000,2,10,67768,1463.6
1,5,9,6683.8,1.5397
10000,6,4,43014,743.21
1.00E+05,6,9,45395,528.03
1,4,5,6869.1,1.4805
100,4,5,46977,21.811
1000,5,13,59666,171.3
1,6,3,7680.7,1.3299
1,2,6,5546.3,1.8161
1.00E+05,4,9,52139,816.63
1.00E+05,5,9,55332,800.45
10,6,12,31526,3.1931
1,3,3,7094.5,1.4339
1.00E+06,4,10,54489,824.36
100,6,7,40728,24.383
10,3,13,29956,3.3254
1.00E+05,3,12,56804,806.52
1.00E+05,4,12,54068,830.79
100,2,9,52608,19.265
10,2,5,32465,3.0701
1.00E+05,4,11,55317,784.34
1.00E+05,2,12,79475,10377
10000,6,8,48377,453.5
1.00E+05,3,1,49647,15033
1.00E+06,4,18,55566,952.86
1000,4,1,52846,187.36
1.00E+05,6,2,55380,440.37
100,5,8,52163,18.834
10,6,14,30848,3.2613
1,3,14,6560.3,1.5364
1,6,12,7165.7,1.4295
1000,1,16,70644,142.51
10,3,3,31820,3.173
1000,2,4,48976,203.12
100,1,1,45494,22.179
1.00E+06,4,15,56222,821.53
10000,2,12,74141,1169.3
1000,2,10,56649,177.42
1.00E+06,3,18,57632,871.26
1.00E+05,2,13,76190,789.55
1,1,1,5434.7,1.8632
10000,1,3,56933,1808.1
1,3,11,6678.2,1.5247
1000,1,14,67553,140.5
100,2,1,39997,25.032
1000,4,3,38038,276.55
1,6,16,7150.8,1.4092
100,1,15,54676,16.838
1.00E+05,2,17,83057,10676
100,6,15,46076,19.476
10,2,16,30324,3.2671
1,1,2,5552.9,1.8259
10000,6,18,46995,591.56
100,6,17,42239,21.375
1.00E+05,1,12,65922,13977
1,2,10,5370.8,1.8457
10000,3,10,54797,816.4
1.00E+05,6,6,43286,570.68
10,5,5,31592,3.2717
10,3,4,32064,3.1989
100,6,11,46910,19.079
1.00E+06,6,13,47157,529.31
100,2,6,47652,21.37
10000,1,9,64300,1468.8
10,1,17,27657,3.6694
1.00E+06,1,15,85140,40213
100,1,17,53428,17.798
1.00E+05,2,7,65050,11657
1000,4,11,57962,176.22
1000,3,3,45915,222.66
100,5,15,52117,19.199
10,2,10,31649,3.1989
1.00E+06,2,16,69749,309.65
1000,5,11,56833,182.63
10000,2,5,56752,1746.6
100,4,6,49121,20.616
1.00E+05,1,16,63390,14063
10000,2,9,66839,1407.6
10000,6,7,40972,835.76
1.00E+05,1,1,45189,20990
1,1,15,5257.5,1.9272
1,4,12,6686.6,1.5439
1.00E+06,6,10,45823,549.69
1.00E+05,5,2,34813,1027.4
10000,1,15,65670,1544.7
1000,6,10,45031,177.52
10000,6,14,47003,494.8
1,3,7,7266.3,1.4241
10,6,16,30727,3.2578
1.00E+06,2,9,80590,23656
1.00E+05,5,12,58277,825.91
1.00E+05,2,4,51258,18328
1.00E+06,2,17,91538,37087
1.00E+06,3,13,58196,753.06
1.00E+06,4,13,54540,792.39
1.00E+05,4,5,44360,820.19
100,5,4,39310,26.083
10000,4,7,58163,722.58
1.00E+06,1,5,69014,48267
10000,1,10,64422,1472.5
1,1,6,5420.2,1.8391
1,1,12,5258.8,1.9272
100,6,16,46773,19.903
10,2,14,29973,3.3283
1,5,14,6400.4,1.5555
100,5,10,52505,19.357
1000,3,1,53563,187.28
1.00E+05,2,8,61056,14804
10000,3,11,58125,823.45
1000,2,9,57605,168.94
10,5,14,28961,3.4509
1000,1,13,67571,146.65
10000,2,6,64663,1539
10000,1,12,62552,1539.4
100,5,6,44432,22.501
10,4,10,29304,3.4023
100,1,8,51198,20.136
1,5,10,6437.4,1.5584
1000,3,12,60301,165.5
10000,4,8,46546,851.16
100,5,3,40247,25.347
1.00E+05,6,3,43781,877.35
1000,6,13,48802,169.2
1.00E+05,3,11,58079,773.62
10000,1,4,64087,1529.5
1,4,9,6256.8,1.6328
1,2,3,5791.9,1.7557
1000,2,2,47925,212.72
1000,1,7,58797,173.93
1.00E+05,1,5,60465,14235
1.00E+05,6,12,44941,539.73
100,5,16,49782,20.192
1.00E+05,3,17,54411,883.79
1000,4,10,55124,184.06
1.00E+05,5,8,53160,868.4
1000,3,6,56000,192.73
1,1,9,5220.9,1.8724
1.00E+06,6,2,53945,447.48
10000,4,17,56387,877.9
10000,3,6,53857,766.41
1.00E+05,6,10,44348,551.68
1.00E+05,6,18,47520,601.95
10000,5,9,54385,760.35
1.00E+06,4,9,51861,857.03
100,1,10,53349,18.9
100,2,13,57293,15.94
1000,2,5,50993,205.93
1000,6,7,40440,224.07
1,4,4,6916.1,1.4471
1,2,16,5424,1.8711
10000,3,18,57586,792.96
10000,4,16,58658,799.13
10,2,18,30311,3.3197
1,4,1,6764.7,1.477
1,5,12,6573.8,1.5572
1.00E+06,3,1,72271,30521
1.00E+05,5,15,55162,1249.1
1.00E+05,1,6,64450,15049
1.00E+05,6,4,43977,662.96
1000,5,1,30328,339.94
10,3,2,32680,3.058
10,1,11,27273,3.5566
1.00E+06,2,11,78731,24278
1000,1,8,53505,174.83
100,4,12,50747,19.686
1.00E+06,4,17,55664,1011.6
10,1,4,28996,3.4218
10000,2,13,71459,387.57
1000,2,8,49891,206.25
1.00E+06,6,1,55673,6031.5
1.00E+05,6,14,45790,487.01
1000,2,16,63510,116.06
10000,5,7,51277,825.5
1,6,9,7381.6,1.3855
1,3,12,6589.5,1.5266
10000,4,14,54537,828.62
1.00E+06,2,7,71997,27969
1.00E+05,1,10,65424,13340
1,2,9,5406,1.8264
10,6,1,30328,3.3034
10,1,18,27734,3.6682
10000,3,9,57998,731.92
1.00E+05,4,8,51106,910.94
10,2,15,31084,3.2191
1.00E+05,6,15,47606,525.63
100,1,13,54443,17.328
1000,6,8,49745,161.93
10,3,12,29980,3.326
1,2,12,5577.5,1.8543
1.00E+06,3,11,57489,707.08
1.00E+06,1,17,78498,55374
1.00E+05,4,6,48289,852.67
1000,6,17,44658,195.48
1.00E+05,1,8,62165,14336
1,1,16,5283.2,1.9688
100,2,5,47051,22.11
100,5,1,30879,32.695
1,6,5,7532.7,1.3448
1000,5,17,59520,172.09
100,5,14,50797,19.589
10,2,2,32999,3.0305
1.00E+06,3,14,59461,810.27
1.00E+06,1,16,70303,60552
1.00E+06,6,18,47878,531.32
10000,5,15,54627,810.04
1.00E+06,2,5,63131,81802
1.00E+06,1,14,95094,36603
