Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+06,3,15,59941,860.92
10,1,18,27734,3.6682
10,1,15,27492,3.6191
10,4,5,30406,3.3592
1,6,10,7591,1.3139
10000,3,16,57894,753.81
1,5,4,6534.9,1.5195
1000,2,16,63510,116.06
10000,5,3,36517,981.23
1,1,6,5420.2,1.8391
1,2,13,5602.6,1.852
1000,1,17,64267,155.39
1.00E+05,6,6,43286,570.68
1,2,11,5378.1,1.8613
100,5,9,52754,19.392
1.00E+05,5,7,50286,848.09
1,4,18,6241.1,1.6
1,5,7,6855.4,1.4534
1000,1,13,67571,146.65
100,5,3,40247,25.347
100,3,2,51763,19.574
1,4,17,6151.7,1.6312
1,4,16,6251.3,1.6295
10000,6,6,44504,552.38
10000,4,3,36455,1007.8
10000,3,2,63569,818.08
1,6,12,7165.7,1.4295
1.00E+06,2,8,80544,30348
1000,5,15,59100,172.62
1,3,1,6927.3,1.4724
1.00E+05,3,16,59252,868.23
1,2,7,5594.7,1.8287
10000,3,14,57828,792.73
10000,2,4,52942,1857.9
1.00E+05,3,12,56804,806.52
1.00E+05,3,2,64186,709.56
1.00E+06,2,9,80590,23656
1,2,18,5351.2,1.8451
10000,2,3,61616,1588.4
1.00E+05,1,8,62165,14336
1.00E+06,6,14,48325,518.26
1.00E+05,1,11,67729,12569
1,1,2,5552.9,1.8259
1.00E+05,5,1,28325,1347.7
1000,6,17,44658,195.48
1.00E+05,2,12,79475,10377
10,4,17,28135,3.5179
10,3,12,29980,3.326
1.00E+05,4,13,55815,876.54
1000,2,17,69097,127.68
1.00E+06,5,16,52914,835.93
1,1,7,5377.6,1.8759
10000,4,14,54537,828.62
1.00E+05,3,14,59394,791.86
1.00E+06,5,14,50915,811.7
10,4,18,28001,3.4593
100,5,7,48844,20.129
1.00E+06,4,16,56789,873.29
1.00E+05,5,4,33910,1023.2
10000,2,10,67768,1463.6
1000,3,13,59795,172.82
100,3,9,53573,18.501
100,6,11,46910,19.079
10000,3,17,55429,816.52
100,3,6,52614,19.297
100,2,17,55616,17.036
100,5,6,44432,22.501
1000,6,5,44651,200.39
100,1,16,55413,17.56
1.00E+05,4,3,36917,1175.7
10,3,6,30616,3.3052
1,1,4,5646.8,1.8299
1.00E+06,3,17,56236,853.96
1000,5,16,53494,190.48
100,6,2,51600,19.351
10,3,4,32064,3.1989
10,3,9,30268,3.358
100,5,16,49782,20.192
1.00E+05,3,17,54411,883.79
1,3,11,6678.2,1.5247
1,2,6,5546.3,1.8161
10,1,14,27587,3.6289
10,2,15,31084,3.2191
1.00E+06,5,18,54890,829.28
10,5,4,30228,3.3734
1.00E+06,1,11,93548,40881
1.00E+06,4,17,55664,1011.6
10,3,18,29004,3.4422
1.00E+06,3,14,59461,810.27
1000,4,7,59354,172.53
1.00E+06,2,10,90483,40896
1000,1,9,63205,143.47
1000,4,17,61043,172.11
1,3,14,6560.3,1.5364
1000,4,18,56956,181.4
1.00E+05,3,7,43754,820.29
1000,6,14,51732,161.42
10000,5,16,52794,827.04
100,2,3,48120,21.603
10,2,10,31649,3.1989
1,5,2,7467.6,1.4
1000,4,15,57265,182.23
100,4,15,52719,19.139
1,6,9,7381.6,1.3855
1000,2,13,66556,117.56
1000,2,12,62880,143.2
1.00E+05,6,13,46049,552.56
1,1,12,5258.8,1.9272
10000,3,6,53857,766.41
100,4,18,50439,19.912
10000,2,5,56752,1746.6
1.00E+06,4,8,49519,860.01
1.00E+05,5,3,36113,923.03
10000,1,13,64277,1595.8
1000,2,14,63127,141.81
1000,6,3,43097,217.53
10000,3,1,51479,1811.1
10000,6,16,48431,503.7
10,2,9,30945,3.2195
100,3,10,54352,18.575
1000,3,1,53563,187.28
1,6,7,7767.6,1.331
1.00E+05,1,15,64561,15257
1.00E+05,1,18,66943,14608
10,4,8,29361,3.4324
100,2,9,52608,19.265
1000,4,5,48125,216.95
1000,5,3,41825,252.3
100,5,11,53875,18.737
1,2,10,5370.8,1.8457
1,2,8,5534.4,1.8247
1000,6,1,51216,176.28
1000,5,1,30328,339.94
100,5,15,52117,19.199
1000,3,15,57738,170.5
10000,2,11,73286,1183.4
100,1,11,55611,17.024
1,4,8,6386.8,1.531
1.00E+06,2,14,87119,26320
1000,4,9,55281,186.28
