Spout_wait,Spliters,Counters,Throughput+,Latency-
10000,3,6,586.88,6634.3
4,4,14,18605,180.45
3,5,2,12773,243.79
10,3,18,21021,151.23
1000,1,13,2906.4,927.94
1000,2,13,3050.5,848.72
4,4,5,16262,206.77
1,6,14,18238,206.1
7,6,9,18573,185.3
3,1,17,18214,179.54
7,2,16,20669,179.62
1000,2,10,3107.6,850.37
10,6,16,21072,163.99
7,5,3,15416,206.68
10000,2,18,575.38,6187.6
2,1,15,13883,240.04
5,6,17,21412,188.77
4,4,9,17973,201.85
8,4,13,19675,192.49
10000,2,1,449.06,7756.5
10,1,3,13816,250.23
5,6,16,19756,220.6
8,3,6,16310,205.86
9,5,17,22419,176.65
1,5,3,13665,247.65
8,6,4,16268,204.98
1,3,12,18268,200.34
7,6,13,20802,175.36
3,3,4,14548,232.12
3,1,5,14633,218.59
1000,6,2,3207.9,851.97
6,4,6,16674,191.74
8,5,11,19579,194.19
100,6,18,20398,177.98
1,1,8,13630,228.6
8,4,11,18754,189.01
100,5,18,20923,152.44
4,4,8,17659,184.96
8,3,7,17044,208.85
6,2,1,9114,348.7
4,3,7,16810,198.19
5,5,2,12719,245.87
100,2,13,20294,166.84
8,6,18,22323,173.09
5,6,12,20435,185.76
1000,3,7,3148.3,818.28
9,2,1,9119.2,343.7
1,5,8,15568,227.4
1000,4,18,3232.2,782.25
100,6,14,18980,163.43
9,5,11,19176,173.24
3,1,15,14704,218.17
7,6,2,13776,239.88
5,3,6,16482,209.67
9,3,11,19562,171.72
9,2,13,19210,178.14
5,6,2,12995,249.77
5,5,11,19349,194.77
5,5,18,21489,165.71
7,4,13,20307,183.41
10,4,9,18797,172.09
100,1,2,12813,243.89
6,6,18,20909,165.71
1000,6,8,3297.9,752.06
3,2,5,15828,221.2
100,3,14,19574,186.71
8,4,10,19286,175.81
1,6,3,13978,239.83
10000,1,2,339.76,8318.7
5,1,18,14336,224.22
5,4,9,18056,176.21
1,3,6,14644,240.27
1000,1,3,2969.8,923.39
3,1,2,12297,275.28
9,3,9,18594,175.62
7,3,16,20476,191.77
4,6,1,9039.4,344.91
7,5,17,21396,161.71
2,4,6,16542,208.06
1,4,17,19895,181.35
3,2,15,17707,197.79
8,5,3,16116,201.93
5,3,14,18353,203.26
2,5,2,12244,251.8
100,1,8,16693,190.83
8,3,10,18431,183.2
100,5,9,18929,192.09
3,3,18,19775,188.06
4,4,17,21687,164.28
100,1,14,18060,178.85
8,5,13,20863,183.9
8,4,14,19128,185.12
4,2,4,15091,228.56
1000,1,5,2790.8,932.62
3,6,6,16526,190.44
1000,3,6,3072.2,791.1
100,2,16,20312,168.15
6,5,6,15530,209.63
10,4,11,18628,184.06
100,6,16,20132,172.29
10000,2,6,600.81,6438.1
3,4,18,19784,173.4
100,4,7,16493,196.33
1000,4,4,3291.8,780.65
1000,6,14,3250.2,773.71
2,2,17,19269,193.05
6,5,18,21684,175.82
5,3,3,15168,222.38
5,5,14,19144,192.49
