A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,1,1,1,0,0,1,0,1,1,247.63,15
1,0,1,1,1,1,0,1,0,0,0,215.01,14
1,1,0,1,1,1,0,1,0,0,0,214.48,15
1,1,0,0,1,0,0,0,0,0,0,202.39,26
1,1,1,1,1,0,0,0,0,1,0,229.17,28
1,0,1,0,1,1,0,0,0,1,1,235.7,28
1,0,1,1,1,0,1,0,0,0,0,205.71,29
1,0,0,0,1,0,1,1,1,1,0,248.89,20
1,1,1,1,1,0,1,1,0,1,0,243.78,15
1,1,1,1,1,1,0,0,1,0,1,237.7,28
1,0,1,0,1,1,1,1,0,0,1,266.12,12
1,0,1,0,1,0,1,0,0,0,1,215.99,27
1,0,1,0,1,0,0,0,0,1,0,225.5,29
1,1,0,0,1,0,0,1,1,1,0,253.64,19
1,0,0,0,0,0,1,1,0,1,1,245.21,16
1,1,0,1,0,0,1,0,0,0,1,215.03,29
1,1,0,1,0,1,0,0,0,1,0,227.44,29
1,0,1,1,1,0,1,1,1,1,0,252.51,20
1,0,1,0,1,0,1,1,0,1,1,247.37,15
1,1,0,1,1,0,0,0,0,0,1,216.22,26
1,0,1,1,1,0,1,0,0,1,1,235.95,27
1,0,1,1,1,1,0,0,1,0,1,236.53,29
1,1,0,0,0,1,1,0,0,1,1,236.64,28
1,1,0,1,0,1,1,0,0,1,1,236.58,28
1,0,0,0,0,0,1,0,1,0,1,231.32,29
1,0,0,1,1,0,0,0,0,1,0,223.49,29
1,1,1,1,1,1,0,1,1,0,1,253.15,18
1,1,0,1,1,1,1,0,0,1,1,238.27,28
1,0,1,1,1,1,0,0,1,0,0,223.07,29
1,1,1,1,1,0,0,1,0,1,1,252.21,15
1,1,0,0,0,0,0,1,0,1,1,249.66,16
1,1,1,1,1,0,1,1,0,0,1,264.29,12
1,1,1,1,1,0,0,0,1,0,1,237.1,28
1,1,0,0,0,0,0,0,0,1,0,224.43,29
1,1,1,0,1,0,1,1,0,1,0,239.56,15
1,1,1,1,1,1,0,1,1,0,0,234.08,18
1,1,1,0,1,0,0,1,0,1,0,240.99,15
1,1,0,0,0,1,0,1,0,0,1,258.16,12
1,1,1,1,1,1,0,1,0,1,0,241.57,15
1,0,1,0,1,0,1,0,1,1,1,249.58,28
1,0,0,0,1,0,0,0,1,1,0,237.75,29
1,1,0,0,1,1,1,0,1,0,1,235.78,28
1,1,0,1,1,1,0,0,0,0,0,204.96,29
1,0,1,0,1,0,0,1,0,1,1,246.39,15
1,1,1,0,1,0,0,0,0,0,1,216.64,26
1,1,1,1,1,1,0,1,1,0,1,251.15,18
1,0,1,0,1,0,1,1,0,0,0,212.93,14
1,0,0,1,0,1,1,0,1,1,1,248.9,28
1,0,1,1,1,0,1,1,0,0,1,265.65,12
1,0,0,1,1,1,0,0,0,0,0,203.19,29
1,0,1,1,1,0,1,0,1,0,0,220.86,29
1,1,0,1,0,0,1,0,0,1,1,235.31,27
1,0,0,0,0,1,0,1,1,1,0,246.94,20
1,1,1,0,1,1,0,0,0,1,1,237.89,27
1,0,0,1,0,0,0,0,0,1,1,230.24,28
1,0,0,1,0,0,1,1,1,1,0,247.08,20
1,0,0,0,1,1,0,0,1,0,0,219.33,29
1,1,0,0,0,1,1,1,0,1,1,252.89,16
1,1,1,1,1,1,1,1,0,0,0,219.64,14
1,1,1,1,1,1,1,0,1,0,0,225.16,29
1,1,0,0,0,0,0,1,1,0,1,247.47,16
1,1,0,0,0,0,1,0,0,1,0,226.7,29
1,0,0,1,1,0,0,0,1,0,0,218.89,29
1,0,1,1,1,0,1,1,1,0,1,251.52,18
1,0,0,1,1,0,1,0,1,1,0,240.41,28
1,0,1,1,1,1,1,1,1,0,0,230.82,18
1,1,0,1,1,0,1,1,0,1,1,252.04,15
1,1,1,0,1,1,1,1,1,0,0,233.28,19
1,1,0,0,0,1,0,1,0,1,0,238.25,16
1,1,1,0,1,0,1,1,0,0,1,263.31,12
1,0,1,1,1,0,1,1,1,1,0,250.49,20
1,1,0,0,0,1,0,1,1,0,0,228.65,19
1,0,1,0,1,1,0,1,0,1,1,248.07,15
1,0,0,0,0,0,1,1,0,0,1,255.44,12
1,1,1,1,1,0,1,1,1,1,1,269.38,19
1,0,0,0,1,0,0,0,0,1,1,230.47,29
1,0,0,1,0,1,1,1,1,1,1,260.69,19
1,1,0,0,0,1,1,1,0,0,0,212.71,15
1,0,1,0,1,1,0,1,0,0,1,263.13,12
1,1,1,0,1,1,0,1,1,1,0,254.26,20
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,1,0,0,1,1,0,0,1,1,1,253.74,28
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,1,0,0,0,0,0,1,0,0,1,243.79,14
1,0,0,1,1,1,0,1,1,1,1,261.68,19
1,1,1,0,1,1,0,1,1,1,1,268.58,19
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,0,0,0,1,0,1,0,0,1,0,223.34,29
1,0,1,0,1,0,1,0,0,0,1,218.02,27
1,1,0,1,1,1,1,1,1,1,0,255.62,20
1,0,1,1,1,0,1,1,0,0,0,214.31,14
1,0,1,0,1,1,0,0,1,0,0,220.39,29
1,1,1,0,1,0,0,0,0,0,0,205.99,26
1,1,0,1,0,0,0,0,1,0,0,219.39,29
1,0,0,0,0,0,1,0,1,1,0,238.1,28
1,0,0,0,1,1,0,0,0,0,1,215.19,29
1,0,0,1,0,0,1,1,0,0,1,257.68,12
1,1,1,1,1,0,0,1,1,0,0,232.52,18
1,1,0,0,1,1,0,0,0,1,0,229.24,28
1,0,0,1,0,1,1,1,0,0,1,260.77,12
1,1,1,1,1,0,0,1,0,1,0,239.98,15
1,0,0,0,1,1,1,0,0,0,0,202.81,29
1,1,0,0,0,0,0,0,1,1,1,249.99,28
1,1,0,1,0,0,1,1,1,0,0,227.53,19
1,1,0,0,1,0,0,0,0,1,1,234.7,28
1,1,1,0,1,1,1,0,0,0,1,219.83,28
1,0,0,1,1,0,1,1,0,0,1,260.82,12
1,0,0,1,1,0,1,1,1,1,1,261.36,19
1,1,1,1,1,0,0,1,1,0,1,252.27,16
1,1,0,1,0,1,0,1,1,1,0,252.14,20
1,0,1,0,1,0,0,0,0,1,0,223.68,29
1,0,0,1,1,1,1,0,1,1,0,241.78,28
1,1,0,1,0,1,1,1,0,0,0,213.1,15
1,1,0,0,0,0,1,0,1,0,1,232.47,28
1,0,1,1,1,1,1,1,0,0,0,215.73,14
1,0,0,1,1,1,1,1,0,0,1,263.19,12
1,1,1,0,1,1,0,1,0,1,0,240.23,15
1,1,0,0,0,1,0,1,1,0,1,249.25,18
1,1,1,1,1,0,1,1,1,1,0,257.54,20
1,0,1,0,1,0,1,1,1,1,1,263.79,19
1,0,0,0,1,0,0,0,1,1,1,247.69,28
1,0,1,1,1,0,0,1,0,1,0,235.17,15
1,0,1,0,1,1,0,1,1,0,1,249.01,18
1,1,1,0,1,1,0,0,0,0,1,219.31,28
1,1,0,1,0,0,1,1,0,0,1,259.37,12
1,0,1,1,1,0,1,1,0,1,1,251.25,15
1,1,1,1,1,1,1,0,0,1,1,241.23,28
1,0,1,0,1,0,1,1,1,1,0,251.41,20
1,0,1,1,1,1,1,1,0,1,0,238.46,15
1,0,1,0,1,0,0,1,0,1,0,235.97,15
1,0,1,0,1,1,1,0,0,0,1,217.4,28
1,0,0,0,1,1,0,0,0,1,0,224.34,29
1,0,0,0,1,1,1,1,0,1,1,249.62,16
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,1,0,1,0,0,0,1,1,1,1,262.74,19
1,0,0,1,1,0,0,1,1,0,1,247.43,17
1,1,0,1,1,0,1,0,1,0,0,221.62,29
1,1,1,1,1,1,1,0,0,0,1,219.31,28
1,1,0,0,1,0,1,0,0,1,1,237.06,28
1,1,0,0,0,1,1,1,1,1,0,254.89,19
1,0,1,1,1,0,0,1,0,0,1,247.37,14
1,0,0,1,1,0,1,1,1,0,1,248.03,19
1,0,0,0,1,1,0,0,0,1,1,233.12,29
1,0,1,0,1,0,0,1,1,0,0,227.4,18
1,0,1,0,1,0,0,0,1,0,0,221.01,29
1,0,0,0,1,0,0,1,1,1,1,261.09,18
1,1,1,1,1,0,0,0,1,0,0,224.07,29
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,1,1,0,1,1,0,1,0,0,1,263.58,12
1,0,0,1,1,1,1,0,1,1,1,250.48,28
1,0,1,1,1,0,0,1,0,0,1,265.38,11
1,1,1,0,1,0,1,0,0,1,1,237.33,28
1,1,1,0,1,1,1,0,1,0,1,237.41,28
1,1,1,0,1,1,1,0,1,1,1,255.32,28
1,0,1,1,1,1,1,0,0,1,0,228.72,29
1,1,1,1,1,1,1,1,1,1,0,256.97,20
1,1,0,1,1,0,0,1,1,0,1,248.43,17
1,0,1,1,1,0,1,0,1,0,1,236.31,28
1,0,0,0,1,1,0,0,1,1,0,240.34,28
1,1,1,0,1,1,0,1,1,0,0,232.76,18
1,0,0,1,1,0,1,1,1,1,0,249.28,20
1,1,0,1,1,0,0,0,0,0,0,203.64,26
1,0,1,0,1,1,1,0,0,0,0,204.29,29
1,0,0,0,0,0,0,1,0,1,1,243.93,16
1,0,1,1,1,1,0,1,0,0,1,266.39,12
1,1,1,1,1,1,1,0,0,1,0,231.19,28
1,0,1,1,1,1,1,0,1,1,1,251.36,28
1,1,1,1,1,0,0,0,0,0,1,217.4,26
1,0,0,0,1,1,0,0,1,0,1,233,28
1,0,0,1,0,0,1,0,0,1,0,222.56,29
1,0,1,0,1,1,1,1,1,1,0,251.01,20
1,1,1,0,1,0,0,0,0,0,1,218.4,26
1,1,1,1,1,1,1,1,0,1,0,245.34,15
1,1,1,1,1,1,0,0,1,1,1,254.07,28
1,0,0,1,0,1,0,1,1,1,1,259.76,19
1,1,0,1,0,0,0,1,0,1,1,248.4,16
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,0,0,1,1,0,0,0,1,1,1,248.34,28
1,0,1,0,1,1,1,1,0,1,0,236.95,15
1,0,1,1,1,0,0,1,1,1,1,263.72,19
1,1,1,1,1,1,0,1,0,1,1,253.98,15
1,0,0,1,0,0,1,1,1,0,0,225.8,18
1,0,1,1,1,1,0,1,0,1,1,251.57,15
1,1,1,0,1,0,0,0,1,0,0,221.38,29
1,1,1,0,1,0,1,1,1,0,0,232.14,19
1,1,0,1,1,0,1,0,0,1,0,228.56,28
1,1,0,1,1,0,1,0,1,1,1,252.81,28
1,1,0,0,0,0,0,0,0,1,1,232.62,28
1,0,0,0,1,0,0,0,0,0,1,214.37,26
1,0,0,1,0,1,0,1,1,1,0,247.27,20
1,1,1,0,1,1,0,1,1,0,1,250.24,18
1,0,0,0,0,0,1,1,1,1,0,246.73,20
1,0,1,1,1,1,0,1,1,0,1,251.91,18
1,1,0,0,0,1,1,0,1,1,0,244.28,28
1,0,0,1,1,0,1,0,0,1,1,233.12,28
1,0,1,0,1,1,1,1,1,0,1,249.6,18
1,0,1,0,1,1,0,0,1,1,0,240.98,28
1,1,1,1,1,1,1,1,1,1,1,268.55,19
1,0,0,0,0,1,1,0,1,1,1,249.04,28
1,0,0,0,0,0,0,1,1,1,0,244.91,19
1,0,1,0,1,0,1,1,1,0,1,250.45,18
1,0,0,0,0,0,1,1,1,0,1,245.79,18
1,1,1,0,1,0,0,1,1,0,0,229.28,18
1,1,1,0,1,1,0,0,0,0,0,207.12,29
1,0,1,1,1,0,1,1,1,0,1,249.53,18
1,1,0,0,0,1,1,0,0,0,0,202.94,29
1,1,1,0,1,1,1,1,0,1,0,244.25,15
1,0,1,1,1,1,1,1,1,0,0,232.96,18
1,1,1,0,1,1,1,1,0,1,0,241.9,15
1,0,1,1,1,1,0,0,0,1,1,234.95,28
1,1,0,0,0,0,1,1,0,0,0,211.27,15
1,1,1,1,1,1,0,0,0,0,0,206.35,29
1,0,1,0,1,0,1,0,1,1,0,242.09,28
1,1,1,1,1,0,0,1,0,0,0,217.29,14
1,1,0,0,0,1,1,1,1,1,1,267.59,18
1,1,0,1,0,1,1,1,0,1,1,251.03,15
1,0,0,0,0,1,0,1,0,1,0,232.33,16
1,0,1,0,1,1,1,1,1,1,1,262.94,19
1,0,1,1,1,0,0,0,0,1,1,235.12,28
1,0,1,0,1,0,1,1,1,0,0,230.57,18
1,1,0,1,1,1,0,1,1,1,1,266.21,20
1,1,1,0,1,0,0,1,1,1,1,264.99,19
1,0,0,1,1,1,0,0,1,0,1,232.99,27
1,0,1,0,1,0,0,0,1,0,0,219.28,29
1,0,0,0,0,0,0,1,1,0,1,244.92,16
1,1,0,0,0,0,0,0,0,0,0,201.15,26
1,0,0,0,0,1,1,0,1,0,1,233,29
1,0,0,0,1,0,0,0,0,0,0,200.66,27
1,0,0,0,1,0,0,1,0,1,1,246.38,16
1,1,1,0,1,1,0,1,1,1,1,266.52,19
1,0,1,0,1,1,0,1,1,0,0,231.25,19
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,0,0,0,1,1,1,0,1,1,1,250.6,28
1,0,0,1,0,0,0,1,0,1,1,243.81,16
1,0,1,0,1,1,1,1,0,1,0,239.51,15
1,1,0,1,0,1,0,1,0,1,0,237.69,15
1,0,1,1,1,0,0,0,0,0,0,203.18,26
1,1,0,1,0,1,1,1,1,1,1,265.42,19
1,0,1,0,1,0,0,0,0,0,1,215.61,26
1,1,1,0,1,0,1,0,0,0,1,218.96,28
1,1,1,0,1,0,0,1,1,0,0,231.39,18
1,0,0,1,1,1,1,0,1,0,1,234.65,29
1,0,0,1,0,1,1,1,1,0,0,227.29,18
1,1,0,1,0,0,0,1,1,0,1,246.32,16
1,1,0,0,1,1,1,1,0,0,1,262.01,12
1,0,1,0,1,1,0,0,0,0,0,203.53,29
1,1,0,1,1,0,0,0,1,1,1,251.71,28
1,1,1,0,1,0,0,0,0,0,0,204.05,26
1,1,1,1,1,0,1,0,0,1,0,229.86,28
1,0,1,0,1,0,0,0,0,1,1,234.05,28
1,1,1,1,1,1,0,0,1,0,0,224.95,29
1,0,1,1,1,0,0,1,0,0,0,212.94,14
1,1,0,1,1,0,0,1,0,1,0,238.25,15
1,0,0,1,0,0,0,1,0,0,0,208.37,15
1,1,0,0,1,0,1,1,0,1,0,240.62,16
1,1,0,0,0,1,0,0,0,1,1,235.51,28
1,0,1,1,1,1,0,0,0,0,0,206.43,29
1,0,1,1,1,1,1,0,0,1,1,237.35,28
1,0,1,1,1,0,0,0,0,1,1,233.33,28
1,0,1,0,1,0,0,0,0,0,0,202.23,26
1,1,0,1,1,1,1,0,1,1,1,253.57,28
1,0,0,1,1,0,0,0,1,0,1,232.65,27
1,1,0,0,1,0,1,1,1,1,1,268.41,18
1,0,0,1,1,1,0,1,0,0,1,261.9,12
1,0,1,1,1,0,0,0,1,1,0,241.97,28
1,0,0,1,1,1,1,0,0,0,1,216.91,29
1,0,0,1,1,0,0,0,1,1,0,239.27,29
1,0,1,1,1,0,0,1,0,0,0,215.85,14
1,0,1,0,1,1,1,1,1,0,0,229.68,18
1,1,1,1,1,0,1,1,0,0,0,218.15,14
1,0,0,0,0,0,1,1,0,0,0,208.99,15
1,1,0,1,0,1,0,0,1,1,1,251.43,28
1,1,1,0,1,0,1,0,0,0,0,204.69,29
1,0,0,0,0,0,0,0,0,1,0,219.15,29
1,1,1,1,1,0,1,0,1,1,0,246.76,28
1,0,0,0,1,1,1,1,1,1,1,263.59,19
1,1,1,1,1,0,0,0,0,1,1,237.13,28
1,0,1,0,1,0,1,0,0,1,0,226.13,29
1,0,1,1,1,0,0,1,1,0,1,251.24,16
1,0,0,1,1,1,0,1,1,0,0,228.86,19
1,1,0,1,1,1,1,1,0,0,0,215.47,14
1,0,1,1,1,1,0,1,0,1,0,237.04,15
1,0,1,1,1,0,1,0,0,1,0,225.69,29
1,1,0,1,0,0,0,1,1,0,0,227.15,19
1,1,1,1,1,1,1,0,1,0,0,223.77,29
1,0,1,1,1,1,1,0,1,1,0,242.74,28
1,0,1,1,1,0,0,0,0,0,1,216.59,26
1,0,0,1,1,1,1,1,1,0,0,229.55,18
1,1,1,0,1,1,1,1,1,1,1,267.51,19
1,0,0,0,0,1,1,1,0,1,0,233.74,16
1,1,1,1,1,0,1,0,1,0,1,237.36,28
1,1,0,0,1,0,1,0,1,1,0,244.59,28
1,0,1,1,1,1,0,1,1,1,1,264.93,19
1,0,0,0,0,0,1,0,0,0,1,212.92,29
1,1,0,0,0,1,1,1,1,0,0,229.3,18
1,1,0,0,1,1,1,0,0,1,1,238.56,28
1,0,0,0,1,0,0,0,0,1,0,221.25,29
1,1,0,1,1,0,1,1,0,0,0,214.15,15
1,0,0,0,1,0,1,0,1,0,1,233.42,28
1,1,1,0,1,0,0,1,0,0,1,246.96,14
1,0,0,1,0,1,1,0,0,1,0,223.98,29
1,0,0,1,1,0,1,1,1,0,0,227.99,18
1,1,1,0,1,1,0,0,1,1,1,253.12,28
1,0,1,0,1,1,1,0,1,1,0,243.26,28
1,1,1,0,1,0,0,1,1,0,1,251.24,16
1,0,0,1,0,1,1,1,0,1,1,246.5,15
1,1,1,0,1,1,0,0,0,1,0,231.34,28
1,1,1,0,1,0,0,1,0,1,0,238.62,15
1,0,1,0,1,1,1,0,0,1,1,236.38,27
1,1,1,0,1,1,1,0,1,0,0,222.9,29
1,1,0,0,0,1,1,1,0,1,0,240.07,16
1,1,0,0,0,0,1,1,1,1,1,266.11,18
1,0,0,0,1,1,0,0,0,0,0,202.06,29
1,0,1,0,1,0,0,1,0,0,1,246.13,14
1,1,0,1,0,0,1,0,1,0,1,232.98,28
1,0,1,1,1,1,1,1,0,0,1,263.78,12
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,1,1,0,1,0,0,1,1,1,0,253.05,19
1,1,0,1,0,1,1,1,1,0,0,228.97,19
1,0,0,1,1,1,0,0,1,1,0,240.98,28
1,1,0,0,1,0,1,1,1,0,1,250.37,17
1,0,0,0,0,0,0,0,0,0,1,212.45,26
1,0,0,1,0,1,0,0,0,1,1,231.89,28
1,0,1,0,1,1,0,1,0,0,0,213.6,14
1,1,1,1,1,1,0,0,1,1,0,245.76,28
1,1,0,1,0,1,1,0,0,0,0,203.93,29
1,1,1,1,1,1,1,0,0,0,0,208.92,29
1,1,0,0,1,0,0,0,1,0,1,233.54,28
1,0,0,1,0,1,0,0,0,0,0,201.47,29
1,0,0,0,1,1,1,0,1,0,1,234.56,28
1,1,0,1,1,0,1,0,0,1,1,236.98,28
1,0,1,0,1,1,1,1,0,1,1,249.05,15
1,1,1,1,1,0,1,1,1,1,1,267.32,19
1,1,0,0,1,1,1,1,1,1,1,269.47,18
1,1,0,0,0,0,0,1,0,0,0,209.7,15
1,1,1,0,1,0,0,1,1,1,0,255.02,19
1,0,1,0,1,1,0,1,1,1,0,249.57,20
1,0,1,0,1,1,1,0,1,0,1,234.92,28
1,1,1,0,1,0,1,0,0,1,0,228.94,28
1,1,1,1,1,0,1,0,1,1,1,254.42,28
1,0,1,1,1,1,1,0,0,1,0,227.03,29
1,1,1,1,1,0,0,0,1,0,1,234.87,28
1,1,1,1,1,1,0,1,0,0,1,264.51,12
1,0,0,1,1,1,1,0,0,1,1,234.45,28
1,0,1,0,1,1,1,0,0,1,0,227.64,29
1,0,1,0,1,1,1,1,0,0,0,216.92,14
1,1,0,1,0,0,0,0,0,1,0,225.62,29
1,0,0,0,1,1,0,1,0,1,0,234.65,16
1,1,0,1,0,0,0,0,0,0,1,214.33,26
1,1,1,0,1,0,0,1,0,0,0,215.88,14
1,1,1,1,1,0,0,0,1,1,1,252.84,28
1,0,1,1,1,1,0,0,0,0,1,217.65,28
1,0,1,1,1,1,0,1,0,0,0,217.29,14
1,1,1,1,1,0,1,0,1,1,1,255.21,28
1,0,0,0,0,1,1,0,0,1,1,232.22,28
1,0,1,0,1,0,1,1,0,1,0,234.55,15
1,0,0,1,0,0,0,1,1,1,0,245.32,19
1,0,0,0,0,1,0,1,0,0,1,256.06,12
1,0,1,0,1,0,0,1,1,1,0,249.81,19
1,1,0,0,1,1,1,1,0,1,0,242.46,16
1,0,1,0,1,0,1,0,1,0,0,219.75,29
1,1,1,1,1,0,0,0,1,1,0,244.5,28
1,0,1,1,1,0,1,1,0,0,1,262.48,12
1,1,0,1,0,0,0,1,0,0,1,244.12,14
1,0,0,0,0,0,1,0,0,1,0,221.61,29
1,1,1,1,1,1,1,1,0,1,1,255.12,15
1,0,0,0,1,1,0,1,1,0,0,228.27,18
1,1,0,0,0,1,1,1,1,0,1,249.74,17
1,0,1,1,1,1,1,0,0,0,0,207.1,29
1,0,1,1,1,0,1,0,0,0,1,217.19,27
1,1,1,0,1,0,0,0,1,1,0,242.92,28
1,1,1,0,1,0,0,1,1,0,1,248.9,16
1,0,1,1,1,0,0,0,1,0,1,236.06,29
1,1,1,1,1,0,0,0,1,0,0,222.43,29
1,1,0,0,0,0,1,1,0,0,1,257.17,12
1,1,0,0,0,0,0,1,1,0,0,227.01,18
1,0,0,1,1,0,0,1,0,1,1,246.09,15
1,1,0,1,1,1,0,1,1,0,0,230.69,18
1,1,0,1,0,0,1,0,1,0,0,219.91,29
1,0,0,1,1,0,1,1,0,0,0,212.45,15
