Max_spout,Spliters,Counters,Throughput+,Latency-
1000,5,8,55600,183.07
1.00E+06,4,17,55664,1011.6
10000,4,15,55474,803.04
10,2,3,34032,2.9425
1000,2,7,56569,168.79
1,1,18,5137.8,1.9503
1.00E+06,3,13,58196,753.06
1.00E+06,1,1,66418,91578
1.00E+05,3,17,54411,883.79
1.00E+05,4,16,57492,860.13
10000,1,10,64422,1472.5
1.00E+05,4,18,52242,883.67
10000,6,10,45921,468.44
1.00E+06,1,4,62740,83689
1.00E+05,3,10,55855,791.55
10,2,12,30864,3.2659
1000,2,1,41689,239.02
1.00E+06,2,17,91538,37087
100,6,4,43909,22.236
1000,5,15,59100,172.62
1000,3,8,58304,174.86
100,1,13,54443,17.328
1.00E+06,5,14,50915,811.7
1,2,8,5534.4,1.8247
1,4,18,6241.1,1.6
10000,2,8,57685,1722
10,5,12,28589,3.5364
10,3,13,29956,3.3254
10,1,4,28996,3.4218
1000,5,2,38185,266.02
1000,5,12,55750,182.82
1,2,5,5846.6,1.8195
10000,5,18,55113,791.62
100,1,11,55611,17.024
1,5,11,6673.1,1.5382
10000,4,17,56387,877.9
1000,6,7,40440,224.07
1,3,16,6634,1.5347
1.00E+05,6,5,42988,756.13
1.00E+06,5,1,28155,1546.7
10,1,2,30487,3.2351
1,2,3,5791.9,1.7557
100,4,18,50439,19.912
1000,6,17,44658,195.48
100,6,11,46910,19.079
100,1,17,53428,17.798
1,1,12,5258.8,1.9272
1000,3,9,57754,175.03
1.00E+06,1,13,81950,55477
1.00E+05,3,15,57327,756.68
1,3,14,6560.3,1.5364
1,2,7,5594.7,1.8287
10000,4,16,58658,799.13
10000,6,17,45751,524.66
1000,4,3,38038,276.55
1.00E+06,4,7,55725,803.82
100,4,17,53212,19.881
1.00E+06,3,2,64297,720.35
1,6,11,7037.9,1.4329
10,6,16,30727,3.2578
10000,2,10,67768,1463.6
1.00E+06,5,3,36871,973.83
10000,5,15,54627,810.04
1000,5,9,57228,182.22
1.00E+05,2,3,58901,15448
10,4,3,30954,3.258
100,1,16,55413,17.56
10,1,11,27273,3.5566
10000,3,5,52020,816.86
1.00E+06,2,2,57085,85782
1.00E+06,6,7,39864,904.82
10,6,9,31656,3.1751
1.00E+06,5,5,48852,821.36
1.00E+05,6,2,55380,440.37
100,4,8,49490,20.154
1.00E+05,5,18,55594,813.39
10000,2,2,48986,2043.7
100,2,10,54155,18.162
100,2,2,46785,21.854
100,6,10,45027,21.197
1.00E+05,4,12,54068,830.79
1,6,1,7226.1,1.404
10000,4,14,54537,828.62
1,5,18,6293.2,1.6017
10000,1,6,63667,1499.3
1.00E+06,4,11,54485,799.59
1.00E+05,1,6,64450,15049
1000,2,10,56649,177.42
100,2,7,51649,19.832
10000,1,13,64277,1595.8
