Spout_wait,Spliters,Counters,Throughput+,Latency-
9,4,1,8110.7,337.94
5,6,18,9729.5,279.51
100,4,18,7056.1,367.68
6,5,8,10018,262.39
4,1,6,7195.4,378.7
5,3,11,9387.1,274.04
9,5,10,7095.4,354.08
4,3,15,10333,269.23
7,2,2,7917.9,358.82
100,3,14,7184.8,379.48
4,2,7,8870.4,319.86
7,5,11,7278.1,375.23
2,3,8,9821.2,282.73
3,5,9,10559,274.95
5,3,7,9239.7,292.4
1,4,9,10214,266.68
5,5,14,10197,269.41
10000,4,3,349.38,7842.4
2,6,4,10063,273.64
3,2,8,9001.6,321.19
1,2,2,8436.4,314.55
5,6,3,10128,277.92
10000,2,8,333.06,8486.3
2,1,12,7380.2,393.2
9,4,17,7327.6,387.93
9,4,8,6861.1,368.5
1000,4,16,2753.5,929.35
100,1,11,5031.5,577.44
5,6,13,10116,273.84
9,1,1,4607.3,637.95
100,2,1,6563.2,460.2
6,2,4,8140.9,337.47
9,5,17,7450.8,375.95
10,5,2,7219.1,372.5
5,6,9,10062,274.08
5,6,17,10154,255.25
3,6,8,9541.1,265.4
10000,4,7,346.31,7983.5
10000,3,13,330.44,8416.9
1000,2,5,2690.4,1023.9
5,5,9,9010.1,275.18
9,3,1,7752.3,367.32
4,4,4,9236.4,292.15
8,3,3,7144.3,391.67
1000,2,11,2809.2,989.08
8,4,18,7364.8,382.98
7,1,7,6914.6,395.43
1,3,18,10505,263.14
10000,3,16,296.35,8400.7
10,4,4,6920.2,412.73
60000,3,1,175.83,48333
2,4,2,10067,270.49
1000,2,6,2691.3,1013.3
1000,2,3,2705.5,1055.2
1,3,16,9582.1,270.07
4,4,16,10732,269.86
8,6,2,7525.2,386.96
10000,2,4,331.94,8668.8
1000,6,9,2668.2,949.53
9,5,7,7590.7,356.3
3,5,7,9518.4,276.95
3,3,1,10409,266.53
5,5,4,11018,264.45
9,4,7,7581.1,381.68
6,3,2,11026,269.94
3,4,6,9809.7,283.1
60000,4,16,168.4,36534
7,3,8,8822.1,316.95
5,3,5,10071,286.71
5,4,8,10293,278.58
8,3,10,7443.5,365.17
1000,1,2,2630.2,1076.2
9,5,16,7392.7,367.32
4,1,13,7432.4,369.06
10000,4,18,367.2,8182.4
100,6,13,6797,377.58
1000,6,18,2934.3,924.52
1,3,8,9962.5,285.11
2,6,11,10375,271.97
1000,2,14,2557.3,975.72
8,6,14,7534,361.53
1,6,3,9480.2,283.06
100,4,9,7070.4,417.35
100,5,2,7288.2,355.37
60000,3,16,145.67,45113
60000,4,9,205,31300
6,4,13,10824,257.2
100,3,7,7092.8,388.21
10,3,5,7139.2,391.28
2,5,4,9311.9,287.58
3,5,4,9812,285.93
1,2,9,9224.8,310.57
3,3,15,10087,263.82
7,2,6,7239.7,380.35
10,6,2,7736.6,348.41
1000,1,12,2533.2,1096.9
4,4,2,9827.6,286.89
6,1,15,7535.8,369.36
1000,3,12,2728.8,1001.5
8,2,8,6527.8,420.59
1,6,14,10100,282.96
5,1,1,6272.1,441.2
10000,1,1,330.25,8695.8
100,3,17,8004.8,367.3
1000,1,16,2347.6,1079.6
1000,1,18,2732.4,1010.6
60000,2,8,286.67,45018
8,6,7,7461.2,369.64
5,5,12,10603,254.21
7,6,17,7477.1,353.32
2,6,16,9800.6,267.29
10000,1,2,291.94,8497.9
3,1,2,7134.5,420.23
1000,5,7,2747.3,982.62
8,3,14,7201.4,368.14
60000,6,3,160.67,34008
9,6,3,7033.1,400.69
1000,3,16,2683.3,933.95
10000,5,7,324.56,7662.3
8,2,4,6041.8,454.06
7,5,12,6504.3,410.13
10,6,8,7568.9,360.4
1000,1,13,2464.9,1043.1
9,5,2,7576.9,375.17
9,6,16,6947.5,361.55
8,2,17,5878.1,413.09
100,2,13,6807,429.22
6,1,11,6925.4,388.94
1,5,18,10506,265.69
5,3,6,9447.9,280.4
60000,2,5,316.33,48978
4,5,10,11107,271.51
100,3,1,7631.9,375.9
10,1,5,5130.2,540.02
100,5,9,6812.2,397.66
2,1,15,7048.7,366.02
3,6,18,10450,271.08
3,4,10,10386,268.85
60000,3,10,159.33,48004
3,4,16,10362,268.54
1000,2,16,2660.2,1004.8
100,2,2,6929.5,425.4
100,6,7,7077.5,370.97
10000,4,11,317.88,8190.5
6,6,4,10099,265.62
10,1,17,5655.2,495.55
10000,3,1,326,8171.3
2,6,12,10101,276.16
7,5,16,6954.4,380.6
4,3,5,10392,277.76
9,5,11,7702,369.76
1,2,5,9191.1,307.32
1,5,16,10172,264.55
1000,5,11,2843.4,950.65
6,4,12,10919,252.03
3,6,7,9895.4,284.22
10,4,11,7397.4,364.49
2,3,7,9986.8,288.98
6,3,7,10089,278.01
10,1,11,5441.4,550.86
10,5,7,6862.3,393.83
10,3,12,7741.9,370.35
10000,6,16,399.65,6168.9
9,5,8,7312.4,376.87
5,1,12,7766.3,362.41
10000,5,9,377.25,7459
9,6,9,7637.6,384.38
60000,4,3,141.67,41452
4,6,18,10455,259.32
3,3,10,9678.2,264.56
4,6,15,10453,261.87
6,5,14,10222,265.37
2,4,1,10433,281.2
10,4,14,7265.6,372.25
8,6,5,7278.6,389.1
60000,2,11,188,48245
9,4,10,7582.3,375.42
60000,2,18,189,42380
7,5,1,7917.9,372.18
9,4,9,7565.3,368.16
60000,5,14,190.5,28935
7,4,5,8693.4,334.48
60000,6,5,361.75,42481
5,5,10,11213,264.16
8,5,4,6805.9,376.7
1000,3,2,2919.6,940.2
4,1,1,5659.5,462.02
1,3,9,9381.8,265.39
1,2,13,8708.4,300.43
1,5,10,10737,287.83
10,2,8,6597.9,414.13
5,5,1,11930,250.78
9,6,12,7440.5,359.28
2,3,18,10304,273.89
1,4,6,9298.4,281
7,2,16,8179.5,345.89
2,3,14,10860,262.77
9,2,7,6797.8,410.15
1000,6,17,2602.7,913.31
8,3,8,6950.6,390.34
8,6,6,6528.8,392.25
4,6,11,10315,276.84
60000,4,2,226.75,36140
9,1,16,5027.2,529.94
10000,3,2,324.5,8509
3,3,7,9921.8,276.13
10000,3,7,352.12,7776.9
1,1,3,6892.6,372.64
4,4,1,10286,271.17
1,1,17,6941.9,378.72
1000,4,1,2901.2,928.29
3,5,8,9787.7,275.2
4,3,1,10095,257.81
3,3,11,10007,283.96
3,5,10,10495,263.89
10000,5,15,321.4,8110.9
10,2,6,6237.2,446.61
8,4,8,7723.8,403.1
1,1,11,8100.7,354.71
8,2,6,6462.3,417.35
10,4,1,8109.1,360.21
100,3,9,7285.8,406.98
4,2,16,9657.4,304.72
10000,4,13,315.12,8303.2
5,2,18,9609.3,297.17
1,2,1,7776.9,364.95
1,2,18,9861.4,310.09
10000,5,10,328.25,7576.8
1,1,8,6860.6,384.95
6,3,13,10152,272.13
3,6,11,10021,274.85
2,2,11,9173.2,293.55
8,2,16,7035.7,416.42
2,2,10,8897.9,311.41
9,3,13,7753.9,413.89
10000,4,9,334.19,8482.6
1,4,3,9322.5,305.17
10000,1,12,281.88,8560.5
1,1,6,7859.8,354.09
6,5,13,10392,266.21
10000,2,6,304.88,8415.5
60000,5,6,154.17,30327
7,1,18,6575.9,457.98
100,4,6,6772.6,450.14
7,1,12,7546.2,379.7
2,3,9,9482.3,278.57
5,3,3,10201,284.11
2,5,10,10502,281.16
2,3,16,10814,276.04
4,4,3,10177,268.72
1,4,16,9896.1,275.03
5,5,7,10504,268.57
7,3,18,8880.5,307.45
5,2,10,8966,299.66
1000,3,13,2621.9,954.4
6,4,18,9766.9,283.75
60000,2,6,121.5,49172
4,3,11,10477,270.74
3,2,11,9529.2,304.17
8,4,14,7224.8,366.85
6,3,9,9947.6,280.95
4,1,7,7383.9,404.74
5,2,12,9173.6,311.36
7,5,10,7253,399.98
10,4,7,7288.2,370.41
5,4,13,10409,269.51
10000,1,13,299.25,8308.3
9,6,5,6481.4,377.06
60000,4,13,172.33,46562
7,2,18,6676.6,371.67
1000,2,9,2774.8,1000.9
100,1,7,5480.6,520.9
5,2,15,9057.3,298.46
10000,1,4,283.12,8773
5,6,6,9925.5,278.07
2,5,1,9988.7,275.29
10000,4,5,322.75,8663.1
100,5,5,7124.6,406.98
6,4,2,10849,266.83
5,1,3,7380.9,404.3
10000,6,12,372.44,7386.1
7,6,8,6771.6,374.47
60000,2,7,161,39383
1000,6,16,2824.7,923.69
6,1,17,7839.6,352.52
8,1,18,5189.2,528.02
1000,4,18,2755.6,925.8
5,2,4,7633.1,328.1
9,6,7,7351.4,369.73
6,6,12,10517,264.54
1,3,3,9882.4,289.29
100,6,8,7486.2,373.41
5,2,11,9060.4,313.2
2,5,18,10336,264.47
8,5,10,6487.8,388.55
5,3,1,10617,275.71
7,6,13,7424.6,382.68
60000,4,12,253.5,26514
10,3,15,7215.2,364.48
10000,4,14,328.25,7699.9
2,5,16,9752.6,274.27
7,4,15,8892.3,326.32
1,5,14,9378.8,267.26
2,1,17,7444.2,387.8
9,6,15,7122.9,391.86
1,3,12,9966.8,272.83
100,5,15,7443.6,362.12
1000,5,8,2642.4,951.19
60000,4,11,173.6,38099
9,5,15,7303.5,378.53
6,2,1,8681.1,330.98
2,2,3,8500.1,333.37
9,1,6,4866.9,537.63
8,6,9,6796.7,407.4
3,3,16,9799.2,266.97
6,3,6,9923.7,274.52
1000,3,6,2684.4,1015.6
6,4,7,9620.9,273.41
100,2,14,6668.3,445.24
60000,6,12,214.67,28241
6,2,10,9937.1,303.08
6,5,6,10328,281.72
3,1,17,6804.8,398.52
5,6,1,10766,271.47
8,3,15,7242.8,382.54
10,4,10,7917.7,376.25
2,3,11,9375.2,284.85
1000,6,2,2809.9,958.99
10,6,18,7310.8,384.63
3,2,13,8711.9,294.95
1,3,17,10115,263.71
1000,6,7,2733.7,965.28
9,2,18,6521.1,445.1
8,5,12,7145.5,382.37
100,5,16,7209.7,368.36
9,1,3,5239.3,538.95
10,2,3,6355.7,466.67
4,4,9,10223,290.97
7,1,6,7535.2,355.87
5,1,4,6836.2,420.68
2,5,15,10500,263.62
6,2,18,9296.2,295.66
6,6,3,10177,281.25
4,2,17,9043.1,295.44
100,2,9,6592,441.36
2,1,13,7503.5,388.63
100,2,12,6531.1,414.47
6,6,16,10634,269.44
60000,1,16,222.75,53482
10000,1,5,315,8215
3,3,17,10085,261.22
100,5,1,7894.9,362.79
10,6,12,7425.9,391.92
3,6,15,10522,255.39
60000,6,2,196,32416
4,3,14,10152,264.18
4,4,17,10474,269.02
2,4,18,9715.1,269.13
7,5,8,6793.2,401.13
6,5,18,10124,259.26
9,2,6,6573,421.18
10,4,12,7748.2,355.59
60000,5,1,187.5,45329
9,1,4,5061.3,548.2
1000,5,4,2691.2,957.64
10,5,3,7129.4,409.28
2,1,1,6407.6,462.69
3,2,12,8603.6,290.21
7,1,10,7238.5,379.95
9,1,5,4805,589.18
8,1,17,5381,484.75
8,4,9,6805.5,392.38
8,5,17,7040.1,350.82
60000,3,15,316.67,35113
7,5,9,7303.7,416.07
8,4,11,8053.9,360.69
100,3,8,7317.7,384.43
3,6,13,10919,265.52
1,5,15,10405,272.98
7,5,14,7571.9,369.69
8,4,5,7223.4,378.73
10000,3,14,326.25,8304.2
2,1,6,7599.1,373.04
4,6,2,10407,266.78
8,1,15,5300.6,534.23
1,2,16,8767.5,328.65
3,2,2,9305.9,312.83
1000,6,15,2779.7,893.7
60000,1,15,164.33,46303
9,2,2,7196.9,407.95
8,1,8,4510.1,573.08
7,2,3,6712.4,387.2
6,6,5,10432,275.59
5,1,7,7437.4,354.5
100,4,13,6920.5,370.65
10,5,12,7056.2,387.88
100,3,18,6515.4,376.79
6,1,3,7492.3,359.44
2,2,4,8076.6,341.65
100,6,4,7288.4,377.57
4,6,9,9617.6,270.86
8,2,11,6400.1,439.61
7,2,7,7301.5,376.61
9,4,14,7768.4,355.27
8,5,3,7152.4,388.87
2,6,3,9383.1,288.03
5,4,11,10364,275.18
1,6,4,9560.3,290.38
100,1,6,5300.1,522.14
5,2,6,9051,304.56
1,5,8,9987.5,274.23
9,4,3,6954.6,381.54
10,2,10,6468.6,425.57
2,4,8,9664.4,274.13
9,1,17,4962.8,538.3
10,3,9,7110.1,424.21
6,6,10,10840,264.19
2,3,6,9865.7,288.28
10,5,16,7422.2,371.55
4,3,9,9902,287.6
1000,1,15,2495.1,1024.5
100,5,12,6924.7,389.86
100,4,14,6689.1,383.52
1000,5,15,2890.9,982.59
7,4,14,9014,294.81
5,5,18,10699,262.07
60000,6,8,160.33,34180
7,3,12,8668.9,329.98
4,5,17,10778,275.23
1000,5,18,2803.4,910.83
5,4,5,10715,281
