Max_spout,Spliters,Counters,Throughput+,Latency-
10,6,18,30611,3.2763
1,3,1,6927.3,1.4724
100,5,2,36286,27.571
1.00E+06,5,13,54479,824.38
1.00E+05,4,10,54938,759.54
1.00E+06,6,6,43657,618.01
10,2,5,32465,3.0701
10,2,11,30705,3.2506
10,5,6,30234,3.341
1.00E+06,1,1,66418,91578
100,6,4,43909,22.236
1,5,16,6304.4,1.5942
10000,6,13,46248,522.78
10,6,17,29777,3.3335
1,6,3,7680.7,1.3299
10,2,8,31045,3.2466
