A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,1,1,0,1,1,1,0,0,0,0,206.23,29
1,1,1,1,1,1,1,0,0,1,1,239.5,28
1,0,0,0,1,1,1,0,1,1,0,241.23,28
1,1,1,0,1,1,1,1,1,1,1,269.47,19
1,0,0,0,0,1,0,1,1,1,0,246.94,20
1,1,1,0,1,1,1,1,1,1,0,258.05,20
1,1,1,0,1,1,0,1,1,0,0,232.76,18
1,0,0,0,1,0,1,0,1,1,1,249.44,28
1,1,1,1,1,0,0,0,0,1,1,238.75,28
1,1,0,0,0,0,0,0,1,0,1,232,28
1,0,0,0,0,1,0,0,0,1,0,222.24,29
1,1,1,0,1,0,0,0,0,1,1,236.21,28
1,0,0,1,0,0,1,0,0,0,0,200.82,29
1,1,0,1,1,1,0,1,1,0,1,249.83,18
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,0,1,0,1,1,0,0,1,1,1,251.16,28
1,1,1,1,1,0,1,0,1,0,0,222.82,29
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,1,1,1,1,1,0,1,1,1,1,269.52,19
1,1,0,0,0,1,1,0,0,0,1,215.02,28
1,0,0,0,0,1,1,0,0,1,0,223.01,29
1,0,0,0,1,0,1,0,1,0,1,233.42,28
1,1,0,1,0,1,1,0,1,1,1,252.28,28
1,0,0,1,1,0,0,0,1,1,1,248.34,28
1,0,1,1,1,0,1,0,0,1,1,235.95,27
1,1,1,0,1,0,0,0,1,0,1,236.36,28
1,0,0,0,1,1,1,1,1,1,1,263.59,19
1,1,1,1,1,1,1,0,1,0,0,223.77,29
1,0,0,1,0,1,1,1,1,1,0,248.81,20
1,0,1,0,1,1,1,0,1,0,0,222.56,29
1,1,0,0,1,1,0,0,0,1,0,229.24,28
1,1,1,1,1,0,1,0,0,1,0,229.86,28
1,0,1,1,1,0,0,1,0,1,1,247.63,15
1,0,0,0,1,0,1,0,1,0,0,218.73,29
1,0,0,0,0,0,1,1,1,1,1,260.17,18
1,0,0,1,0,1,0,0,0,0,0,201.47,29
1,1,1,1,1,1,1,1,1,0,0,232.66,19
1,0,1,1,1,1,0,0,1,1,0,241.7,28
1,1,1,1,1,1,1,1,1,0,1,251.8,18
