A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,1,0,1,0,0,0,1,0,0,221.01,29
1,1,0,0,0,0,0,0,0,0,0,201.15,26
1,0,1,0,1,0,0,1,0,1,0,235.97,15
1,0,0,1,1,0,1,0,0,0,0,202.68,29
1,0,0,0,0,0,1,1,1,0,1,245.79,18
1,1,0,0,0,1,1,1,1,0,1,249.74,17
1,0,1,0,1,1,0,1,0,1,0,237.87,15
1,1,0,1,0,1,1,0,1,0,0,220.98,29
1,0,0,1,1,1,0,0,1,0,0,220.21,29
1,1,0,1,0,1,0,1,1,1,1,264.47,20
1,0,0,1,1,0,0,1,1,1,1,260.17,19
1,0,1,1,1,0,1,1,0,0,1,262.48,12
1,1,1,0,1,0,1,0,0,1,0,230.59,28
1,1,1,0,1,1,0,0,0,1,0,231.34,28
1,0,0,0,1,1,1,0,1,0,1,234.56,28
1,0,1,0,1,1,1,1,0,1,1,249.05,15
1,1,1,1,1,0,1,1,0,1,1,255.64,15
1,1,1,0,1,0,1,1,1,0,0,230.08,19
1,0,0,0,0,1,1,0,1,0,0,218.12,29
1,1,0,0,0,1,0,0,0,0,1,214.28,29
1,0,1,0,1,1,0,1,0,1,0,235.35,15
1,0,0,1,1,1,0,1,0,1,1,248.06,15
1,0,0,0,0,1,1,1,1,0,1,247.13,18
1,0,0,0,0,0,1,1,0,0,0,208.99,15
1,0,0,0,1,1,1,1,0,1,0,236.23,16
1,0,1,1,1,1,0,1,1,1,0,250.68,20
1,1,1,1,1,0,0,1,1,1,0,256.18,19
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,1,1,0,1,1,1,0,0,1,1,240.43,28
1,1,1,1,1,0,1,0,0,1,1,239.96,28
1,1,1,1,1,0,1,1,0,1,1,253.54,15
1,1,1,0,1,0,1,0,0,1,1,239.04,28
1,1,1,1,1,0,0,0,0,1,0,230.74,29
1,1,1,1,1,1,0,0,1,0,1,236.17,28
1,1,1,1,1,1,1,1,1,1,1,270.4,19
1,1,1,1,1,1,1,0,0,1,0,231.19,28
1,1,0,1,0,1,0,0,1,0,0,220.57,29
1,0,1,0,1,1,1,0,1,1,1,251.98,28
1,0,0,1,0,1,0,0,0,0,1,214.65,28
1,1,0,0,1,1,1,0,0,1,1,238.56,28
1,1,1,1,1,1,0,1,1,1,0,257.51,20
1,0,1,1,1,1,0,1,1,0,0,232.29,19
1,0,0,1,1,0,0,1,0,1,1,246.09,15
1,1,0,0,0,0,1,0,0,1,1,235.21,28
1,0,0,0,1,1,0,0,0,1,1,233.12,29
1,1,0,1,1,1,0,0,0,1,1,237.47,28
1,0,0,1,0,1,0,1,1,1,1,259.76,19
1,1,1,0,1,0,0,0,1,0,1,234.27,28
1,0,1,1,1,1,1,1,0,1,1,252.62,15
1,1,0,1,1,0,1,0,1,0,1,234.75,28
1,0,0,0,1,1,0,0,1,1,1,250.07,28
1,0,1,0,1,0,1,0,1,1,0,242.09,28
1,1,0,0,1,1,0,1,0,0,1,261.08,12
1,1,1,1,1,0,1,0,0,0,0,207.65,29
1,0,1,0,1,0,0,1,1,1,1,262.66,19
1,0,1,0,1,1,1,1,1,0,1,249.6,18
1,0,1,0,1,0,0,1,1,0,1,250.12,16
1,0,0,1,1,1,0,0,1,1,1,249.46,28
1,1,1,0,1,1,1,0,0,1,0,230.31,28
1,1,1,0,1,1,1,0,0,0,1,218.5,28
1,0,1,1,1,1,0,0,1,0,0,223.07,29
1,0,1,0,1,0,1,0,1,1,1,249.58,28
1,1,0,0,1,0,0,0,1,1,1,251.74,28
1,1,0,1,1,0,1,1,0,1,1,252.04,15
1,1,1,0,1,1,0,0,1,1,1,253.12,28
1,0,0,1,1,1,0,0,1,0,1,232.99,27
1,0,1,1,1,1,1,1,1,0,1,250.75,18
1,1,1,1,1,1,0,1,0,0,0,218.62,14
1,0,1,1,1,1,1,0,0,0,0,207.1,29
1,0,1,1,1,1,1,0,1,1,0,244.23,28
1,1,1,0,1,0,0,0,1,0,0,221.38,29
1,0,0,0,1,1,1,1,1,1,0,250.73,20
1,0,0,0,0,1,1,0,1,1,1,249.04,28
1,0,0,0,1,1,0,0,0,1,0,224.34,29
1,0,0,0,1,0,0,0,0,0,1,214.37,26
1,1,1,0,1,0,0,0,1,0,0,223.3,29
1,0,1,1,1,1,1,1,1,1,1,265.82,19
1,1,1,1,1,0,1,1,0,0,1,266.19,12
1,1,0,0,0,0,1,1,0,1,0,237.5,16
1,0,1,0,1,0,0,0,0,1,1,232.18,28
1,0,1,0,1,1,1,1,0,1,1,251.31,15
1,0,1,1,1,0,0,0,1,0,0,222.09,29
1,0,1,1,1,1,0,1,0,1,1,251.57,15
1,0,0,0,1,1,0,1,0,0,0,212.44,15
1,0,0,1,1,1,0,1,1,0,1,248.65,18
1,0,1,1,1,0,0,0,1,0,1,236.06,29
1,1,0,1,1,1,0,1,0,1,1,252.52,15
1,1,1,0,1,1,1,1,0,0,1,267.17,12
1,0,0,0,1,1,1,0,0,1,1,234.05,28
1,1,0,0,0,1,1,1,0,1,0,240.07,16
1,1,0,0,1,0,1,1,1,1,1,268.41,18
1,1,0,1,1,0,1,1,1,0,1,249.3,19
1,1,1,1,1,0,0,1,0,0,0,214.72,13
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,0,0,1,1,1,0,1,0,1,0,235.53,16
1,0,1,0,1,0,1,1,1,1,1,263.79,19
1,1,1,0,1,1,0,1,1,0,1,250.24,18
1,1,1,0,1,0,1,0,1,0,0,221.78,29
1,0,1,1,1,0,0,1,0,1,1,250.04,15
1,0,0,0,1,0,1,0,0,0,1,214.89,29
1,1,0,1,1,0,0,0,1,1,0,243.37,29
1,1,1,0,1,0,1,1,1,1,1,266.48,19
1,1,1,0,1,1,1,1,1,0,0,233.28,19
1,1,1,1,1,1,1,0,0,0,1,219.31,28
1,0,1,1,1,0,1,1,1,1,1,264.6,19
1,1,0,1,1,0,1,0,1,0,0,221.62,29
1,1,0,1,0,0,0,1,0,0,0,210.24,14
1,1,1,1,1,0,1,0,0,0,1,219.95,27
1,1,0,1,0,0,0,0,0,0,0,201.52,26
1,0,0,1,1,0,1,0,1,0,1,233.43,29
1,1,0,0,1,1,1,0,1,0,0,222.16,29
1,0,0,1,0,0,1,1,0,1,0,231.91,15
1,0,0,0,1,0,1,1,0,1,0,234.25,16
1,1,1,0,1,0,0,0,0,1,0,227.85,29
1,0,1,0,1,1,0,0,0,0,0,203.53,29
1,1,1,0,1,1,1,0,1,1,1,255.32,28
1,1,0,0,1,1,1,1,0,0,1,262.01,12
1,1,0,1,0,1,1,0,0,0,0,203.93,29
1,1,0,0,0,1,0,1,1,1,1,266.45,18
1,0,0,1,0,1,0,1,1,1,0,247.27,20
1,1,0,0,0,0,0,0,1,0,0,218.82,29
1,0,1,0,1,0,1,0,1,1,1,251.01,28
1,1,1,0,1,1,1,1,1,0,1,250.61,18
1,0,0,0,0,1,0,1,1,1,1,260.5,19
1,1,0,0,1,0,1,1,1,1,0,255.39,19
1,1,0,1,1,0,0,0,0,0,1,216.22,26
1,1,1,0,1,1,1,0,0,1,0,231.8,28
1,0,0,0,0,0,1,0,0,0,0,199.68,29
1,0,0,0,1,0,1,1,1,1,0,248.89,20
1,1,0,1,1,0,0,0,0,1,1,235.73,28
1,1,1,1,1,0,1,0,0,1,0,229.86,28
1,1,1,0,1,0,1,0,0,1,0,228.94,28
1,0,1,1,1,0,0,0,0,1,0,224.73,29
1,1,0,1,0,0,1,0,1,0,1,232.98,28
1,0,1,1,1,0,1,1,1,0,1,251.52,18
1,0,1,1,1,1,1,1,1,1,0,252.14,20
1,0,1,0,1,1,0,0,0,0,1,216.72,29
1,0,0,1,1,1,1,0,0,0,0,203.86,29
1,1,1,1,1,0,0,0,1,1,0,244.5,28
1,0,1,1,1,0,0,0,0,0,1,216.59,26
1,0,0,1,1,0,0,1,0,0,1,261.01,12
1,0,1,0,1,1,1,0,0,0,1,217.4,28
1,0,0,1,0,0,0,0,1,1,0,236.89,29
1,0,0,0,1,1,1,1,0,0,1,259.69,12
1,0,0,0,1,0,1,1,1,0,1,247.67,18
1,1,0,0,0,1,0,1,1,1,0,253.26,20
1,1,1,1,1,1,1,1,1,0,0,232.66,19
1,0,1,1,1,1,0,0,0,0,1,219.37,29
1,1,1,1,1,1,1,1,0,1,1,255.12,15
1,0,0,1,1,1,0,0,0,1,1,233.79,28
1,1,1,1,1,0,1,1,1,0,1,250.6,18
1,1,0,0,0,0,0,1,0,0,0,209.7,15
1,1,1,1,1,1,0,0,0,1,0,230.65,29
1,1,1,0,1,0,1,0,1,1,1,254.47,28
1,1,1,0,1,1,0,1,0,0,1,266.03,12
1,0,1,0,1,1,0,0,1,0,0,220.39,29
1,1,1,1,1,0,0,0,0,0,1,217.4,26
1,1,1,0,1,1,1,0,1,0,1,237.41,28
1,0,0,0,0,1,1,1,1,0,0,226.75,18
1,1,1,0,1,0,0,0,0,0,1,218.4,26
1,0,1,1,1,0,0,0,1,1,1,250.87,28
1,0,0,0,1,0,1,0,0,1,1,232.49,28
1,1,0,0,1,0,1,0,0,0,1,215.85,28
1,1,0,0,1,1,0,1,0,1,1,254.27,16
1,0,0,0,0,0,0,1,0,1,1,243.93,16
1,1,0,0,0,1,1,0,0,0,1,215.02,28
1,0,1,1,1,1,1,0,0,0,0,205.47,29
1,0,1,1,1,0,1,0,0,1,0,227.12,29
1,0,0,1,0,0,1,0,1,1,0,238.7,28
1,0,1,0,1,0,1,1,1,1,0,249.39,20
1,1,0,1,1,1,0,0,1,0,1,234.25,28
1,1,1,1,1,1,0,1,0,1,0,244.03,15
1,0,0,0,0,1,0,1,0,0,1,256.06,12
1,0,0,1,0,0,1,0,0,0,0,200.82,29
1,0,0,1,0,0,1,0,0,1,0,222.56,29
1,1,0,1,0,1,0,1,0,1,0,237.69,15
1,1,1,1,1,1,0,0,1,1,0,245.76,28
1,1,1,1,1,0,0,1,1,1,1,268.42,19
1,1,1,1,1,0,0,1,0,0,1,266.32,11
1,0,0,0,0,0,1,1,1,0,0,225.34,18
1,0,1,0,1,1,1,0,1,0,0,222.56,29
1,0,0,1,0,0,0,1,1,0,1,245.5,17
1,1,0,0,0,1,0,0,0,0,0,201.83,29
1,1,0,1,0,0,0,1,1,0,1,246.32,16
1,0,0,1,1,1,1,1,0,1,0,236.89,15
1,1,1,1,1,0,0,0,0,0,1,219.5,26
1,1,1,0,1,0,1,0,0,0,0,206.62,29
1,1,0,0,1,0,1,1,0,1,1,253.82,16
1,1,1,0,1,1,0,1,0,1,0,242.55,15
1,1,1,1,1,0,1,1,1,1,0,255.36,20
1,0,0,0,1,0,0,1,0,0,0,210.71,15
1,1,1,1,1,0,1,1,1,0,0,233.28,19
1,0,1,1,1,0,1,0,0,1,1,234.24,28
1,1,1,1,1,0,0,0,1,0,1,234.87,28
1,0,0,0,0,0,0,1,0,1,0,230.17,16
1,0,0,0,0,0,0,0,0,0,0,210.34,27
1,1,0,0,1,0,1,1,0,1,0,240.62,16
1,1,0,1,1,1,1,1,1,0,0,231.16,19
1,0,1,1,1,0,0,1,1,1,0,251,19
1,0,1,0,1,1,1,1,1,0,0,229.68,18
1,1,1,1,1,1,0,1,1,0,0,232.12,18
1,0,1,1,1,0,1,0,0,1,0,225.69,29
1,1,0,0,0,0,0,0,0,1,1,232.62,28
1,1,0,0,0,0,1,0,1,1,0,242.81,28
1,1,1,0,1,1,1,1,0,0,0,215.95,14
1,1,1,1,1,0,1,1,0,1,0,243.78,15
1,0,1,1,1,1,0,0,1,0,1,235.07,28
1,0,1,0,1,1,0,1,1,0,1,251.02,18
1,0,1,0,1,0,1,1,1,0,1,250.45,18
1,1,0,0,0,1,0,1,1,0,0,228.65,19
1,0,0,1,1,1,1,0,1,1,0,241.78,28
1,0,1,1,1,1,0,1,0,0,0,215.01,14
1,1,0,0,1,1,0,1,1,0,1,251.3,18
1,1,1,1,1,0,1,0,0,0,1,218.07,28
1,1,1,1,1,1,1,1,1,1,1,268.55,19
1,1,1,0,1,0,1,1,1,0,1,251.25,18
1,0,0,1,0,0,1,1,1,1,0,247.08,20
1,1,0,1,0,1,0,0,0,0,1,215.48,28
1,1,1,0,1,1,0,0,1,1,1,254.5,28
1,0,0,0,1,0,1,0,0,0,0,201.7,29
1,0,1,0,1,1,1,0,1,1,1,250.53,28
1,0,0,1,1,1,1,0,1,0,1,234.65,29
1,1,1,0,1,0,0,1,1,1,0,255.02,19
1,0,1,1,1,0,1,1,1,1,1,262.6,19
1,0,0,1,1,1,0,1,1,1,0,249.34,20
1,1,0,0,0,1,0,0,0,1,0,227.39,29
1,0,1,0,1,0,0,1,0,0,1,246.13,14
1,0,1,0,1,1,0,0,0,1,1,234.01,28
1,1,0,0,0,0,1,0,0,1,0,226.7,29
1,1,1,1,1,0,0,0,1,0,0,224.07,29
1,1,1,1,1,0,0,1,1,0,0,232.52,18
1,0,0,1,1,0,1,0,0,1,1,233.12,28
1,0,1,1,1,1,0,1,0,0,1,263.75,12
1,0,0,0,1,0,1,1,1,0,0,227.73,18
1,1,0,0,0,0,0,0,1,1,0,240.16,29
1,0,1,1,1,1,1,1,1,0,0,232.96,18
1,1,0,1,0,0,1,0,0,0,0,202.69,29
