Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,6,2,1.05E+06,1024,11594,255.23
2,1,3,5.24E+06,2048,12293,161.1
2,3,12,2.62E+05,2048,14306,137.43
1,2,3,1.05E+07,2048,14101,70.731
2,3,3,2.62E+05,2048,11877,167.73
1,6,2,2.62E+05,1024,11693,81.686
3,1,6,1.05E+07,512,11497,259.74
3,2,6,1.05E+07,1024,14290,211.17
2,2,9,1.05E+08,1024,14095,141.07
2,1,6,1.05E+06,1024,12797,147.79
3,6,9,1.05E+07,2048,16955,183.04
3,3,3,5.24E+06,512,13722,218.52
2,1,12,2.62E+05,1024,13791,146.97
3,2,2,2.62E+05,1024,11521,273.84
1,3,12,1.05E+07,1024,12962,72.683
2,6,9,1.05E+07,512,14507,142.06
1,6,3,1.05E+08,1024,12748,76.717
2,2,1,1.05E+06,512,8212.6,245.08
3,6,3,1.05E+08,512,14036,210.6
1,6,9,5.24E+06,2048,13906,67.546
1,2,3,1.05E+08,512,13996,70.993
2,2,12,1.05E+07,2048,14421,142.43
3,1,9,1.05E+07,2048,12327,251.28
2,2,9,1.05E+06,512,14408,141.85
3,6,2,5.24E+06,1024,11969,249.68
3,3,9,5.24E+06,2048,17079,184.46
1,1,12,2.62E+05,1024,15166,63.527
3,2,9,1.05E+07,2048,15101,202.33
1,1,6,5.24E+06,2048,14277,68.234
2,2,1,1.05E+08,2048,8158.2,247.52
1,2,2,1.05E+07,512,11302,83.442
3,1,9,1.05E+06,512,12287,249.69
1,2,9,2.62E+05,512,18928,52.784
1,1,12,1.05E+07,2048,14742,66.966
2,1,6,5.24E+06,2048,12824,151.61
1,6,12,1.05E+07,1024,13987,65.751
3,6,9,2.62E+05,1024,17206,186.35
2,6,1,1.05E+07,1024,10063,197.63
2,1,6,1.05E+08,512,12541,153.27
3,3,12,2.62E+05,1024,18349,167.46
1,2,12,1.05E+08,512,20167,49.514
3,2,2,5.24E+06,512,11749,264.86
3,6,12,1.05E+06,1024,18708,165.25
2,2,9,1.05E+07,1024,13866,147.11
1,3,12,1.05E+06,1024,12583,72.016
1,3,2,1.05E+08,1024,11901,81.936
1,6,3,1.05E+07,1024,12233,78.571
2,6,9,2.62E+05,512,14216,138.64
3,2,1,2.62E+05,512,8360.5,364.65
1,6,3,1.05E+06,1024,12397,79.414
1,3,2,1.05E+07,512,11620,81.587
2,6,1,1.05E+08,2048,9819.2,196.16
1,3,1,1.05E+06,512,8556.9,111.33
2,2,12,5.24E+06,1024,14745,138.28
3,1,2,1.05E+06,512,11192,278.14
1,3,1,5.24E+06,1024,8538.4,110.74
2,3,1,5.24E+06,512,9536.1,204.73
1,6,12,2.62E+05,2048,13432,69.739
2,2,3,5.24E+06,512,12699,161.35
1,3,2,5.24E+06,512,11317,84.692
1,6,1,5.24E+06,2048,8442,109.39
1,1,2,1.05E+07,1024,10793,92.613
2,3,6,1.05E+08,512,12741,156.58
2,3,1,5.24E+06,2048,9575.8,199.41
3,2,6,2.62E+05,1024,13913,214.76
2,6,9,2.62E+05,2048,14476,136.85
2,6,2,5.24E+06,1024,11656,169.76
3,3,12,5.24E+06,2048,17944,172.88
2,3,9,1.05E+07,1024,13584,141.77
3,2,6,5.24E+06,2048,14251,214.7
2,3,3,1.05E+06,512,11813,166.26
3,3,9,1.05E+07,512,16569,190.43
2,3,12,1.05E+07,1024,14750,133.89
2,6,1,1.05E+07,2048,9656.2,197.94
2,1,2,1.05E+07,2048,11595,170.79
2,6,9,1.05E+08,1024,14084,142.6
1,2,12,1.05E+07,512,20117,48.45
2,3,1,1.05E+08,1024,9574.4,206.54
3,6,3,1.05E+06,512,13868,213.32
1,2,12,1.05E+07,1024,20356,48.387
2,1,9,1.05E+08,1024,13963,139.24
3,3,6,1.05E+07,1024,15353,196.48
1,3,1,1.05E+07,1024,8529.4,112.96
3,6,3,1.05E+07,512,13614,218.1
1,3,9,2.62E+05,512,12585,75.039
3,6,1,2.62E+05,1024,8361.9,361.94
3,1,6,1.05E+06,1024,12056,246.51
2,1,6,1.05E+07,1024,13221,150.61
1,6,1,5.24E+06,1024,8444.1,111.72
3,1,6,1.05E+06,2048,12361,253.76
1,1,1,1.05E+08,512,9283.7,103.14
3,1,2,2.62E+05,1024,11360,266.53
1,3,3,1.05E+08,512,12307,79.414
2,1,2,5.24E+06,512,11241,179.53
1,6,3,1.05E+07,2048,12682,76.464
2,2,6,2.62E+05,512,12927,153.82
2,2,3,1.05E+07,512,12486,163.58
2,2,12,1.05E+08,1024,14810,139.85
3,6,2,2.62E+05,1024,12018,247
2,3,3,1.05E+06,2048,11688,165.08
2,6,12,1.05E+08,2048,15578,127.42
3,1,1,2.62E+05,2048,7855.3,377.63
2,6,6,5.24E+06,512,12790,156.57
2,1,3,5.24E+06,1024,11924,175.49
1,1,9,1.05E+06,512,15293,63.421
1,2,1,2.62E+05,512,7914.2,130
3,2,2,1.05E+08,1024,11453,270.58
1,3,3,1.05E+06,2048,12179,80.989
3,1,6,5.24E+06,2048,11978,244.07
3,3,2,1.05E+07,512,12004,260.77
1,2,2,1.05E+06,512,10718,89.321
2,6,1,2.62E+05,2048,9787.4,200.6
2,1,6,5.24E+06,512,13224,153.92
3,2,2,1.05E+07,2048,11672,267.59
1,6,9,1.05E+06,1024,13433,70.547
1,3,6,1.05E+08,512,12421,76.743
3,3,9,5.24E+06,1024,16386,191.05
1,1,2,1.05E+07,512,10803,91.932
2,3,2,1.05E+06,1024,11577,176.46
2,1,6,1.05E+07,2048,12739,156.49
1,1,2,1.05E+06,512,10750,90.004
3,2,1,2.62E+05,1024,8426.9,361.58
1,6,3,5.24E+06,1024,12730,76.43
1,2,12,5.24E+06,2048,20050,51.366
1,3,3,5.24E+06,1024,12652,75.422
1,6,6,1.05E+06,1024,13514,68.725
1,1,2,1.05E+06,1024,11009,90.522
2,3,2,1.05E+08,1024,11801,170.98
2,1,3,1.05E+06,1024,12806,154.68
3,2,12,1.05E+08,1024,15825,185.04
1,3,6,1.05E+07,2048,12302,77.046
2,6,9,1.05E+06,1024,14549,139.9
2,2,2,1.05E+06,512,12240,163.52
3,6,6,2.62E+05,512,15483,203.68
3,1,1,1.05E+06,1024,7845.3,379.21
1,1,6,1.05E+08,2048,14702,65.645
1,3,2,1.05E+08,512,11722,83.214
3,1,6,1.05E+06,512,12174,252.57
2,1,1,1.05E+08,512,8077.3,251.79
1,2,3,1.05E+07,512,14060,72.272
3,2,1,1.05E+07,1024,8195.2,372.01
2,1,12,1.05E+07,512,13589,144.86
2,6,12,1.05E+06,2048,15256,129.03
3,3,2,5.24E+06,2048,11475,263.58
1,2,2,1.05E+08,512,11123,88.986
2,1,1,1.05E+07,1024,7959.8,254.98
3,6,1,1.05E+06,512,8358.1,359.63
3,3,12,1.05E+08,512,18019,173.48
1,1,1,1.05E+08,1024,9333.8,102.77
2,1,3,1.05E+07,512,12207,166.29
1,6,6,1.05E+07,2048,12697,74.464
2,6,3,2.62E+05,512,11573,167.27
1,3,1,1.05E+08,512,8423.9,112.78
1,1,1,1.05E+07,512,9083.2,106.7
3,1,2,1.05E+08,2048,11151,269.9
3,1,6,1.05E+07,2048,12119,253.7
1,1,3,5.24E+06,512,12959,76.212
2,3,2,2.62E+05,2048,11788,172.61
1,3,1,2.62E+05,512,8280,114.51
1,3,12,2.62E+05,1024,12305,77.264
1,3,1,1.05E+08,2048,8483.2,115.66
3,1,12,2.62E+05,2048,12410,241.56
1,1,9,1.05E+08,512,14117,68.127
2,2,3,1.05E+07,1024,12088,165.58
2,6,1,2.62E+05,512,9876.2,196
1,1,6,1.05E+07,2048,13955,69.705
3,2,3,1.05E+08,2048,12315,246.59
1,1,9,5.24E+06,1024,14733,65.498
1,1,9,1.05E+07,512,15037,64.194
3,3,2,5.24E+06,1024,11357,275.88
2,1,9,1.05E+07,512,13663,142.71
1,3,6,1.05E+07,1024,11980,78.924
1,6,1,1.05E+06,512,8584,113.32
3,3,12,1.05E+06,2048,18663,166.98
3,6,3,1.05E+07,2048,14052,211.81
3,1,9,2.62E+05,2048,12150,243.51
2,3,6,1.05E+07,512,12551,153.7
3,3,12,5.24E+06,1024,17809,173.96
1,2,3,2.62E+05,1024,14361,67.604
2,1,2,1.05E+08,2048,11417,172.71
2,6,1,5.24E+06,2048,9897.6,196.87
3,2,6,1.05E+06,2048,13970,223.61
1,3,9,1.05E+07,2048,12844,74.176
3,6,3,1.05E+07,1024,14127,212.09
3,6,3,1.05E+08,1024,13865,215.98
1,2,2,2.62E+05,2048,11125,86.779
3,2,3,5.24E+06,2048,12315,247.84
1,3,1,1.05E+07,2048,8567.1,110.72
3,6,2,1.05E+06,2048,11313,260.59
1,3,9,1.05E+06,512,12724,72.712
2,6,2,1.05E+06,2048,11929,166.68
2,1,9,1.05E+06,2048,13114,147.66
3,6,9,1.05E+07,512,17433,177.14
1,6,12,1.05E+08,1024,14041,67.485
1,2,1,1.05E+08,512,8012.6,126.01
1,3,3,1.05E+06,1024,12217,79.256
3,1,3,1.05E+07,1024,11795,259.26
1,1,12,2.62E+05,2048,14905,64.588
3,6,12,1.05E+08,2048,18575,178.9
1,3,1,2.62E+05,1024,8479.3,111.58
2,3,12,5.24E+06,2048,14557,133.22
2,1,9,2.62E+05,2048,14258,138.47
3,1,6,1.05E+08,1024,12052,258.38
3,1,12,1.05E+07,1024,12464,242.18
2,2,2,5.24E+06,512,12476,163.99
2,3,6,1.05E+06,512,12518,154.39
2,2,9,5.24E+06,1024,13579,145.34
2,1,3,1.05E+08,2048,12716,157.12
3,2,2,5.24E+06,1024,11615,265.34
2,1,2,1.05E+07,1024,11572,173.7
3,1,2,5.24E+06,512,11617,259.13
2,2,12,1.05E+06,1024,13730,147.69
1,1,9,1.05E+08,1024,14686,65.76
3,1,2,2.62E+05,512,11108,272.23
1,3,6,1.05E+06,1024,12530,74.61
1,2,3,1.05E+08,1024,14210,68.822
1,2,1,2.62E+05,1024,7878.8,125.61
1,3,1,1.05E+06,2048,8282.6,113.69
2,6,2,1.05E+08,2048,11403,172.53
2,1,6,1.05E+06,2048,12825,152.6
2,2,12,1.05E+06,2048,14175,135.47
1,3,9,1.05E+07,512,12856,72.372
2,6,3,2.62E+05,2048,12128,161.23
3,6,9,1.05E+07,1024,17592,172.49
1,2,3,5.24E+06,2048,14608,65.23
3,3,9,1.05E+07,1024,17089,178.04
2,6,12,5.24E+06,512,15546,131.99
2,1,9,5.24E+06,2048,13727,143.56
2,6,6,1.05E+07,1024,13286,141.22
2,3,12,2.62E+05,1024,14620,134.29
3,1,3,1.05E+08,2048,11900,255.07
1,2,2,1.05E+06,1024,11303,85.569
2,6,9,1.05E+07,1024,14392,140.46
1,3,2,1.05E+07,1024,11667,82.684
3,2,3,1.05E+06,2048,12555,244.31
1,2,9,1.05E+07,512,19268,51.911
2,3,12,1.05E+07,2048,14968,127.25
1,6,9,1.05E+06,512,13405,71.339
3,1,2,1.05E+07,1024,11201,274.71
2,6,2,5.24E+06,512,11574,176.28
3,3,6,1.05E+06,1024,15572,195.33
2,6,12,2.62E+05,1024,15413,131.71
1,2,12,1.05E+06,1024,19372,50.673
2,3,9,2.62E+05,1024,14045,139.91
1,1,9,5.24E+06,2048,13940,72.766
1,1,9,1.05E+06,2048,14318,68.578
2,2,12,1.05E+06,512,14365,143.06
2,6,2,1.05E+06,1024,11437,177.01
2,6,12,1.05E+08,1024,15247,126.32
1,6,12,1.05E+07,512,13511,70.402
2,2,3,1.05E+08,2048,12240,160.41
3,1,2,1.05E+07,512,10925,274.27
1,6,3,1.05E+06,512,12610,79.831
3,3,6,1.05E+06,512,15151,203.13
2,3,1,2.62E+05,2048,9534.9,208.18
1,2,3,2.62E+05,512,14411,69.1
1,3,9,1.05E+08,1024,12074,80.847
1,6,3,1.05E+07,512,12366,76.828
2,6,12,5.24E+06,1024,15339,123.24
2,3,1,1.05E+06,1024,9649.2,201.81
1,2,9,5.24E+06,2048,19063,53.326
3,1,2,1.05E+06,1024,11301,275.85
2,6,6,5.24E+06,1024,13097,147.47
1,3,12,5.24E+06,2048,13094,74.428
1,2,9,2.62E+05,1024,19371,51.331
3,3,9,1.05E+06,1024,17049,176.54
2,6,6,1.05E+08,1024,13549,144.8
1,6,12,2.62E+05,1024,13628,68.597
1,2,9,1.05E+07,1024,19614,48.667
3,3,1,1.05E+07,1024,8393.1,360.55
1,2,9,1.05E+06,1024,19209,51.318
1,2,2,1.05E+07,2048,11154,87.62
2,3,1,1.05E+07,512,9422.9,211.82
1,3,1,1.05E+06,1024,8100,115.72
1,1,6,2.62E+05,2048,13516,71.818
1,2,3,5.24E+06,1024,14197,69.457
1,6,12,1.05E+06,2048,13861,66.109
2,1,6,1.05E+08,2048,12735,155.2
3,6,12,1.05E+07,1024,18343,159.53
2,3,12,1.05E+07,512,14458,136.56
1,6,3,1.05E+08,512,12222,80.216
2,1,12,2.62E+05,512,14316,137.2
2,2,3,1.05E+06,2048,12288,162.39
1,3,12,1.05E+06,2048,12771,72.043
2,2,3,1.05E+06,1024,12135,167.02
1,1,2,1.05E+07,2048,10839,91.767
1,3,12,1.05E+06,512,13068,73.478
3,6,9,1.05E+06,1024,17526,177.35
1,1,6,1.05E+06,2048,14074,69.475
2,3,6,5.24E+06,512,12778,151.39
3,2,1,5.24E+06,512,8168.1,368.03
1,2,1,1.05E+07,512,7890,126.63
1,3,2,5.24E+06,1024,11795,83.769
2,6,6,1.05E+06,1024,13013,153.89
1,6,2,5.24E+06,2048,11957,81.386
2,6,9,2.62E+05,1024,14471,135.24
2,1,9,1.05E+08,512,13791,147.23
2,2,3,1.05E+06,512,12469,162.72
3,1,9,5.24E+06,1024,12467,243.1
3,3,3,1.05E+08,512,13981,222.08
3,6,6,1.05E+06,2048,15319,194.8
3,1,12,5.24E+06,2048,12483,244.52
1,1,1,2.62E+05,1024,9282.3,103.32
3,1,1,5.24E+06,1024,7862.6,382.13
1,2,1,1.05E+06,512,7828.6,129.22
2,6,3,1.05E+08,2048,11818,164.83
3,2,3,1.05E+06,512,12313,244.86
1,3,3,2.62E+05,512,12386,77.368
2,2,1,1.05E+07,1024,8324.9,243.35
3,2,1,5.24E+06,1024,8231.7,362.87
3,2,3,1.05E+06,1024,12235,246
1,6,1,1.05E+08,512,8592.3,108.42
1,1,1,2.62E+05,2048,9375.7,101.58
2,1,2,1.05E+07,512,11463,172.79
2,6,2,2.62E+05,512,11742,166.74
2,2,2,1.05E+06,2048,12524,157.2
1,1,6,1.05E+07,1024,13915,69.791
3,2,2,1.05E+08,2048,11508,261.59
2,6,9,1.05E+06,2048,14215,138.06
2,1,1,1.05E+07,512,7945.6,250.3
1,6,2,1.05E+07,512,11815,81.21
3,3,1,5.24E+06,512,8524.5,372.9
2,2,6,2.62E+05,2048,13395,150.91
2,2,2,1.05E+08,1024,12422,160.17
1,1,1,2.62E+05,512,9260,104.57
1,3,9,5.24E+06,2048,13104,70.247
2,6,6,2.62E+05,2048,13308,151.65
2,2,2,2.62E+05,512,12253,166.92
3,2,6,2.62E+05,512,14249,207.63
2,3,9,1.05E+06,1024,14713,135.85
1,6,1,2.62E+05,1024,8506,113.18
3,6,3,1.05E+06,1024,13687,226.09
3,1,9,1.05E+06,2048,12279,240.32
1,1,6,2.62E+05,1024,14178,68.567
2,3,1,1.05E+07,2048,9557.2,201.76
1,2,6,2.62E+05,512,16959,56.933
3,1,2,1.05E+07,2048,11561,263.6
2,1,2,5.24E+06,2048,11496,174.97
1,1,2,1.05E+08,1024,10817,92.744
3,6,2,1.05E+07,512,11642,260.33
3,3,1,1.05E+07,2048,8511.6,360.37
2,3,2,2.62E+05,512,11442,173.82
3,3,2,1.05E+07,2048,11638,256.52
1,3,6,1.05E+06,512,12604,78.001
1,1,12,1.05E+07,512,14767,65.394
2,1,9,5.24E+06,512,13962,144.94
3,3,1,5.24E+06,2048,8500,373.12
1,6,12,1.05E+06,512,14008,68.083
3,6,1,1.05E+06,1024,8316.5,366.08
3,6,2,5.24E+06,2048,11850,255.85
3,6,9,2.62E+05,2048,17030,177.82
3,2,12,5.24E+06,2048,15491,194.22
2,3,3,1.05E+08,512,11524,170.12
1,2,12,5.24E+06,1024,20353,48.677
3,1,1,1.05E+08,512,7939.4,379.33
1,1,1,1.05E+07,1024,9395.3,104.4
1,1,2,5.24E+06,2048,10917,89.624
2,6,1,1.05E+08,1024,9745.7,201.18
3,3,6,1.05E+08,512,15647,190.5
1,2,12,5.24E+06,512,20591,47.387
3,2,3,2.62E+05,1024,12512,242.22
2,6,1,1.05E+08,512,9884,193.31
3,3,3,1.05E+06,1024,13658,223.86
2,6,6,2.62E+05,512,12980,147.42
3,3,3,1.05E+08,1024,13713,222.1
3,1,6,2.62E+05,1024,11676,256.9
3,6,6,5.24E+06,1024,15870,190.26
2,3,6,2.62E+05,2048,12754,152.37
1,6,9,1.05E+08,1024,13479,71.964
2,1,12,1.05E+08,512,12999,152.14
1,2,9,1.05E+08,1024,19610,49.111
2,2,9,2.62E+05,2048,13148,149.72
2,3,3,1.05E+07,1024,11501,171.66
3,3,1,1.05E+06,1024,8491.4,367.32
3,3,2,2.62E+05,2048,11687,263.87
3,6,3,5.24E+06,2048,14130,222.3
3,1,1,5.24E+06,2048,7858.1,387.38
1,2,3,1.05E+06,1024,14343,67.011
1,1,3,1.05E+07,2048,11983,80.941
2,2,3,2.62E+05,1024,12691,163.03
2,3,9,5.24E+06,2048,13800,142.73
2,3,9,5.24E+06,1024,13891,141.63
1,2,6,1.05E+07,1024,17130,60.02
2,3,1,1.05E+07,1024,9705.7,202.82
1,2,1,5.24E+06,2048,8056,124.54
3,1,12,1.05E+06,1024,12460,244.31
1,1,2,2.62E+05,1024,10644,92.735
3,3,9,1.05E+08,1024,16916,180.52
3,1,2,5.24E+06,2048,11409,264.59
2,3,1,1.05E+06,2048,9682.5,200.58
2,1,1,5.24E+06,512,8080.2,251.14
3,3,2,2.62E+05,1024,11345,260.53
3,1,12,1.05E+06,512,12174,240.7
3,6,6,1.05E+08,2048,15767,199.75
2,2,1,2.62E+05,1024,8238.6,246.56
2,2,3,1.05E+08,512,12549,167.05
2,6,2,1.05E+06,512,11758,168.51
1,2,1,2.62E+05,2048,7965.2,124.28
3,2,9,2.62E+05,512,15582,198.2
3,2,3,1.05E+07,1024,12742,238.06
3,1,6,2.62E+05,512,11920,250.24
3,1,1,1.05E+07,2048,7999.9,384.8
3,2,9,2.62E+05,1024,15383,196.52
3,1,9,5.24E+06,512,12033,249.7
1,2,12,2.62E+05,2048,20534,49.505
2,3,6,2.62E+05,512,12877,150.37
3,2,3,5.24E+06,512,12372,251.47
2,2,6,5.24E+06,2048,13908,146.26
2,1,3,1.05E+08,512,12561,159.21
3,1,9,1.05E+08,512,11939,253.39
1,6,2,5.24E+06,512,11964,79.851
3,2,12,2.62E+05,2048,15494,199.53
1,2,9,5.24E+06,512,19541,50.401
2,6,1,5.24E+06,1024,9711.3,198.34
2,3,2,5.24E+06,2048,11766,168.68
1,2,1,5.24E+06,1024,7954.7,126.38
3,3,2,1.05E+07,1024,11650,263.14
3,1,2,1.05E+08,512,11367,268.87
3,2,1,1.05E+06,2048,8333.2,371.39
3,6,12,2.62E+05,2048,18315,176.25
3,3,12,1.05E+06,1024,18529,167.39
3,6,6,2.62E+05,2048,14967,204.87
2,6,2,2.62E+05,2048,11493,169.03
1,3,2,2.62E+05,2048,11518,83.852
1,2,1,1.05E+06,1024,7845.4,126.82
3,1,12,1.05E+06,2048,12827,237.56
3,3,6,2.62E+05,2048,15392,196.93
3,3,12,1.05E+07,1024,17738,176.25
1,1,6,5.24E+06,1024,13611,70.129
3,2,12,1.05E+06,2048,16364,189.15
3,3,1,1.05E+08,2048,8137.3,377.23
3,2,2,1.05E+07,1024,11490,278.64
3,1,3,1.05E+07,2048,11873,263.46
3,2,6,1.05E+06,1024,13980,215.67
1,6,1,1.05E+07,1024,8467.4,113.06
2,2,9,5.24E+06,2048,14160,143.35
2,2,1,5.24E+06,1024,8207.6,255.33
2,1,9,1.05E+06,512,13293,143.77
3,2,9,1.05E+06,1024,14871,198.13
1,1,6,1.05E+08,1024,14207,69.085
3,3,9,2.62E+05,2048,17079,180.64
1,2,3,5.24E+06,512,14573,68.835
2,6,6,1.05E+06,512,13087,151.11
3,1,1,1.05E+06,512,7896.7,383.13
3,2,2,1.05E+06,512,11965,257.83
1,1,3,2.62E+05,1024,12721,77.152
2,2,2,1.05E+08,512,12581,158.91
1,2,1,1.05E+06,2048,7811.1,127.36
1,3,1,5.24E+06,2048,8404,114.93
1,6,1,1.05E+08,1024,8357.8,109.87
3,6,6,1.05E+08,1024,15370,196.87
2,3,12,1.05E+08,1024,14757,132.54
1,3,9,1.05E+08,2048,13148,71.174
2,3,9,1.05E+07,512,13594,144.91
2,2,9,1.05E+06,2048,14016,142.83
2,6,3,5.24E+06,512,11785,163.55
2,6,9,1.05E+08,2048,14121,137.87
3,6,12,2.62E+05,512,18716,169.76
1,2,6,1.05E+08,512,17083,57.549
1,3,12,1.05E+07,512,13475,68.503
1,3,12,5.24E+06,1024,13625,71.588
1,2,6,2.62E+05,2048,16825,60.046
3,3,1,1.05E+06,512,8207.4,373.63
3,2,6,1.05E+07,512,13983,214.56
1,6,9,1.05E+06,2048,13792,70.055
1,2,2,1.05E+08,1024,11067,87.06
3,3,3,1.05E+08,2048,13499,220.31
3,1,1,2.62E+05,1024,7954.8,379.24
3,3,1,1.05E+08,512,8135.8,380.16
1,6,6,1.05E+06,512,12728,73.452
2,3,9,5.24E+06,512,13944,138.31
2,6,2,1.05E+08,1024,11777,172.76
1,3,2,5.24E+06,2048,11898,80.556
1,1,12,5.24E+06,1024,14805,68.305
3,6,9,5.24E+06,1024,17294,184.68
3,1,3,1.05E+06,512,11845,258.05
1,2,3,1.05E+06,2048,14099,68.713
1,2,6,1.05E+06,2048,17542,55.96
2,3,12,1.05E+08,2048,14753,142.82
1,2,1,1.05E+08,2048,7810.2,127.93
3,1,3,1.05E+06,1024,11821,258.78
1,3,3,1.05E+07,1024,11973,80.767
1,6,3,2.62E+05,512,12456,80.408
2,6,9,1.05E+08,512,14311,141.58
1,1,12,1.05E+07,1024,14971,64.789
3,2,9,1.05E+06,512,14853,212.77
1,3,6,2.62E+05,1024,12790,75.441
2,3,1,2.62E+05,512,9701.8,204.75
1,6,6,5.24E+06,1024,12790,75.418
2,1,12,1.05E+06,1024,14385,135.92
3,2,3,1.05E+08,512,12181,249.93
2,1,9,1.05E+06,1024,13426,141.57
2,1,12,1.05E+07,2048,14456,135.19
1,2,6,2.62E+05,1024,17478,55.122
3,3,3,2.62E+05,2048,13318,224.17
1,1,12,1.05E+06,2048,14646,68.492
3,2,6,1.05E+08,2048,13862,212.71
3,3,1,2.62E+05,1024,8111.1,374.92
2,3,12,5.24E+06,512,14808,137.62
2,2,12,1.05E+08,512,14718,135.21
3,6,12,5.24E+06,2048,18778,162.55
2,6,3,5.24E+06,1024,12142,163.91
3,2,6,1.05E+08,512,13938,213.61
3,2,12,1.05E+07,512,16054,184.06
2,2,2,2.62E+05,2048,12295,162.83
2,1,12,1.05E+08,1024,13643,143.02
2,2,3,2.62E+05,512,12301,166.15
3,1,3,1.05E+08,1024,11841,259.01
2,1,1,1.05E+06,2048,7851.3,262.75
3,1,1,1.05E+08,1024,7860.1,375.15
3,3,3,1.05E+07,2048,13891,217.51
1,3,12,5.24E+06,512,12144,74.759
1,2,3,1.05E+06,512,14327,67.328
2,6,2,1.05E+07,2048,11603,172.51
2,3,12,2.62E+05,512,14230,139
1,3,3,1.05E+08,1024,12554,77.475
1,1,6,1.05E+06,512,13677,73.65
1,3,2,1.05E+06,512,11641,83.951
2,3,2,1.05E+07,2048,11524,173.52
3,1,12,2.62E+05,512,12289,236.69
2,2,2,1.05E+07,1024,12247,158.94
2,1,3,1.05E+06,512,12418,164.9
2,3,2,5.24E+06,1024,11639,172.21
1,2,6,5.24E+06,1024,17406,54.938
2,3,6,5.24E+06,2048,12844,153.55
2,3,2,1.05E+06,2048,11271,181.91
3,6,3,2.62E+05,1024,13496,214.85
1,1,1,5.24E+06,2048,9249.4,103.98
1,2,6,1.05E+06,512,17898,54.633
1,3,2,1.05E+06,1024,11890,80.612
1,6,2,1.05E+07,2048,11751,82.42
2,2,6,1.05E+06,512,12901,152.29
3,6,3,1.05E+08,2048,14194,216.76
3,3,1,1.05E+08,1024,8083.4,382.76
2,1,3,2.62E+05,1024,12325,165.61
1,2,12,1.05E+08,1024,20432,48.214
1,1,1,1.05E+07,2048,9314.8,102.73
2,3,3,2.62E+05,1024,11756,166.8
3,1,9,5.24E+06,2048,12717,233
1,1,1,5.24E+06,1024,9334.2,102.94
3,3,1,2.62E+05,512,8196,387.03
3,3,12,2.62E+05,2048,17812,172.6
2,3,1,1.05E+08,2048,9506,203.82
2,3,12,1.05E+06,1024,14811,132.72
