Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,6,2,1.05E+06,1024,11594,255.23
2,1,3,5.24E+06,2048,12293,161.1
2,3,12,2.62E+05,2048,14306,137.43
1,2,3,1.05E+07,2048,14101,70.731
2,3,3,2.62E+05,2048,11877,167.73
1,6,2,2.62E+05,1024,11693,81.686
3,1,6,1.05E+07,512,11497,259.74
3,2,6,1.05E+07,1024,14290,211.17
2,2,9,1.05E+08,1024,14095,141.07
2,1,6,1.05E+06,1024,12797,147.79
3,6,9,1.05E+07,2048,16955,183.04
3,3,3,5.24E+06,512,13722,218.52
2,1,12,2.62E+05,1024,13791,146.97
3,2,2,2.62E+05,1024,11521,273.84
1,3,12,1.05E+07,1024,12962,72.683
2,6,9,1.05E+07,512,14507,142.06
1,6,3,1.05E+08,1024,12748,76.717
2,2,1,1.05E+06,512,8212.6,245.08
3,6,3,1.05E+08,512,14036,210.6
1,6,9,5.24E+06,2048,13906,67.546
1,2,3,1.05E+08,512,13996,70.993
2,2,12,1.05E+07,2048,14421,142.43
3,1,9,1.05E+07,2048,12327,251.28
2,2,9,1.05E+06,512,14408,141.85
3,6,2,5.24E+06,1024,11969,249.68
3,3,9,5.24E+06,2048,17079,184.46
1,1,12,2.62E+05,1024,15166,63.527
3,2,9,1.05E+07,2048,15101,202.33
1,1,6,5.24E+06,2048,14277,68.234
2,2,1,1.05E+08,2048,8158.2,247.52
1,2,2,1.05E+07,512,11302,83.442
3,1,9,1.05E+06,512,12287,249.69
1,2,9,2.62E+05,512,18928,52.784
1,1,12,1.05E+07,2048,14742,66.966
2,1,6,5.24E+06,2048,12824,151.61
1,6,12,1.05E+07,1024,13987,65.751
3,6,9,2.62E+05,1024,17206,186.35
2,6,1,1.05E+07,1024,10063,197.63
2,1,6,1.05E+08,512,12541,153.27
3,3,12,2.62E+05,1024,18349,167.46
1,2,12,1.05E+08,512,20167,49.514
3,2,2,5.24E+06,512,11749,264.86
3,6,12,1.05E+06,1024,18708,165.25
2,2,9,1.05E+07,1024,13866,147.11
1,3,12,1.05E+06,1024,12583,72.016
1,3,2,1.05E+08,1024,11901,81.936
1,6,3,1.05E+07,1024,12233,78.571
2,6,9,2.62E+05,512,14216,138.64
3,2,1,2.62E+05,512,8360.5,364.65
1,6,3,1.05E+06,1024,12397,79.414
1,3,2,1.05E+07,512,11620,81.587
2,6,1,1.05E+08,2048,9819.2,196.16
1,3,1,1.05E+06,512,8556.9,111.33
2,2,12,5.24E+06,1024,14745,138.28
3,1,2,1.05E+06,512,11192,278.14
1,3,1,5.24E+06,1024,8538.4,110.74
2,3,1,5.24E+06,512,9536.1,204.73
1,6,12,2.62E+05,2048,13432,69.739
2,2,3,5.24E+06,512,12699,161.35
1,3,2,5.24E+06,512,11317,84.692
1,6,1,5.24E+06,2048,8442,109.39
1,1,2,1.05E+07,1024,10793,92.613
2,3,6,1.05E+08,512,12741,156.58
2,3,1,5.24E+06,2048,9575.8,199.41
3,2,6,2.62E+05,1024,13913,214.76
2,6,9,2.62E+05,2048,14476,136.85
2,6,2,5.24E+06,1024,11656,169.76
3,3,12,5.24E+06,2048,17944,172.88
2,3,9,1.05E+07,1024,13584,141.77
3,2,6,5.24E+06,2048,14251,214.7
2,3,3,1.05E+06,512,11813,166.26
3,3,9,1.05E+07,512,16569,190.43
2,3,12,1.05E+07,1024,14750,133.89
2,6,1,1.05E+07,2048,9656.2,197.94
2,1,2,1.05E+07,2048,11595,170.79
2,6,9,1.05E+08,1024,14084,142.6
1,2,12,1.05E+07,512,20117,48.45
2,3,1,1.05E+08,1024,9574.4,206.54
3,6,3,1.05E+06,512,13868,213.32
1,2,12,1.05E+07,1024,20356,48.387
2,1,9,1.05E+08,1024,13963,139.24
3,3,6,1.05E+07,1024,15353,196.48
1,3,1,1.05E+07,1024,8529.4,112.96
3,6,3,1.05E+07,512,13614,218.1
1,3,9,2.62E+05,512,12585,75.039
3,6,1,2.62E+05,1024,8361.9,361.94
3,1,6,1.05E+06,1024,12056,246.51
2,1,6,1.05E+07,1024,13221,150.61
1,6,1,5.24E+06,1024,8444.1,111.72
3,1,6,1.05E+06,2048,12361,253.76
1,1,1,1.05E+08,512,9283.7,103.14
3,1,2,2.62E+05,1024,11360,266.53
1,3,3,1.05E+08,512,12307,79.414
2,1,2,5.24E+06,512,11241,179.53
1,6,3,1.05E+07,2048,12682,76.464
2,2,6,2.62E+05,512,12927,153.82
2,2,3,1.05E+07,512,12486,163.58
2,2,12,1.05E+08,1024,14810,139.85
3,6,2,2.62E+05,1024,12018,247
2,3,3,1.05E+06,2048,11688,165.08
2,6,12,1.05E+08,2048,15578,127.42
3,1,1,2.62E+05,2048,7855.3,377.63
2,6,6,5.24E+06,512,12790,156.57
2,1,3,5.24E+06,1024,11924,175.49
1,1,9,1.05E+06,512,15293,63.421
1,2,1,2.62E+05,512,7914.2,130
3,2,2,1.05E+08,1024,11453,270.58
1,3,3,1.05E+06,2048,12179,80.989
3,1,6,5.24E+06,2048,11978,244.07
3,3,2,1.05E+07,512,12004,260.77
1,2,2,1.05E+06,512,10718,89.321
2,6,1,2.62E+05,2048,9787.4,200.6
2,1,6,5.24E+06,512,13224,153.92
3,2,2,1.05E+07,2048,11672,267.59
1,6,9,1.05E+06,1024,13433,70.547
1,3,6,1.05E+08,512,12421,76.743
3,3,9,5.24E+06,1024,16386,191.05
1,1,2,1.05E+07,512,10803,91.932
2,3,2,1.05E+06,1024,11577,176.46
2,1,6,1.05E+07,2048,12739,156.49
1,1,2,1.05E+06,512,10750,90.004
3,2,1,2.62E+05,1024,8426.9,361.58
1,6,3,5.24E+06,1024,12730,76.43
1,2,12,5.24E+06,2048,20050,51.366
1,3,3,5.24E+06,1024,12652,75.422
1,6,6,1.05E+06,1024,13514,68.725
1,1,2,1.05E+06,1024,11009,90.522
2,3,2,1.05E+08,1024,11801,170.98
2,1,3,1.05E+06,1024,12806,154.68
3,2,12,1.05E+08,1024,15825,185.04
1,3,6,1.05E+07,2048,12302,77.046
2,6,9,1.05E+06,1024,14549,139.9
2,2,2,1.05E+06,512,12240,163.52
3,6,6,2.62E+05,512,15483,203.68
3,1,1,1.05E+06,1024,7845.3,379.21
1,1,6,1.05E+08,2048,14702,65.645
1,3,2,1.05E+08,512,11722,83.214
3,1,6,1.05E+06,512,12174,252.57
2,1,1,1.05E+08,512,8077.3,251.79
1,2,3,1.05E+07,512,14060,72.272
3,2,1,1.05E+07,1024,8195.2,372.01
2,1,12,1.05E+07,512,13589,144.86
2,6,12,1.05E+06,2048,15256,129.03
3,3,2,5.24E+06,2048,11475,263.58
1,2,2,1.05E+08,512,11123,88.986
2,1,1,1.05E+07,1024,7959.8,254.98
3,6,1,1.05E+06,512,8358.1,359.63
3,3,12,1.05E+08,512,18019,173.48
1,1,1,1.05E+08,1024,9333.8,102.77
2,1,3,1.05E+07,512,12207,166.29
1,6,6,1.05E+07,2048,12697,74.464
2,6,3,2.62E+05,512,11573,167.27
1,3,1,1.05E+08,512,8423.9,112.78
1,1,1,1.05E+07,512,9083.2,106.7
3,1,2,1.05E+08,2048,11151,269.9
3,1,6,1.05E+07,2048,12119,253.7
1,1,3,5.24E+06,512,12959,76.212
2,3,2,2.62E+05,2048,11788,172.61
1,3,1,2.62E+05,512,8280,114.51
1,3,12,2.62E+05,1024,12305,77.264
1,3,1,1.05E+08,2048,8483.2,115.66
3,1,12,2.62E+05,2048,12410,241.56
1,1,9,1.05E+08,512,14117,68.127
2,2,3,1.05E+07,1024,12088,165.58
2,6,1,2.62E+05,512,9876.2,196
1,1,6,1.05E+07,2048,13955,69.705
3,2,3,1.05E+08,2048,12315,246.59
1,1,9,5.24E+06,1024,14733,65.498
1,1,9,1.05E+07,512,15037,64.194
3,3,2,5.24E+06,1024,11357,275.88
2,1,9,1.05E+07,512,13663,142.71
1,3,6,1.05E+07,1024,11980,78.924
1,6,1,1.05E+06,512,8584,113.32
3,3,12,1.05E+06,2048,18663,166.98
3,6,3,1.05E+07,2048,14052,211.81
3,1,9,2.62E+05,2048,12150,243.51
2,3,6,1.05E+07,512,12551,153.7
3,3,12,5.24E+06,1024,17809,173.96
1,2,3,2.62E+05,1024,14361,67.604
2,1,2,1.05E+08,2048,11417,172.71
2,6,1,5.24E+06,2048,9897.6,196.87
3,2,6,1.05E+06,2048,13970,223.61
1,3,9,1.05E+07,2048,12844,74.176
3,6,3,1.05E+07,1024,14127,212.09
3,6,3,1.05E+08,1024,13865,215.98
1,2,2,2.62E+05,2048,11125,86.779
3,2,3,5.24E+06,2048,12315,247.84
1,3,1,1.05E+07,2048,8567.1,110.72
3,6,2,1.05E+06,2048,11313,260.59
1,3,9,1.05E+06,512,12724,72.712
2,6,2,1.05E+06,2048,11929,166.68
2,1,9,1.05E+06,2048,13114,147.66
3,6,9,1.05E+07,512,17433,177.14
1,6,12,1.05E+08,1024,14041,67.485
1,2,1,1.05E+08,512,8012.6,126.01
1,3,3,1.05E+06,1024,12217,79.256
3,1,3,1.05E+07,1024,11795,259.26
1,1,12,2.62E+05,2048,14905,64.588
3,6,12,1.05E+08,2048,18575,178.9
1,3,1,2.62E+05,1024,8479.3,111.58
2,3,12,5.24E+06,2048,14557,133.22
2,1,9,2.62E+05,2048,14258,138.47
3,1,6,1.05E+08,1024,12052,258.38
3,1,12,1.05E+07,1024,12464,242.18
2,2,2,5.24E+06,512,12476,163.99
2,3,6,1.05E+06,512,12518,154.39
2,2,9,5.24E+06,1024,13579,145.34
2,1,3,1.05E+08,2048,12716,157.12
3,2,2,5.24E+06,1024,11615,265.34
2,1,2,1.05E+07,1024,11572,173.7
3,1,2,5.24E+06,512,11617,259.13
2,2,12,1.05E+06,1024,13730,147.69
1,1,9,1.05E+08,1024,14686,65.76
3,1,2,2.62E+05,512,11108,272.23
1,3,6,1.05E+06,1024,12530,74.61
1,2,3,1.05E+08,1024,14210,68.822
1,2,1,2.62E+05,1024,7878.8,125.61
1,3,1,1.05E+06,2048,8282.6,113.69
2,6,2,1.05E+08,2048,11403,172.53
2,1,6,1.05E+06,2048,12825,152.6
2,2,12,1.05E+06,2048,14175,135.47
1,3,9,1.05E+07,512,12856,72.372
2,6,3,2.62E+05,2048,12128,161.23
3,6,9,1.05E+07,1024,17592,172.49
1,2,3,5.24E+06,2048,14608,65.23
3,3,9,1.05E+07,1024,17089,178.04
2,6,12,5.24E+06,512,15546,131.99
2,1,9,5.24E+06,2048,13727,143.56
2,6,6,1.05E+07,1024,13286,141.22
2,3,12,2.62E+05,1024,14620,134.29
3,1,3,1.05E+08,2048,11900,255.07
1,2,2,1.05E+06,1024,11303,85.569
2,6,9,1.05E+07,1024,14392,140.46
1,3,2,1.05E+07,1024,11667,82.684
3,2,3,1.05E+06,2048,12555,244.31
1,2,9,1.05E+07,512,19268,51.911
2,3,12,1.05E+07,2048,14968,127.25
1,6,9,1.05E+06,512,13405,71.339
3,1,2,1.05E+07,1024,11201,274.71
2,6,2,5.24E+06,512,11574,176.28
3,3,6,1.05E+06,1024,15572,195.33
2,6,12,2.62E+05,1024,15413,131.71
1,2,12,1.05E+06,1024,19372,50.673
2,3,9,2.62E+05,1024,14045,139.91
1,1,9,5.24E+06,2048,13940,72.766
1,1,9,1.05E+06,2048,14318,68.578
2,2,12,1.05E+06,512,14365,143.06
2,6,2,1.05E+06,1024,11437,177.01
2,6,12,1.05E+08,1024,15247,126.32
1,6,12,1.05E+07,512,13511,70.402
2,2,3,1.05E+08,2048,12240,160.41
3,1,2,1.05E+07,512,10925,274.27
1,6,3,1.05E+06,512,12610,79.831
3,3,6,1.05E+06,512,15151,203.13
2,3,1,2.62E+05,2048,9534.9,208.18
1,2,3,2.62E+05,512,14411,69.1
1,3,9,1.05E+08,1024,12074,80.847
1,6,3,1.05E+07,512,12366,76.828
2,6,12,5.24E+06,1024,15339,123.24
2,3,1,1.05E+06,1024,9649.2,201.81
1,2,9,5.24E+06,2048,19063,53.326
3,1,2,1.05E+06,1024,11301,275.85
2,6,6,5.24E+06,1024,13097,147.47
1,3,12,5.24E+06,2048,13094,74.428
1,2,9,2.62E+05,1024,19371,51.331
3,3,9,1.05E+06,1024,17049,176.54
2,6,6,1.05E+08,1024,13549,144.8
1,6,12,2.62E+05,1024,13628,68.597
1,2,9,1.05E+07,1024,19614,48.667
3,3,1,1.05E+07,1024,8393.1,360.55
1,2,9,1.05E+06,1024,19209,51.318
1,2,2,1.05E+07,2048,11154,87.62
2,3,1,1.05E+07,512,9422.9,211.82
1,3,1,1.05E+06,1024,8100,115.72
1,1,6,2.62E+05,2048,13516,71.818
1,2,3,5.24E+06,1024,14197,69.457
1,6,12,1.05E+06,2048,13861,66.109
2,1,6,1.05E+08,2048,12735,155.2
3,6,12,1.05E+07,1024,18343,159.53
2,3,12,1.05E+07,512,14458,136.56
1,6,3,1.05E+08,512,12222,80.216
2,1,12,2.62E+05,512,14316,137.2
2,2,3,1.05E+06,2048,12288,162.39
1,3,12,1.05E+06,2048,12771,72.043
2,2,3,1.05E+06,1024,12135,167.02
1,1,2,1.05E+07,2048,10839,91.767
1,3,12,1.05E+06,512,13068,73.478
3,6,9,1.05E+06,1024,17526,177.35
