F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,1,1,0,0,0,0,1,35,60,1,3,7,77.157
1,1,0,1,0,0,0,1,1,90,40,0,7,5,115.079
0,1,0,0,1,0,1,0,1,60,80,2,8,6,147.311
1,1,0,0,0,1,0,0,1,45,50,5,5,18,416.181
1,1,0,1,0,0,0,1,1,55,85,7,4,4,133.047
1,1,0,1,0,0,1,0,1,90,70,2,6,13,347.106
0,1,0,1,1,0,0,1,1,25,85,0,3,21,177.441
1,1,1,0,0,0,0,0,1,65,60,1,7,5,91.73
1,1,0,0,0,1,0,0,1,30,65,5,1,30,451.669
1,1,1,0,0,0,0,0,1,55,85,4,0,7,75.74300001
0,1,1,1,1,0,0,0,1,80,85,8,7,5,121.807
1,1,0,0,0,1,0,0,1,90,75,8,4,501,13133.022
1,1,1,1,0,0,0,0,1,45,70,4,7,4,104.055
0,1,1,1,1,0,0,0,1,85,10,1,4,15,158.266
1,1,1,0,0,0,0,0,1,90,60,7,8,6,196.209
0,1,1,1,1,0,0,0,1,10,80,6,8,7,149.316
0,1,0,0,1,0,1,0,1,60,55,8,2,5,126.146
