Spout_wait,Spliters,Counters,Throughput+,Latency-
2,4,9,10229,275.8
3,4,17,10314,269.98
9,6,12,7440.5,359.28
1,5,11,10250,261.07
2,4,4,9282.2,290.41
5,5,1,11930,250.78
10,3,7,6883.2,374.79
5,4,4,9697.3,287.73
5,6,2,10499,259.05
4,5,16,10253,259.36
60000,4,17,235.5,36860
10,4,7,7288.2,370.41
10,6,12,7425.9,391.92
60000,4,8,158.83,34269
1,5,10,10737,287.83
8,5,8,7683.4,365.33
60000,5,1,187.5,45329
6,1,14,7442.8,389.19
2,3,18,10304,273.89
5,3,2,10077,274.63
7,6,9,7049.3,374.65
3,6,13,10919,265.52
10,6,15,7771.6,358.58
5,2,17,9882.4,285.71
3,2,15,9008.5,300.97
3,4,10,10386,268.85
60000,3,12,129.67,52729
3,3,12,9665.7,260.23
2,5,9,9906.6,277.4
3,4,5,9931,280.83
8,3,13,6840.8,400.13
3,2,4,8648.7,340.62
1000,3,3,2816.9,1156.3
10,4,9,7583.5,361.33
6,4,11,10336,262.61
9,1,7,5121.8,513.28
2,5,17,9764.6,264.43
7,5,9,7303.7,416.07
8,2,10,6736.2,422.44
6,2,11,9501.3,313.36
100,2,8,6675.4,421.88
2,3,16,10814,276.04
100,6,5,6880.9,381.31
60000,5,10,249.75,33951
10,1,13,5002.4,560.1
