Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+06,6,6,43657,618.01
1,3,12,6589.5,1.5266
1,5,12,6573.8,1.5572
1.00E+05,5,12,58277,825.91
1.00E+06,2,14,87119,26320
10,5,18,28791,3.511
1000,2,13,66556,117.56
1000,1,2,53086,191.22
1000,6,13,48802,169.2
100,5,12,52862,18.754
10,4,10,29304,3.4023
1.00E+06,6,16,47353,514.45
100,3,9,53573,18.501
1.00E+05,2,2,47481,17940
1.00E+06,4,3,37308,963.54
1000,4,7,59354,172.53
1.00E+06,5,17,56517,846.58
1.00E+06,3,11,57489,707.08
1.00E+06,4,9,51861,857.03
1.00E+05,4,6,48289,852.67
10,3,10,30507,3.2954
10,2,1,28180,3.5385
100,3,17,53660,18.863
10,3,13,29956,3.3254
1.00E+06,5,10,54691,808.49
1000,1,4,52119,194.73
1.00E+06,3,14,59461,810.27
1000,1,5,54852,184.6
10,4,15,29159,3.4936
1.00E+06,2,17,91538,37087
100,5,17,53022,18.921
10000,1,17,61870,1643
1000,5,3,41825,252.3
1.00E+05,2,1,36915,25965
1.00E+06,4,12,53634,920.88
1000,2,18,65133,143.95
10,2,4,31513,3.1552
100,1,11,55611,17.024
1000,1,11,64284,143.66
1,6,6,7767.2,1.3184
10000,5,18,55113,791.62
1.00E+05,2,11,76492,11936
100,4,10,50731,20.16
1.00E+06,6,1,55673,6031.5
10000,2,15,79489,1165.2
10000,4,12,53132,783.54
10000,5,8,53575,770.37
1,2,16,5424,1.8711
100,2,6,47652,21.37
1,2,8,5534.4,1.8247
1,5,10,6437.4,1.5584
1.00E+05,2,17,83057,10676
100,6,8,47814,19.547
10000,1,8,62588,1376.4
1,6,17,6858.3,1.4572
1.00E+06,6,13,47157,529.31
100,3,13,55170,18.374
1,2,12,5577.5,1.8543
100,3,15,54598,18.623
10000,5,4,36179,999.54
1.00E+05,5,4,33910,1023.2
10000,1,13,64277,1595.8
1.00E+05,5,18,55594,813.39
10000,6,16,48431,503.7
100,6,4,43909,22.236
1.00E+06,1,3,63021,82187
1.00E+05,5,10,55095,853.41
10,6,1,30328,3.3034
10,4,12,30191,3.3699
1.00E+06,1,9,82905,33086
1.00E+06,3,9,58277,775.45
10,1,4,28996,3.4218
1.00E+06,1,16,70303,60552
100,3,1,46137,22.012
1.00E+05,2,3,58901,15448
1.00E+06,5,6,42877,863.05
1,2,7,5594.7,1.8287
1,4,5,6869.1,1.4805
10000,6,8,48377,453.5
1000,3,4,49313,200.43
1.00E+05,1,18,66943,14608
10,2,9,30945,3.2195
100,5,14,50797,19.589
1.00E+05,1,9,67355,14309
1.00E+05,1,12,65922,13977
10,1,3,28894,3.4678
1,6,9,7381.6,1.3855
10,1,13,27695,3.5988
1,5,5,7114.6,1.4161
1.00E+06,5,9,55087,865.8
10000,6,11,46686,513.58
1,5,17,6394.5,1.6168
1,4,4,6916.1,1.4471
1.00E+06,2,1,36750,94553
1000,6,16,45229,193.45
1000,5,15,59100,172.62
1,4,14,6071.9,1.6306
100,2,12,54774,17.333
10,3,15,30182,3.3306
1,2,5,5846.6,1.8195
1.00E+05,1,6,64450,15049
1.00E+05,6,13,46049,552.56
1000,6,18,47309,173.16
1,6,8,7104.5,1.3724
1.00E+06,5,4,34482,992.83
1.00E+05,6,5,42988,756.13
1,1,11,5300.4,1.9305
1.00E+05,2,12,79475,10377
1.00E+05,6,2,55380,440.37
1.00E+05,1,15,64561,15257
1,1,15,5257.5,1.9272
10,1,12,28007,3.5948
1.00E+05,3,9,57433,925.43
1.00E+06,2,18,81840,11246
1.00E+06,1,15,85140,40213
100,1,5,47456,21.389
100,2,15,55625,16.808
1,5,14,6400.4,1.5555
10,2,18,30311,3.3197
10000,3,15,58308,754.76
1,3,6,7136.5,1.4391
1,5,11,6673.1,1.5382
1.00E+05,3,17,54411,883.79
1.00E+05,4,13,55815,876.54
100,2,11,57860,16.393
100,3,10,54352,18.575
10,6,8,31859,3.204
10000,5,13,55044,791.56
10000,6,15,48354,478.39
1,3,5,7130.9,1.4207
1000,6,4,45218,192.37
100,4,7,54730,18.332
1,5,9,6683.8,1.5397
100,2,1,39997,25.032
1000,3,14,60581,167.99
10,3,16,29242,3.4624
100,1,18,54025,17.415
10,1,17,27657,3.6694
10,2,14,29973,3.3283
10,2,6,32716,3.0902
1.00E+06,6,10,45823,549.69
1.00E+05,1,7,61873,16088
1,6,5,7532.7,1.3448
1.00E+05,4,16,57492,860.13
10,2,12,30864,3.2659
1.00E+06,6,4,45085,653.92
10,1,11,27273,3.5566
1.00E+06,2,7,71997,27969
100,5,15,52117,19.199
10000,1,4,64087,1529.5
1.00E+05,3,4,53934,1229.4
1000,3,5,50915,198.33
1000,4,14,55946,181.57
100,4,15,52719,19.139
1,5,8,7004.2,1.4586
1.00E+06,4,18,55566,952.86
1000,3,12,60301,165.5
1000,5,11,56833,182.63
100,2,13,57293,15.94
1000,4,1,52846,187.36
