Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+06,3,13,58196,753.06
10,5,18,28791,3.511
10,2,11,30705,3.2506
1,5,4,6534.9,1.5195
1.00E+05,3,13,57626,886.67
10000,6,3,42753,904.03
100,1,17,53428,17.798
100,6,3,44198,22.409
1,3,16,6634,1.5347
10000,4,12,53132,783.54
1.00E+05,1,8,62165,14336
100,5,13,50365,19.829
1.00E+05,5,15,55162,1249.1
1,1,3,5529.9,1.8618
10000,1,5,63080,1516
1.00E+05,1,18,66943,14608
1,6,10,7591,1.3139
10,2,17,29708,3.3809
1000,3,6,56000,192.73
10000,1,18,64152,1565.8
1.00E+05,5,17,57302,843.75
1000,1,17,64267,155.39
1000,5,1,30328,339.94
1.00E+05,6,4,43977,662.96
1.00E+06,4,3,37308,963.54
1000,3,13,59795,172.82
10,1,2,30487,3.2351
10,5,5,31592,3.2717
10,5,7,29903,3.374
100,2,15,55625,16.808
10,1,12,28007,3.5948
1.00E+06,5,1,28155,1546.7
1,3,5,7130.9,1.4207
1,5,13,6373.1,1.5647
10000,3,8,58858,748.62
100,5,18,51769,19.344
1,4,17,6151.7,1.6312
10000,5,5,46750,815.89
10000,1,6,63667,1499.3
10,6,1,30328,3.3034
1.00E+06,4,7,55725,803.82
1.00E+05,3,12,56804,806.52
1,6,5,7532.7,1.3448
1.00E+06,3,8,58117,812.82
1.00E+06,2,10,90483,40896
100,3,13,55170,18.374
100,6,6,46332,21.147
10000,4,16,58658,799.13
1,1,18,5137.8,1.9503
10,5,1,29790,3.3747
100,5,5,45951,22.136
1,4,6,7207,1.4109
1,4,12,6686.6,1.5439
10,6,16,30727,3.2578
1,5,3,7040.8,1.446
10,6,3,33660,2.9644
100,1,15,54676,16.838
10000,4,14,54537,828.62
10000,6,15,48354,478.39
10,6,8,31859,3.204
1.00E+05,5,4,33910,1023.2
1,5,1,7990.6,1.2994
1.00E+05,4,16,57492,860.13
1.00E+06,5,18,54890,829.28
10000,6,2,53858,425.77
100,6,13,46496,18.653
1,5,17,6394.5,1.6168
10000,3,6,53857,766.41
100,2,9,52608,19.265
1.00E+06,2,11,78731,24278
10,5,13,28871,3.541
100,3,1,46137,22.012
10,6,5,32256,3.1328
1000,1,1,50502,197.06
1000,5,4,39442,261.79
100,3,15,54598,18.623
10,2,1,28180,3.5385
10,3,4,32064,3.1989
1,5,15,6345.6,1.5636
1.00E+06,3,4,52085,1052.8
1.00E+05,1,3,59297,15169
100,3,18,54581,18.323
10000,4,1,55902,1726.8
1.00E+05,5,16,54569,931.08
100,5,6,44432,22.501
1.00E+05,4,5,44360,820.19
1.00E+05,4,13,55815,876.54
100,5,17,53022,18.921
10,5,9,30321,3.4058
1.00E+05,2,15,81320,10245
10,4,14,30010,3.389
10000,2,9,66839,1407.6
10,3,15,30182,3.3306
1000,5,5,49159,205.99
1.00E+05,1,12,65922,13977
10,4,13,29871,3.3572
100,3,7,49943,20.323
10000,6,16,48431,503.7
100,2,12,54774,17.333
100,5,9,52754,19.392
1,3,8,6900.3,1.4368
10000,1,13,64277,1595.8
1,2,15,5381.5,1.8954
100,4,3,39276,26.5
1.00E+06,6,8,46245,552.01
10000,1,4,64087,1529.5
1.00E+06,2,3,61824,83512
1.00E+06,4,6,46966,853.63
100,1,14,53658,17.361
1,5,6,7000.6,1.446
100,3,16,54903,18.29
1.00E+06,1,1,66418,91578
10,4,8,29361,3.4324
1.00E+06,4,12,53634,920.88
10000,5,16,52794,827.04
100,5,15,52117,19.199
1.00E+05,6,10,44348,551.68
10000,5,3,36517,981.23
1.00E+06,1,16,70303,60552
100,3,12,55048,18.84
100,4,5,46977,21.811
1000,2,4,48976,203.12
10000,2,15,79489,1165.2
10,2,2,32999,3.0305
1,6,9,7381.6,1.3855
100,1,1,45494,22.179
10000,4,11,54605,791.7
1.00E+06,5,4,34482,992.83
10,2,15,31084,3.2191
1000,1,3,53398,197.34
10,6,11,30909,3.222
1.00E+06,2,13,72768,390.52
10000,6,11,46686,513.58
1.00E+05,6,1,51230,11450
1.00E+05,5,11,54720,827.53
10,6,17,29777,3.3335
1.00E+06,2,5,63131,81802
1000,1,14,67553,140.5
1,6,2,7496.3,1.3678
1.00E+05,5,3,36113,923.03
100,1,7,52115,19.205
1.00E+05,3,8,57748,737.65
1000,2,6,53012,197.96
10000,6,17,45751,524.66
1,2,8,5534.4,1.8247
1.00E+06,1,2,56541,85691
100,2,1,39997,25.032
10000,4,10,52129,812.86
1.00E+05,2,10,64860,14685
1000,1,6,55423,176.69
1,2,10,5370.8,1.8457
10000,1,11,65911,1394.4
10,2,9,30945,3.2195
1,1,13,5201.2,1.9178
10000,4,5,44606,876.83
1,6,8,7104.5,1.3724
10,4,15,29159,3.4936
10,5,11,28365,3.4786
1,4,8,6386.8,1.531
10000,6,13,46248,522.78
100,6,14,48914,19.031
1.00E+06,3,14,59461,810.27
1,6,1,7226.1,1.404
10,4,3,30954,3.258
1000,4,1,52846,187.36
1,6,16,7150.8,1.4092
10,4,6,30674,3.274
1,2,1,5698.4,1.8184
100,4,7,54730,18.332
10,3,13,29956,3.3254
10000,5,15,54627,810.04
1000,1,5,54852,184.6
1.00E+05,4,17,58359,895.5
10,6,4,32233,3.1626
100,3,10,54352,18.575
1.00E+06,3,6,55815,784.2
100,3,3,45752,21.69
10,2,5,32465,3.0701
1.00E+05,1,11,67729,12569
10,6,14,30848,3.2613
1,6,13,7197.3,1.415
10,5,14,28961,3.4509
10,4,18,28001,3.4593
1,5,12,6573.8,1.5572
1.00E+05,2,11,76492,11936
10000,1,16,65010,1635
1,4,11,6509,1.6195
100,1,11,55611,17.024
10000,3,5,52020,816.86
1.00E+06,3,7,50375,808.05
1.00E+05,6,13,46049,552.56
10000,4,6,47779,775.03
1.00E+06,1,3,63021,82187
1,4,3,7331.2,1.3902
1,6,18,6857.8,1.4954
1000,4,18,56956,181.4
100,4,16,52702,18.764
10,2,16,30324,3.2671
10000,3,1,51479,1811.1
1000,6,14,51732,161.42
10000,2,17,78121,1279.5
1,4,13,6370.2,1.563
1.00E+06,5,3,36871,973.83
1.00E+05,6,8,47573,476.85
1000,6,17,44658,195.48
10000,3,7,49894,777.49
1,1,7,5377.6,1.8759
10000,6,14,47003,494.8
10000,5,14,56405,820.87
100,6,15,46076,19.476
1.00E+06,6,3,43784,874.17
1.00E+06,5,2,36078,1020.6
1.00E+05,3,7,43754,820.29
10,4,17,28135,3.5179
10000,1,10,64422,1472.5
1.00E+06,5,12,54673,838.89
1,6,15,7042.3,1.4358
1,3,2,7468.3,1.3264
1.00E+05,6,6,43286,570.68
10000,3,11,58125,823.45
1000,6,7,40440,224.07
1,2,7,5594.7,1.8287
1.00E+05,6,18,47520,601.95
1000,5,7,54866,194.78
1.00E+06,4,8,49519,860.01
1000,6,18,47309,173.16
1000,4,15,57265,182.23
1000,1,2,53086,191.22
10000,1,14,63240,1544.4
1000,5,14,56967,179.53
1.00E+05,4,6,48289,852.67
1.00E+06,3,16,54812,796.91
10000,5,7,51277,825.5
1.00E+06,2,18,81840,11246
1000,1,18,67460,145.24
1000,2,17,69097,127.68
1,5,18,6293.2,1.6017
100,5,7,48844,20.129
10,4,12,30191,3.3699
1.00E+05,1,7,61873,16088
100,6,18,45666,19.374
10,3,1,29324,3.3776
10,3,10,30507,3.2954
1.00E+05,1,5,60465,14235
10,2,12,30864,3.2659
10000,4,8,46546,851.16
10000,6,6,44504,552.38
10,6,9,31656,3.1751
1,2,14,5464.8,1.9197
10000,3,18,57586,792.96
10,6,6,31394,3.2462
10000,1,17,61870,1643
1.00E+05,3,18,58816,812.4
10000,5,4,36179,999.54
1000,6,10,45031,177.52
100,4,2,33592,30.38
1.00E+05,4,10,54938,759.54
1.00E+05,5,5,44880,841.33
10,3,5,30710,3.2454
1.00E+06,2,9,80590,23656
1,5,14,6400.4,1.5555
1,6,6,7767.2,1.3184
100,1,12,53898,17.537
1000,5,2,38185,266.02
1000,3,2,60799,166.47
1,3,4,7463.5,1.3638
1.00E+05,3,5,50951,825.53
1000,3,3,45915,222.66
1.00E+06,4,14,55471,842.9
100,6,7,40728,24.383
10000,2,18,77751,1186.4
10,4,9,30121,3.3636
1.00E+06,6,14,48325,518.26
1000,5,12,55750,182.82
1000,1,12,66743,140.29
1,4,5,6869.1,1.4805
100,6,11,46910,19.079
1,4,14,6071.9,1.6306
100,2,17,55616,17.036
10000,4,9,53002,914.21
10000,5,13,55044,791.56
10,1,9,28657,3.4184
1,6,17,6858.3,1.4572
1,4,2,7928.6,1.3264
10,5,2,31548,3.1333
10000,6,12,44764,541.08
100,2,16,57972,16.279
1.00E+05,2,13,76190,789.55
1,3,18,6296.5,1.6335
1,4,10,6328.6,1.6178
1.00E+05,2,3,58901,15448
1.00E+05,2,18,78561,11850
10000,4,15,55474,803.04
