Max_spout,Spliters,Counters,Throughput+,Latency-
10000,3,14,57828,792.73
1.00E+06,5,8,53027,895.41
10,6,18,30611,3.2763
10,2,5,32465,3.0701
10,6,17,29777,3.3335
100,6,7,40728,24.383
1.00E+05,6,10,44348,551.68
10000,5,16,52794,827.04
1000,6,12,48093,174.74
1.00E+06,2,11,78731,24278
10000,2,14,75596,1100.8
1.00E+06,2,18,81840,11246
1000,3,1,53563,187.28
1.00E+05,4,7,55388,796.09
1.00E+06,5,14,50915,811.7
1000,2,12,62880,143.2
1.00E+06,6,5,42758,696.02
1.00E+06,1,2,56541,85691
1000,6,2,54774,146.53
10,4,1,28420,3.4374
1,2,5,5846.6,1.8195
1.00E+06,4,8,49519,860.01
1,3,5,7130.9,1.4207
10000,4,13,58281,784.23
100,3,1,46137,22.012
10000,3,15,58308,754.76
1,5,9,6683.8,1.5397
1,2,12,5577.5,1.8543
1000,1,17,64267,155.39
1,5,7,6855.4,1.4534
1.00E+06,5,18,54890,829.28
1000,3,3,45915,222.66
10,5,4,30228,3.3734
10,6,2,34466,2.9167
1000,6,3,43097,217.53
10,6,15,30885,3.2422
1000,1,3,53398,197.34
1.00E+05,2,3,58901,15448
1000,5,8,55600,183.07
10,2,18,30311,3.3197
1.00E+05,4,3,36917,1175.7
1.00E+06,6,17,45327,520.84
10,5,9,30321,3.4058
1,4,11,6509,1.6195
100,5,13,50365,19.829
1000,5,17,59520,172.09
1.00E+06,5,2,36078,1020.6
10000,1,2,58503,1682.6
1000,4,5,48125,216.95
1.00E+06,6,4,45085,653.92
10000,3,13,58653,736.47
1,6,5,7532.7,1.3448
1000,5,6,49558,199.02
1000,6,14,51732,161.42
1000,2,5,50993,205.93
1,1,5,5534.5,1.8374
1000,5,14,56967,179.53
1.00E+05,4,17,58359,895.5
1,5,2,7467.6,1.4
1,6,1,7226.1,1.404
1,4,12,6686.6,1.5439
1,5,3,7040.8,1.446
1.00E+06,6,6,43657,618.01
10000,1,10,64422,1472.5
100,2,15,55625,16.808
1.00E+06,6,10,45823,549.69
1,1,3,5529.9,1.8618
10,5,15,28524,3.5358
10000,6,3,42753,904.03
100,4,12,50747,19.686
1,5,18,6293.2,1.6017
10000,6,16,48431,503.7
1000,3,11,58614,169.62
10,1,9,28657,3.4184
1000,4,6,51426,203.82
1000,4,16,60322,170.17
10000,4,1,55902,1726.8
100,6,9,45665,20.214
1,1,9,5220.9,1.8724
1000,3,10,55308,184.64
1,4,15,6276.2,1.6329
1,1,2,5552.9,1.8259
1.00E+05,3,2,64186,709.56
1.00E+05,6,3,43781,877.35
1.00E+05,4,14,55063,918.63
1000,1,2,53086,191.22
1,5,8,7004.2,1.4586
1,2,17,5381,1.9208
1.00E+05,3,7,43754,820.29
10,5,18,28791,3.511
1,2,16,5424,1.8711
100,1,13,54443,17.328
10000,2,9,66839,1407.6
1.00E+06,6,8,46245,552.01
1,2,13,5602.6,1.852
100,6,17,42239,21.375
1000,6,4,45218,192.37
10000,2,11,73286,1183.4
1.00E+06,5,16,52914,835.93
100,2,1,39997,25.032
10,2,13,30675,3.2491
100,6,10,45027,21.197
10,4,5,30406,3.3592
1.00E+06,3,9,58277,775.45
1.00E+06,4,11,54485,799.59
1,3,3,7094.5,1.4339
10,1,10,28244,3.4636
1000,4,7,59354,172.53
1,3,12,6589.5,1.5266
1,3,4,7463.5,1.3638
1,6,6,7767.2,1.3184
1.00E+05,3,11,58079,773.62
1,1,18,5137.8,1.9503
10,2,2,32999,3.0305
10,4,14,30010,3.389
10000,4,4,39796,891.95
10,1,7,29503,3.4534
10000,1,12,62552,1539.4
10,3,9,30268,3.358
10000,5,17,56302,789.22
1000,1,5,54852,184.6
1,6,3,7680.7,1.3299
1.00E+05,2,11,76492,11936
10000,2,4,52942,1857.9
1.00E+06,5,1,28155,1546.7
1000,2,10,56649,177.42
10,6,8,31859,3.204
10,3,3,31820,3.173
1,5,11,6673.1,1.5382
10,1,8,28536,3.5172
1.00E+05,1,18,66943,14608
1.00E+05,2,15,81320,10245
10000,6,9,45982,489.29
10,1,17,27657,3.6694
100,5,3,40247,25.347
1.00E+06,2,16,69749,309.65
10000,1,16,65010,1635
10,4,9,30121,3.3636
10000,5,8,53575,770.37
100,4,2,33592,30.38
1.00E+05,3,4,53934,1229.4
1.00E+06,3,7,50375,808.05
10,2,6,32716,3.0902
1,3,10,6839.8,1.5172
1.00E+05,6,1,51230,11450
100,5,2,36286,27.571
1.00E+05,3,17,54411,883.79
1.00E+06,5,12,54673,838.89
10,6,9,31656,3.1751
10,5,7,29903,3.374
10,1,11,27273,3.5566
1.00E+05,6,9,45395,528.03
1.00E+05,3,18,58816,812.4
10,5,14,28961,3.4509
10,2,3,34032,2.9425
10,1,6,28862,3.5443
100,2,7,51649,19.832
10,3,17,29452,3.4393
1.00E+06,2,2,57085,85782
100,6,18,45666,19.374
10000,5,7,51277,825.5
1.00E+06,1,14,95094,36603
1000,5,13,59666,171.3
10000,4,11,54605,791.7
1.00E+05,5,4,33910,1023.2
10,6,12,31526,3.1931
10000,6,8,48377,453.5
10000,1,4,64087,1529.5
1000,1,18,67460,145.24
1.00E+06,2,14,87119,26320
1.00E+05,4,10,54938,759.54
100,3,4,45557,23.217
1000,1,6,55423,176.69
10000,3,3,40776,833.19
1,3,13,7017.7,1.5023
10,4,18,28001,3.4593
1.00E+05,5,6,45710,848.9
1.00E+06,2,6,68913,56665
100,2,9,52608,19.265
1000,1,9,63205,143.47
1000,1,1,50502,197.06
1.00E+06,3,15,59941,860.92
100,5,14,50797,19.589
1.00E+05,6,17,44254,652.28
1,5,16,6304.4,1.5942
1,3,17,6265.2,1.6202
1.00E+06,2,7,71997,27969
1.00E+06,6,2,53945,447.48
1,2,15,5381.5,1.8954
1000,1,15,65559,146.59
100,1,2,46286,22.103
1.00E+05,5,14,52484,891.42
10,6,16,30727,3.2578
10000,6,15,48354,478.39
1,4,13,6370.2,1.563
1.00E+05,6,8,47573,476.85
1.00E+06,5,15,54619,965.73
10,3,7,30044,3.3138
1.00E+05,4,4,40355,897.75
1000,5,10,54189,184.45
10,2,16,30324,3.2671
1.00E+06,3,17,56236,853.96
1.00E+06,3,8,58117,812.82
100,5,10,52505,19.357
10000,6,17,45751,524.66
10,6,4,32233,3.1626
1000,5,15,59100,172.62
10000,1,5,63080,1516
100,2,2,46785,21.854
1.00E+06,1,5,69014,48267
100,5,7,48844,20.129
1000,6,6,44860,196.18
100,5,9,52754,19.392
1.00E+06,6,11,45294,505.23
1.00E+05,1,1,45189,20990
10000,4,2,32762,1123.6
100,1,9,55090,18.567
1000,3,17,59539,175.9
1000,5,3,41825,252.3
1.00E+05,5,10,55095,853.41
10000,3,10,54797,816.4
1,6,7,7767.6,1.331
10,4,2,29418,3.5282
1000,4,17,61043,172.11
1.00E+05,2,13,76190,789.55
10000,4,17,56387,877.9
100,4,9,49746,19.719
10000,3,18,57586,792.96
10,3,15,30182,3.3306
1.00E+05,1,5,60465,14235
100,6,16,46773,19.903
1000,2,1,41689,239.02
1.00E+06,6,13,47157,529.31
1.00E+05,2,10,64860,14685
1.00E+05,6,12,44941,539.73
1000,4,14,55946,181.57
1,4,14,6071.9,1.6306
1.00E+06,1,16,70303,60552
100,3,17,53660,18.863
10000,5,12,56196,775.45
10000,3,7,49894,777.49
1,6,4,7690.8,1.3
1,6,9,7381.6,1.3855
1.00E+05,2,17,83057,10676
1000,1,8,53505,174.83
10,5,2,31548,3.1333
1.00E+06,3,13,58196,753.06
1.00E+05,1,4,60895,15073
100,3,8,53673,18.819
10000,1,3,56933,1808.1
10000,1,15,65670,1544.7
1000,6,8,49745,161.93
100,1,16,55413,17.56
100,3,10,54352,18.575
1000,5,12,55750,182.82
1.00E+06,4,12,53634,920.88
1000,1,7,58797,173.93
10000,1,6,63667,1499.3
1.00E+06,3,14,59461,810.27
1000,2,2,47925,212.72
1000,6,5,44651,200.39
1.00E+06,3,18,57632,871.26
10,6,14,30848,3.2613
1.00E+05,1,17,61329,15927
1000,5,16,53494,190.48
10000,6,2,53858,425.77
100,6,5,46010,21.097
10000,2,6,64663,1539
1.00E+05,3,6,54630,831.75
1.00E+05,1,7,61873,16088
10,6,6,31394,3.2462
1.00E+05,3,9,57433,925.43
1,2,11,5378.1,1.8613
1.00E+06,4,7,55725,803.82
1.00E+06,5,17,56517,846.58
10000,6,7,40972,835.76
1000,1,16,70644,142.51
1.00E+05,2,16,70660,503.57
100,1,18,54025,17.415
100,1,5,47456,21.389
1.00E+05,6,18,47520,601.95
10,4,6,30674,3.274
100,6,8,47814,19.547
10,1,2,30487,3.2351
1000,3,13,59795,172.82
100,3,13,55170,18.374
