F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,1,1,0,0,0,0,1,65,65,3,7,4,96.184
0,1,0,1,1,0,1,0,1,70,90,4,8,4,104.97
0,1,1,1,1,0,0,0,1,85,20,2,4,7,81.676
0,1,0,0,1,0,1,0,1,90,75,5,5,15,333.739
1,1,0,1,0,1,0,0,1,10,80,4,1,129,1682.363
0,1,1,0,1,0,0,0,1,55,90,8,2,6,96.539
0,1,1,1,1,0,0,0,1,40,75,0,6,8,86.07799999
0,1,0,1,1,1,0,0,1,55,75,3,2,10,103.917
1,1,0,0,0,1,0,0,1,65,90,5,1,501,7451.585
1,1,0,0,0,1,0,0,1,70,80,2,7,12,265.652
1,1,0,0,0,0,0,1,1,80,10,8,4,4,149.762
0,1,0,1,1,0,0,1,1,80,45,5,7,4,111.612
0,1,1,1,1,0,0,0,1,30,90,0,6,9,97.76
1,1,0,1,0,1,0,0,1,50,65,5,8,6,174.721
1,1,0,0,0,0,0,1,1,80,25,1,3,6,93.539
0,1,1,0,1,0,0,0,1,45,50,7,5,5,98.80000001
0,1,0,0,1,0,1,0,1,90,25,7,8,4,140.515
0,1,0,1,1,0,1,0,1,55,90,8,5,5,139.383
1,1,0,1,0,0,1,0,1,90,85,7,1,165,4526.255
1,1,0,0,0,1,0,0,1,30,70,8,3,9,219.76
0,1,0,1,1,1,0,0,1,85,5,8,3,227,4570.506
0,1,0,0,1,1,0,0,1,65,65,8,1,7,118.273
1,1,0,1,0,0,1,0,1,70,65,3,3,6,128.137
1,1,0,1,0,1,0,0,1,75,55,3,0,11,106.944
0,1,0,0,1,1,0,0,1,40,50,6,2,501,7514.375
1,1,0,1,0,0,0,1,1,75,20,5,4,4,128.523
1,1,0,0,0,0,0,1,1,90,70,2,2,21,333.396
1,1,0,1,0,0,1,0,1,45,45,3,1,7,109.489
0,1,0,0,1,0,1,0,1,70,40,5,7,4,119.651
0,1,0,1,1,0,0,1,1,90,55,2,5,6,100.432
1,1,1,1,0,0,0,0,1,75,65,7,3,5,119.96
1,1,0,1,0,0,0,1,1,80,45,2,8,4,129.791
0,1,0,1,1,0,1,0,1,45,90,3,3,6,87.944
1,1,0,0,0,1,0,0,1,80,20,1,8,18,484.772
1,1,1,0,0,0,0,0,1,55,75,8,4,5,128.008
1,1,0,0,0,0,1,0,1,80,55,7,0,6,136.255
0,1,0,1,1,0,1,0,1,75,30,4,5,5,107.351
1,1,1,0,0,0,0,0,1,75,20,0,5,17,221.275
0,1,0,0,1,1,0,0,1,50,80,0,6,16,179.42
1,1,1,1,0,0,0,0,1,80,65,5,4,5,105.394
0,1,0,0,1,1,0,0,1,80,15,7,5,30,636.018
0,1,0,0,1,0,0,1,1,15,90,5,6,4,98.624
0,1,0,0,1,1,0,0,1,75,25,7,7,10,226.347
1,1,0,1,0,1,0,0,1,85,75,2,5,26,452.206
0,1,0,1,1,0,0,1,1,75,50,2,8,4,93.216
1,1,0,1,0,0,1,0,1,55,55,5,1,5,104.042
1,1,1,0,0,0,0,0,1,75,25,7,6,6,175.164
1,1,0,0,0,0,1,0,1,15,80,2,6,18,456.954
1,1,1,0,0,0,0,0,1,90,30,0,8,7,183.766
0,1,1,0,1,0,0,0,1,85,60,1,1,16,96.989
1,1,0,1,0,0,1,0,1,80,55,7,5,5,177.655
0,1,0,1,1,1,0,0,1,85,90,6,5,227,4149.405
1,1,0,0,0,0,1,0,1,70,70,5,4,6,168.129
0,1,1,1,1,0,0,0,1,75,80,4,2,6,71.608
0,1,0,0,1,1,0,0,1,80,10,5,0,501,5188.468
0,1,0,1,1,0,0,1,1,65,60,2,1,6,55.168
1,1,0,1,0,0,1,0,1,35,60,0,7,8,178.898
0,1,0,1,1,1,0,0,1,30,90,8,5,9,189.372
0,1,0,1,1,1,0,0,1,25,70,1,8,15,313.126
1,1,0,1,0,0,0,1,1,90,25,3,2,5,91.238
0,1,1,0,1,0,0,0,1,55,40,4,3,7,86.173
1,1,0,0,0,1,0,0,1,70,55,4,0,10,115.061
1,1,1,0,0,0,0,0,1,55,65,3,3,5,80.95
1,1,0,1,0,0,0,1,1,60,65,8,5,4,154.583
0,1,0,0,1,0,0,1,1,65,85,3,1,11,128.447
1,1,1,1,0,0,0,0,1,50,45,0,1,16,89.602
0,1,0,1,1,1,0,0,1,85,10,6,3,69,1127.262
0,1,0,1,1,0,1,0,1,70,30,1,3,7,75.526
1,1,0,1,0,1,0,0,1,60,75,6,6,6,162.606
1,1,0,0,0,0,0,1,1,70,35,1,2,6,74.466
1,1,0,0,0,1,0,0,1,35,55,8,7,501,16018.913
1,1,1,1,0,0,0,0,1,25,75,3,5,6,108.032
1,1,1,1,0,0,0,0,1,75,65,5,8,5,143.882
1,1,0,1,0,0,0,1,1,75,70,8,6,5,206.243
1,1,0,0,0,0,1,0,1,70,60,6,2,5,141.179
1,1,1,1,0,0,0,0,1,40,60,5,7,5,130.05
0,1,0,0,1,0,1,0,1,85,40,1,0,16,87.285
0,1,0,1,1,0,1,0,1,80,35,5,1,5,77.561
0,1,0,1,1,0,0,1,1,60,40,5,0,5,66.699
0,1,0,1,1,0,1,0,1,20,75,7,0,16,271.569
0,1,0,1,1,0,1,0,1,70,30,1,2,7,61.812
1,1,1,1,0,0,0,0,1,20,85,5,0,7,87.66400001
0,1,0,1,1,0,0,1,1,85,20,8,0,4,84.081
0,1,0,1,1,0,0,1,1,90,80,8,3,30,731.169
0,1,0,0,1,0,1,0,1,25,90,7,0,4,67.168
0,1,0,0,1,0,0,1,1,45,90,4,2,5,74.142
0,1,0,0,1,0,1,0,1,90,50,7,0,6,104.627
0,1,0,1,1,0,0,1,1,80,75,7,7,7,211.753
1,1,1,1,0,0,0,0,1,45,45,5,2,5,80.35
0,1,0,0,1,0,1,0,1,65,90,4,6,5,110.725
1,1,0,1,0,1,0,0,1,20,75,0,2,88,644.127
0,1,0,1,1,0,1,0,1,75,75,4,3,9,148.768
0,1,0,1,1,1,0,0,1,35,70,7,8,7,170.659
0,1,0,0,1,0,0,1,1,75,15,2,7,5,116.712
1,1,0,0,0,0,1,0,1,15,80,8,6,11,452.545
0,1,0,1,1,1,0,0,1,80,80,0,4,46,406.429
0,1,1,0,1,0,0,0,1,80,15,5,8,13,277.579
1,1,1,0,0,0,0,0,1,70,60,6,2,5,99.607
0,1,0,1,1,0,0,1,1,50,40,7,3,4,95.454
0,1,0,1,1,0,0,1,1,75,50,4,8,4,108.22
0,1,0,0,1,0,0,1,1,20,80,2,7,11,216.237
0,1,0,0,1,0,1,0,1,30,70,7,2,7,148.859
0,1,0,1,1,0,0,1,1,85,55,1,7,6,115.217
0,1,0,1,1,0,0,1,1,25,90,7,2,5,107.465
0,1,0,0,1,0,1,0,1,45,85,8,3,5,120.124
1,1,1,0,0,0,0,0,1,70,25,1,2,19,177.279
1,1,0,1,0,1,0,0,1,80,75,7,0,17,287.566
1,1,0,1,0,1,0,0,1,80,85,8,6,22,685.878
1,1,1,0,0,0,0,0,1,65,75,4,1,7,89.785
1,1,0,0,0,0,1,0,1,60,40,7,6,4,160.915
1,1,0,1,0,1,0,0,1,90,80,3,6,72,1478.668
1,1,0,1,0,1,0,0,1,15,85,6,2,38,712.671
0,1,1,1,1,0,0,0,1,75,80,4,7,5,93.718
1,1,0,0,0,1,0,0,1,70,45,0,7,8,134.774
1,1,0,1,0,0,1,0,1,50,65,6,6,5,175.847
1,1,0,0,0,0,0,1,1,60,50,7,4,4,133.203
1,1,0,1,0,0,1,0,1,90,85,1,1,501,5096.164
0,1,0,0,1,1,0,0,1,90,50,4,7,501,9110.282
1,1,0,0,0,0,1,0,1,70,60,2,3,6,115.409
1,1,1,0,0,0,0,0,1,55,35,3,2,7,88.106
0,1,0,0,1,1,0,0,1,25,70,6,7,18,419.262
0,1,0,0,1,0,1,0,1,50,90,1,0,20,96.182
0,1,0,1,1,1,0,0,1,90,60,8,7,8,206.141
1,1,1,1,0,0,0,0,1,90,45,1,4,7,91.483
0,1,1,1,1,0,0,0,1,25,70,7,0,7,95.978
0,1,1,0,1,0,0,0,1,80,85,3,6,18,263.317
1,1,0,1,0,0,1,0,1,75,75,5,3,8,209.384
1,1,0,1,0,0,1,0,1,85,5,2,0,6,58.693
1,1,0,0,0,0,1,0,1,35,90,2,8,5,153.979
0,1,1,1,1,0,0,0,1,55,50,6,2,5,71.048
1,1,0,1,0,1,0,0,1,55,90,8,7,7,224.564
0,1,0,1,1,1,0,0,1,55,35,7,8,8,201.664
1,1,0,0,0,1,0,0,1,60,50,6,6,6,162.942
1,1,1,1,0,0,0,0,1,30,75,7,8,5,152.532
1,1,1,0,0,0,0,0,1,45,85,3,0,8,75.02
0,1,0,1,1,0,1,0,1,85,25,4,8,5,135.811
1,1,0,0,0,0,0,1,1,75,60,6,0,6,131.432
0,1,0,0,1,0,0,1,1,80,20,8,0,4,83.448
1,1,0,0,0,0,1,0,1,70,65,5,7,5,196.14
1,1,0,0,0,0,1,0,1,85,40,8,5,4,161.883
1,1,1,0,0,0,0,0,1,45,60,0,5,7,89.804
1,1,0,0,0,0,1,0,1,40,60,6,3,6,165.006
1,1,0,1,0,0,0,1,1,80,35,4,8,4,147.201
0,1,0,0,1,0,0,1,1,60,90,5,3,5,89.575
0,1,0,0,1,0,1,0,1,90,80,7,6,25,708.92
0,1,1,1,1,0,0,0,1,70,35,2,0,11,62.935
1,1,0,0,0,0,0,1,1,55,40,1,4,5,89.644
1,1,1,1,0,0,0,0,1,65,25,0,1,25,154.315
0,1,0,0,1,1,0,0,1,80,45,5,8,7,163.835
0,1,1,0,1,0,0,0,1,70,30,1,0,43,176.793
0,1,0,0,1,0,0,1,1,90,50,2,4,6,93.591
0,1,0,0,1,0,1,0,1,85,5,3,0,4,36.397
1,1,0,0,0,0,1,0,1,90,30,2,6,5,126.615
0,1,0,1,1,0,1,0,1,65,55,5,7,5,131.453
0,1,1,0,1,0,0,0,1,45,60,5,8,5,107.744
0,1,0,1,1,0,1,0,1,80,30,8,5,4,113.007
0,1,0,1,1,0,1,0,1,85,75,1,0,107,550.298
0,1,0,0,1,0,0,1,1,20,90,8,7,4,129.911
1,1,0,1,0,0,0,1,1,75,65,1,1,12,126.121
0,1,0,0,1,1,0,0,1,85,30,6,5,18,331.691
0,1,0,1,1,0,1,0,1,55,55,7,0,6,107.627
1,1,0,0,0,0,0,1,1,65,80,4,0,8,125.303
0,1,0,0,1,0,0,1,1,85,10,4,3,5,83.928
0,1,0,1,1,0,0,1,1,45,50,7,5,6,155.408
1,1,1,1,0,0,0,0,1,75,70,8,8,4,127.93
1,1,1,0,0,0,0,0,1,85,30,6,1,7,115.195
1,1,1,0,0,0,0,0,1,70,65,6,8,5,153.723
1,1,0,0,0,0,1,0,1,65,90,8,7,4,172.426
0,1,0,0,1,0,1,0,1,85,60,2,8,7,177.381
0,1,0,1,1,0,1,0,1,75,60,5,8,6,186.489
1,1,0,0,0,0,1,0,1,30,70,3,1,11,174.512
1,1,0,0,0,0,0,1,1,35,55,8,3,5,171.363
0,1,0,0,1,0,0,1,1,60,80,2,3,6,79.66
0,1,0,0,1,1,0,0,1,85,60,3,2,39,403.467
1,1,1,1,0,0,0,0,1,55,90,3,1,7,75.691
0,1,1,0,1,0,0,0,1,70,85,0,1,61,255.605
0,1,0,1,1,0,1,0,1,10,90,7,6,4,115.406
0,1,0,0,1,0,0,1,1,40,75,0,3,11,93.47200001
1,1,1,1,0,0,0,0,1,40,80,7,3,5,109.792
1,1,0,0,0,0,0,1,1,65,75,0,8,6,151.574
1,1,0,1,0,1,0,0,1,55,35,4,8,8,217.93
1,1,0,1,0,0,0,1,1,10,90,3,8,4,139.089
0,1,0,0,1,0,0,1,1,50,55,4,4,6,107.121
1,1,0,1,0,0,0,1,1,80,45,2,4,5,106.334
0,1,0,0,1,0,0,1,1,75,50,8,2,4,91.056
0,1,0,0,1,0,1,0,1,55,60,0,8,7,127.666
0,1,0,1,1,1,0,0,1,75,55,4,6,8,134.795
1,1,0,1,0,0,1,0,1,50,45,6,2,5,138.146
0,1,0,1,1,0,1,0,1,85,90,2,3,5,63.914
0,1,0,1,1,0,1,0,1,40,65,2,2,10,105.681
1,1,1,1,0,0,0,0,1,75,15,0,8,7,130.223
1,1,1,1,0,0,0,0,1,65,25,2,0,13,100.853
0,1,0,0,1,0,1,0,1,30,65,3,6,8,166.676
0,1,1,1,1,0,0,0,1,65,40,2,5,6,79.301
0,1,1,0,1,0,0,0,1,20,90,4,8,9,166.905
0,1,0,1,1,0,1,0,1,75,35,2,3,6,113.75
0,1,0,0,1,1,0,0,1,45,90,7,3,501,8401.57
0,1,1,1,1,0,0,0,1,35,75,7,1,5,67.618
1,1,0,0,0,0,1,0,1,70,30,2,5,5,116.722
1,1,0,0,0,0,1,0,1,40,60,4,1,7,121.57
1,1,1,1,0,0,0,0,1,50,60,5,3,4,71.861
1,1,0,0,0,0,0,1,1,5,90,1,5,5,104.503
1,1,0,1,0,0,0,1,1,90,10,3,7,4,123.148
1,1,0,0,0,1,0,0,1,80,70,5,4,12,266.88
1,1,1,0,0,0,0,0,1,20,70,3,2,17,218.996
0,1,0,0,1,1,0,0,1,60,90,0,3,501,3492.629
0,1,0,0,1,0,0,1,1,80,75,5,8,7,209.54
1,1,0,0,0,1,0,0,1,75,90,1,8,501,10325.896
0,1,0,1,1,0,0,1,1,80,70,1,5,10,158.066
0,1,0,1,1,0,0,1,1,50,45,3,1,6,65.48
1,1,0,1,0,0,0,1,1,75,25,3,7,4,133.385
1,1,0,0,0,0,1,0,1,45,80,6,3,5,137.899
0,1,0,1,1,0,1,0,1,75,65,5,0,9,130.562
1,1,1,0,0,0,0,0,1,65,60,0,6,6,88.068
1,1,1,0,0,0,0,0,1,75,20,3,2,17,222.249
0,1,0,0,1,0,0,1,1,35,85,5,6,5,121.004
1,1,1,0,0,0,0,0,1,80,15,5,4,16,315.367
0,1,1,0,1,0,0,0,1,75,75,1,7,8,107.063
1,1,1,0,0,0,0,0,1,65,25,1,5,10,155.537
1,1,1,0,0,0,0,0,1,65,30,8,3,6,142.164
1,1,1,1,0,0,0,0,1,90,10,1,4,12,153.059
0,1,0,1,1,1,0,0,1,55,50,4,4,8,113.46
1,1,0,0,0,0,1,0,1,75,60,0,4,8,135.322
0,1,0,0,1,1,0,0,1,70,75,1,1,32,188.866
0,1,1,1,1,0,0,0,1,85,50,2,2,7,57.089
0,1,0,1,1,0,0,1,1,55,45,5,3,5,93.90299999
1,1,0,1,0,0,1,0,1,5,85,8,7,3,138.488
1,1,1,1,0,0,0,0,1,80,85,3,7,6,128.159
0,1,1,0,1,0,0,0,1,80,10,3,0,107,732.806
1,1,0,1,0,0,0,1,1,30,75,6,1,7,153.786
0,1,0,0,1,0,0,1,1,75,55,5,4,5,107.893
1,1,0,1,0,0,1,0,1,55,40,4,2,5,102.328
1,1,0,1,0,1,0,0,1,85,10,4,6,63,1486.965
1,1,0,1,0,1,0,0,1,70,20,8,6,13,400.471
0,1,0,0,1,0,1,0,1,90,10,8,2,4,107.202
1,1,0,1,0,1,0,0,1,75,65,2,8,8,192.201
0,1,0,1,1,0,1,0,1,35,70,7,0,8,138.198
1,1,0,0,0,0,0,1,1,20,85,4,2,14,278.47
1,1,0,1,0,1,0,0,1,55,90,3,4,10,168.71
0,1,0,1,1,0,1,0,1,90,55,1,4,10,134.89
0,1,0,0,1,0,0,1,1,70,55,1,4,7,96.23800001
0,1,0,0,1,0,1,0,1,55,50,2,8,6,145.121
0,1,1,0,1,0,0,0,1,50,80,6,0,7,81.32
1,1,0,0,0,0,1,0,1,75,70,5,7,5,179.379
0,1,0,1,1,0,1,0,1,70,40,6,7,5,147.527
1,1,0,0,0,0,0,1,1,60,30,0,1,10,82.572
1,1,1,0,0,0,0,0,1,85,90,7,6,86,2290.798
0,1,0,1,1,1,0,0,1,85,40,5,4,9,139.13
1,1,1,1,0,0,0,0,1,30,65,7,4,5,121.027
1,1,1,0,0,0,0,0,1,85,15,5,8,12,336.111
1,1,0,1,0,0,0,1,1,90,65,6,5,7,249.058
1,1,1,0,0,0,0,0,1,45,60,8,1,5,98.015
0,1,0,0,1,0,1,0,1,75,65,4,4,6,125.041
1,1,0,0,0,0,1,0,1,80,35,7,8,4,183.833
0,1,0,0,1,0,0,1,1,55,45,3,4,5,85.869
0,1,0,0,1,1,0,0,1,70,90,5,2,501,6321.467
1,1,0,0,0,0,1,0,1,75,30,6,7,4,154.052
0,1,0,1,1,0,0,1,1,45,65,5,3,5,92.15
0,1,0,0,1,1,0,0,1,80,55,7,2,10,163.384
1,1,0,1,0,1,0,0,1,60,35,3,4,10,170.154
0,1,0,0,1,0,1,0,1,80,40,2,2,6,72.873
1,1,0,0,0,0,0,1,1,65,40,0,4,6,92.111
0,1,0,0,1,0,1,0,1,75,50,5,1,6,87.857
1,1,1,1,0,0,0,0,1,45,50,4,1,6,75.277
1,1,0,0,0,0,0,1,1,85,55,0,8,6,158.033
0,1,0,1,1,0,0,1,1,10,90,2,8,4,90.576
1,1,0,0,0,1,0,0,1,25,65,2,2,501,5745.366
1,1,0,1,0,1,0,0,1,15,75,1,8,34,710.12
0,1,1,1,1,0,0,0,1,65,45,6,4,5,86.629
1,1,1,0,0,0,0,0,1,60,45,0,7,6,96.24799999
0,1,0,0,1,0,0,1,1,85,50,0,1,22,106.523
1,1,0,1,0,1,0,0,1,80,35,4,0,16,179.664
0,1,0,0,1,1,0,0,1,70,90,1,5,501,5576.329
0,1,0,1,1,0,1,0,1,85,25,1,1,8,63.513
0,1,1,1,1,0,0,0,1,40,70,3,4,6,79.852
0,1,0,0,1,0,0,1,1,70,65,8,5,5,157.881
0,1,0,0,1,0,1,0,1,80,25,7,6,4,115.7
0,1,0,1,1,0,0,1,1,80,60,5,0,8,112.52
1,1,0,0,0,1,0,0,1,70,70,1,6,8,135.296
1,1,0,1,0,1,0,0,1,90,25,6,6,10,278.65
0,1,0,1,1,0,1,0,1,35,80,6,3,7,140.861
0,1,0,1,1,0,1,0,1,55,65,3,1,7,83.334
0,1,0,0,1,0,1,0,1,40,90,7,2,5,103.149
0,1,0,1,1,0,0,1,1,85,15,8,2,4,112.898
1,1,0,0,0,1,0,0,1,75,15,6,0,501,7738.856
1,1,0,1,0,0,0,1,1,60,55,2,6,4,107.257
0,1,0,1,1,0,0,1,1,45,70,5,3,5,100.905
1,1,1,0,0,0,0,0,1,65,25,6,3,7,146.583
1,1,0,0,0,0,1,0,1,65,30,1,7,5,133.93
1,1,0,1,0,0,1,0,1,50,40,5,6,5,173.95
1,1,0,0,0,1,0,0,1,50,45,8,8,12,407.09
0,1,0,1,1,0,0,1,1,70,30,7,6,4,116.259
0,1,0,0,1,1,0,0,1,35,70,5,5,9,167.189
0,1,0,0,1,1,0,0,1,35,90,6,8,501,11344.293
1,1,0,1,0,1,0,0,1,75,15,6,8,22,697.262
0,1,1,0,1,0,0,0,1,90,55,5,7,6,113.66
0,1,0,0,1,0,0,1,1,25,80,4,3,9,146.374
1,1,1,1,0,0,0,0,1,70,65,3,5,5,95.259
1,1,0,0,0,0,1,0,1,75,20,0,8,5,143.201
1,1,0,1,0,0,0,1,1,85,20,0,7,5,123.129
1,1,0,0,0,0,0,1,1,75,20,3,7,4,138.247
0,1,0,0,1,0,1,0,1,90,15,8,3,4,105.613
1,1,1,0,0,0,0,0,1,65,45,5,1,6,91.013
1,1,0,1,0,0,1,0,1,60,65,2,3,6,108.069
1,1,0,0,0,0,0,1,1,85,20,2,4,5,106.374
1,1,0,0,0,1,0,0,1,30,85,0,2,108,795.168
1,1,1,0,0,0,0,0,1,45,75,5,7,5,128.101
0,1,1,0,1,0,0,0,1,90,80,0,5,65,612.379
0,1,1,0,1,0,0,0,1,75,65,2,7,6,99.474
0,1,1,0,1,0,0,0,1,75,90,8,3,14,241.841
1,1,0,1,0,1,0,0,1,45,45,3,6,8,172.27
1,1,1,1,0,0,0,0,1,90,55,1,4,6,79.942
0,1,1,1,1,0,0,0,1,55,65,7,5,5,96.487
1,1,0,1,0,0,1,0,1,30,80,8,3,6,196.36
1,1,0,0,0,1,0,0,1,50,90,4,4,501,9374.332
0,1,0,1,1,1,0,0,1,80,80,5,7,16,336.718
1,1,0,1,0,0,0,1,1,55,75,2,6,4,99.58600001
1,1,1,1,0,0,0,0,1,85,35,4,2,5,77.416
1,1,0,1,0,0,1,0,1,25,85,0,6,12,236.954
1,1,0,0,0,1,0,0,1,65,65,0,4,10,118.173
1,1,0,1,0,0,0,1,1,60,65,3,2,4,72.146
1,1,0,0,0,0,0,1,1,60,90,2,2,5,73.998
0,1,1,0,1,0,0,0,1,90,45,1,8,7,111.157
0,1,1,1,1,0,0,0,1,90,5,0,2,93,522.195
0,1,0,0,1,0,1,0,1,5,85,5,5,4,90.379
0,1,0,1,1,1,0,0,1,80,35,6,4,9,160.521
1,1,0,1,0,0,0,1,1,90,75,7,7,11,471.547
1,1,1,1,0,0,0,0,1,60,45,2,6,5,92.814
1,1,1,1,0,0,0,0,1,85,90,4,8,12,303.92
1,1,1,0,0,0,0,0,1,80,20,4,3,13,230.411
1,1,0,1,0,0,0,1,1,60,30,5,0,5,92.135
1,1,0,0,0,0,0,1,1,85,25,7,4,4,141.634
1,1,0,1,0,0,0,1,1,45,60,2,2,6,95.398
1,1,0,0,0,1,0,0,1,75,25,8,5,9,268.656
1,1,0,1,0,0,0,1,1,75,75,3,0,14,178.768
1,1,0,0,0,0,1,0,1,55,50,5,0,6,105.521
0,1,0,0,1,0,0,1,1,80,85,2,6,20,388.396
0,1,0,1,1,1,0,0,1,60,80,5,5,8,151.4
0,1,0,0,1,1,0,0,1,55,40,1,1,79,466.143
0,1,0,0,1,1,0,0,1,70,75,3,2,13,134.692
1,1,1,1,0,0,0,0,1,20,80,8,5,5,133.127
1,1,0,0,0,1,0,0,1,75,65,0,8,9,179.237
1,1,0,1,0,0,0,1,1,90,50,3,2,5,92.435
0,1,1,0,1,0,0,0,1,60,60,5,4,5,78.366
0,1,0,0,1,0,1,0,1,65,70,0,1,23,111.136
1,1,0,1,0,0,1,0,1,45,65,8,8,5,235.477
1,1,0,0,0,1,0,0,1,90,45,3,8,501,12630.55
0,1,0,0,1,0,0,1,1,85,70,8,6,7,289.491
0,1,0,1,1,0,0,1,1,40,65,7,2,6,118.224
0,1,0,0,1,1,0,0,1,65,55,1,0,25,109.43
0,1,0,0,1,0,1,0,1,70,65,6,3,6,136.888
0,1,0,1,1,0,1,0,1,20,85,0,2,55,366.447
1,1,0,0,0,0,1,0,1,55,70,3,6,5,138.138
0,1,1,1,1,0,0,0,1,85,80,8,8,5,127.494
0,1,0,0,1,0,0,1,1,65,75,5,8,5,146.204
1,1,0,0,0,1,0,0,1,80,60,6,4,10,239.349
0,1,0,0,1,1,0,0,1,70,50,5,5,7,118.485
0,1,0,0,1,0,1,0,1,45,80,1,3,8,87.76200001
1,1,0,1,0,1,0,0,1,25,80,3,2,24,313.545
1,1,0,1,0,0,0,1,1,50,75,3,1,5,73.05000001
1,1,1,1,0,0,0,0,1,10,85,8,0,8,143.205
0,1,0,0,1,0,0,1,1,25,70,2,8,9,210.576
0,1,0,0,1,0,1,0,1,90,60,6,2,8,164.702
1,1,0,0,0,0,1,0,1,90,20,1,6,5,120.801
0,1,0,1,1,0,0,1,1,50,85,3,2,5,61.79800001
0,1,0,0,1,1,0,0,1,80,25,5,6,12,231.442
0,1,0,1,1,0,0,1,1,80,50,2,6,5,96.059
0,1,0,0,1,0,1,0,1,75,90,4,8,4,104.1
1,1,0,1,0,0,1,0,1,85,90,0,6,6,120.461
