Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
3,1,10,3,6,100,2739.9,10.869
3,1000,100,3,1,100,3519.5,12121
1,10000,100,2,6,1000,28252,3136.8
3,10000,2,2,6,1000,11723,27173
1,10000,2,1,12,10,23914,5184.9
3,1,2,2,3,100,5779.8,5.5866
1,10000,100,2,12,1000,33816,3448.8
3,2,10,1,6,100,5418.5,11.285
3,10000,3,6,3,1000,6295.6,48163
3,1,3,2,12,10,5081.9,6.0266
3,10000,1,6,6,100,8176.9,38983
1,10000,10,3,3,100,18371,4942.5
3,10,10,6,3,10,16119,19.558
3,10,3,3,12,100,17866,19.95
1,10000,2,1,3,100,19317,6786.4
3,1,3,3,1,100,6061.1,5.1266
1,1000,10,3,6,1000,17803,586.16
1,2,2,6,6,100,3964.2,4.7526
1,10,3,2,12,100,11036,9.3806
1,10000,10,3,1,10,4746,16018
3,1000,3,1,12,100,18165,2410
3,10,10,2,12,100,16792,19.56
1,100,3,2,12,1000,21688,50.396
3,1,1,1,1,1000,6002.3,7.71
1,100,100,6,6,1000,8333.8,116.83
1,10000,3,3,3,100,16163,5726.2
1,1,3,6,6,100,2011.5,5.0026
1,100,10,3,3,100,13082,81.377
1,2,100,2,3,1000,197.62,100.4
3,10000,3,6,12,100,8908.6,21874
3,100,1,3,12,1000,18359,218.25
1,1,10,6,3,1000,919.69,10.765
3,2,3,3,3,1000,9253.8,6.3083
1,10000,1,6,3,100,23375,4411.7
3,1000,3,2,3,1000,17338,2745.5
3,1,2,6,6,100,6036.6,4.8592
3,10,10,6,3,100,16409,19.046
3,1,1,1,3,10,5813.7,4.9987
3,1,2,2,12,100,5513.8,5.3884
1,10,2,6,12,1000,12502,9.7277
1,2,100,2,6,1000,191.31,100.53
3,100,100,1,3,100,12884,249.19
1,10,3,3,3,1000,11102,8.8929
3,1000,100,3,12,1000,31114,1422.6
1,1000,2,2,3,100,17036,671.88
1,10,2,6,12,10,11603,8.6892
1,1000,3,1,6,100,16369,648.21
3,100,3,3,12,1000,19350,192.9
1,10,10,6,3,1000,7233.7,13.804
1,100,100,1,3,10,9130.2,113.51
1,1,100,6,1,1000,87.235,100.32
1,10000,10,3,3,1000,18386,4887.6
1,2,100,1,12,10,181.53,101.55
3,2,3,3,1,10,9097.2,6.7808
3,10,3,6,6,1000,18976,17.954
3,2,1,6,1,10,10347,6.3955
3,100,100,1,1,10,9061.8,335.44
3,1000,10,6,1,1000,2650.9,14945
1,1,10,3,1,10,893.82,11.198
3,10000,10,6,1,10,5908.3,50901
1,100,2,2,12,1000,21161,56.16
1,10,2,2,3,1000,12781,8.1943
1,2,2,2,3,10,3851.6,8.0346
3,10,10,6,1,1000,10199,31.346
3,10,10,3,12,10,16802,19.471
1,100,100,2,3,1000,9113.5,110.72
1,10000,1,3,12,1000,18988,4942.6
3,1000,100,1,6,1000,21451,1692
1,1,100,2,1,100,88.471,101.6
3,10,2,2,12,1000,14450,22.406
1,100,2,2,12,10,20514,55.708
1,10000,1,1,1,1000,4803.6,19739
3,10000,3,1,12,100,5273.1,37575
3,100,100,2,12,10,18186,190.52
3,1000,10,3,6,1000,29962,1204.8
1,1,1,1,12,1000,2199.6,4.5637
3,1000,1,2,3,1000,12534,3159.7
3,2,2,2,3,100,9294.1,6.6824
3,1000,1,6,3,100,16896,2415.2
1,10,10,6,6,10,7778.5,13.904
1,2,10,2,1,1000,1800.4,10.946
1,10,2,6,6,100,11448,8.8574
3,1,1,2,12,1000,5948.4,4.9641
3,2,3,2,12,1000,7882.8,7.65
1,10000,100,2,3,1000,15070,8090.6
1,10000,10,2,6,100,26578,3580.1
3,1,10,1,3,10,2582.7,10.756
1,1,10,6,1,100,877.35,11.109
3,1000,1,1,1,100,4128.2,7856.5
3,1000,10,6,1,100,3089.5,13339
3,100,100,6,3,10,15386,205.74
1,2,10,2,6,100,1771.8,10.892
3,1000,100,2,12,10,30911,1191.2
3,1,2,1,3,10,5554.5,5.5897
1,2,100,1,3,100,198.5,100.47
1,100,1,2,3,1000,13954,71.676
1,100,1,3,1,1000,8037.4,131.27
1,1000,1,3,12,1000,15563,646.54
1,2,100,6,12,1000,201.25,100.68
3,10000,100,2,1,10,6044,36854
1,1,10,2,3,100,902.41,10.809
3,1000,10,1,12,100,20123,1860.2
1,2,3,1,1,1000,3000.6,6.8904
3,1000,1,6,6,10,26355,2031.3
3,10,10,2,1,1000,9512.4,34.986
3,2,100,3,6,10,542.65,100.46
1,10000,1,2,6,1000,24230,4887.5
1,2,1,6,3,100,5353.9,3.7656
3,10,3,2,3,1000,15814,21.404
3,1,10,1,1,100,2755.2,11.137
1,10,2,3,12,100,11904,8.5375
1,100,1,6,3,10,12871,85.062
3,2,2,2,6,100,8973.4,8.4791
3,1,2,2,3,10,5931.1,6.9981
3,10,100,1,3,100,2777.6,106.54
3,1000,2,6,12,10,29900,2527.7
1,1,3,6,3,100,2090.1,4.9057
3,10000,2,1,1,1000,6100.5,44219
3,100,10,6,3,10,16084,191.6
3,1000,100,2,12,1000,30962,1087.6
1,10,1,6,6,10,14299,7.907
3,2,1,3,1,1000,10849,6.2557
1,10,3,2,12,10,11422,9.1031
3,1,10,2,6,10,2698.2,10.687
3,2,10,2,12,1000,5344.5,11.184
3,1,1,1,1,100,6108.5,7.2331
3,100,2,6,6,10,16179,212.59
3,1,100,1,12,100,284.18,100.4
1,10,3,1,3,1000,11364,8.9627
3,100,3,1,3,1000,13558,243.99
3,10000,10,3,12,1000,18251,32981
3,1000,10,1,3,1000,19547,2091.6
1,10,100,3,12,100,914.06,100.74
3,10,1,2,12,100,14701,21.372
3,1,3,1,1,1000,4822.6,6.2969
3,10,3,1,1,1000,8405.8,40.327
3,1,10,6,1,10,2739.9,10.901
3,10,100,2,12,10,2675.2,105.53
1,1000,2,1,1,100,10398,1095.2
1,1000,100,3,6,100,15755,593.15
1,10,100,2,6,10,920.56,101.34
3,2,10,3,6,1000,5410.1,12.597
3,10,100,6,12,1000,2797.8,107.84
3,100,3,1,1,100,8550.3,390.97
3,10,1,3,3,100,15676,19.806
3,100,10,6,12,100,21007,165.79
3,10,1,3,1,1000,9094.8,37.557
1,1000,1,2,3,100,15989,697.72
3,1000,1,6,3,10,17928,2523.8
3,10000,2,2,12,100,11864,26472
1,10000,100,2,3,10,16565,6104.1
3,1000,10,2,6,100,21731,1506.9
1,10000,2,2,6,10,25254,5677.1
1,10,100,1,3,10,932.59,100.89
1,10000,100,1,3,1000,23048,4845.5
3,10,10,1,3,1000,14220,23.717
3,1000,1,1,3,100,18036,2829.4
3,10,1,6,6,1000,17355,19.776
3,100,100,2,3,1000,14497,228.3
1,2,3,1,12,100,2947.1,6.5052
1,2,1,2,12,100,4133.6,4.8437
3,100,1,2,12,10,15175,230.42
1,100,100,1,12,10,8875.2,113.05
3,100,2,2,6,100,13933,243.98
3,2,10,1,12,10,5277.8,11.581
3,10000,3,3,1,10,6063.9,43013
3,10,100,3,3,100,2744.4,102.4
1,100,10,1,3,10,13820,80.154
1,10000,10,1,12,100,25865,4134
1,1000,2,6,12,10,19350,503.75
3,10,2,2,6,1000,15990,21.209
3,1000,1,2,12,100,27725,1529.5
3,100,3,6,6,100,16438,205.47
1,100,1,6,1,100,8425.4,115.62
3,10000,1,6,1,100,5494.1,47411
3,10000,3,2,6,10,11127,20067
3,100,10,6,3,100,16041,198.58
1,1000,2,2,1,100,9296.2,1192.6
1,100,2,2,12,100,22059,49.377
3,2,2,1,3,1000,8929.1,6.8013
1,10,1,6,12,100,13569,8.7592
3,10000,1,1,1,100,7331.8,44668
3,1,100,6,1,10,308.59,100.4
3,10000,100,6,6,1000,8816,34806
1,100,2,3,1,100,8482.5,117.99
1,100,2,1,1,1000,9002.1,118.21
1,100,3,2,1,10,8122.2,121.74
3,2,1,6,3,10,10257,6.0287
3,1,2,6,3,100,6232.2,4.7823
1,100,1,1,12,1000,15036,70.55
3,100,10,2,3,100,14526,225.86
3,2,3,1,3,1000,7828.4,8.6548
1,10,10,3,12,10,7160.4,13.665
3,1,3,6,12,1000,5321.8,5.4474
1,1,100,1,12,10,100.12,101.78
3,1000,2,3,3,100,17235,3230.1
3,2,100,1,6,10,596.29,100.98
3,2,1,3,6,10,9803.6,7.5768
1,1,100,3,1,100,99.625,100.38
1,10,1,6,6,1000,13591,8.2106
3,10000,3,2,12,100,12589,26171
1,1,3,1,1,1000,1684.1,6.107
3,100,2,6,12,10,19723,183.57
1,100,2,2,1,1000,8185.6,131.93
1,10000,100,2,6,100,32110,3326.7
3,1,2,3,6,1000,6180.6,4.8295
1,10,1,2,1,1000,11260,9.5654
1,10000,10,1,6,1000,23859,4919.3
3,1,2,1,6,1000,5421.3,5.6573
1,100,1,1,6,10,13757,79.122
1,10000,3,2,3,100,11380,8880.4
1,100,3,3,1,1000,8619.3,117.75
1,10000,3,6,3,100,26180,3900.3
1,1,10,1,6,10,919.41,11.253
3,100,2,1,3,10,12305,264.7
1,10000,2,1,1,100,4709.9,21263
1,100,100,6,6,100,8034.7,114.85
3,10,1,2,3,10,14063,23.759
3,10000,2,3,1,100,6021,38824
3,10,10,3,3,1000,16532,20.115
3,1,1,3,6,100,6769.9,4.4154
3,10,3,2,12,100,15903,21.781
1,1000,2,3,12,10,17593,596.66
3,10000,100,2,12,10,14502,24119
3,2,1,1,12,1000,8600.6,7.4323
1,100,3,1,1,100,9346.5,108.16
3,1,3,1,12,10,4621.1,6.4503
1,10000,100,6,12,1000,26571,3600.4
3,10000,1,3,1,100,6339.1,49677
3,1000,2,6,1,10,2839.4,15685
1,100,100,2,3,10,9187.3,109.86
1,10,1,3,12,10,12951,7.4564
3,2,3,3,12,10,8880.7,8.2494
1,1000,2,1,6,100,16180,664.95
1,1,2,6,1,10,2215.4,4.5206
3,100,2,2,1,10,8320.7,392.48
3,1,1,1,6,10,5860.8,5.2636
1,10000,1,1,6,10,24775,5008.1
1,2,100,2,12,10,211.12,101.09
1,100,3,6,3,100,13079,81.517
1,1,3,1,6,100,1611.8,6.3713
3,100,3,3,1,1000,9206.4,375.47
1,1000,10,3,6,100,16758,614.8
3,2,10,3,12,10,4625.5,10.891
3,100,3,1,3,10,12756,271.11
1,10,2,1,1,1000,8622.8,14.008
3,10,10,2,6,1000,17321,19.558
1,2,3,2,3,1000,3320.2,6.0537
1,2,3,2,12,100,3082.9,6.1788
1,1,2,1,6,100,2024.4,5.2684
1,1,1,2,6,100,2211.6,4.6241
1,10000,1,2,6,10,29862,4050.5
1,1,100,3,3,10,81.812,100.39
3,1,1,3,3,1000,6965.5,4.2692
1,1000,100,6,6,10,17024,595.7
1,10000,100,3,12,1000,16393,5484.8
3,1000,10,1,6,10,21150,1955
1,1,1,6,1,1000,2747.8,3.5026
3,10000,2,6,12,10,10114,30932
1,2,2,2,1,100,4072.2,5.0772
3,2,3,1,6,10,8296.9,7.65
3,10000,3,2,3,100,7380.1,38415
1,1000,10,2,3,1000,16930,707.1
1,1,100,1,1,1000,103.12,101.53
1,10000,100,2,1,10,4632,21780
3,2,100,1,3,1000,574.65,100.57
1,100,3,1,1,10,9265.7,112.11
3,10000,3,2,1,100,6902.9,37672
1,10000,100,2,12,100,32480,2772.1
3,2,100,1,3,100,595.41,133.52
3,10000,3,1,3,10,7475.9,34213
3,1000,3,3,3,10,15658,2797.2
3,10000,2,1,3,100,6486.3,38526
1,100,10,1,1,10,9115.9,109.6
3,1,2,3,6,100,5751.9,4.7603
3,10000,100,2,12,1000,13819,22515
3,100,2,1,6,1000,13221,251.12
1,10,100,6,6,100,887.65,98.596
3,100,100,1,6,100,13959,235.33
1,10000,10,6,12,10,30105,3265.8
1,1000,3,6,1,1000,10424,1064.9
1,100,1,3,6,1000,13117,78.834
1,1000,100,1,1,10,10096,1039.4
1,10000,1,3,3,100,15469,6438.3
1,2,3,3,3,10,3649.1,5.4912
1,1000,3,6,12,100,19330,554.26
3,1,10,2,12,1000,2660.5,10.705
1,10000,1,2,3,100,9995.2,10803
3,1,100,2,3,1000,271.18,100.3
1,2,1,1,12,1000,4267.6,5.3365
3,2,100,6,12,10,542.53,100.5
3,1,10,6,12,1000,2704.1,10.58
3,1000,100,2,6,1000,25607,1586.6
3,1000,2,3,1,100,3384.7,14031
1,10,2,6,3,10,11863,8.7688
3,2,2,1,1,100,7724.9,8.2988
3,100,1,1,12,10,12424,268.52
1,10,1,2,3,10,13232,7.9853
1,10000,2,3,1,1000,4829.5,16291
1,1000,100,6,1,1000,10333,937.36
1,1000,10,1,12,1000,18651,555.35
1,10,100,1,6,1000,923.94,100.7
1,100,1,6,3,1000,12570,92.724
3,100,10,3,12,1000,19945,173.19
3,2,3,6,6,1000,9288.6,9.407
3,1000,100,1,1,100,11588,3740.2
3,2,3,6,3,10,9458,6.4182
1,2,2,3,3,10,4257.7,4.6776
3,1,1,3,12,100,6489.2,4.4846
1,10,1,3,12,1000,12855,8.731
3,10000,2,2,3,1000,7830.2,35420
1,10,100,6,12,1000,904.29,98.501
3,10,100,6,12,100,2770.3,101.23
1,10000,10,2,6,1000,22757,5417.8
3,10000,100,3,6,100,15315,24913
1,10,10,3,12,1000,7365.4,13.637
1,10000,100,6,1,10,5727.3,12257
1,2,100,6,1,1000,211.31,100.54
1,100,10,1,6,10,14436,72.385
1,10,2,1,6,1000,11642,9.7487
3,10,2,6,1,100,9966,35.303
1,10,3,2,3,100,11904,8.2459
3,100,3,3,1,100,9123.4,345.37
1,2,2,3,6,1000,4011.7,4.7038
3,10000,1,1,6,1000,6015.3,41408
1,100,3,6,1,10,8436.6,115.94
1,2,100,1,6,1000,172.56,100.47
3,1,1,1,12,10,5677.1,5.309
1,10000,3,3,12,1000,18608,5013.2
3,10,2,3,3,1000,17469,19.238
3,100,3,6,1,1000,8889.9,363.6
1,2,3,3,6,1000,3526.5,5.5943
1,2,10,6,6,1000,1767.9,10.74
1,10,1,3,3,100,12827,9.579
3,10,3,6,3,10,17771,20.246
1,2,1,3,12,100,4959.9,3.9865
3,10000,10,2,12,10,14594,19881
1,10000,10,6,3,10,24828,4014.8
3,1000,2,1,12,10,19062,2629.6
1,10000,100,1,3,10,23657,5185.3
1,100,1,3,6,10,13252,76.981
1,100,100,1,12,1000,8643.9,121
3,10000,2,3,1,10,7310.6,39255
3,100,1,2,1,10,8080.2,390
3,1000,3,2,6,10,24206,1521.4
1,10,10,3,1,1000,6039.3,16.693
3,2,100,2,3,1000,549.71,100.64
1,2,3,2,3,10,3298.7,6.0386
3,100,100,2,1,10,8862.2,327.84
1,1,1,3,6,10,2863.9,3.4955
3,10000,100,3,1,10,8344.3,37770
1,1000,10,2,3,10,17376,636.19
3,1,10,1,3,100,2746.8,11.099
3,100,1,6,6,1000,15425,230.87
3,10,100,1,6,10,2834.6,103.1
3,2,100,1,12,100,557.41,100.4
3,1000,1,6,6,100,27893,1427.4
3,2,10,2,6,100,5393.1,11.093
3,2,10,6,6,100,5372.1,11.047
1,2,1,2,6,100,4113.8,7.3239
3,2,3,2,1,10,8493.1,7.4675
3,2,2,3,3,1000,10325,6.1271
3,10000,10,6,12,10,10448,31612
3,10000,10,6,12,1000,10689,32262
3,2,100,1,3,10,558.81,100.33
1,1000,100,2,3,10,16328,671.29
3,100,1,3,3,1000,13841,246.7
3,1,3,1,3,1000,4898.8,6.1766
1,2,10,6,6,100,1769.7,10.821
3,2,100,2,6,10,577.44,100.6
1,1,10,2,12,10,949.81,10.91
1,100,2,6,12,1000,14380,74.841
3,10,10,3,3,100,16589,19.298
1,10,1,2,6,100,12266,8.3452
1,1,100,1,6,1000,94.588,100.3
3,1000,3,6,6,10,26857,1929.2
1,10000,10,3,1,1000,4641.1,16436
3,10,1,3,12,1000,16782,20.054
3,100,100,1,12,1000,13370,237.43
3,10,100,6,1,100,2870.2,103.1
3,100,1,1,3,1000,12532,272.51
3,1000,2,1,6,1000,18798,2492.9
3,1000,10,1,1,10,8856.6,4074
1,10000,2,3,3,10,17418,5680.3
3,10,100,1,12,10,2730.8,103.2
3,10,10,1,3,100,13729,23.86
3,10000,100,3,12,1000,23206,30084
3,10000,3,6,3,100,6051.9,43666
1,1,1,2,1,1000,2427,4.1886
3,100,100,6,12,10,20708,171.23
3,10000,1,6,3,100,5958.7,44613
3,100,100,3,12,10,19962,172.63
1,10000,1,6,12,10,28005,3364.2
3,100,2,3,3,100,14624,232.6
1,10000,10,3,6,100,15193,5655.2
1,1,3,6,6,1000,1960.8,4.9731
3,1000,10,3,6,10,27527,1310.4
1,100,10,3,12,100,14945,67.506
3,10,3,3,3,10,18356,19.573
1,1000,1,6,1,1000,10081,1091
1,2,2,3,1,1000,3755.2,5.0013
3,100,3,1,6,100,12736,258.31
1,1,10,3,12,1000,944.31,10.723
1,1,3,1,6,10,1669.5,6.1188
1,100,10,3,3,1000,12996,81.667
3,1000,2,1,3,10,19158,2260.4
1,1,10,1,12,1000,920.88,10.843
1,2,10,6,12,100,1817,10.719
3,2,10,3,12,100,5285.6,10.961
1,10,10,1,12,1000,7086.8,14.151
3,100,10,1,3,1000,13233,251.04
1,1000,10,1,3,10,15829,647.77
1,10000,10,1,12,1000,24084,4686.1
3,10,3,3,6,10,19542,18.181
3,100,10,6,6,1000,17601,199.29
3,2,1,1,1,10,7951,7.8849
3,10,100,2,1,10,2696.4,104.65
1,100,2,6,6,10,13910,76.766
3,2,100,6,1,1000,545.31,100.43
1,1000,3,6,3,10,17120,650.79
1,1,10,3,6,1000,901.75,10.577
1,10,10,2,12,1000,7975,12.346
1,2,100,6,3,1000,193.06,101.41
3,10,2,3,1,10,9694.6,33.463
1,10000,100,2,1,100,4503.3,22977
3,100,10,3,3,100,15294,205.26
1,10,10,6,12,100,7335.6,13.324
1,1,10,3,1,1000,918.76,10.874
1,2,3,2,1,1000,3539.2,5.6573
1,10,3,2,6,1000,11785,9.6342
1,1000,10,2,12,1000,20505,545.25
1,1000,2,3,3,10,15377,655.39
1,2,2,2,6,10,3858.7,5.2703
1,10,2,2,1,1000,10534,10.148
1,10000,1,3,3,10,15173,5623.9
1,10000,2,3,6,1000,15696,6067.6
3,1,3,6,3,10,5736.4,5.372
1,10,100,2,12,10,985.56,101.58
3,1,100,1,3,100,268.59,100.74
3,10,3,2,6,10,16046,19.923
1,10000,100,3,12,10,15075,6398.1
1,100,1,1,3,100,12015,87.489
1,2,1,1,1,1000,4067.4,4.975
3,10000,1,2,3,10,8362.9,31867
1,1,10,2,6,1000,876.75,10.774
3,10000,100,6,1,1000,6035.8,39811
3,10,1,6,12,1000,16052,21.604
3,2,3,6,1,10,8850.1,7.1537
1,10000,100,6,6,1000,26987,3079.1
1,1,3,2,6,100,1655.8,6.0804
3,10000,10,3,3,10,8242.2,36974
3,1000,2,1,12,100,20939,1648.4
1,10000,100,3,1,1000,4506,21005
3,2,100,6,6,1000,583.38,100.45
1,1000,10,3,12,1000,17959,556.88
3,1000,100,6,6,100,29970,1166.4
1,100,100,2,1,1000,7745.8,131.22
3,100,3,1,12,100,14035,232.42
1,10000,1,6,12,100,25437,3766.1
3,1000,2,2,1,1000,4168.3,8191.1
1,1000,1,1,12,1000,16418,679.93
1,1000,1,2,12,1000,20237,495.61
1,1,3,3,12,1000,1979.1,5.1923
1,2,10,3,12,100,1808.8,10.85
1,1,100,6,6,10,88.353,100.38
3,100,2,2,3,1000,13379,263.98
3,1,3,3,3,100,5833.4,5.2981
1,10000,1,1,12,10,27850,4862
3,10,2,6,1,1000,9291.5,35.604
3,10,10,2,1,10,9781.2,33.888
1,1,10,3,6,10,925.59,10.696
3,10000,100,1,6,100,7088.2,35198
3,10000,10,6,3,10,6390.7,43258
3,1000,100,2,1,100,9256.9,4262.4
3,10,3,2,12,1000,15688,20.663
1,100,10,2,3,100,15426,67.209
1,1,10,1,3,100,877.88,10.837
1,1,100,6,3,10,100.06,100.37
3,2,1,2,3,100,9438.4,6.643
1,10000,3,2,1,1000,3895.5,26230
3,2,2,3,3,100,10172,6.1076
3,100,10,2,1,1000,9555.4,350.97
1,2,2,1,6,1000,3495.6,5.4591
1,10,2,6,1,10,9442.4,10.988
3,1,10,2,3,100,2727.6,10.639
1,2,2,6,3,1000,4203.9,4.6987
1,1,100,3,1,10,89.529,100.32
3,1,3,3,12,100,5376.6,5.5381
1,1000,1,6,3,100,16474,668.17
1,10000,10,3,6,10,17719,4969.2
3,100,100,3,6,100,17322,202.83
3,10000,1,2,1,10,7992,37441
1,2,100,6,6,100,175.24,100.53
3,1000,1,3,1,10,3322.6,13315
1,2,10,6,1,10,1782.1,11.27
1,100,1,3,12,1000,13450,79.929
3,1,100,2,6,10,272.06,100.42
1,10,3,1,3,100,11325,8.7962
1,100,10,2,1,100,8651.7,123.16
3,10,1,1,6,10,14515,22.395
3,10000,10,1,1,100,6644.4,42341
1,10,1,2,1,100,11618,9.5084
3,1,1,6,3,1000,6838.8,4.3409
