Spout_wait,Spliters,Counters,Throughput+,Latency-
6,5,15,21082,177.91
3,4,14,19116,182.39
9,3,13,19623,176.51
3,4,2,12591,247.43
10,3,12,19457,188.04
2,1,11,16112,198.53
4,1,17,18081,182.57
10000,3,4,681.59,5946.3
10,3,2,12344,243.08
3,5,7,16846,206.99
9,6,17,22799,156.83
8,1,9,14181,238.17
100,3,11,18535,188.22
100,6,16,20132,172.29
7,5,5,15925,228.68
9,6,7,17840,183.29
10,1,10,14225,221.94
5,1,1,8785.9,362.94
1,1,6,12285,288.02
9,5,13,20223,169.62
5,3,5,16101,221.88
8,2,13,19200,183.1
4,4,15,20582,177.56
1,3,11,17484,196.27
10,2,5,16268,210.49
2,2,10,17373,194.83
100,3,14,19574,186.71
1000,4,8,3231.3,807.8
3,2,10,17240,186.49
2,3,5,15768,229.09
4,2,7,16783,211.13
1,1,13,12596,260.77
1,2,13,16286,186.2
9,3,9,18594,175.62
6,2,3,13566,246.83
4,6,18,21759,174.67
4,6,17,21629,162.25
9,5,15,20818,172.75
7,6,13,20802,175.36
1000,5,4,3122.8,841.94
100,4,1,9769.1,325.13
6,2,4,15164,226.93
2,2,7,15682,216.74
6,1,6,12687,245.38
5,4,16,19379,179.67
3,6,14,18948,191.5
4,6,5,15741,223.32
8,2,10,18706,177.54
1000,4,2,2988.8,882.21
4,4,18,20710,177.62
5,2,15,17585,194.87
8,5,12,19777,178.55
1,2,15,16529,206.59
3,2,5,15828,221.2
8,6,5,16973,205.63
5,2,17,19847,170.76
3,4,17,20636,180.59
5,4,14,19247,189.93
10000,1,10,460.81,8761.6
1,1,5,12999,237.04
9,4,1,9792.8,322.8
9,1,18,15193,225.42
1,5,5,14958,230.14
4,1,6,13797,237.17
9,6,9,18139,183.61
3,6,4,15466,220.31
9,4,15,20460,187.65
2,6,8,17343,202.27
8,1,3,12887,243.89
5,3,18,19428,178.11
5,5,13,20216,185.46
1000,6,10,3136.4,763.98
10,3,13,19980,175.03
100,3,9,18875,189.26
1,6,1,8439.5,391.66
3,3,5,15029,225.43
100,4,12,18298,163.24
6,4,11,18674,187.41
9,1,3,13217,238.17
7,2,2,12429,247.83
2,6,5,15850,234.81
5,3,4,15676,226.06
3,6,6,16526,190.44
1,1,11,14500,229.24
5,6,7,17031,197.09
7,6,1,9488.6,335.92
10,3,11,19468,179.44
10,4,15,22101,187.55
100,4,15,20055,173.45
5,5,1,9270.5,338.59
100,1,2,12813,243.89
9,5,18,20111,173.76
1,2,17,18839,193.46
1,1,7,12032,275.01
3,6,1,8326.6,370.78
2,1,5,13998,218.03
8,3,5,16742,221.21
10,2,2,12349,254.6
2,5,10,17943,189.89
4,3,18,20182,170.91
10,3,8,17823,190.81
1000,3,6,3072.2,791.1
7,3,15,20757,179.77
3,1,4,12158,264.35
1,6,8,16616,217.77
1000,4,14,3127.7,775.05
10,5,7,17759,207.33
100,6,5,16328,208.73
5,4,1,9285.2,331.36
100,5,15,20744,168.1
7,2,6,15781,223.04
6,2,14,18113,183.38
7,3,7,17098,201.15
6,3,13,19780,173.96
100,6,7,17561,192.48
5,2,5,15612,217.24
1000,1,15,2987.4,917.76
8,2,18,18001,197.89
3,2,8,17097,236.21
1000,1,10,3009.6,942.92
2,6,11,18076,195.47
10000,2,11,567.94,5515.8
1,3,3,13484,246.75
1000,4,18,3232.2,782.25
7,5,2,13210,260.7
8,5,7,17365,185.84
6,3,3,14404,224.17
1000,6,18,3271.9,776.86
3,3,10,18421,177.34
1,1,9,12168,268.84
10000,3,8,671.12,5990.3
2,4,13,19090,179.29
1000,2,7,2958.6,869.31
5,6,13,19954,193.66
8,4,7,17134,210.88
1000,5,16,3099.8,787.33
10,2,8,17456,192.31
2,4,1,8602.2,397.62
2,6,13,19893,192.96
5,5,14,19144,192.49
100,4,7,16493,196.33
2,2,6,14743,241.03
3,2,3,12472,259.6
1,1,8,13630,228.6
5,1,3,13658,241.24
7,5,4,15851,213.26
5,6,18,21822,176.48
7,3,11,18362,178.51
9,3,7,17323,197.1
100,5,16,19504,159.93
100,4,17,20325,150.78
8,2,3,14062,240.61
1000,6,2,3207.9,851.97
9,6,6,17239,185.27
10,6,10,20358,165.67
1000,1,13,2906.4,927.94
1000,2,14,3067.6,826.82
7,5,16,20395,187.93
4,3,9,18216,178.78
6,4,12,19414,179.52
7,2,13,19275,172.32
10,1,8,15960,196.1
8,6,11,19933,180.42
2,3,3,14913,221.1
8,5,17,21828,156.42
10,2,1,9113.5,346.29
5,1,18,14336,224.22
8,1,12,14735,222.12
5,5,5,16032,205.54
6,1,11,15407,209.92
7,6,16,20405,178.17
4,1,7,13781,247.06
8,1,2,12467,270.93
3,5,12,19548,189.32
3,1,2,12297,275.28
9,6,18,22063,161.93
7,6,6,16851,192.84
3,6,18,21262,179.24
3,5,1,8928.5,354.78
2,6,2,12617,252.95
6,5,17,21433,167.49
4,5,17,21488,169.08
1000,1,7,3058.1,941.23
1000,5,13,3243.1,758.18
100,6,1,9491.4,342.07
10000,2,1,449.06,7756.5
7,1,13,14269,222.82
1,1,2,10818,316.58
2,4,12,19018,196.45
1,2,6,14244,240.76
9,4,10,18579,182.91
6,2,9,16277,212.64
4,2,4,15091,228.56
1000,4,7,3122.1,801.62
10000,1,6,433.29,7637.4
1000,3,16,3035.6,816.61
2,2,13,17908,207.82
2,1,3,12804,250.71
6,1,15,15014,207.14
8,2,12,17870,209.21
6,1,8,15459,211.54
7,1,10,14214,234.25
7,3,10,18560,180.7
1000,2,3,3014.6,859.05
1000,2,11,3027.8,832.18
5,2,14,18624,191.35
10,5,17,22459,172.35
5,4,15,20414,183.81
5,2,2,13222,259.18
2,6,17,21842,153.76
6,4,4,15740,221.27
4,3,3,14984,212.78
10000,1,15,375.41,7905.4
1,3,5,14845,232.94
9,6,14,19284,170.67
8,1,5,14983,218.91
9,5,5,16561,208.98
4,2,15,17926,192.56
7,2,11,18081,183.8
1,3,7,16029,254.05
5,6,8,17760,190.93
9,4,14,18716,181.76
9,5,3,15596,201.36
7,4,1,9806.9,318.21
1000,4,5,3062.4,801.36
6,1,12,13749,224.36
9,3,16,20945,161.78
2,6,18,18139,174.71
4,5,2,12668,251.24
8,6,3,16004,211.99
5,2,3,13744,249.61
2,5,3,14911,216.68
6,1,10,13771,231.09
5,1,9,14224,227.65
1000,1,8,2958.1,932.37
100,1,17,18676,174.21
7,3,13,19717,169.4
5,3,13,18910,201.25
9,3,2,13232,245.1
8,4,3,15841,219.31
7,6,3,15411,203.24
7,5,12,20426,178.93
100,1,1,9045.7,378
8,5,18,20587,168.9
9,6,13,20492,165.89
8,3,11,19251,178.05
10,4,6,16733,210.48
6,1,16,14237,236.34
6,6,2,13653,232.69
1,4,15,18404,192.67
3,5,8,16913,195.85
1,1,15,13164,244.6
3,4,6,16214,210.27
2,5,7,16456,201.11
3,6,7,16084,221.76
2,2,14,18040,193.07
4,3,17,21605,160.5
4,3,11,18561,201.79
3,3,1,9017.3,361.64
100,2,1,9799.9,315.4
10000,3,1,416.31,7782.2
4,3,13,19103,192.35
10,6,2,13023,237.15
5,1,2,12419,249.4
100,6,17,21086,162.27
4,6,16,20451,171.79
1,6,12,18961,176.39
1000,3,2,3145.2,895.01
8,6,12,20300,172.5
1,4,9,15607,205.96
1,4,18,18807,189.21
6,6,7,17261,201.94
4,5,10,18873,189.94
10000,2,4,564.53,5758.6
4,3,2,13013,257.58
5,5,16,19334,173.59
5,4,5,15775,205.4
7,3,1,9545.5,343.65
100,5,8,18330,196.8
2,2,17,19269,193.05
10,2,4,15810,202.69
6,2,1,9114,348.7
8,4,5,16945,210.6
9,4,11,19424,185.42
9,4,3,15361,212.77
8,5,15,20649,177.56
2,1,9,13015,254.37
1000,1,18,3027.8,921.52
3,2,14,17518,193.89
4,2,11,17917,198.19
8,6,8,17809,196.96
1,3,4,14334,248.43
6,3,11,18655,175.34
10000,2,8,470.94,6694.7
3,3,4,14548,232.12
10,4,12,19995,187.02
1,4,4,14204,250.52
8,3,4,15661,228.41
7,6,11,19409,183.12
10,2,14,19955,182.25
2,1,12,13566,240.13
8,5,13,20863,183.9
100,5,14,19592,162.97
3,6,16,19563,186.97
10,2,13,19489,180.86
7,2,3,14373,227.96
4,6,12,19705,174.85
10,6,11,18388,187.7
1000,2,2,2917.5,911.22
4,2,6,14720,224.19
2,4,16,19321,188.85
3,3,15,20971,165.65
4,1,3,12938,267.28
3,2,7,16035,203.96
1,6,14,18238,206.1
1000,2,17,3044.9,833.58
10,4,1,9717.5,316.82
4,2,16,19167,188.14
6,4,7,16280,197.91
1,3,10,17784,189.72
1,4,1,8297.3,386.33
6,3,14,19247,178.88
1,2,11,16819,213.84
100,3,8,17411,198.24
8,4,4,16226,205.96
1,6,13,17982,185.49
100,5,18,20923,152.44
2,1,1,8337.3,394.28
1000,1,6,3049.8,933.84
2,5,8,16596,206.31
100,4,11,18792,194.7
6,5,1,9999.3,336.43
2,3,6,15960,224.49
6,1,14,16840,189.32
9,2,18,17834,179.98
1000,3,8,3105,818.54
100,5,2,12068,263.26
1000,6,4,3206.2,798.38
10000,2,7,619.18,4173.2
6,6,3,15529,218.6
1,4,5,15173,254.59
9,6,11,19893,180.32
7,1,8,15818,197.06
1000,5,1,3146.1,926.97
1,3,14,17396,220.63
8,3,18,20694,161.8
10,1,12,14151,227.36
2,5,18,19959,183.08
6,5,2,13709,241.27
9,3,1,9865.6,339.19
1000,4,13,3321.6,772.51
8,2,9,16869,216.81
8,3,2,13259,238.38
100,2,5,15296,207.54
8,2,8,16770,211.03
9,5,7,16390,189.62
4,1,9,13562,241.96
6,1,3,13805,248.23
10000,2,14,558.38,6291.2
1,5,10,18338,207.11
8,2,4,15248,215.14
5,5,11,19349,194.77
5,1,10,14443,230.79
9,4,4,15472,217.16
10,3,6,16763,195.99
9,5,4,16427,201.43
4,4,16,20060,174.71
7,4,12,19658,188.02
1,6,6,15571,221.22
4,4,3,15042,210.11
9,4,18,21112,170.49
8,2,16,19953,165.94
100,3,7,17151,198.51
10,5,4,16983,201.08
6,3,9,18325,199.12
8,3,6,16310,205.86
100,4,14,19635,169.76
4,6,6,16253,216.46
1,6,10,18354,189.74
10,6,17,23075,158.68
9,2,5,15337,219.85
6,4,18,20106,174.8
5,6,14,19500,186.76
10,3,9,19044,186
9,2,4,15208,213.92
6,4,3,14833,225.02
7,5,7,17619,210.39
1000,2,8,2965.1,837.77
9,5,6,16927,209.78
6,3,17,20371,173.53
7,3,9,18581,183.62
2,6,16,19422,180.35
10,1,9,13426,241.89
4,5,11,18227,191.82
8,6,10,18971,168.22
1000,2,12,3076.1,856.32
1,5,6,15394,224.92
1000,2,5,2934.9,837.33
1000,5,17,2985.2,768.3
10,3,3,15591,201.09
7,5,11,18934,202.99
6,1,5,14072,222.17
6,5,7,17520,215.87
3,6,8,17687,205.63
5,3,9,18218,184.29
10,4,9,18797,172.09
9,1,2,12958,257.84
8,6,9,19047,178.17
100,1,11,18255,169
6,3,1,9943,345.64
10,1,6,12490,247.31
3,4,7,16355,209.23
3,3,3,14959,228.82
4,5,14,19639,204.91
7,4,6,17112,195.79
5,4,6,16490,203.5
3,6,3,14618,217.07
1000,5,14,3115.9,815.55
1000,6,11,3341.7,763.75
