Max_spout,Spliters,Counters,Throughput+,Latency-
10,2,11,30705,3.2506
100,3,2,51763,19.574
1.00E+06,4,11,54485,799.59
1.00E+05,1,9,67355,14309
1,6,4,7690.8,1.3
1000,5,15,59100,172.62
1.00E+06,1,10,73506,40071
1.00E+06,4,13,54540,792.39
10,4,15,29159,3.4936
100,1,15,54676,16.838
1000,2,8,49891,206.25
10000,5,7,51277,825.5
1000,6,2,54774,146.53
1000,3,1,53563,187.28
1,6,14,6914.1,1.4566
10000,2,14,75596,1100.8
1.00E+05,6,9,45395,528.03
1.00E+06,4,1,73975,27361
10000,1,3,56933,1808.1
10000,6,16,48431,503.7
10000,4,10,52129,812.86
100,1,17,53428,17.798
1.00E+05,1,11,67729,12569
10,3,15,30182,3.3306
10000,6,18,46995,591.56
1,5,5,7114.6,1.4161
1.00E+06,3,3,43923,834.66
10000,1,18,64152,1565.8
100,6,9,45665,20.214
10000,3,7,49894,777.49
1.00E+05,3,16,59252,868.23
1000,3,4,49313,200.43
10000,2,8,57685,1722
1.00E+06,2,8,80544,30348
100,3,14,55033,18.287
1.00E+05,4,10,54938,759.54
100,2,9,52608,19.265
10000,2,5,56752,1746.6
100,3,5,48057,20.875
10000,2,3,61616,1588.4
10,6,3,33660,2.9644
1,1,14,5042.6,1.9422
100,4,9,49746,19.719
1,2,12,5577.5,1.8543
100,1,18,54025,17.415
10,1,18,27734,3.6682
1.00E+06,1,6,67297,53340
10000,1,9,64300,1468.8
10000,1,2,58503,1682.6
1.00E+05,6,11,48833,528.02
1.00E+05,5,18,55594,813.39
100,3,1,46137,22.012
1.00E+06,5,1,28155,1546.7
1,3,12,6589.5,1.5266
1.00E+05,6,8,47573,476.85
10,3,13,29956,3.3254
10000,2,4,52942,1857.9
100,1,4,46717,22.151
100,6,16,46773,19.903
1.00E+05,3,7,43754,820.29
10,6,17,29777,3.3335
1000,1,15,65559,146.59
10000,6,5,43547,681.48
100,1,12,53898,17.537
1000,1,1,50502,197.06
10000,4,3,36455,1007.8
1.00E+05,6,6,43286,570.68
1.00E+06,1,7,65052,71448
1,5,2,7467.6,1.4
1000,4,8,53299,191.88
10,6,11,30909,3.222
1.00E+06,4,15,56222,821.53
1.00E+06,5,4,34482,992.83
100,6,13,46496,18.653
1.00E+05,1,4,60895,15073
1000,4,11,57962,176.22
1.00E+05,6,17,44254,652.28
1000,2,14,63127,141.81
1,6,3,7680.7,1.3299
10,4,10,29304,3.4023
1.00E+05,2,17,83057,10676
10,5,11,28365,3.4786
1000,6,15,49308,170.22
1000,3,2,60799,166.47
1,5,14,6400.4,1.5555
10,1,1,28203,3.4546
10000,4,12,53132,783.54
10,3,3,31820,3.173
1000,3,13,59795,172.82
1.00E+06,5,15,54619,965.73
1.00E+06,1,2,56541,85691
100,3,18,54581,18.323
1,6,17,6858.3,1.4572
1.00E+06,4,2,31507,1210.1
1.00E+05,4,3,36917,1175.7
1000,2,9,57605,168.94
100,2,18,55966,16.927
1.00E+06,2,16,69749,309.65
1.00E+06,2,2,57085,85782
1,6,15,7042.3,1.4358
1.00E+06,1,9,82905,33086
10,3,8,30063,3.3333
100,1,2,46286,22.103
100,1,1,45494,22.179
1,3,7,7266.3,1.4241
1.00E+06,3,14,59461,810.27
100,5,7,48844,20.129
1000,2,5,50993,205.93
1.00E+06,3,18,57632,871.26
1000,1,4,52119,194.73
10,1,4,28996,3.4218
10,5,6,30234,3.341
1.00E+06,6,9,45737,488.02
1,1,11,5300.4,1.9305
1000,2,2,47925,212.72
10,2,2,32999,3.0305
1.00E+05,3,10,55855,791.55
1.00E+05,2,11,76492,11936
100,3,15,54598,18.623
1.00E+06,6,11,45294,505.23
1000,4,9,55281,186.28
1000,5,6,49558,199.02
1000,6,16,45229,193.45
1000,2,4,48976,203.12
10,2,14,29973,3.3283
1.00E+06,5,5,48852,821.36
100,4,13,52643,19.134
1.00E+06,6,5,42758,696.02
1.00E+05,5,13,53807,840.33
1000,2,11,61353,156.71
10000,6,6,44504,552.38
1.00E+06,3,17,56236,853.96
10000,4,17,56387,877.9
10000,6,3,42753,904.03
10,2,5,32465,3.0701
1.00E+06,5,14,50915,811.7
10,4,3,30954,3.258
100,1,16,55413,17.56
10,1,17,27657,3.6694
10000,1,7,59942,1727.8
1000,1,12,66743,140.29
100,2,10,54155,18.162
1000,1,5,54852,184.6
100,5,12,52862,18.754
10,5,7,29903,3.374
1,6,11,7037.9,1.4329
1.00E+06,2,6,68913,56665
1000,5,12,55750,182.82
10000,6,8,48377,453.5
1.00E+05,5,5,44880,841.33
1000,2,1,41689,239.02
10,1,15,27492,3.6191
1000,4,13,58388,171.97
100,3,16,54903,18.29
10000,5,11,56989,830.78
1.00E+05,5,17,57302,843.75
1000,3,15,57738,170.5
1000,1,6,55423,176.69
100,5,14,50797,19.589
10000,4,7,58163,722.58
1.00E+05,4,11,55317,784.34
1,5,13,6373.1,1.5647
100,4,16,52702,18.764
1.00E+06,2,14,87119,26320
1000,4,1,52846,187.36
1.00E+05,1,2,56635,16829
1.00E+05,5,6,45710,848.9
10,3,18,29004,3.4422
1000,5,13,59666,171.3
1,5,4,6534.9,1.5195
1.00E+06,1,16,70303,60552
10,6,14,30848,3.2613
100,4,4,42733,24.039
10000,2,11,73286,1183.4
1000,1,16,70644,142.51
1,6,10,7591,1.3139
1.00E+05,3,8,57748,737.65
10000,2,1,37052,2735.3
1,3,11,6678.2,1.5247
1000,3,8,58304,174.86
10000,6,10,45921,468.44
100,4,12,50747,19.686
1,5,10,6437.4,1.5584
1.00E+05,5,12,58277,825.91
100,5,2,36286,27.571
1.00E+05,6,3,43781,877.35
1000,5,9,57228,182.22
1,6,12,7165.7,1.4295
10,5,3,28968,3.4356
10,2,8,31045,3.2466
10000,5,18,55113,791.62
1000,5,4,39442,261.79
10000,2,17,78121,1279.5
1.00E+06,6,8,46245,552.01
1000,6,11,48956,174.12
1000,3,6,56000,192.73
10000,6,14,47003,494.8
1.00E+06,5,7,49609,887.94
10000,6,17,45751,524.66
1,3,10,6839.8,1.5172
1000,4,12,54865,184.36
1.00E+05,6,18,47520,601.95
1000,2,12,62880,143.2
1000,2,6,53012,197.96
1.00E+05,1,13,65445,14273
1000,4,7,59354,172.53
10000,4,6,47779,775.03
10000,5,2,34867,1029.5
100,5,16,49782,20.192
1.00E+05,1,17,61329,15927
1,3,15,6513.8,1.5659
1.00E+05,2,4,51258,18328
1.00E+05,2,18,78561,11850
10000,2,7,66185,1301.6
10000,2,6,64663,1539
1.00E+05,1,12,65922,13977
100,5,8,52163,18.834
10000,4,14,54537,828.62
1,4,6,7207,1.4109
1,6,9,7381.6,1.3855
1,1,9,5220.9,1.8724
10,5,16,29568,3.4202
10,5,8,30839,3.3064
100,3,6,52614,19.297
10,3,6,30616,3.3052
10,2,4,31513,3.1552
1.00E+05,3,2,64186,709.56
10,1,6,28862,3.5443
10000,5,10,56353,805.67
1.00E+06,2,13,72768,390.52
100,6,8,47814,19.547
10,6,4,32233,3.1626
1000,1,2,53086,191.22
10,6,2,34466,2.9167
10000,6,9,45982,489.29
1.00E+06,3,11,57489,707.08
100,5,10,52505,19.357
1000,3,11,58614,169.62
10000,5,9,54385,760.35
1,3,18,6296.5,1.6335
1.00E+06,3,1,72271,30521
100,1,11,55611,17.024
1,5,1,7990.6,1.2994
1,2,13,5602.6,1.852
1.00E+05,4,4,40355,897.75
10,2,15,31084,3.2191
10000,2,9,66839,1407.6
1.00E+05,2,1,36915,25965
1,5,3,7040.8,1.446
1.00E+05,4,12,54068,830.79
1.00E+05,2,13,76190,789.55
1,4,1,6764.7,1.477
1,5,9,6683.8,1.5397
10,3,9,30268,3.358
100,6,2,51600,19.351
10,2,3,34032,2.9425
1.00E+06,2,5,63131,81802
1,4,15,6276.2,1.6329
10,6,12,31526,3.1931
10000,3,17,55429,816.52
10,5,9,30321,3.4058
10,2,16,30324,3.2671
10,5,5,31592,3.2717
1,3,9,6753.5,1.5161
1.00E+06,6,14,48325,518.26
10000,4,2,32762,1123.6
10000,3,18,57586,792.96
100,4,1,46605,22.206
10,1,16,27584,3.6382
1,6,2,7496.3,1.3678
1,5,18,6293.2,1.6017
1.00E+06,6,6,43657,618.01
1,4,10,6328.6,1.6178
1,1,8,5377.4,1.8902
10,5,14,28961,3.4509
1,3,17,6265.2,1.6202
100,4,15,52719,19.139
1000,3,5,50915,198.33
10000,1,10,64422,1472.5
1000,3,3,45915,222.66
10,4,18,28001,3.4593
1.00E+06,1,17,78498,55374
1000,5,18,59279,171.49
1,4,16,6251.3,1.6295
1.00E+05,3,1,49647,15033
10000,3,12,58415,783.82
1000,6,12,48093,174.74
1,6,6,7767.2,1.3184
1.00E+06,3,15,59941,860.92
1.00E+05,1,10,65424,13340
100,1,3,49918,20.812
1.00E+06,4,3,37308,963.54
10,1,13,27695,3.5988
1000,4,10,55124,184.06
10000,1,16,65010,1635
10000,6,4,43014,743.21
1.00E+06,6,17,45327,520.84
1.00E+05,3,14,59394,791.86
1000,2,15,66965,136.33
100,2,17,55616,17.036
1.00E+06,3,4,52085,1052.8
100,5,15,52117,19.199
1000,5,5,49159,205.99
100,2,2,46785,21.854
10000,6,15,48354,478.39
1.00E+06,4,8,49519,860.01
100,6,6,46332,21.147
1,1,16,5283.2,1.9688
1,3,3,7094.5,1.4339
1.00E+05,6,12,44941,539.73
10,3,11,30027,3.3538
10000,1,1,50789,2008.5
1000,4,2,34221,299.39
100,4,3,39276,26.5
1,1,5,5534.5,1.8374
1.00E+05,4,16,57492,860.13
1.00E+06,4,18,55566,952.86
1000,4,6,51426,203.82
1.00E+05,4,1,47322,16401
1,1,7,5377.6,1.8759
100,4,8,49490,20.154
10,2,13,30675,3.2491
100,1,5,47456,21.389
10000,3,6,53857,766.41
1.00E+06,2,10,90483,40896
100,3,17,53660,18.863
100,4,6,49121,20.616
1000,3,18,60789,167.77
10,4,8,29361,3.4324
10000,5,17,56302,789.22
1.00E+05,6,1,51230,11450
1.00E+06,6,3,43784,874.17
1,3,1,6927.3,1.4724
100,3,7,49943,20.323
1000,1,17,64267,155.39
1.00E+05,6,4,43977,662.96
1.00E+06,4,9,51861,857.03
10,3,5,30710,3.2454
100,6,5,46010,21.097
1,5,11,6673.1,1.5382
10000,3,2,63569,818.08
100,2,6,47652,21.37
1.00E+05,3,13,57626,886.67
1.00E+06,6,12,45814,514.16
10,2,17,29708,3.3809
10,5,17,28762,3.4509
10000,3,11,58125,823.45
1,6,5,7532.7,1.3448
1.00E+05,1,18,66943,14608
10,6,7,31102,3.1728
1000,6,4,45218,192.37
100,3,9,53573,18.501
100,4,2,33592,30.38
100,6,17,42239,21.375
1000,2,13,66556,117.56
10000,1,6,63667,1499.3
1.00E+06,1,14,95094,36603
1,2,3,5791.9,1.7557
10,4,2,29418,3.5282
1.00E+06,3,12,58792,853.42
100,3,11,54634,18.193
1.00E+06,6,13,47157,529.31
1,6,7,7767.6,1.331
10000,4,18,53160,836.73
1,1,18,5137.8,1.9503
100,2,13,57293,15.94
10000,4,16,58658,799.13
1000,6,9,47213,181.57
1.00E+05,5,4,33910,1023.2
1000,4,18,56956,181.4
1000,6,17,44658,195.48
10,5,12,28589,3.5364
10,4,17,28135,3.5179
100,5,13,50365,19.829
1.00E+06,3,2,64297,720.35
10000,5,5,46750,815.89
10,1,10,28244,3.4636
100,2,7,51649,19.832
10,5,1,29790,3.3747
1.00E+05,2,14,75299,10531
10,5,13,28871,3.541
1.00E+06,3,5,50224,838.11
10,6,5,32256,3.1328
1.00E+06,3,9,58277,775.45
1,4,12,6686.6,1.5439
10,5,10,30269,3.3514
10,6,16,30727,3.2578
1000,1,14,67553,140.5
1,1,17,5190.9,1.9543
1000,5,11,56833,182.63
100,2,11,57860,16.393
10,4,9,30121,3.3636
1.00E+06,5,17,56517,846.58
1,4,17,6151.7,1.6312
1.00E+05,3,4,53934,1229.4
1.00E+05,2,7,65050,11657
10000,2,16,72028,364.41
10000,3,14,57828,792.73
1000,6,1,51216,176.28
1.00E+05,1,3,59297,15169
100,2,1,39997,25.032
1.00E+05,4,2,33020,1152
1000,3,12,60301,165.5
1.00E+06,3,6,55815,784.2
1,1,6,5420.2,1.8391
1000,1,7,58797,173.93
10,6,18,30611,3.2763
1000,4,17,61043,172.11
10000,5,16,52794,827.04
1,1,10,5481,1.9006
100,1,7,52115,19.205
1.00E+06,4,14,55471,842.9
10,1,8,28536,3.5172
1.00E+06,6,18,47878,531.32
1.00E+05,6,5,42988,756.13
1,1,13,5201.2,1.9178
10000,4,9,53002,914.21
1,3,8,6900.3,1.4368
100,6,4,43909,22.236
10,6,15,30885,3.2422
1000,5,3,41825,252.3
1.00E+06,6,10,45823,549.69
1.00E+05,6,7,38731,827.65
10,3,17,29452,3.4393
1.00E+06,4,7,55725,803.82
1.00E+05,5,2,34813,1027.4
1,2,7,5594.7,1.8287
10,3,1,29324,3.3776
1.00E+06,5,3,36871,973.83
10,6,8,31859,3.204
10,1,11,27273,3.5566
1.00E+06,3,13,58196,753.06
100,3,13,55170,18.374
1000,3,17,59539,175.9
10000,3,8,58858,748.62
