Max_spout,Spliters,Counters,Throughput+,Latency-
1,1,6,5420.2,1.8391
10000,3,14,57828,792.73
1,5,4,6534.9,1.5195
10,4,12,30191,3.3699
1000,1,4,52119,194.73
1.00E+06,6,10,45823,549.69
1.00E+06,2,9,80590,23656
10,3,6,30616,3.3052
1.00E+06,2,2,57085,85782
100,1,5,47456,21.389
1,2,10,5370.8,1.8457
100,2,7,51649,19.832
10000,5,7,51277,825.5
1000,4,6,51426,203.82
1000,5,17,59520,172.09
10000,4,10,52129,812.86
1,6,7,7767.6,1.331
10000,6,17,45751,524.66
1000,6,7,40440,224.07
1.00E+06,2,17,91538,37087
1,1,16,5283.2,1.9688
1,1,9,5220.9,1.8724
1.00E+06,3,8,58117,812.82
10,4,16,28586,3.4746
100,3,9,53573,18.501
1,2,4,5775.6,1.7408
10,1,16,27584,3.6382
1.00E+05,6,11,48833,528.02
10,6,3,33660,2.9644
10000,6,3,42753,904.03
1000,3,15,57738,170.5
100,3,3,45752,21.69
1,2,6,5546.3,1.8161
1.00E+05,2,11,76492,11936
10,5,8,30839,3.3064
1000,5,6,49558,199.02
1.00E+05,6,18,47520,601.95
1.00E+05,3,1,49647,15033
1.00E+05,3,12,56804,806.52
10000,5,6,49070,855.65
10,2,3,34032,2.9425
1.00E+05,2,18,78561,11850
10,2,6,32716,3.0902
1.00E+06,2,16,69749,309.65
1.00E+05,5,5,44880,841.33
1,5,18,6293.2,1.6017
1,5,8,7004.2,1.4586
1.00E+06,1,16,70303,60552
100,1,6,51659,20.06
100,4,5,46977,21.811
10000,1,9,64300,1468.8
1,6,14,6914.1,1.4566
10000,2,15,79489,1165.2
10000,5,13,55044,791.56
1,4,6,7207,1.4109
10,5,1,29790,3.3747
1,2,11,5378.1,1.8613
100,5,4,39310,26.083
100,6,12,47366,20.042
1000,5,8,55600,183.07
1,5,3,7040.8,1.446
1,6,3,7680.7,1.3299
10000,2,8,57685,1722
1000,3,13,59795,172.82
10000,6,6,44504,552.38
10000,1,16,65010,1635
100,1,7,52115,19.205
10,3,18,29004,3.4422
100,4,6,49121,20.616
1000,4,12,54865,184.36
1.00E+05,3,9,57433,925.43
1.00E+05,5,18,55594,813.39
10000,5,12,56196,775.45
1,4,17,6151.7,1.6312
100,5,13,50365,19.829
1,3,11,6678.2,1.5247
10000,4,18,53160,836.73
1.00E+05,1,17,61329,15927
1.00E+05,2,3,58901,15448
10000,3,17,55429,816.52
1.00E+05,5,4,33910,1023.2
100,2,15,55625,16.808
10,6,13,30842,3.226
1.00E+05,1,2,56635,16829
1,2,9,5406,1.8264
1.00E+06,3,14,59461,810.27
1.00E+06,2,13,72768,390.52
1,3,18,6296.5,1.6335
1.00E+06,4,6,46966,853.63
1,1,3,5529.9,1.8618
1,3,3,7094.5,1.4339
1.00E+05,1,7,61873,16088
1,5,15,6345.6,1.5636
1,1,12,5258.8,1.9272
1000,6,12,48093,174.74
100,1,15,54676,16.838
1.00E+06,3,1,72271,30521
1.00E+05,2,10,64860,14685
1.00E+06,6,4,45085,653.92
10,4,2,29418,3.5282
1,5,14,6400.4,1.5555
1.00E+06,3,16,54812,796.91
1000,6,4,45218,192.37
100,4,9,49746,19.719
100,2,12,54774,17.333
100,1,4,46717,22.151
10000,6,15,48354,478.39
10000,2,9,66839,1407.6
10000,2,14,75596,1100.8
10,4,18,28001,3.4593
1.00E+06,4,8,49519,860.01
100,2,1,39997,25.032
10000,3,13,58653,736.47
1,6,9,7381.6,1.3855
10000,4,7,58163,722.58
10,2,8,31045,3.2466
1000,2,10,56649,177.42
1.00E+05,6,4,43977,662.96
1,5,13,6373.1,1.5647
1000,1,11,64284,143.66
1.00E+05,6,8,47573,476.85
10000,6,11,46686,513.58
10000,2,16,72028,364.41
1.00E+06,4,2,31507,1210.1
1.00E+06,4,18,55566,952.86
1,2,1,5698.4,1.8184
10,4,9,30121,3.3636
1000,3,5,50915,198.33
10000,3,4,53813,1140.1
1.00E+06,2,11,78731,24278
1.00E+06,1,8,73308,37269
10,1,14,27587,3.6289
10000,5,11,56989,830.78
1.00E+06,5,13,54479,824.38
10,3,14,29954,3.3561
1000,4,2,34221,299.39
1000,4,11,57962,176.22
10,1,5,28189,3.5178
10000,2,2,48986,2043.7
1000,3,18,60789,167.77
1000,1,5,54852,184.6
10,5,14,28961,3.4509
100,3,1,46137,22.012
1.00E+05,3,10,55855,791.55
100,3,11,54634,18.193
100,1,18,54025,17.415
10,1,11,27273,3.5566
10000,1,2,58503,1682.6
1,4,12,6686.6,1.5439
1000,3,14,60581,167.99
10,6,9,31656,3.1751
10,6,5,32256,3.1328
1,4,10,6328.6,1.6178
1.00E+05,4,7,55388,796.09
1.00E+06,2,14,87119,26320
10,1,18,27734,3.6682
1.00E+05,1,11,67729,12569
1.00E+06,1,18,82514,44566
10000,6,4,43014,743.21
1.00E+05,5,11,54720,827.53
1000,1,15,65559,146.59
1000,1,17,64267,155.39
10,3,10,30507,3.2954
100,4,15,52719,19.139
10000,1,5,63080,1516
10000,4,14,54537,828.62
100,2,11,57860,16.393
1000,6,9,47213,181.57
1000,1,12,66743,140.29
1000,5,9,57228,182.22
1.00E+06,1,3,63021,82187
100,6,10,45027,21.197
1000,6,15,49308,170.22
100,5,10,52505,19.357
1.00E+06,5,7,49609,887.94
10000,3,15,58308,754.76
10,6,1,30328,3.3034
1000,2,3,51798,195.36
10000,6,16,48431,503.7
1.00E+05,1,12,65922,13977
10000,2,4,52942,1857.9
1,2,5,5846.6,1.8195
10,3,11,30027,3.3538
10,1,3,28894,3.4678
1.00E+06,4,10,54489,824.36
10000,2,5,56752,1746.6
100,2,16,57972,16.279
1.00E+05,2,8,61056,14804
10000,6,13,46248,522.78
100,3,5,48057,20.875
1000,6,11,48956,174.12
1000,2,12,62880,143.2
100,3,12,55048,18.84
1.00E+05,5,12,58277,825.91
1.00E+05,5,13,53807,840.33
1000,4,9,55281,186.28
10,1,7,29503,3.4534
1,5,12,6573.8,1.5572
1.00E+06,5,4,34482,992.83
1.00E+05,4,5,44360,820.19
10000,4,3,36455,1007.8
1.00E+05,5,15,55162,1249.1
1.00E+06,5,1,28155,1546.7
10000,2,17,78121,1279.5
10000,4,4,39796,891.95
100,4,11,54203,20.194
10,2,11,30705,3.2506
1.00E+06,5,15,54619,965.73
100,1,11,55611,17.024
10000,2,12,74141,1169.3
10,5,12,28589,3.5364
100,5,11,53875,18.737
1000,5,4,39442,261.79
1.00E+06,3,7,50375,808.05
1.00E+06,2,3,61824,83512
1,4,11,6509,1.6195
1,2,18,5351.2,1.8451
100,2,17,55616,17.036
1.00E+06,2,12,79508,17401
10000,3,1,51479,1811.1
1,3,7,7266.3,1.4241
10000,3,18,57586,792.96
1000,1,3,53398,197.34
100,4,2,33592,30.38
1000,4,17,61043,172.11
100,1,14,53658,17.361
1000,6,16,45229,193.45
1000,1,9,63205,143.47
100,2,13,57293,15.94
1.00E+05,6,6,43286,570.68
1.00E+06,3,11,57489,707.08
1.00E+05,1,16,63390,14063
1.00E+06,4,4,41062,897.43
1.00E+06,1,10,73506,40071
1,5,10,6437.4,1.5584
1.00E+06,3,17,56236,853.96
100,4,10,50731,20.16
1.00E+05,5,9,55332,800.45
1.00E+05,4,14,55063,918.63
1,1,15,5257.5,1.9272
10,5,5,31592,3.2717
100,5,3,40247,25.347
10,5,10,30269,3.3514
1,6,5,7532.7,1.3448
1,2,2,5801.6,1.7259
100,4,8,49490,20.154
1.00E+06,6,16,47353,514.45
1.00E+05,1,18,66943,14608
10000,4,1,55902,1726.8
100,2,8,47480,21.423
10,6,18,30611,3.2763
1.00E+05,3,6,54630,831.75
1.00E+06,3,5,50224,838.11
1,3,2,7468.3,1.3264
1.00E+05,3,2,64186,709.56
10000,2,7,66185,1301.6
1000,3,11,58614,169.62
10,5,9,30321,3.4058
10,4,6,30674,3.274
1,3,4,7463.5,1.3638
1000,2,1,41689,239.02
1000,5,7,54866,194.78
10000,3,10,54797,816.4
10000,3,2,63569,818.08
1.00E+05,1,14,65736,15405
100,2,18,55966,16.927
1000,5,2,38185,266.02
10,6,12,31526,3.1931
100,5,16,49782,20.192
10000,5,18,55113,791.62
1000,3,9,57754,175.03
1000,1,7,58797,173.93
1,3,14,6560.3,1.5364
1,3,1,6927.3,1.4724
100,6,13,46496,18.653
10,2,5,32465,3.0701
100,6,18,45666,19.374
10000,1,3,56933,1808.1
100,4,13,52643,19.134
1000,2,7,56569,168.79
1000,1,10,58738,157.47
1.00E+06,1,14,95094,36603
10000,5,10,56353,805.67
10,6,2,34466,2.9167
100,6,4,43909,22.236
10,3,13,29956,3.3254
100,5,18,51769,19.344
100,4,12,50747,19.686
1.00E+06,6,2,53945,447.48
100,4,18,50439,19.912
1.00E+05,6,14,45790,487.01
10000,5,14,56405,820.87
1000,5,3,41825,252.3
10000,3,6,53857,766.41
1.00E+05,5,10,55095,853.41
1.00E+06,3,15,59941,860.92
10000,5,1,26744,1486.5
1000,3,16,59858,172.84
1000,2,4,48976,203.12
10,6,14,30848,3.2613
1000,6,8,49745,161.93
1.00E+05,6,17,44254,652.28
1,3,8,6900.3,1.4368
1.00E+06,1,5,69014,48267
100,3,4,45557,23.217
10000,4,11,54605,791.7
1,2,12,5577.5,1.8543
100,5,17,53022,18.921
1,3,15,6513.8,1.5659
100,2,6,47652,21.37
1000,5,18,59279,171.49
1000,4,4,43890,231.82
10,1,8,28536,3.5172
1,6,12,7165.7,1.4295
1.00E+05,6,2,55380,440.37
10000,4,13,58281,784.23
1.00E+06,4,14,55471,842.9
1.00E+06,4,5,41780,911.8
100,5,2,36286,27.571
1000,5,1,30328,339.94
1,5,17,6394.5,1.6168
100,6,15,46076,19.476
1.00E+05,1,13,65445,14273
100,3,14,55033,18.287
10000,6,2,53858,425.77
1.00E+06,1,12,85232,40805
10,2,1,28180,3.5385
1000,2,9,57605,168.94
1000,2,6,53012,197.96
1000,2,17,69097,127.68
10000,3,9,57998,731.92
1.00E+05,5,16,54569,931.08
100,4,14,50767,19.888
1.00E+06,6,1,55673,6031.5
10000,4,17,56387,877.9
1,3,5,7130.9,1.4207
10,2,14,29973,3.3283
1000,6,5,44651,200.39
100,2,14,55727,18.091
1000,5,5,49159,205.99
1,5,5,7114.6,1.4161
1,2,13,5602.6,1.852
1,6,8,7104.5,1.3724
10,3,9,30268,3.358
1.00E+06,2,10,90483,40896
10000,3,12,58415,783.82
10000,5,9,54385,760.35
1,6,1,7226.1,1.404
10,4,1,28420,3.4374
1.00E+05,5,6,45710,848.9
10000,1,13,64277,1595.8
1000,4,8,53299,191.88
10,2,10,31649,3.1989
100,3,13,55170,18.374
1.00E+06,6,17,45327,520.84
1.00E+06,5,6,42877,863.05
1000,2,11,61353,156.71
10,1,4,28996,3.4218
100,2,5,47051,22.11
1.00E+06,3,9,58277,775.45
10000,2,1,37052,2735.3
10,1,13,27695,3.5988
1.00E+06,5,12,54673,838.89
10,3,5,30710,3.2454
1,5,9,6683.8,1.5397
10,3,1,29324,3.3776
1.00E+06,1,4,62740,83689
1000,6,2,54774,146.53
1000,2,15,66965,136.33
1000,4,5,48125,216.95
1.00E+05,1,1,45189,20990
1.00E+06,6,13,47157,529.31
1.00E+05,1,6,64450,15049
100,3,10,54352,18.575
100,4,4,42733,24.039
10,5,6,30234,3.341
100,3,8,53673,18.819
1.00E+06,4,16,56789,873.29
10,2,9,30945,3.2195
1.00E+06,5,8,53027,895.41
1.00E+05,5,14,52484,891.42
1.00E+05,5,8,53160,868.4
1.00E+05,5,3,36113,923.03
10,2,18,30311,3.3197
100,4,1,46605,22.206
10000,3,8,58858,748.62
10000,5,2,34867,1029.5
1,1,13,5201.2,1.9178
1.00E+05,4,12,54068,830.79
1,1,5,5534.5,1.8374
100,1,17,53428,17.798
10,3,4,32064,3.1989
1.00E+06,3,3,43923,834.66
