Max_spout,Spliters,Counters,Throughput+,Latency-
10000,1,10,64422,1472.5
1.00E+06,1,18,82514,44566
10000,5,15,54627,810.04
1.00E+05,5,5,44880,841.33
1.00E+05,5,18,55594,813.39
10,2,10,31649,3.1989
1.00E+05,4,6,48289,852.67
1.00E+05,1,10,65424,13340
100,5,9,52754,19.392
1000,2,10,56649,177.42
1.00E+06,3,16,54812,796.91
1.00E+06,2,14,87119,26320
1000,6,8,49745,161.93
10000,1,14,63240,1544.4
1.00E+06,6,14,48325,518.26
10,6,8,31859,3.204
1.00E+05,5,1,28325,1347.7
1.00E+06,2,7,71997,27969
1000,2,1,41689,239.02
1.00E+05,2,16,70660,503.57
10000,6,3,42753,904.03
10000,6,15,48354,478.39
1.00E+06,3,18,57632,871.26
1,1,14,5042.6,1.9422
10000,2,8,57685,1722
10,2,14,29973,3.3283
100,5,5,45951,22.136
1.00E+05,4,7,55388,796.09
1000,4,16,60322,170.17
1.00E+06,4,16,56789,873.29
100,1,16,55413,17.56
1,3,12,6589.5,1.5266
1000,5,17,59520,172.09
1000,2,4,48976,203.12
1,3,17,6265.2,1.6202
1.00E+06,4,17,55664,1011.6
1.00E+06,6,4,45085,653.92
1000,5,11,56833,182.63
1.00E+06,4,10,54489,824.36
100,3,15,54598,18.623
1000,5,18,59279,171.49
1.00E+06,1,15,85140,40213
10,2,12,30864,3.2659
100,4,18,50439,19.912
1.00E+05,3,12,56804,806.52
100,1,3,49918,20.812
1000,4,8,53299,191.88
1,5,13,6373.1,1.5647
100,4,16,52702,18.764
10,2,2,32999,3.0305
1.00E+05,6,16,47476,535.45
10000,6,12,44764,541.08
1.00E+05,6,12,44941,539.73
100,1,14,53658,17.361
10000,2,10,67768,1463.6
1,5,17,6394.5,1.6168
10,4,1,28420,3.4374
10,1,5,28189,3.5178
1.00E+05,5,16,54569,931.08
1,5,5,7114.6,1.4161
1.00E+06,5,12,54673,838.89
1.00E+06,2,2,57085,85782
1.00E+06,1,11,93548,40881
10,1,7,29503,3.4534
10,2,1,28180,3.5385
100,1,6,51659,20.06
10000,1,12,62552,1539.4
100,4,12,50747,19.686
1.00E+05,2,7,65050,11657
1000,1,4,52119,194.73
1.00E+06,4,13,54540,792.39
1.00E+06,1,16,70303,60552
1000,1,8,53505,174.83
100,4,6,49121,20.616
100,5,13,50365,19.829
1.00E+05,3,7,43754,820.29
1.00E+06,3,3,43923,834.66
10,5,2,31548,3.1333
10000,4,9,53002,914.21
1.00E+05,4,12,54068,830.79
1.00E+06,3,1,72271,30521
1.00E+06,6,2,53945,447.48
1000,3,7,48022,213.83
1.00E+05,5,3,36113,923.03
100,2,6,47652,21.37
100,2,15,55625,16.808
1,4,5,6869.1,1.4805
1.00E+05,6,1,51230,11450
1000,3,13,59795,172.82
1,5,18,6293.2,1.6017
1.00E+05,2,6,62921,14513
10000,3,12,58415,783.82
10,2,17,29708,3.3809
100,2,11,57860,16.393
1.00E+05,1,1,45189,20990
10000,6,2,53858,425.77
10000,2,11,73286,1183.4
100,6,12,47366,20.042
1.00E+06,5,14,50915,811.7
10,3,5,30710,3.2454
10,4,4,30830,3.2615
100,4,2,33592,30.38
1,6,2,7496.3,1.3678
10,3,18,29004,3.4422
10,5,10,30269,3.3514
100,1,5,47456,21.389
100,2,2,46785,21.854
10000,1,3,56933,1808.1
1,5,14,6400.4,1.5555
1.00E+05,2,8,61056,14804
1.00E+06,6,8,46245,552.01
10000,4,17,56387,877.9
1,2,15,5381.5,1.8954
100,1,8,51198,20.136
100,2,14,55727,18.091
1.00E+05,1,17,61329,15927
100,6,16,46773,19.903
1,4,9,6256.8,1.6328
10,4,13,29871,3.3572
10000,6,10,45921,468.44
1.00E+05,3,11,58079,773.62
1000,6,9,47213,181.57
1.00E+05,2,11,76492,11936
1.00E+06,2,17,91538,37087
1.00E+05,1,12,65922,13977
1.00E+05,3,15,57327,756.68
1,5,16,6304.4,1.5942
1000,6,15,49308,170.22
10000,4,5,44606,876.83
10,5,11,28365,3.4786
1,6,16,7150.8,1.4092
1.00E+06,1,17,78498,55374
1,1,16,5283.2,1.9688
1000,6,12,48093,174.74
10000,3,18,57586,792.96
10000,1,5,63080,1516
100,6,6,46332,21.147
1,1,1,5434.7,1.8632
1000,4,17,61043,172.11
