Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,100,3,60,2.00E+06,10000,37637,69.065
3,10000,12,1,1.00E+07,10000,1.79E+05,1333.1
1,10000,1,120,1.00E+05,1.00E+05,2005.6,26264
3,10,9,120,1.00E+05,1000,16950,16.395
3,1000,9,1,1.00E+05,1.00E+05,1.27E+05,176.88
1,100,12,60,1.00E+06,1000,38831,18.182
3,100,9,1,2.00E+06,1.00E+05,38857,67.282
3,10,15,10,1.00E+05,1000,11182,23.534
3,100,2,60,1.00E+05,10000,14064,877.76
3,10,18,120,1.00E+06,1000,11929,23.456
3,10,18,60,1.00E+07,1000,11057,44.666
3,1000,9,120,1.00E+06,1000,1.29E+05,183.09
1,100,9,300,1.00E+07,10000,33932,20.963
1,10,12,1,2.00E+06,1.00E+05,33319,2.3787
1,10000,2,60,1.00E+05,10000,2451,31983
3,10000,2,10,1.00E+06,1000,36352,9978.1
1,1000,1,1,1.00E+05,1.00E+05,384.4,27924
1,1000,1,1,1.00E+05,1000,2889.1,2942.7
3,100,9,300,1.00E+05,1000,38920,62.082
3,10,1,120,1.00E+07,10000,856.47,319.17
3,10,15,1,1.00E+05,1.00E+05,11258,21.416
1,10,15,120,1.00E+06,10000,36303,2.325
3,100,15,300,1.00E+06,10000,40476,63.67
3,1000,6,60,2.00E+06,1000,1.22E+05,171.41
3,1000,6,1,2.00E+06,1.00E+05,1.18E+05,194.03
1,1000,6,1,1.00E+05,10000,73337,85.511
3,10000,15,300,1.00E+07,1000,2.22E+05,1193.4
1,10,1,1,1.00E+06,1000,12273,5.1952
3,1000,12,10,1.00E+07,1000,1.32E+05,209.11
3,10,12,10,2.00E+06,10000,11623,21.468
1,1000,12,300,1.00E+06,1000,62901,120.45
3,100,18,120,1.00E+05,10000,35982,65.047
3,100,18,1,1.00E+06,1000,38250,68.864
3,10000,1,120,1.00E+05,10000,6833.9,15380
3,1000,12,120,2.00E+06,1.00E+05,1.41E+05,177.87
3,10,6,10,1.00E+06,10000,14761,17.537
1,1000,9,120,2.00E+06,10000,80392,97.126
3,10000,1,120,1.00E+05,1.00E+05,6381.2,19235
3,100,15,10,1.00E+06,1.00E+05,41722,62.583
3,10,6,120,1.00E+07,1000,15426,21.061
3,10000,3,60,1.00E+05,1000,2.06E+05,1163.6
3,1000,18,1,1.00E+07,10000,1.00E+05,610.01
1,10000,6,1,1.00E+07,1000,1.13E+05,423.79
1,100,3,10,1.00E+06,10000,40206,18.162
1,100,9,1,1.00E+05,1000,38968,19.428
1,10000,6,60,1.00E+06,1.00E+05,1.36E+05,343.57
3,10,3,10,2.00E+06,10000,15356,17.508
3,10,15,1,1.00E+07,10000,10671,30.167
1,1000,2,10,1.00E+05,10000,1417.6,5883.2
1,100,18,1,1.00E+07,10000,17540,78.287
3,10,3,60,1.00E+07,1.00E+05,16114,17.147
1,100,1,120,2.00E+06,10000,4343.7,164.64
1,10,12,300,1.00E+06,1000,38290,2.1807
3,10,6,60,1.00E+07,1.00E+05,14620,18.797
1,10000,12,120,1.00E+07,1.00E+05,1.57E+05,485.49
3,100,2,300,2.00E+06,1.00E+05,10804,8394.4
1,10,18,1,1.00E+07,1.00E+05,16499,7.2377
1,10000,6,60,2.00E+06,1.00E+05,1.45E+05,341.71
3,100,2,300,2.00E+06,1000,26598,137.63
1,10,6,300,1.00E+07,1.00E+05,37225,2.0424
3,10,6,300,2.00E+06,1.00E+05,15629,16.548
3,10000,12,10,1.00E+06,1000,2.02E+05,1204.6
3,1000,6,1,1.00E+06,1.00E+05,1.26E+05,193.64
3,1000,18,10,2.00E+06,10000,1.15E+05,219.37
3,100,3,10,1.00E+06,10000,39449,66.761
1,1000,3,1,1.00E+07,10000,67626,123.5
1,100,3,1,1.00E+06,1000,36842,20.025
3,10000,15,10,1.00E+06,1000,2.23E+05,1095.3
3,100,18,1,2.00E+06,1.00E+05,39969,71.246
3,10,9,300,1.00E+06,10000,14894,17.603
3,1000,1,10,1.00E+07,10000,809.24,26838
1,1000,12,60,1.00E+07,1.00E+05,62690,172.36
1,10,12,10,1.00E+06,1.00E+05,36694,2.122
1,1000,1,300,1.00E+07,10000,418.41,21701
1,10000,15,300,1.00E+06,1000,1.71E+05,394.99
3,1000,2,1,1.00E+07,1000,56681,1064.8
3,10000,6,1,1.00E+05,1.00E+05,2.15E+05,1075
1,10000,3,10,1.00E+05,10000,1.31E+05,340.96
3,100,12,120,1.00E+05,1.00E+05,37446,65.801
1,1000,1,1,2.00E+06,1000,2941.2,3115.3
1,100,12,60,1.00E+07,10000,40083,25.619
1,100,18,10,2.00E+06,1000,22169,39.294
1,10,2,120,2.00E+06,1.00E+05,1442.1,69.313
1,100,15,1,1.00E+05,1.00E+05,41062,19.456
1,1000,15,120,1.00E+07,1000,58398,177.93
3,10000,18,120,2.00E+06,1000,2.05E+05,1190.9
3,1000,2,120,1.00E+05,1000,60998,1023.8
3,1000,18,1,1.00E+05,10000,1.15E+05,203.03
3,10000,1,120,1.00E+06,1000,7201,27202
1,100,6,300,1.00E+05,10000,39369,21.275
1,10,15,300,1.00E+06,10000,36886,2.2254
3,100,12,120,1.00E+07,1000,35074,88.306
1,100,12,300,1.00E+05,1000,37069,20.429
1,10000,12,10,1.00E+07,10000,1.52E+05,500.33
3,100,2,120,1.00E+06,1.00E+05,11480,8118.8
1,10,6,10,1.00E+06,1000,36497,2.0357
3,1000,15,10,2.00E+06,1000,1.32E+05,187.68
3,10,12,10,1.00E+06,1.00E+05,10928,22.932
3,10,15,300,2.00E+06,1.00E+05,11384,23.039
1,10000,1,10,2.00E+06,1.00E+05,2072.6,28865
1,10000,2,10,1.00E+07,1000,5459.8,13110
3,1000,12,60,1.00E+06,1.00E+05,1.24E+05,185.39
1,1000,3,300,1.00E+05,1000,71674,98.852
3,10000,9,120,1.00E+07,10000,2.00E+05,1305.4
1,10,6,300,1.00E+06,1.00E+05,36624,2.0102
3,100,18,10,2.00E+06,10000,37502,69.636
1,100,9,120,1.00E+07,1.00E+05,36370,26.964
1,10000,18,300,1.00E+07,1000,1.45E+05,605.63
1,10000,9,1,1.00E+05,1000,1.55E+05,402.19
1,10000,6,1,2.00E+06,1.00E+05,1.24E+05,293.43
1,100,6,10,1.00E+05,10000,38824,18.834
3,10,18,300,2.00E+06,1.00E+05,11708,21.296
3,10,1,60,1.00E+06,1000,6225.9,40.482
3,1000,12,10,1.00E+05,1.00E+05,1.32E+05,173.9
3,10000,2,1,2.00E+06,1.00E+05,12202,9234.6
3,100,3,1,1.00E+06,1.00E+05,38965,69.86
3,1000,6,120,2.00E+06,1000,1.30E+05,178.29
3,100,3,300,2.00E+06,10000,38498,68.99
3,10,6,10,2.00E+06,10000,15043,18.824
3,10,1,300,1.00E+05,10000,918.53,295.69
3,1000,6,10,2.00E+06,1.00E+05,1.32E+05,193.52
3,10,3,1,1.00E+06,1.00E+05,15735,17.741
1,1000,2,300,1.00E+06,1000,9165.6,927.5
3,1000,18,1,1.00E+05,1.00E+05,1.19E+05,208.68
1,10000,18,300,2.00E+06,10000,1.63E+05,423.2
3,1000,12,120,1.00E+05,10000,1.32E+05,175.48
3,1000,2,60,2.00E+06,1000,63501,1054.9
1,100,9,300,1.00E+07,1.00E+05,32233,23.153
1,10,18,10,1.00E+05,1.00E+05,37873,2.3144
3,100,3,60,1.00E+06,1.00E+05,39157,67.464
3,10,1,10,1.00E+07,1000,5689.3,41.971
1,10000,18,1,2.00E+06,1000,1.47E+05,403.05
3,10000,1,300,1.00E+05,10000,7548.1,18874
1,100,12,120,1.00E+05,10000,39312,19.574
3,10,18,60,1.00E+07,10000,10841,28.678
1,1000,6,1,2.00E+06,10000,71348,100.43
1,10000,3,10,1.00E+06,1000,1.46E+05,360.21
1,10,1,300,2.00E+06,10000,5288.8,9.8958
3,100,12,1,2.00E+06,1000,40214,64.914
3,1000,9,120,1.00E+06,1.00E+05,1.30E+05,183.62
3,10000,18,1,1.00E+05,1000,1.98E+05,1193
1,100,15,120,1.00E+07,1.00E+05,18730,60.945
3,10000,6,1,2.00E+06,1.00E+05,1.97E+05,1012.5
1,100,18,10,1.00E+05,1.00E+05,22393,36.757
1,10000,9,10,2.00E+06,1000,1.49E+05,457.65
1,10,15,300,2.00E+06,1000,36750,2.6599
1,1000,1,60,1.00E+05,1000,2846.5,3206.3
1,1000,9,60,1.00E+07,1.00E+05,72044,111.03
3,10,3,60,1.00E+07,10000,15030,17.342
1,100,12,1,1.00E+05,10000,39203,18.348
1,100,12,120,1.00E+07,10000,34166,22.353
1,100,6,300,1.00E+05,1.00E+05,38323,19.526
3,10,15,10,2.00E+06,10000,11144,20.749
1,10,2,10,1.00E+05,1.00E+05,1024.4,88.188
3,10000,12,300,2.00E+06,1000,2.13E+05,1098.3
1,1000,18,1,1.00E+07,10000,42680,267.97
3,10,15,10,2.00E+06,1000,11022,23.938
3,100,15,1,1.00E+07,10000,36356,116.81
3,100,18,1,1.00E+07,1000,33056,702.26
1,10000,1,300,2.00E+06,10000,4785.8,29906
1,10000,18,60,1.00E+06,10000,1.54E+05,491.55
1,100,3,300,1.00E+05,1.00E+05,36541,19.572
3,10,2,300,2.00E+06,10000,7704.8,71.322
1,10,2,60,1.00E+05,10000,11676,7.9952
3,10,1,120,1.00E+05,1000,6457.9,36.582
3,100,9,300,1.00E+06,10000,38710,65.283
3,1000,15,1,1.00E+06,10000,1.36E+05,180.89
3,10,2,120,1.00E+05,1000,11141,26.05
1,100,2,60,2.00E+06,1.00E+05,1028.8,861.74
1,1000,2,300,2.00E+06,1.00E+05,488.62,8891.5
1,10000,1,60,2.00E+06,10000,4037.6,28648
3,10,18,10,1.00E+07,1000,11533,23.344
3,10000,12,300,2.00E+06,10000,2.03E+05,1272.3
3,100,1,120,1.00E+07,1000,6930.4,434.64
3,10000,3,60,1.00E+07,10000,2.08E+05,1166
3,100,15,1,2.00E+06,10000,41219,68.964
1,10000,18,120,1.00E+06,1000,1.60E+05,457.12
1,10000,15,300,1.00E+05,1000,1.72E+05,389.21
1,10000,9,300,2.00E+06,1000,1.54E+05,397.37
1,10000,6,300,1.00E+07,10000,1.40E+05,432.05
1,10,15,60,2.00E+06,1000,36737,2.3564
1,1000,12,10,1.00E+05,1.00E+05,68627,119.75
1,1000,2,300,1.00E+07,10000,1274.8,6507.5
1,1000,15,1,2.00E+06,10000,59728,115.93
3,1000,18,120,1.00E+07,1.00E+05,1.03E+05,299.88
3,10000,9,300,1.00E+05,10000,1.87E+05,1169.4
1,100,6,120,1.00E+07,10000,38612,24.356
3,100,2,120,2.00E+06,1000,23786,137.2
3,100,6,10,2.00E+06,1.00E+05,39614,63.483
1,100,15,60,2.00E+06,1000,40587,19.141
3,100,6,1,1.00E+05,10000,36418,65.099
3,100,15,300,1.00E+06,1.00E+05,38439,66.272
3,10000,9,10,1.00E+05,1.00E+05,2.07E+05,1056.3
1,10000,18,120,1.00E+06,1.00E+05,1.48E+05,454.91
1,10,9,300,2.00E+06,1.00E+05,37642,2.1089
1,1000,12,60,1.00E+06,1.00E+05,63462,119.09
3,10,15,10,1.00E+06,10000,11842,22.905
3,10000,15,120,1.00E+07,10000,2.11E+05,1163.3
1,10,9,10,1.00E+07,1.00E+05,35518,2.5576
3,10000,1,60,1.00E+06,1000,5786,26474
3,100,9,120,2.00E+06,1000,39989,68.321
3,100,1,60,2.00E+06,1000,6322.4,413.51
3,1000,2,120,1.00E+07,10000,52370,7983.3
1,10,1,120,1.00E+06,10000,9564.6,9.7595
1,1000,1,10,1.00E+06,1.00E+05,423.6,31966
3,10,2,60,2.00E+06,10000,7479.8,78.146
3,10,18,10,2.00E+06,1000,11141,23.945
3,100,6,120,1.00E+05,1000,41532,66.184
1,10000,6,300,1.00E+06,1000,1.40E+05,326.04
1,10,9,300,1.00E+06,1000,34935,2.1671
1,1000,9,60,2.00E+06,1.00E+05,72901,91.734
3,1000,18,10,1.00E+06,10000,1.19E+05,223.1
3,10000,9,60,2.00E+06,1.00E+05,2.03E+05,1065.9
3,10,12,300,2.00E+06,1000,11711,23.256
1,10,18,60,1.00E+05,1000,36649,2.3174
1,10,3,60,2.00E+06,10000,37651,1.9509
1,10,18,300,1.00E+06,1.00E+05,36942,2.2201
1,1000,6,60,1.00E+06,1000,71854,93.757
3,100,9,60,1.00E+05,10000,39744,62.757
1,10,6,10,1.00E+05,1.00E+05,37941,1.9786
3,1000,2,10,2.00E+06,1000,61083,1035.6
1,1000,2,300,2.00E+06,1000,9317.1,1001.5
3,100,1,60,1.00E+05,10000,787.06,3419
3,100,2,120,2.00E+06,10000,13462,929.24
3,100,15,300,2.00E+06,1000,35695,73.111
1,100,15,1,1.00E+07,1.00E+05,26126,36.932
1,10000,1,10,1.00E+06,1.00E+05,2258.4,29665
3,10000,15,300,1.00E+05,1.00E+05,2.12E+05,1096.2
1,10,15,1,1.00E+07,1.00E+05,20135,6.5994
1,10,15,10,1.00E+07,1.00E+05,33366,2.8006
3,10,9,1,2.00E+06,1000,15982,17.026
1,1000,3,10,1.00E+07,10000,74565,113.08
3,100,3,10,1.00E+07,1.00E+05,37381,71.814
3,100,3,10,1.00E+07,10000,38504,73.731
1,100,12,300,2.00E+06,1000,40156,20.443
3,1000,12,1,1.00E+05,10000,1.34E+05,182.17
1,1000,2,300,1.00E+07,1.00E+05,503.78,7939.8
1,10,6,10,1.00E+07,1.00E+05,36125,2.4156
1,100,18,1,1.00E+07,1.00E+05,14703,68.576
3,10,18,120,2.00E+06,1000,12017,24.805
1,10,12,1,1.00E+07,10000,24418,3.8438
1,10000,12,1,1.00E+07,10000,97809,649.54
1,100,2,60,1.00E+06,1000,19084,50.688
3,100,3,300,1.00E+05,1000,40401,65.403
3,100,9,1,2.00E+06,10000,38524,65.69
1,100,1,10,1.00E+05,1000,32965,20.178
3,100,12,60,1.00E+07,1.00E+05,37196,68.733
1,100,18,1,1.00E+06,1000,22041,37.942
3,10000,1,10,1.00E+06,1000,6817,24221
1,10,12,120,2.00E+06,1000,36759,2.1412
1,10,12,300,1.00E+06,10000,37448,2.0536
1,10,18,1,1.00E+06,10000,35759,2.2114
3,1000,12,1,1.00E+07,1000,1.11E+05,290.06
1,10,6,120,1.00E+07,10000,37449,2.5804
1,10000,9,1,2.00E+06,10000,1.40E+05,367.04
1,10000,9,10,1.00E+07,1000,1.56E+05,394.02
3,1000,18,1,2.00E+06,1000,1.08E+05,234.34
1,10,3,1,2.00E+06,10000,35831,2.1
1,10000,2,10,1.00E+05,10000,1966.9,32950
1,1000,15,60,1.00E+06,10000,61224,113.88
3,1000,6,120,1.00E+07,1000,1.18E+05,240.94
3,100,1,300,1.00E+06,1000,6561.8,426.21
3,100,18,10,1.00E+07,1000,38921,102.38
3,10,3,300,1.00E+05,10000,16903,17.23
3,10,6,1,1.00E+05,1.00E+05,15869,17.382
1,10000,2,300,1.00E+07,1.00E+05,1813.3,27590
3,10,6,60,1.00E+07,1000,15606,18.685
1,1000,3,10,1.00E+05,1000,71619,104.47
1,1000,12,60,1.00E+07,10000,59984,141.25
3,1000,12,60,1.00E+05,1000,1.25E+05,175.73
1,100,12,120,1.00E+07,1.00E+05,33153,24.852
1,10,1,300,1.00E+06,1.00E+05,1272.2,70.905
3,10,15,300,1.00E+05,1.00E+05,11738,23.709
3,10000,9,10,2.00E+06,10000,2.15E+05,1095.1
3,100,6,300,2.00E+06,1000,39619,65.757
3,10,2,120,1.00E+05,1.00E+05,4645.1,621.56
3,100,1,300,2.00E+06,1.00E+05,95.375,27521
3,100,1,120,1.00E+07,1.00E+05,82.438,26910
3,100,1,120,1.00E+06,1000,6787.4,419.06
1,10,6,60,1.00E+06,10000,37170,2.0399
3,10000,1,1,1.00E+07,10000,9048.1,17113
3,100,15,10,2.00E+06,1000,40259,67.343
1,1000,3,120,2.00E+06,10000,74353,104.66
3,1000,6,300,2.00E+06,1.00E+05,1.38E+05,175.02
3,10000,18,300,2.00E+06,1.00E+05,1.97E+05,1197.6
3,1000,18,60,1.00E+06,1.00E+05,1.09E+05,234.14
1,10,3,300,2.00E+06,10000,35939,1.9115
1,100,3,120,2.00E+06,10000,40974,19.521
1,100,18,300,1.00E+07,1.00E+05,18711,61.31
1,10,1,1,1.00E+05,10000,3596.3,18.415
1,1000,1,10,1.00E+05,1.00E+05,556.8,21127
1,10000,15,60,1.00E+06,1.00E+05,1.44E+05,448.22
3,10000,3,1,2.00E+06,1000,2.04E+05,1072.8
1,1000,9,60,1.00E+06,1000,73838,97.977
3,10000,2,60,2.00E+06,10000,21840,10170
1,10,12,120,1.00E+06,1000,37165,2.0286
1,10000,2,300,2.00E+06,10000,2472.7,33989
3,1000,9,60,2.00E+06,1.00E+05,1.30E+05,191.63
1,100,12,300,1.00E+07,10000,39164,22.561
3,10000,1,60,1.00E+07,1.00E+05,5148,18755
3,10,15,300,2.00E+06,1000,10932,23.929
1,1000,6,300,1.00E+05,10000,76769,89.025
1,1000,12,1,1.00E+07,10000,53296,172.52
3,10000,18,300,1.00E+07,1000,2.05E+05,1226.2
3,10000,6,10,1.00E+06,1.00E+05,1.98E+05,1087.7
1,100,18,10,2.00E+06,1.00E+05,21344,41.684
1,10,3,60,1.00E+07,1.00E+05,36881,2.2148
1,10,3,120,2.00E+06,10000,37311,1.9341
1,10,12,120,1.00E+07,1.00E+05,35519,2.121
3,100,9,1,1.00E+06,1.00E+05,42040,66.407
1,10000,3,1,1.00E+07,1.00E+05,1.22E+05,402.52
1,10,2,10,1.00E+07,1000,24526,3.7329
3,10,9,10,1.00E+05,1000,14893,16.882
3,10000,1,10,1.00E+06,1.00E+05,6197.7,19186
3,10000,2,120,1.00E+05,1000,62895,9559.3
1,1000,1,60,2.00E+06,10000,392.44,20672
1,100,3,10,1.00E+06,1.00E+05,41402,16.875
3,1000,15,120,1.00E+05,1.00E+05,1.15E+05,210.45
1,1000,2,60,2.00E+06,10000,1412.6,6075.3
1,1000,1,60,2.00E+06,1000,3106.9,2952.9
1,1000,18,1,1.00E+06,1.00E+05,62560,117.16
3,10,6,1,1.00E+07,10000,14945,23.162
1,100,1,60,1.00E+06,1.00E+05,535.08,1765.7
3,10000,15,60,2.00E+06,10000,2.01E+05,1112.1
3,100,15,120,2.00E+06,1.00E+05,39342,65.147
3,100,1,1,2.00E+06,1.00E+05,81.882,28368
3,1000,1,10,1.00E+05,1.00E+05,664.36,16590
3,10,1,10,1.00E+05,1000,5969.8,42.454
3,10,12,60,1.00E+07,1.00E+05,10385,25.227
3,100,6,300,1.00E+05,1.00E+05,41991,64.082
3,10,18,60,1.00E+06,1000,11292,22.211
3,100,15,1,1.00E+05,10000,37136,65.18
3,1000,18,120,2.00E+06,1000,1.14E+05,231.54
3,100,9,60,1.00E+05,1000,35464,65.554
3,10,12,10,1.00E+05,1000,10995,22.426
3,10,1,120,1.00E+06,1.00E+05,103.76,2873.8
3,1000,1,60,2.00E+06,1000,6931.2,3909.5
1,100,18,60,1.00E+06,1000,21172,38.847
1,100,18,60,1.00E+07,1.00E+05,21900,54.857
1,10000,2,60,1.00E+06,1000,4925.7,13861
1,10000,9,60,1.00E+06,10000,1.43E+05,382.55
1,1000,12,10,1.00E+06,10000,64674,115.76
1,10,18,60,1.00E+07,1000,34386,5.4665
3,1000,3,1,1.00E+05,1.00E+05,1.27E+05,179.91
3,10,2,300,1.00E+06,1.00E+05,4428.8,629.59
3,1000,2,60,1.00E+06,10000,51471,7616.4
3,10,15,1,2.00E+06,10000,12162,22.964
1,10000,3,300,1.00E+07,1000,1.32E+05,432.63
3,10000,9,1,2.00E+06,1.00E+05,1.98E+05,1166
1,1000,15,10,1.00E+07,10000,51817,157.86
1,100,3,300,2.00E+06,10000,36366,22.275
3,1000,1,120,2.00E+06,1000,7529.6,3720
1,10000,6,60,2.00E+06,10000,1.36E+05,339.37
3,1000,2,10,2.00E+06,10000,54306,8118.2
1,10,2,120,1.00E+05,1000,27483,3.5464
1,10,2,10,2.00E+06,1.00E+05,971.4,73.145
3,100,12,300,2.00E+06,10000,38829,67.636
1,1000,15,120,2.00E+06,10000,60148,123.1
1,10000,12,300,1.00E+05,10000,1.68E+05,385.26
3,10,15,120,1.00E+05,1.00E+05,11590,22.403
3,100,3,60,2.00E+06,1.00E+05,38367,64.897
1,100,6,120,1.00E+07,1.00E+05,35853,22.476
1,1000,3,60,2.00E+06,10000,74078,104.47
1,100,18,300,1.00E+05,10000,22166,37.874
3,10,6,60,2.00E+06,10000,15690,18.711
3,10000,12,60,1.00E+06,1000,2.07E+05,1045.7
1,10000,6,120,1.00E+07,1000,1.34E+05,417.81
1,10000,6,1,1.00E+05,1000,1.34E+05,329.11
1,1000,6,1,1.00E+06,1000,74431,96.676
3,1000,1,300,1.00E+07,1.00E+05,590.2,20941
1,10000,18,120,2.00E+06,1.00E+05,1.53E+05,410.77
1,100,6,60,2.00E+06,10000,35738,22.492
3,10,3,1,1.00E+06,10000,14835,17.279
1,100,2,120,1.00E+06,10000,7135.1,147.14
3,1000,12,120,1.00E+07,1000,1.21E+05,249.79
3,1000,9,10,1.00E+05,10000,1.31E+05,185.95
1,10,12,60,1.00E+07,10000,35408,2.7867
1,100,12,300,1.00E+07,1.00E+05,35454,23.472
1,10000,9,300,1.00E+06,1.00E+05,1.48E+05,361.97
1,10,12,10,1.00E+07,1000,32929,2.6673
3,10000,1,1,1.00E+05,1000,5853.1,25404
1,10000,9,10,1.00E+07,1.00E+05,1.50E+05,377.35
1,10,1,300,1.00E+07,1000,24212,3.6827
3,1000,6,1,1.00E+07,1.00E+05,1.04E+05,217.83
1,1000,6,60,2.00E+06,1.00E+05,73965,94.052
1,10,6,300,2.00E+06,1000,37135,2.0982
1,100,2,300,1.00E+07,1000,19466,54.904
3,100,9,1,1.00E+06,1000,38835,62.74
1,1000,12,300,1.00E+05,1.00E+05,62015,109.75
3,100,2,10,1.00E+05,1.00E+05,12278,6971
1,100,15,10,1.00E+05,10000,38071,20.499
1,10,6,60,2.00E+06,10000,37801,2.0138
3,10000,9,120,2.00E+06,10000,2.03E+05,1072.8
3,100,18,60,2.00E+06,10000,38423,70.304
1,10,9,60,1.00E+06,10000,36762,2.6327
1,10,9,10,1.00E+05,1.00E+05,37386,2.2515
3,10000,18,300,1.00E+05,10000,2.01E+05,1110.1
1,10,2,10,1.00E+06,10000,7879.2,10.637
1,10,12,60,1.00E+07,1.00E+05,36101,2.4771
1,10000,6,10,2.00E+06,1.00E+05,1.30E+05,351.18
1,100,15,300,1.00E+05,10000,21927,41.17
3,10000,1,1,1.00E+07,1000,6980.4,24639
3,1000,18,300,1.00E+07,1.00E+05,1.12E+05,382.48
3,10,9,10,1.00E+05,1.00E+05,15880,17.193
3,10,15,60,1.00E+05,1000,10931,24.525
3,10,12,1,1.00E+06,1.00E+05,12085,23.433
3,10,18,300,1.00E+07,10000,10970,24.395
1,100,12,300,1.00E+06,1.00E+05,38444,20.242
1,10,9,300,1.00E+07,1000,34130,2.414
1,10,18,120,2.00E+06,1000,35997,2.2401
1,1000,2,60,1.00E+06,10000,1556.2,5942.8
3,1000,2,60,1.00E+05,10000,53559,7818.3
3,1000,15,60,1.00E+06,10000,1.16E+05,215.34
3,1000,3,120,1.00E+05,1.00E+05,1.33E+05,178.56
3,1000,3,60,1.00E+06,1.00E+05,1.30E+05,194.8
1,10,15,1,2.00E+06,10000,34860,2.455
3,100,2,1,1.00E+06,1.00E+05,11408,6913.8
1,1000,1,120,1.00E+07,1.00E+05,500.33,30014
3,10000,3,10,1.00E+06,10000,1.97E+05,1054.9
1,1000,1,10,2.00E+06,1000,3171.2,3112.5
3,1000,9,120,1.00E+05,1000,1.28E+05,182.86
1,1000,15,1,1.00E+07,1000,43967,258.69
1,100,12,10,2.00E+06,10000,40760,20.007
3,1000,15,1,1.00E+06,1.00E+05,1.29E+05,178.11
3,100,6,120,1.00E+07,10000,38409,78.432
1,100,3,1,1.00E+05,1000,41528,18.751
3,100,18,120,1.00E+06,1.00E+05,39137,67.592
3,10000,12,120,2.00E+06,1.00E+05,2.00E+05,1056.6
1,10,1,120,2.00E+06,10000,8569,8.637
1,10,9,1,1.00E+06,10000,35531,2.5222
3,100,12,10,1.00E+07,10000,36245,73.885
3,1000,1,1,1.00E+07,10000,764.56,28093
3,10000,3,300,1.00E+05,1000,2.08E+05,1119.7
3,10,18,60,2.00E+06,10000,11405,22.734
1,10000,12,60,1.00E+07,1000,1.51E+05,473
1,100,2,60,2.00E+06,1000,17821,55.184
