Max_spout,Spliters,Counters,Throughput+,Latency-
100,1,9,55090,18.567
1.00E+05,5,11,54720,827.53
10000,5,11,56989,830.78
10,5,6,30234,3.341
10000,5,12,56196,775.45
10,6,17,29777,3.3335
10000,1,13,64277,1595.8
1,4,13,6370.2,1.563
1.00E+05,4,3,36917,1175.7
1.00E+06,1,6,67297,53340
1.00E+06,1,11,93548,40881
1000,4,7,59354,172.53
1.00E+05,3,17,54411,883.79
1,3,7,7266.3,1.4241
1000,3,18,60789,167.77
1000,6,3,43097,217.53
10000,5,8,53575,770.37
10000,2,1,37052,2735.3
1.00E+05,4,10,54938,759.54
1,6,14,6914.1,1.4566
1000,5,2,38185,266.02
10000,1,12,62552,1539.4
10,1,5,28189,3.5178
1.00E+05,3,8,57748,737.65
10,2,5,32465,3.0701
1000,1,2,53086,191.22
100,4,6,49121,20.616
1,3,1,6927.3,1.4724
1.00E+06,6,4,45085,653.92
100,1,17,53428,17.798
1,6,2,7496.3,1.3678
100,5,1,30879,32.695
1,1,2,5552.9,1.8259
1.00E+06,2,5,63131,81802
1000,6,16,45229,193.45
100,5,6,44432,22.501
10,1,18,27734,3.6682
1,3,4,7463.5,1.3638
10000,6,17,45751,524.66
1000,2,14,63127,141.81
1.00E+06,2,1,36750,94553
1,6,15,7042.3,1.4358
100,3,12,55048,18.84
1.00E+05,1,5,60465,14235
1.00E+06,5,9,55087,865.8
1,3,8,6900.3,1.4368
100,2,11,57860,16.393
1.00E+06,6,6,43657,618.01
100,1,5,47456,21.389
1.00E+06,6,10,45823,549.69
10,6,3,33660,2.9644
1.00E+06,3,5,50224,838.11
10000,3,15,58308,754.76
1000,2,13,66556,117.56
100,5,13,50365,19.829
10000,1,4,64087,1529.5
10,2,7,31642,3.2213
1000,3,6,56000,192.73
1.00E+05,1,11,67729,12569
1000,1,4,52119,194.73
10000,4,7,58163,722.58
100,4,4,42733,24.039
1.00E+06,3,8,58117,812.82
10,3,14,29954,3.3561
10000,2,2,48986,2043.7
10,1,8,28536,3.5172
1,6,5,7532.7,1.3448
1000,2,6,53012,197.96
1.00E+06,1,9,82905,33086
10000,2,16,72028,364.41
10,1,15,27492,3.6191
1,3,17,6265.2,1.6202
10000,6,3,42753,904.03
10,3,12,29980,3.326
10000,2,10,67768,1463.6
100,4,11,54203,20.194
100,2,1,39997,25.032
10000,2,11,73286,1183.4
1.00E+05,3,13,57626,886.67
1.00E+06,5,12,54673,838.89
10000,1,10,64422,1472.5
100,6,9,45665,20.214
1.00E+05,1,10,65424,13340
1.00E+05,5,16,54569,931.08
1000,6,18,47309,173.16
1.00E+06,6,11,45294,505.23
10000,4,1,55902,1726.8
1.00E+05,5,2,34813,1027.4
1,3,12,6589.5,1.5266
10,6,15,30885,3.2422
1,3,13,7017.7,1.5023
1000,2,12,62880,143.2
100,4,16,52702,18.764
1.00E+05,5,9,55332,800.45
1000,1,16,70644,142.51
10,5,14,28961,3.4509
100,2,12,54774,17.333
1.00E+06,5,17,56517,846.58
1.00E+05,1,15,64561,15257
10,5,13,28871,3.541
1,6,7,7767.6,1.331
1000,3,1,53563,187.28
1.00E+05,2,18,78561,11850
1.00E+05,5,17,57302,843.75
10000,1,3,56933,1808.1
10,1,9,28657,3.4184
1,4,15,6276.2,1.6329
1.00E+06,4,2,31507,1210.1
1.00E+06,2,4,55321,63627
1.00E+06,4,4,41062,897.43
10000,3,6,53857,766.41
100,1,4,46717,22.151
1.00E+06,1,8,73308,37269
1.00E+06,2,16,69749,309.65
1000,5,7,54866,194.78
1000,3,10,55308,184.64
100,6,17,42239,21.375
100,3,3,45752,21.69
1.00E+06,1,1,66418,91578
10,3,10,30507,3.2954
1,5,18,6293.2,1.6017
1.00E+05,4,14,55063,918.63
1.00E+06,1,3,63021,82187
10,2,16,30324,3.2671
1.00E+06,3,12,58792,853.42
10,5,11,28365,3.4786
1,3,16,6634,1.5347
1,1,3,5529.9,1.8618
1.00E+05,4,11,55317,784.34
1,4,2,7928.6,1.3264
10,3,4,32064,3.1989
1,5,7,6855.4,1.4534
10000,5,5,46750,815.89
1000,1,15,65559,146.59
1.00E+05,4,5,44360,820.19
1.00E+05,2,12,79475,10377
100,4,12,50747,19.686
10000,2,13,71459,387.57
1,1,12,5258.8,1.9272
1.00E+06,5,15,54619,965.73
1,2,4,5775.6,1.7408
1000,6,13,48802,169.2
1000,4,2,34221,299.39
1.00E+06,2,2,57085,85782
1,2,2,5801.6,1.7259
10000,2,6,64663,1539
1.00E+06,4,6,46966,853.63
1,2,17,5381,1.9208
100,1,3,49918,20.812
100,4,7,54730,18.332
1.00E+05,1,18,66943,14608
10000,6,1,56278,1267.7
1000,1,14,67553,140.5
1000,2,10,56649,177.42
100,3,5,48057,20.875
1000,5,13,59666,171.3
1,4,12,6686.6,1.5439
10000,4,18,53160,836.73
10000,2,5,56752,1746.6
1.00E+06,1,16,70303,60552
10000,3,7,49894,777.49
10000,1,1,50789,2008.5
1.00E+05,1,17,61329,15927
1000,3,13,59795,172.82
1.00E+06,2,9,80590,23656
1,5,2,7467.6,1.4
1.00E+06,1,4,62740,83689
1.00E+06,2,7,71997,27969
1.00E+05,5,10,55095,853.41
1.00E+05,4,2,33020,1152
100,5,16,49782,20.192
1,5,13,6373.1,1.5647
10,3,18,29004,3.4422
100,1,16,55413,17.56
100,2,7,51649,19.832
1,5,4,6534.9,1.5195
1.00E+05,6,10,44348,551.68
1000,2,7,56569,168.79
1.00E+05,3,10,55855,791.55
1000,6,5,44651,200.39
100,6,12,47366,20.042
1000,3,4,49313,200.43
1,5,12,6573.8,1.5572
1.00E+05,5,12,58277,825.91
10000,6,18,46995,591.56
1,1,9,5220.9,1.8724
1.00E+05,3,11,58079,773.62
100,4,9,49746,19.719
1,4,5,6869.1,1.4805
1,4,9,6256.8,1.6328
1000,3,17,59539,175.9
1,3,2,7468.3,1.3264
1000,3,5,50915,198.33
1.00E+06,3,15,59941,860.92
1.00E+05,2,7,65050,11657
