F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
0,1,0,1,1,1,0,0,1,35,70,7,4,8,223.178
0,1,0,0,1,0,0,1,1,70,25,2,5,5,89.825
1,1,1,1,0,0,0,0,1,85,85,0,1,79,438.197
1,1,0,1,0,1,0,0,1,85,25,6,0,20,301.773
1,1,0,0,0,0,0,1,1,90,60,8,5,6,257.226
0,1,0,1,1,1,0,0,1,80,50,8,6,7,160.563
1,1,0,1,0,0,0,1,1,70,85,7,3,7,213.65
1,1,0,0,0,0,0,1,1,45,65,8,6,4,158.433
0,1,0,1,1,0,1,0,1,90,70,3,2,22,314.515
0,1,0,1,1,0,1,0,1,70,55,5,7,5,135.978
0,1,0,0,1,0,0,1,1,30,65,3,8,7,164.338
0,1,0,0,1,0,0,1,1,50,40,0,8,7,137.246
1,1,0,0,0,0,0,1,1,80,85,1,0,141,995.008
0,1,1,1,1,0,0,0,1,90,45,1,6,7,91.105
1,1,1,0,0,0,0,0,1,20,75,5,6,9,216.257
1,1,0,1,0,0,0,1,1,45,85,0,8,5,122.745
0,1,0,1,1,0,0,1,1,70,85,6,4,7,165.026
0,1,0,0,1,0,0,1,1,30,90,2,5,5,85.846
0,1,1,0,1,0,0,0,1,65,45,4,3,6,75.83
1,1,0,0,0,1,0,0,1,5,85,8,7,501,15999.527
1,1,0,0,0,1,0,0,1,25,65,7,6,501,14606.259
1,1,0,0,0,0,1,0,1,80,45,2,5,5,121.785
1,1,0,1,0,0,0,1,1,25,65,4,1,11,194.384
1,1,1,1,0,0,0,0,1,75,40,1,0,16,91.025
1,1,1,1,0,0,0,0,1,5,85,5,7,12,297.53
0,1,0,1,1,0,0,1,1,80,10,5,4,4,90.193
1,1,0,0,0,1,0,0,1,45,50,6,2,23,432.428
0,1,0,0,1,0,0,1,1,75,15,8,7,4,139.879
0,1,0,0,1,1,0,0,1,90,85,1,4,501,5392.526
1,1,0,1,0,1,0,0,1,55,45,5,8,7,200.882
1,1,0,0,0,0,0,1,1,85,30,1,0,10,72.007
0,1,0,0,1,0,0,1,1,25,65,8,5,6,177.31
0,1,1,1,1,0,0,0,1,60,75,8,6,4,90.073
0,1,0,1,1,0,1,0,1,85,60,0,1,41,204.926
0,1,0,1,1,0,1,0,1,75,60,5,7,6,164.646
0,1,1,1,1,0,0,0,1,15,85,7,7,6,134.453
0,1,1,1,1,0,0,0,1,60,75,0,2,12,68.54600001
1,1,0,1,0,1,0,0,1,45,75,8,5,6,239.047
1,1,0,1,0,0,1,0,1,75,45,5,2,5,115.333
0,1,0,1,1,0,0,1,1,75,85,1,1,46,330.532
0,1,0,1,1,0,1,0,1,70,40,6,5,5,129.303
0,1,1,0,1,0,0,0,1,55,80,1,0,21,91.136
1,1,0,1,0,0,1,0,1,55,85,7,4,5,176.589
1,1,1,1,0,0,0,0,1,70,20,3,7,6,137.979
1,1,0,0,0,0,0,1,1,70,20,4,6,4,128.228
1,1,1,0,0,0,0,0,1,40,85,0,8,7,124.39
1,1,0,1,0,1,0,0,1,75,35,2,3,13,252.122
0,1,0,1,1,1,0,0,1,10,85,4,8,58,1139.054
0,1,0,0,1,0,1,0,1,10,85,4,2,53,783.751
1,1,0,1,0,1,0,0,1,50,80,4,8,7,199.654
1,1,0,1,0,0,1,0,1,25,65,6,8,7,285.564
0,1,0,0,1,1,0,0,1,75,85,7,7,20,474.883
0,1,0,0,1,1,0,0,1,90,40,8,8,501,12673.677
0,1,0,1,1,0,1,0,1,90,50,1,8,7,143.008
0,1,1,1,1,0,0,0,1,90,85,5,4,15,223.898
1,1,0,0,0,0,0,1,1,75,80,2,8,7,219.476
0,1,0,0,1,0,0,1,1,80,70,4,6,7,162.313
1,1,0,0,0,1,0,0,1,20,85,8,4,25,653.145
1,1,0,0,0,1,0,0,1,30,85,4,7,19,464.229
0,1,1,1,1,0,0,0,1,85,40,8,6,5,114.884
0,1,1,0,1,0,0,0,1,20,90,8,7,8,179.793
1,1,0,1,0,1,0,0,1,80,85,1,8,34,730.41
0,1,1,0,1,0,0,0,1,45,55,6,5,5,91.315
0,1,0,0,1,1,0,0,1,10,80,5,1,501,5906.334
1,1,0,1,0,0,0,1,1,45,90,5,1,5,101.516
0,1,0,1,1,0,1,0,1,25,70,3,0,25,247.756
1,1,0,1,0,0,1,0,1,75,80,2,3,15,275.938
1,1,0,0,0,0,1,0,1,50,45,5,2,5,113.621
0,1,0,0,1,0,0,1,1,20,85,3,1,23,237.187
0,1,0,0,1,0,0,1,1,90,50,8,6,4,125.566
1,1,0,1,0,0,0,1,1,60,65,6,2,4,105.439
0,1,0,1,1,0,1,0,1,85,75,2,4,19,290.525
1,1,0,1,0,0,0,1,1,45,85,2,3,5,88.14800001
0,1,1,0,1,0,0,0,1,75,35,2,6,7,93.742
0,1,0,0,1,0,0,1,1,65,80,6,3,6,123.34
0,1,1,0,1,0,0,0,1,65,45,4,8,5,93.588
1,1,0,1,0,1,0,0,1,65,25,6,1,17,310.507
1,1,0,0,0,0,1,0,1,30,60,1,0,40,278.752
1,1,0,0,0,0,1,0,1,80,40,6,4,4,125.634
1,1,0,0,0,0,1,0,1,90,10,5,7,4,153.282
0,1,0,0,1,0,1,0,1,75,35,1,3,6,67.994
0,1,1,1,1,0,0,0,1,85,50,6,5,5,91.474
1,1,0,0,0,0,1,0,1,40,70,6,1,6,137.787
1,1,0,0,0,1,0,0,1,90,75,7,8,501,15982.912
1,1,0,0,0,1,0,0,1,30,60,5,8,501,14130.634
0,1,0,0,1,1,0,0,1,55,45,5,5,9,163.768
1,1,0,1,0,1,0,0,1,65,55,0,3,10,93.441
1,1,0,0,0,1,0,0,1,85,25,4,1,40,522.652
0,1,0,1,1,0,1,0,1,90,35,2,5,6,105.21
0,1,0,0,1,1,0,0,1,70,70,8,2,8,148.21
1,1,1,0,0,0,0,0,1,45,75,4,2,6,91.294
0,1,0,0,1,1,0,0,1,65,40,1,4,12,121.784
1,1,0,0,0,0,0,1,1,80,80,1,5,14,346.215
1,1,1,0,0,0,0,0,1,70,60,6,3,5,106.86
1,1,0,1,0,1,0,0,1,70,55,2,5,7,118.636
1,1,1,0,0,0,0,0,1,80,25,1,3,14,153.974
1,1,0,1,0,1,0,0,1,65,30,7,1,11,212.194
1,1,1,0,0,0,0,0,1,70,65,3,7,5,109.991
0,1,0,1,1,0,0,1,1,65,35,2,5,5,85.179
0,1,0,0,1,1,0,0,1,80,55,4,1,15,147.869
1,1,0,1,0,1,0,0,1,80,20,5,4,18,404.331
1,1,0,0,0,1,0,0,1,75,75,5,8,8,232.213
0,1,0,0,1,0,1,0,1,80,10,6,6,4,119.103
0,1,0,1,1,1,0,0,1,5,85,7,3,250,4432.868
0,1,0,0,1,1,0,0,1,90,45,8,1,501,8276.421
1,1,0,1,0,0,0,1,1,65,90,8,5,4,154.576
1,1,1,0,0,0,0,0,1,65,30,2,8,6,131.597
0,1,0,0,1,0,0,1,1,50,80,6,5,4,96.50100001
1,1,0,0,0,1,0,0,1,50,40,3,6,501,10961.881
0,1,1,0,1,0,0,0,1,90,80,1,3,81,679.365
1,1,0,1,0,0,0,1,1,45,75,7,2,4,108.188
0,1,0,1,1,1,0,0,1,15,75,2,7,36,558.778
0,1,1,0,1,0,0,0,1,60,55,0,4,9,78.418
1,1,0,0,0,1,0,0,1,75,45,2,1,17,167.356
1,1,0,0,0,1,0,0,1,55,45,1,0,84,465.268
0,1,1,1,1,0,0,0,1,75,35,6,7,4,80.357
0,1,0,1,1,0,1,0,1,60,30,7,6,5,149.975
0,1,0,0,1,0,1,0,1,65,85,7,1,7,136.998
0,1,0,1,1,1,0,0,1,90,45,0,3,21,146.621
0,1,0,0,1,0,1,0,1,75,85,5,2,13,238.334
0,1,0,0,1,1,0,0,1,70,35,2,6,10,141.081
0,1,0,0,1,0,1,0,1,20,90,6,7,4,113.755
1,1,0,0,0,1,0,0,1,90,40,5,1,501,7858.586
0,1,0,1,1,0,1,0,1,90,40,2,2,7,75.479
1,1,0,1,0,0,1,0,1,40,80,5,6,5,164.31
0,1,1,1,1,0,0,0,1,90,15,4,7,6,117.364
0,1,0,1,1,0,0,1,1,70,85,5,2,9,164.612
0,1,0,0,1,1,0,0,1,55,80,7,6,7,170.185
1,1,0,1,0,0,0,1,1,50,80,6,6,4,140.741
1,1,0,0,0,0,1,0,1,85,20,0,1,14,104.302
1,1,0,1,0,1,0,0,1,60,50,8,5,6,169.522
0,1,0,1,1,1,0,0,1,40,75,3,4,10,133.132
0,1,0,1,1,0,0,1,1,55,55,1,8,5,111.303
0,1,0,0,1,0,1,0,1,85,15,1,1,8,62.223
0,1,1,0,1,0,0,0,1,35,55,3,7,7,115.099
0,1,0,0,1,0,0,1,1,70,30,3,5,5,95.785
0,1,0,1,1,0,1,0,1,60,40,1,0,18,96.537
1,1,0,0,0,0,1,0,1,90,15,1,6,5,122.897
1,1,0,1,0,0,1,0,1,80,10,1,7,5,131.74
1,1,0,0,0,1,0,0,1,50,55,6,2,8,150.475
0,1,0,1,1,0,0,1,1,85,30,4,0,5,60.001
1,1,1,0,0,0,0,0,1,85,20,1,6,13,218.95
1,1,0,0,0,1,0,0,1,65,70,7,0,8,142.243
0,1,1,0,1,0,0,0,1,90,45,3,2,8,81.455
1,1,0,1,0,0,1,0,1,75,75,4,7,7,231.575
1,1,0,1,0,0,0,1,1,65,60,6,1,4,103.733
1,1,0,1,0,0,1,0,1,30,85,0,5,11,189.53
1,1,0,1,0,0,0,1,1,65,75,5,1,6,120.644
1,1,0,0,0,1,0,0,1,10,80,6,0,501,7451.292
1,1,0,0,0,0,1,0,1,30,60,3,4,7,157.789
1,1,0,0,0,0,1,0,1,55,90,8,5,4,152.565
0,1,0,1,1,0,0,1,1,55,80,1,4,6,84.938
1,1,1,1,0,0,0,0,1,45,60,2,7,5,98.089
1,1,1,1,0,0,0,0,1,70,75,3,5,5,89.46599999
0,1,0,1,1,1,0,0,1,70,60,7,3,7,123.985
0,1,0,1,1,0,0,1,1,55,55,0,1,18,87.853
1,1,0,0,0,1,0,0,1,55,35,7,3,501,11260.811
0,1,1,1,1,0,0,0,1,45,90,7,3,5,80.114
1,1,1,1,0,0,0,0,1,50,45,5,0,6,75.281
0,1,0,0,1,0,0,1,1,45,75,0,3,10,85.064
1,1,0,1,0,1,0,0,1,50,50,4,7,7,177.092
0,1,0,0,1,0,0,1,1,30,80,1,5,9,135.86
1,1,1,1,0,0,0,0,1,30,75,2,5,6,96.644
1,1,0,0,0,1,0,0,1,80,85,5,2,53,932.815
0,1,0,0,1,1,0,0,1,35,80,0,5,19,189.112
0,1,0,1,1,0,0,1,1,15,85,0,2,80,529.215
0,1,1,0,1,0,0,0,1,85,40,0,8,9,123.945
1,1,0,1,0,1,0,0,1,45,90,6,6,7,184.498
1,1,0,1,0,1,0,0,1,65,80,7,3,8,195.272
0,1,1,1,1,0,0,0,1,75,35,3,1,6,51.54
1,1,0,0,0,0,0,1,1,15,90,7,0,4,92.406
1,1,0,1,0,0,0,1,1,60,80,3,0,8,105.844
0,1,1,0,1,0,0,0,1,60,55,4,4,5,71.61799999
1,1,0,1,0,1,0,0,1,25,70,5,0,23,349.792
1,1,0,1,0,1,0,0,1,40,55,3,1,14,155.849
0,1,0,1,1,0,1,0,1,75,65,5,1,8,129.471
0,1,0,1,1,0,1,0,1,75,75,4,4,8,150.247
1,1,0,1,0,0,1,0,1,30,75,0,6,10,197.491
1,1,0,0,0,0,1,0,1,20,70,7,7,4,182.112
1,1,0,1,0,1,0,0,1,90,30,1,0,80,436.148
1,1,0,0,0,1,0,0,1,90,80,1,6,501,8418.083
1,1,1,0,0,0,0,0,1,35,90,3,4,6,96.296
0,1,0,0,1,1,0,0,1,85,50,3,7,18,334.944
1,1,0,0,0,0,0,1,1,80,35,8,8,4,194.567
0,1,1,0,1,0,0,0,1,55,45,3,5,6,80.74899999
0,1,0,1,1,0,0,1,1,65,80,5,4,6,123.391
0,1,0,1,1,0,0,1,1,80,30,7,7,4,124.764
1,1,0,1,0,0,0,1,1,80,60,5,4,5,155.728
0,1,0,0,1,0,1,0,1,55,75,8,1,5,100.881
1,1,0,0,0,0,0,1,1,50,85,1,1,7,67.377
0,1,1,1,1,0,0,0,1,60,80,5,2,6,80.54900001
0,1,1,1,1,0,0,0,1,45,85,5,4,5,73.85500001
0,1,1,0,1,0,0,0,1,5,90,5,3,147,1938.671
0,1,0,0,1,1,0,0,1,45,55,0,4,23,206.521
1,1,0,0,0,0,0,1,1,65,45,6,5,4,133.226
0,1,1,0,1,0,0,0,1,30,75,4,1,10,98.803
1,1,0,0,0,0,0,1,1,35,55,6,8,5,208.249
1,1,1,0,0,0,0,0,1,65,50,7,8,4,125.742
0,1,0,0,1,0,0,1,1,35,90,1,1,8,55.093
1,1,0,0,0,1,0,0,1,60,40,3,5,12,241.674
1,1,0,0,0,0,1,0,1,50,70,5,3,5,130.343
1,1,0,1,0,0,1,0,1,5,85,5,0,4,70.55500001
1,1,0,0,0,0,0,1,1,60,30,0,5,6,115.061
0,1,1,0,1,0,0,0,1,35,70,4,0,10,88.841
0,1,0,0,1,1,0,0,1,5,90,7,6,501,11127.922
1,1,1,0,0,0,0,0,1,50,60,4,0,6,65.688
1,1,0,0,0,0,0,1,1,85,70,0,3,18,274.9
1,1,0,0,0,0,0,1,1,25,70,7,6,6,232.661
1,1,1,1,0,0,0,0,1,50,60,4,4,4,71.625
0,1,0,0,1,0,1,0,1,50,55,3,6,6,120.95
0,1,1,1,1,0,0,0,1,80,30,3,7,6,96.513
0,1,1,1,1,0,0,0,1,50,80,3,6,5,82.92300001
0,1,0,0,1,1,0,0,1,60,90,0,3,501,3492.629
1,1,0,1,0,0,0,1,1,30,75,5,3,6,147.165
1,1,0,0,0,0,1,0,1,35,60,1,0,31,215.078
0,1,0,0,1,1,0,0,1,90,45,5,3,501,7472.767
0,1,1,0,1,0,0,0,1,85,65,8,6,6,135.654
1,1,1,1,0,0,0,0,1,45,90,0,3,8,71.472
0,1,0,1,1,0,1,0,1,75,70,8,7,6,192.892
0,1,0,0,1,1,0,0,1,35,75,1,6,11,139.094
1,1,0,1,0,0,1,0,1,25,70,3,3,12,262.341
1,1,0,0,0,0,0,1,1,20,85,0,2,41,392.071
1,1,0,0,0,1,0,0,1,80,55,7,2,10,211.937
0,1,0,0,1,0,1,0,1,15,90,2,5,5,83.238
1,1,0,0,0,0,0,1,1,35,55,7,8,4,180.944
0,1,0,1,1,0,0,1,1,70,50,1,8,5,106.634
1,1,0,1,0,0,1,0,1,45,70,7,0,6,157.326
0,1,0,1,1,1,0,0,1,65,65,5,0,9,103.522
1,1,0,1,0,1,0,0,1,70,65,4,2,8,128.985
0,1,0,0,1,0,0,1,1,50,70,1,3,6,75.15500001
1,1,0,0,0,0,1,0,1,90,80,4,5,33,914.445
1,1,1,0,0,0,0,0,1,45,70,1,7,6,119.953
0,1,0,1,1,0,1,0,1,45,80,1,1,14,97.457
1,1,1,1,0,0,0,0,1,10,80,6,7,6,164.418
1,1,0,1,0,0,1,0,1,75,25,8,6,4,172.974
0,1,0,0,1,1,0,0,1,40,75,1,8,9,139.377
0,1,1,1,1,0,0,0,1,70,75,5,1,5,57.34
1,1,0,1,0,0,0,1,1,55,50,0,5,5,88.074
0,1,0,0,1,1,0,0,1,85,65,0,8,28,417.578
0,1,0,0,1,0,1,0,1,85,55,6,8,5,150.459
0,1,0,0,1,0,0,1,1,80,85,0,4,39,429.353
0,1,0,1,1,0,1,0,1,85,85,3,8,36,872.312
0,1,0,0,1,0,1,0,1,80,75,6,2,9,169.213
1,1,1,0,0,0,0,0,1,65,70,5,0,6,78.567
1,1,1,1,0,0,0,0,1,25,90,2,8,5,106.724
0,1,0,0,1,0,0,1,1,35,70,7,3,6,137.234
0,1,0,1,1,0,0,1,1,50,60,5,2,5,83.33
0,1,0,0,1,0,0,1,1,70,85,0,6,12,175.377
1,1,0,0,0,0,0,1,1,90,75,2,5,20,472.279
1,1,0,0,0,0,1,0,1,85,50,6,0,6,120.287
1,1,0,1,0,1,0,0,1,80,35,2,2,16,182.786
1,1,0,0,0,0,0,1,1,55,80,6,3,4,118.141
0,1,0,1,1,1,0,0,1,50,60,6,8,6,142.601
0,1,0,1,1,1,0,0,1,70,25,0,6,22,264.156
1,1,0,1,0,0,1,0,1,90,60,8,1,7,201.155
0,1,0,1,1,0,1,0,1,30,75,4,1,12,154.445
1,1,1,1,0,0,0,0,1,65,90,2,4,6,85.293
1,1,1,1,0,0,0,0,1,50,80,2,4,5,80.46100001
1,1,1,1,0,0,0,0,1,15,75,3,0,14,127.795
0,1,1,0,1,0,0,0,1,85,80,4,4,20,290.007
0,1,0,1,1,0,1,0,1,85,40,3,1,7,79.743
0,1,0,1,1,0,1,0,1,45,70,2,3,8,103.189
1,1,0,0,0,1,0,0,1,40,50,5,4,501,10883.515
0,1,0,0,1,0,1,0,1,35,65,1,1,18,121.319
1,1,0,0,0,1,0,0,1,45,55,7,3,9,205.627
0,1,0,0,1,0,0,1,1,60,80,2,8,5,123.846
1,1,0,0,0,1,0,0,1,90,25,7,8,501,17922.629
1,1,0,0,0,1,0,0,1,55,55,3,1,9,100.992
1,1,0,0,0,0,1,0,1,25,65,0,8,9,247.864
0,1,0,1,1,0,1,0,1,70,20,3,0,6,59.451
0,1,0,0,1,0,1,0,1,20,80,2,6,13,243.725
0,1,0,0,1,1,0,0,1,75,55,4,3,8,108.548
0,1,0,0,1,1,0,0,1,60,70,4,5,7,108.951
0,1,1,1,1,0,0,0,1,80,35,4,7,5,91.911
0,1,0,1,1,1,0,0,1,55,65,7,5,6,124.785
0,1,0,0,1,0,1,0,1,75,70,5,6,6,147.674
0,1,1,1,1,0,0,0,1,60,75,6,7,5,105.355
1,1,0,0,0,0,0,1,1,50,85,5,5,4,123.288
1,1,0,1,0,0,0,1,1,75,40,4,3,4,92.195
0,1,0,0,1,0,0,1,1,75,55,0,3,11,96.65499999
1,1,0,1,0,0,1,0,1,90,45,4,3,5,113.083
0,1,1,0,1,0,0,0,1,70,35,0,2,19,108.221
1,1,0,0,0,0,0,1,1,40,85,5,5,4,120.986
1,1,1,0,0,0,0,0,1,85,90,6,5,102,2340.501
1,1,0,1,0,0,1,0,1,60,50,3,2,6,108.57
1,1,0,1,0,1,0,0,1,90,85,6,6,199,5843.367
0,1,0,1,1,0,1,0,1,65,80,2,5,8,145.174
1,1,1,1,0,0,0,0,1,90,80,1,8,7,141.55
1,1,0,1,0,0,0,1,1,75,55,2,1,6,74.164
1,1,0,0,0,0,0,1,1,25,85,3,0,18,217.211
0,1,0,0,1,1,0,0,1,85,25,2,0,121,679.325
1,1,0,0,0,0,1,0,1,20,85,6,2,11,276.794
1,1,0,0,0,0,0,1,1,80,20,5,5,4,131.655
1,1,0,1,0,1,0,0,1,40,80,3,3,9,141.581
0,1,0,1,1,0,0,1,1,25,80,7,2,8,163.118
0,1,0,0,1,0,0,1,1,70,45,7,4,4,103.136
0,1,0,0,1,0,1,0,1,10,85,7,5,27,695.323
1,1,0,1,0,0,1,0,1,85,25,3,5,5,130.557
0,1,1,0,1,0,0,0,1,60,75,6,5,5,92.084
0,1,0,1,1,0,0,1,1,25,75,2,6,9,167.504
0,1,0,1,1,1,0,0,1,85,45,0,1,46,192.758
1,1,0,0,0,0,0,1,1,60,30,1,7,5,140.042
0,1,0,0,1,0,1,0,1,40,80,1,4,8,103.95
1,1,1,1,0,0,0,0,1,75,45,8,3,4,94.045
1,1,0,1,0,0,1,0,1,65,90,4,2,5,101.081
1,1,1,1,0,0,0,0,1,65,90,1,6,6,95.715
