Spout_wait,Spliters,Counters,Throughput+,Latency-
60000,6,11,402.67,38815
10000,1,5,315,8215
2,5,16,9752.6,274.27
60000,5,4,183.33,38042
10000,6,3,353.38,7717.7
100,3,10,7139.6,386.09
1,2,3,8711.4,319.03
2,2,10,8897.9,311.41
60000,4,12,253.5,26514
100,2,12,6531.1,414.47
1,2,12,9053,306.24
3,2,6,9099.8,321.72
10000,2,18,292.62,7856.5
10000,3,16,296.35,8400.7
10000,5,10,328.25,7576.8
5,1,10,7851.8,358.11
5,4,11,10364,275.18
2,4,9,10229,275.8
3,4,17,10314,269.98
9,6,12,7440.5,359.28
1,5,11,10250,261.07
2,4,4,9282.2,290.41
5,5,1,11930,250.78
10,3,7,6883.2,374.79
5,4,4,9697.3,287.73
5,6,2,10499,259.05
4,5,16,10253,259.36
10,4,7,7288.2,370.41
10,6,12,7425.9,391.92
1,5,10,10737,287.83
8,5,8,7683.4,365.33
6,1,14,7442.8,389.19
2,3,18,10304,273.89
5,3,2,10077,274.63
7,6,9,7049.3,374.65
3,6,13,10919,265.52
10,6,15,7771.6,358.58
5,2,17,9882.4,285.71
3,2,15,9008.5,300.97
3,4,10,10386,268.85
3,3,12,9665.7,260.23
60000,6,10,193.5,38324
10000,2,14,330.19,8581.8
2,5,9,9906.6,277.4
10000,4,12,334.06,7449.5
3,4,5,9931,280.83
8,3,13,6840.8,400.13
3,2,4,8648.7,340.62
1000,3,3,2816.9,1156.3
10,4,9,7583.5,361.33
6,4,11,10336,262.61
9,1,7,5121.8,513.28
2,5,17,9764.6,264.43
7,5,9,7303.7,416.07
8,2,10,6736.2,422.44
10000,3,7,352.12,7776.9
6,2,11,9501.3,313.36
100,2,8,6675.4,421.88
2,3,16,10814,276.04
100,6,5,6880.9,381.31
10,1,13,5002.4,560.1
8,4,14,7224.8,366.85
60000,6,18,167.86,34860
9,4,14,7768.4,355.27
1,3,1,10114,286.39
6,6,18,10875,260.56
1,4,18,9845.3,268.05
8,6,16,7835.5,365.47
3,3,13,10726,288.43
1,1,14,6851.1,398.64
7,2,6,7239.7,380.35
4,2,10,9213.2,304.36
100,5,14,7648.6,358.72
8,5,5,6666.4,394.88
5,5,5,9700.1,281.69
6,2,5,9654.9,306.42
2,3,11,9375.2,284.85
100,3,11,7258.8,387.18
7,3,8,8822.1,316.95
10,2,17,6962.5,410.92
7,3,1,8606.1,341.39
2,4,11,9545.9,311.93
5,4,1,11014,271.8
1,2,15,8523.1,309.71
100,2,5,6897.8,444.72
6,3,16,10230,271.32
10,3,12,7741.9,370.35
5,3,3,10201,284.11
3,3,11,10007,283.96
60000,5,8,200.8,37068
100,1,10,5089.1,528.6
9,4,10,7582.3,375.42
10000,1,15,303.75,8943
5,3,5,10071,286.71
1000,3,16,2683.3,933.95
1000,3,9,2607.7,1017.1
10000,4,11,317.88,8190.5
8,3,9,6226.2,407.85
4,5,4,8609.1,293.16
4,4,15,10131,259.3
5,1,5,7468.7,379.91
3,4,12,9486.6,270
7,6,5,7052.4,404.31
3,6,10,9522.7,274.57
10,1,9,5412.4,511.29
3,5,17,9799.4,258.79
8,6,9,6796.7,407.4
10,4,6,7327.6,375.2
9,2,18,6521.1,445.1
6,1,17,7839.6,352.52
5,1,9,7914.9,359.68
10,1,2,5203.8,546.22
1000,2,2,2610.9,1010
9,3,2,7647.7,395.01
3,2,5,9060.7,316.45
10000,5,2,335.94,7684.7
60000,1,6,138.86,41549
5,5,12,10603,254.21
1,3,8,9962.5,285.11
4,5,14,10518,272.1
8,3,12,7332.1,392.83
3,3,16,9799.2,266.97
7,2,15,7655.1,346.78
4,3,16,10000,272.82
60000,3,1,175.83,48333
9,3,8,6981.4,397.56
9,3,12,7145.2,388.34
10,2,8,6597.9,414.13
8,1,15,5300.6,534.23
1,5,8,9987.5,274.23
3,2,9,8925.2,304.48
60000,5,12,175.5,35839
3,5,15,10726,260.28
4,3,15,10333,269.23
3,3,15,10087,263.82
9,6,9,7637.6,384.38
6,3,14,10513,260.05
1000,3,12,2728.8,1001.5
8,3,4,6978.1,375.94
60000,3,14,216.8,33521
10000,4,6,311.59,8561
100,4,8,7476.1,375.24
1000,6,11,2819.6,901.78
10,3,3,7166.2,376.83
100,5,7,7091.2,370.68
60000,3,10,159.33,48004
7,1,11,7159.9,381.37
100,1,15,4808.4,551.87
9,1,3,5239.3,538.95
4,5,1,10354,281.03
4,6,9,9617.6,270.86
7,6,8,6771.6,374.47
7,1,13,7185.4,361.48
1000,5,8,2642.4,951.19
9,3,17,7568.2,383.5
1000,2,12,2622.9,1031.9
10000,5,7,324.56,7662.3
10,5,12,7056.2,387.88
7,6,11,7839.4,363.71
100,5,17,6733.1,372.95
6,1,2,7176.1,389.89
8,6,15,7178.1,394.87
10000,2,9,308.13,8751.2
9,6,6,7004.1,405.34
1,3,9,9381.8,265.39
10,2,16,6400.1,435.93
60000,2,6,121.5,49172
10,3,16,7237.9,360.08
8,6,12,7157.6,384.27
2,4,13,10178,279.78
6,1,13,7614.8,371.37
60000,1,2,300,52823
1000,5,1,2733.6,949.02
6,1,6,7543.1,372.84
6,5,18,10124,259.26
5,1,12,7766.3,362.41
60000,5,3,275,46442
1000,3,8,2449.6,969.69
10,2,18,6695.4,448.59
9,5,16,7392.7,367.32
3,1,7,7531.6,379.98
4,2,17,9043.1,295.44
4,5,9,10329,272.18
8,3,16,7723.5,355.22
1000,3,7,2802.1,949.04
7,3,7,8550.3,329.8
2,4,18,9715.1,269.13
4,6,17,10620,249.67
4,3,3,10368,278.21
60000,5,1,187.5,45329
2,4,5,10334,276.15
3,1,14,7541.8,381.84
9,3,4,7401.6,385.35
3,4,18,10870,262.58
4,1,13,7432.4,369.06
6,3,3,10166,288.43
60000,6,2,196,32416
60000,3,18,153.17,32438
10,6,4,7214.1,382
60000,2,4,170.67,34681
10,2,2,6674.4,439.43
10,6,11,7991.8,365.4
10000,2,16,293.33,8777
1,6,15,10818,253.93
10000,5,14,398.2,7745.9
60000,1,3,152.83,45392
3,5,6,10239,269.4
2,6,6,10483,277.88
10,5,4,7612.3,385.51
60000,2,5,316.33,48978
9,5,18,8077.5,355.01
60000,3,17,179,45269
7,4,4,8237.3,341.81
1000,4,13,2788.3,966.15
10,5,9,7296.3,385.89
3,4,15,11082,270.43
1000,5,14,2769.7,923.75
10,2,7,6884.2,404.14
5,1,6,7942.3,355.8
10,1,11,5441.4,550.86
100,3,12,7668.1,390.13
2,5,14,11141,263.75
9,5,10,7095.4,354.08
7,1,17,6404.4,437.42
8,2,12,5951.2,462.44
10000,2,12,365.81,8057.2
3,1,13,6705.7,365.42
10,6,8,7568.9,360.4
6,1,18,7085.6,381.8
60000,2,16,182.2,39764
3,1,18,7577.2,365.52
10000,1,17,316.38,8375.2
9,5,8,7312.4,376.87
5,4,8,10293,278.58
10,5,2,7219.1,372.5
10,4,11,7397.4,364.49
6,5,12,9667.7,277.47
60000,6,5,361.75,42481
6,6,12,10517,264.54
9,2,4,6443.1,454.63
9,1,10,5252.9,549.03
9,2,16,6419.6,417.48
10000,6,1,334.44,7419.6
6,6,17,10291,263.74
2,3,2,9940.6,277.71
1,3,6,9793.3,294.35
1000,6,14,2852.4,886.55
1,2,7,8878.6,313.45
1,1,11,8100.7,354.71
1,6,8,10116,280.18
2,2,8,8975.9,305.01
3,2,2,9305.9,312.83
1,1,3,6892.6,372.64
7,4,5,8693.4,334.48
1,1,17,6941.9,378.72
3,5,9,10559,274.95
4,2,7,8870.4,319.86
3,2,10,9046.5,297.76
8,5,11,7537.5,365.83
2,6,17,10230,282.65
6,6,3,10177,281.25
6,1,3,7492.3,359.44
1000,5,6,2790.6,967.65
4,6,11,10315,276.84
8,1,2,4713.8,554.09
6,1,5,7287.7,387.19
1000,1,12,2533.2,1096.9
7,6,10,7393.8,370.1
8,4,11,8053.9,360.69
9,1,14,5124.1,556.11
6,5,7,9578.3,272.39
6,3,12,10711,266.89
4,3,1,10095,257.81
9,4,13,7837.8,379.63
1,5,6,9755.6,278.02
5,4,3,10163,287.72
4,5,17,10778,275.23
4,3,13,10126,276.57
10000,1,3,312.44,8763.2
100,2,10,6010.4,453.08
10000,5,15,321.4,8110.9
5,1,7,7437.4,354.5
3,1,15,6770.2,375
1,6,5,10358,282.01
9,2,13,6703.2,390.28
2,2,18,8596.1,318.52
3,2,11,9529.2,304.17
1000,1,7,2448.1,1055.2
10000,5,1,349.94,7465.9
6,1,15,7535.8,369.36
100,5,6,7359.9,376.8
9,6,15,7122.9,391.86
1,2,13,8708.4,300.43
1,4,11,9834.2,275.67
10,5,10,7435.9,380.02
