Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
1,2,2,1.05E+06,1024,11303,85.569
1,3,1,1.05E+06,1024,8100,115.72
1,3,1,5.24E+06,512,8571.8,110.88
1,3,9,5.24E+06,2048,13104,70.247
1,2,2,1.05E+08,2048,11455,83.516
1,2,9,2.62E+05,2048,19992,47.622
1,1,3,1.05E+07,1024,12305,82.948
2,6,1,5.24E+06,2048,9897.6,196.87
1,1,12,1.05E+07,512,14767,65.394
3,6,1,1.05E+08,1024,8444.7,361.36
3,1,1,1.05E+06,1024,7845.3,379.21
2,2,9,1.05E+07,512,13742,144.26
2,2,2,1.05E+07,1024,12247,158.94
3,6,9,1.05E+08,512,16954,184.92
1,1,9,1.05E+07,1024,13976,67.493
2,2,6,1.05E+08,1024,12605,159.36
3,6,3,1.05E+06,2048,13699,223.01
2,6,6,1.05E+07,1024,13286,141.22
1,2,6,1.05E+06,2048,17542,55.96
1,3,1,1.05E+07,512,8305.2,115.51
3,1,12,1.05E+06,1024,12460,244.31
2,1,2,2.62E+05,512,11400,174.2
2,2,12,1.05E+06,1024,13730,147.69
2,3,12,5.24E+06,2048,14557,133.22
3,2,6,1.05E+06,2048,13970,223.61
3,2,3,5.24E+06,2048,12315,247.84
3,3,1,1.05E+06,2048,8363.8,373.86
3,1,6,1.05E+07,1024,11847,250.2
1,2,3,1.05E+07,1024,14584,66.234
2,1,9,5.24E+06,512,13962,144.94
3,2,9,2.62E+05,512,15582,198.2
2,1,3,1.05E+07,1024,12599,159.83
2,2,1,1.05E+07,2048,8674.8,231.9
3,1,3,1.05E+06,1024,11821,258.78
2,3,2,5.24E+06,1024,11639,172.21
2,1,6,1.05E+06,2048,12825,152.6
3,1,2,1.05E+06,2048,11332,267.57
1,2,6,1.05E+07,1024,17130,60.02
2,3,2,1.05E+07,1024,11816,169.11
2,2,2,1.05E+08,2048,12351,158.01
2,6,1,5.24E+06,1024,9711.3,198.34
1,2,12,1.05E+07,2048,20134,51.406
2,2,3,1.05E+06,2048,12288,162.39
3,3,6,2.62E+05,2048,15392,196.93
2,2,6,1.05E+07,512,12830,154.32
2,1,6,2.62E+05,512,13701,146.25
2,6,2,1.05E+06,512,11758,168.51
2,2,12,5.24E+06,2048,14184,137.27
1,3,9,1.05E+08,512,12390,78.109
1,6,2,1.05E+07,1024,11604,82.823
