Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,1,2,2,3,10,2024.8,5.1239
3,2,3,2,12,10,8183.4,7.5076
3,10000,2,3,3,10,7593.9,32098
3,10000,100,3,12,1000,23206,30084
1,10000,100,6,1,100,5497.5,13031
1,10000,10,3,3,1000,18386,4887.6
3,2,1,2,12,1000,8641.8,7.2758
1,2,3,6,12,10,3349,5.7844
1,1000,1,2,6,1000,18603,539.19
1,10000,2,3,1,100,4633.6,17058
1,1,100,2,12,1000,92.118,100.3
3,1000,10,3,6,10,27527,1310.4
1,100,100,2,12,100,9232.1,110.51
1,1,1,6,6,10,2842.4,7.6576
1,100,100,2,3,10,9187.3,109.86
1,1,3,2,12,100,1680.9,6.1146
3,1000,3,6,6,1000,29139,1474.7
1,10,10,1,3,1000,7538.6,13.502
1,100,3,6,12,1000,15640,69.748
3,1000,3,1,12,1000,19619,1853.9
3,10,1,3,3,1000,16256,20.179
3,100,10,2,6,10,15543,216.92
1,100,10,1,1,100,9395.8,110.38
1,1,10,3,1,1000,918.76,10.874
1,2,2,2,6,100,3709.8,5.1917
1,1000,1,6,6,10,17677,576.14
1,1000,100,6,1,10,9963.5,934.54
3,10,10,2,12,100,16792,19.56
1,10000,10,3,6,10,17719,4969.2
3,1,100,1,3,10,289.81,100.44
1,10,3,3,1,100,8017.6,12.117
1,2,2,3,3,10,4257.7,4.6776
3,1000,10,6,1,1000,2650.9,14945
3,2,3,3,6,100,9171.4,6.6071
1,10,10,6,3,1000,7233.7,13.804
3,10000,2,3,1,10,7310.6,39255
1,100,2,6,1,1000,8643.2,125.27
3,100,10,2,12,1000,16600,204.24
3,10,3,6,6,10,19217,17.841
1,2,3,6,6,100,3444.8,5.8065
3,10000,2,1,1,100,5375.2,43932
3,1,100,6,6,1000,278.94,100.41
1,10,3,1,6,1000,10879,10.051
1,10,10,1,12,10,7139.5,13.53
1,1000,10,1,1,1000,10501,1074.9
1,1000,100,1,6,1000,15491,705.55
1,1,1,3,12,100,2913.6,3.5121
1,10,3,1,3,1000,11364,8.9627
1,1,3,2,1,100,1712.3,5.8506
1,10,3,1,12,100,10498,9.5298
3,10000,2,3,3,1000,7450.4,49528
3,10,10,1,6,100,14167,21.348
3,1,2,2,1,100,5852.8,5.2943
3,10000,100,2,3,100,10100,28496
1,2,100,6,6,100,175.24,100.53
3,10000,10,1,12,10,6686.9,39021
1,100,100,6,3,100,8179.8,117.4
1,10000,2,1,12,1000,23922,5618.9
1,1,100,3,3,100,83.588,100.48
1,2,10,1,3,100,1776.2,10.956
3,10,2,6,1,1000,9291.5,35.604
3,10,2,1,6,1000,15381,21.69
3,1,2,2,3,100,5779.8,5.5866
1,10000,100,1,12,100,24956,4522.4
1,10,3,1,6,10,11200,9.2579
1,10,10,2,12,1000,7975,12.346
1,1,10,2,6,10,890.12,10.801
1,2,10,6,3,1000,1789.1,10.851
3,10000,10,3,1,100,7366,39848
3,100,10,3,12,100,20093,185.04
3,1,1,6,6,100,6734.8,4.6191
1,1000,3,3,3,10,16946,625.5
3,2,100,2,6,1000,570,101.25
3,10000,100,2,6,100,12411,27171
3,100,10,2,3,10,13937,231.71
3,100,3,1,12,1000,14535,235.72
1,2,1,3,12,10,4973.1,3.9408
3,10,100,6,3,100,2658.9,101.7
1,1,1,6,3,100,3011.1,3.4513
3,2,100,3,6,10,542.65,100.46
3,2,100,1,1,10,557.71,100.49
3,2,3,3,6,1000,9370.8,6.8108
1,1,2,6,12,1000,2323.4,4.4231
1,2,100,1,3,1000,183.53,100.52
1,10000,100,2,1,100,4503.3,22977
3,1,3,1,3,1000,4898.8,6.1766
3,1000,10,2,1,100,5177.1,5845.8
1,1,10,3,6,100,915.35,10.829
3,100,100,3,6,10,16905,195.86
3,2,10,6,12,100,5369.9,10.927
1,10,1,3,6,1000,13699,7.8794
1,2,2,1,1,10,3463.2,5.7478
3,1,10,3,12,100,2697.9,10.615
1,10,2,1,12,10,11232,9.0167
1,10,100,1,6,1000,923.94,100.7
1,1,2,1,1,10,1949.9,5.49
1,100,1,6,6,100,13657,88.642
1,100,1,2,3,1000,13954,71.676
3,1,3,6,6,100,5366.5,5.5506
1,10,10,6,12,1000,7237.4,15.064
3,10,100,1,1,1000,2872,104.44
3,1,100,3,1,100,282.53,100.76
3,1,10,2,6,10,2698.2,10.687
3,2,1,3,6,100,9768.2,6.6561
1,1000,100,6,12,1000,17373,548.48
1,2,10,3,3,100,1821.2,10.765
3,1,1,6,3,1000,6838.8,4.3409
1,10000,2,1,1,100,4709.9,21263
1,2,100,1,6,100,188.31,100.65
1,10000,3,3,3,100,16163,5726.2
1,100,100,6,6,100,8034.7,114.85
3,1000,2,6,12,1000,27758,1376.7
1,100,10,2,3,100,15426,67.209
3,2,2,3,3,100,10172,6.1076
3,1000,10,2,3,10,17863,2534.9
1,2,3,3,1,10,3512.6,5.6987
3,1,10,1,12,1000,2659.1,10.982
1,10000,1,6,3,10,25052,4164.3
1,2,3,2,1,100,3171.1,5.8898
3,1000,1,6,1,100,2858.8,14081
3,2,100,6,3,100,549.35,100.95
3,1000,3,2,12,1000,31031,1283.9
3,1000,3,1,1,100,4985.2,6743.2
1,1,100,6,1,100,102.88,100.47
3,2,3,6,1,1000,9035.8,7.15
3,1000,1,3,12,100,24155,1584.5
1,2,100,2,6,100,178.56,100.52
1,2,10,1,3,1000,1803.3,10.979
1,100,2,2,6,100,17609,59.594
3,1,100,6,12,100,269,100.86
3,10,100,6,12,100,2770.3,101.23
1,10,1,6,6,10,14299,7.907
1,10000,100,3,6,10,15938,5080.3
1,10,100,1,1,1000,878.19,100.73
3,10000,100,3,6,100,15315,24913
3,10,2,1,1,100,8253.4,40.239
1,10,3,1,1,10,8033.9,12.625
1,1000,100,6,12,10,17606,481.6
1,1,1,6,3,1000,2906.1,3.3172
3,1000,2,3,6,10,23567,1647.3
3,2,2,6,1,10,9639.5,6.5732
1,100,2,1,1,100,9168.9,112.23
1,1,1,2,12,10,2201.8,4.6904
3,1,2,2,6,1000,5479.6,7.5855
1,1000,1,1,1,100,9800.2,1046.9
1,1000,2,2,1,1000,8888.2,1249.7
3,100,1,6,12,10,18811,221.71
1,10000,100,2,6,1000,28252,3136.8
3,2,100,3,3,1000,535.88,100.47
3,10000,3,2,3,10,7489,27821
3,1,100,2,12,10,297.18,100.3
3,1000,2,2,3,1000,14609,2648.7
3,2,3,6,1,100,8813.3,6.7917
3,10000,100,6,6,1000,8816,34806
1,2,10,2,6,10,1792.6,10.799
3,2,10,3,6,10,5341.9,10.943
1,10,100,3,12,10,925.71,101
3,1000,100,1,12,10,19440,1793.8
3,10000,2,3,6,10,11113,33641
3,100,2,2,3,1000,13379,263.98
3,1000,1,1,6,100,16049,2769.8
3,1000,10,6,12,1000,32655,1667
3,10,3,6,6,100,18337,17.844
1,10,1,2,1,10,10796,9.4223
3,10000,1,1,12,100,5983.2,37236
1,100,1,2,6,1000,17394,58.673
1,100,1,6,3,10,12871,85.062
1,10,100,1,1,10,956,101.14
3,1000,2,1,3,1000,18347,2314.2
1,10,3,6,12,1000,10709,9.6064
3,100,3,2,3,10,13637,250.74
1,1000,3,2,6,10,18289,544.72
3,1000,100,3,12,1000,31114,1422.6
1,10000,1,2,6,100,26911,3708
1,1000,3,1,6,100,16369,648.21
1,2,1,2,6,100,4113.8,7.3239
1,1,1,1,3,10,2150.4,4.4822
3,2,3,1,3,100,8643.5,7.2392
3,1000,1,6,1,10,2757.2,14435
3,10000,1,3,12,10,12205,29063
3,1,2,1,12,1000,5241.5,5.834
3,10000,10,6,12,100,11693,21603
1,10,10,1,3,100,7632.9,13.349
3,1,1,3,12,100,6489.2,4.4846
3,10,1,1,12,1000,14403,23.974
3,10,1,1,6,10,14515,22.395
3,10,3,2,1,1000,9327.8,35.899
3,2,2,6,6,1000,8857.5,7.6609
1,10000,2,2,1,1000,4170.6,23676
1,1,10,1,3,100,877.88,10.837
3,2,100,1,3,100,595.41,133.52
1,1000,10,1,3,1000,16117,703.65
1,2,10,2,6,1000,1662.2,10.917
3,1,1,6,1,1000,7163.1,5.6832
1,1000,1,6,3,10,17097,649.36
3,100,3,6,12,100,19318,178.49
3,100,3,3,6,100,16616,209.67
3,2,1,1,6,10,8458.3,7.3474
1,10000,3,2,1,100,3983.3,24345
3,1000,100,2,12,100,29354,1255.9
3,100,10,3,6,1000,16990,194.8
3,1000,100,1,1,1000,10782,3254.5
1,10,3,3,3,1000,11102,8.8929
3,1000,1,1,12,1000,18105,2127.1
3,10000,2,3,3,100,7105.4,40581
3,10000,2,2,6,10,13591,19364
1,10000,100,1,3,10,23657,5185.3
1,100,3,3,1,1000,8619.3,117.75
1,2,10,2,1,100,1819.5,11.001
1,10000,1,3,1,10,4592.7,17309
3,1,10,1,3,1000,2758.2,10.766
3,10000,10,6,12,10,10448,31612
1,10,10,2,12,10,7716.2,12.247
3,2,100,3,12,1000,567.5,100.72
3,2,10,3,12,10,4625.5,10.891
1,10,100,3,12,1000,918.35,100.4
1,1,10,3,3,1000,912,10.827
3,10000,10,2,1,1000,10064,36267
3,10,2,2,1,10,9106.2,35.342
3,10,100,6,6,1000,2754.4,100.98
3,2,2,2,1,10,8687.5,7.3369
1,1000,100,1,12,100,16292,583.63
3,1,100,1,6,1000,271.62,100.74
1,10000,10,6,6,100,26511,3436.7
1,2,100,2,1,10,187.47,100.6
3,10000,10,3,6,1000,10998,33709
3,1,3,6,12,10,5219.7,5.498
3,10,2,3,1,10,9694.6,33.463
3,10000,10,6,3,10,6390.7,43258
3,1000,2,2,1,10,4076.8,7426.6
3,100,2,3,3,1000,14463,240.85
3,10,1,3,1,100,8941.8,36.228
3,10,3,2,1,100,9195.7,36.105
1,10000,2,1,3,10,19486,6119.1
3,100,3,1,3,10,12756,271.11
3,100,10,3,1,1000,9738.9,321.08
3,10,10,1,6,1000,15100,21.381
1,10,100,2,3,10,921.69,101.22
3,100,10,2,1,1000,9555.4,350.97
3,2,2,3,12,1000,9138.8,7.1114
1,1000,100,1,12,10,17145,601.56
1,2,100,2,1,1000,182.88,100.52
1,1,1,3,1,1000,2780.9,3.5415
3,1,1,6,12,1000,6566.4,4.674
3,1,2,2,1,1000,5503.4,5.4987
1,2,100,6,3,10,203.82,100.92
1,100,2,3,1,100,8482.5,117.99
1,10000,1,3,6,100,14258,6449.8
1,2,1,1,12,100,3924,4.8058
1,1,1,2,1,10,2377.4,4.2424
3,100,2,1,12,100,13918,230.95
3,2,2,6,6,10,9652.4,6.5038
3,10,3,1,1,10,7851.5,39.496
1,1000,2,2,3,1000,16903,693.1
1,10000,100,6,1,1000,5775.5,11095
1,100,2,1,3,100,13593,79.113
1,1,1,3,6,10,2863.9,3.4955
1,100,2,2,3,100,14667,69.573
1,2,1,2,3,10,4146.8,4.6404
3,1000,10,3,3,1000,21251,2045.8
3,2,100,1,1,1000,568.35,100.4
3,1,10,3,6,100,2739.9,10.869
3,2,10,2,6,1000,5316.3,11.055
3,2,100,6,6,10,524.06,101.23
3,1000,3,2,3,1000,17338,2745.5
3,1000,2,6,6,1000,25029,1860.6
3,2,1,1,12,10,8390.6,7.5369
3,100,3,6,12,10,19718,183.95
3,10000,2,6,3,10,10594,29633
1,1,3,6,1,10,2153.1,4.7158
1,10,2,3,12,100,11904,8.5375
1,100,2,1,12,100,15432,68.169
3,2,3,2,6,100,8219.9,7.1394
1,10000,10,6,6,10,29777,3289.8
1,1,3,6,3,1000,2140.8,4.7925
1,1,10,6,12,1000,949.75,10.662
1,100,2,3,12,10,13682,74.442
1,1000,3,6,6,100,18384,579.64
3,10000,100,6,12,1000,17536,27218
3,100,100,2,3,1000,14497,228.3
3,2,1,1,6,1000,9002.4,7.0587
1,10,3,2,3,100,11904,8.2459
1,100,100,3,6,10,8790.9,115.08
1,100,2,2,6,10,17878,60.602
3,10,2,6,3,100,16122,19.908
1,100,10,2,1,10,8624.4,120.24
3,10,100,6,12,1000,2797.8,107.84
1,100,10,3,12,100,14945,67.506
3,1000,100,6,3,1000,23443,2061.2
3,1000,10,6,1,10,2915.4,15093
1,1000,2,1,6,100,16180,664.95
1,100,1,3,6,100,12713,83.93
3,1000,10,2,6,10,24686,1501.6
3,2,100,1,6,1000,572.88,100.65
1,10,1,6,1,10,9442.4,10.631
1,100,3,3,6,10,13554,78.273
