Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,5,12,58277,825.91
1.00E+06,3,1,72271,30521
1000,5,15,59100,172.62
1,3,11,6678.2,1.5247
10000,3,7,49894,777.49
1.00E+06,2,10,90483,40896
10,5,1,29790,3.3747
10,3,14,29954,3.3561
1.00E+06,3,12,58792,853.42
1.00E+05,6,4,43977,662.96
1.00E+06,5,13,54479,824.38
1.00E+06,4,9,51861,857.03
1.00E+06,3,14,59461,810.27
1000,3,3,45915,222.66
100,1,18,54025,17.415
1,6,7,7767.6,1.331
10000,4,10,52129,812.86
1.00E+05,4,12,54068,830.79
10000,3,13,58653,736.47
1000,5,2,38185,266.02
10000,3,17,55429,816.52
1.00E+05,6,11,48833,528.02
1,2,15,5381.5,1.8954
10,6,18,30611,3.2763
100,2,17,55616,17.036
1.00E+06,2,16,69749,309.65
10,6,11,30909,3.222
1.00E+06,5,11,53942,888.87
100,3,6,52614,19.297
1000,5,10,54189,184.45
1.00E+05,6,1,51230,11450
1,6,11,7037.9,1.4329
1,6,12,7165.7,1.4295
10,5,16,29568,3.4202
10,3,1,29324,3.3776
10000,5,9,54385,760.35
1.00E+05,4,7,55388,796.09
10,5,12,28589,3.5364
1,3,16,6634,1.5347
1000,3,14,60581,167.99
10,1,9,28657,3.4184
1000,1,17,64267,155.39
10000,6,17,45751,524.66
1.00E+05,5,3,36113,923.03
1000,3,2,60799,166.47
1,4,8,6386.8,1.531
1.00E+05,6,2,55380,440.37
10,5,14,28961,3.4509
1.00E+06,2,18,81840,11246
1.00E+06,1,7,65052,71448
1000,5,16,53494,190.48
10000,4,2,32762,1123.6
100,3,17,53660,18.863
1000,5,3,41825,252.3
10000,3,9,57998,731.92
1,3,2,7468.3,1.3264
1000,6,11,48956,174.12
1,2,6,5546.3,1.8161
1000,3,16,59858,172.84
1.00E+06,5,12,54673,838.89
10,1,3,28894,3.4678
100,5,12,52862,18.754
1000,6,6,44860,196.18
1,1,4,5646.8,1.8299
1.00E+05,6,8,47573,476.85
1.00E+06,1,14,95094,36603
1000,5,4,39442,261.79
100,4,10,50731,20.16
1.00E+05,4,10,54938,759.54
10,5,4,30228,3.3734
1.00E+05,5,18,55594,813.39
100,3,1,46137,22.012
1.00E+05,6,14,45790,487.01
1.00E+06,5,14,50915,811.7
100,3,15,54598,18.623
10000,1,10,64422,1472.5
1.00E+05,3,9,57433,925.43
1,3,4,7463.5,1.3638
1.00E+05,6,16,47476,535.45
10000,3,6,53857,766.41
10,1,8,28536,3.5172
1000,3,10,55308,184.64
100,2,3,48120,21.603
10000,2,6,64663,1539
1.00E+05,2,4,51258,18328
1.00E+06,2,8,80544,30348
100,3,10,54352,18.575
1.00E+05,4,18,52242,883.67
100,3,9,53573,18.501
1000,2,16,63510,116.06
1.00E+06,4,4,41062,897.43
10000,5,14,56405,820.87
1.00E+05,1,1,45189,20990
100,6,18,45666,19.374
10,1,12,28007,3.5948
1000,5,14,56967,179.53
1.00E+06,5,4,34482,992.83
100,1,9,55090,18.567
100,2,14,55727,18.091
1.00E+06,1,11,93548,40881
10,1,1,28203,3.4546
10000,2,5,56752,1746.6
1000,2,8,49891,206.25
1.00E+05,3,5,50951,825.53
10,6,10,31625,3.1312
1000,3,9,57754,175.03
1.00E+06,1,13,81950,55477
1,5,12,6573.8,1.5572
1,2,18,5351.2,1.8451
10,1,17,27657,3.6694
1.00E+06,6,11,45294,505.23
1000,6,2,54774,146.53
100,2,7,51649,19.832
1,6,1,7226.1,1.404
1.00E+06,5,1,28155,1546.7
1000,5,5,49159,205.99
10,2,9,30945,3.2195
10,5,18,28791,3.511
1000,6,7,40440,224.07
1.00E+05,3,14,59394,791.86
10000,6,8,48377,453.5
1.00E+05,1,6,64450,15049
10,3,12,29980,3.326
100,6,3,44198,22.409
1.00E+05,2,17,83057,10676
1.00E+05,1,15,64561,15257
1,4,18,6241.1,1.6
100,6,9,45665,20.214
100,2,2,46785,21.854
10,2,4,31513,3.1552
10,1,2,30487,3.2351
100,1,17,53428,17.798
1.00E+05,3,11,58079,773.62
10000,6,11,46686,513.58
1.00E+06,3,15,59941,860.92
100,4,13,52643,19.134
1.00E+05,1,3,59297,15169
1,1,10,5481,1.9006
10,3,9,30268,3.358
100,4,12,50747,19.686
100,4,1,46605,22.206
100,5,5,45951,22.136
1.00E+06,5,6,42877,863.05
1.00E+05,1,5,60465,14235
1,2,5,5846.6,1.8195
1.00E+05,5,11,54720,827.53
1,3,18,6296.5,1.6335
1000,1,16,70644,142.51
10,6,6,31394,3.2462
10,1,14,27587,3.6289
10,1,4,28996,3.4218
1.00E+05,2,2,47481,17940
1,5,9,6683.8,1.5397
1.00E+05,6,15,47606,525.63
10000,3,16,57894,753.81
1000,2,15,66965,136.33
1000,2,4,48976,203.12
10,1,5,28189,3.5178
10000,4,4,39796,891.95
1,1,11,5300.4,1.9305
10000,1,4,64087,1529.5
1000,4,18,56956,181.4
1.00E+06,4,3,37308,963.54
1000,3,18,60789,167.77
100,6,7,40728,24.383
10000,4,1,55902,1726.8
10,6,3,33660,2.9644
1000,6,1,51216,176.28
1.00E+06,2,13,72768,390.52
10,1,10,28244,3.4636
1.00E+05,2,7,65050,11657
10000,4,8,46546,851.16
100,1,6,51659,20.06
1.00E+06,6,9,45737,488.02
1.00E+05,3,16,59252,868.23
1000,1,7,58797,173.93
1.00E+06,3,10,56862,827.55
1000,4,17,61043,172.11
1000,4,2,34221,299.39
1,4,7,6763.1,1.5126
100,1,13,54443,17.328
100,3,7,49943,20.323
10,5,2,31548,3.1333
1000,3,4,49313,200.43
1000,4,8,53299,191.88
10000,6,14,47003,494.8
10000,1,11,65911,1394.4
1.00E+06,4,10,54489,824.36
1000,2,1,41689,239.02
1000,5,7,54866,194.78
100,2,13,57293,15.94
10,1,13,27695,3.5988
10,4,13,29871,3.3572
1,5,15,6345.6,1.5636
10,6,4,32233,3.1626
1000,4,3,38038,276.55
1.00E+06,3,2,64297,720.35
10,1,18,27734,3.6682
1000,4,16,60322,170.17
100,2,12,54774,17.333
10000,3,14,57828,792.73
1.00E+05,4,14,55063,918.63
10000,1,7,59942,1727.8
100,1,2,46286,22.103
1.00E+06,3,7,50375,808.05
1,3,17,6265.2,1.6202
1,1,15,5257.5,1.9272
10,2,7,31642,3.2213
10,6,15,30885,3.2422
100,5,14,50797,19.589
1,6,2,7496.3,1.3678
1000,2,3,51798,195.36
10000,4,5,44606,876.83
10000,3,18,57586,792.96
1000,2,5,50993,205.93
1,3,7,7266.3,1.4241
1,5,8,7004.2,1.4586
1.00E+05,2,9,70997,11549
1,4,3,7331.2,1.3902
1.00E+06,6,3,43784,874.17
10000,6,5,43547,681.48
1.00E+05,4,3,36917,1175.7
1.00E+06,4,16,56789,873.29
10,4,5,30406,3.3592
1000,6,3,43097,217.53
10,2,17,29708,3.3809
10,4,10,29304,3.4023
10000,1,12,62552,1539.4
10000,3,3,40776,833.19
10000,4,9,53002,914.21
10000,6,3,42753,904.03
100,2,11,57860,16.393
1000,4,11,57962,176.22
10,3,4,32064,3.1989
10,4,7,30177,3.3191
1000,5,8,55600,183.07
1.00E+05,1,13,65445,14273
10000,6,6,44504,552.38
10,4,12,30191,3.3699
1000,5,12,55750,182.82
1.00E+06,5,17,56517,846.58
100,5,9,52754,19.392
10000,3,8,58858,748.62
100,1,16,55413,17.56
1.00E+06,2,9,80590,23656
100,3,12,55048,18.84
10,4,8,29361,3.4324
10000,5,1,26744,1486.5
10000,2,4,52942,1857.9
1.00E+06,4,15,56222,821.53
1000,5,18,59279,171.49
1.00E+06,3,6,55815,784.2
10,5,7,29903,3.374
1.00E+05,3,4,53934,1229.4
1,6,3,7680.7,1.3299
1000,6,13,48802,169.2
1.00E+05,5,16,54569,931.08
100,3,5,48057,20.875
100,4,18,50439,19.912
10,4,1,28420,3.4374
1,6,18,6857.8,1.4954
1.00E+05,2,8,61056,14804
10,3,17,29452,3.4393
10000,4,3,36455,1007.8
10,3,13,29956,3.3254
100,5,10,52505,19.357
10000,5,7,51277,825.5
10000,4,14,54537,828.62
10,1,16,27584,3.6382
1000,3,8,58304,174.86
1.00E+05,2,14,75299,10531
100,4,7,54730,18.332
1,4,4,6916.1,1.4471
1.00E+05,5,17,57302,843.75
1,3,10,6839.8,1.5172
1000,2,17,69097,127.68
100,4,17,53212,19.881
1,1,5,5534.5,1.8374
1000,1,18,67460,145.24
10000,6,1,56278,1267.7
1.00E+06,6,13,47157,529.31
1000,4,14,55946,181.57
100,2,15,55625,16.808
1.00E+06,3,16,54812,796.91
1000,1,5,54852,184.6
1.00E+05,5,10,55095,853.41
1000,2,6,53012,197.96
1.00E+06,6,8,46245,552.01
10,5,6,30234,3.341
1000,6,14,51732,161.42
1.00E+05,1,17,61329,15927
1.00E+06,2,17,91538,37087
10000,1,9,64300,1468.8
10,6,8,31859,3.204
100,3,11,54634,18.193
10000,4,7,58163,722.58
1000,3,15,57738,170.5
1.00E+05,5,7,50286,848.09
10,6,17,29777,3.3335
1.00E+06,3,4,52085,1052.8
1.00E+05,5,13,53807,840.33
10,6,14,30848,3.2613
1000,3,6,56000,192.73
100,5,16,49782,20.192
10000,5,5,46750,815.89
1.00E+06,4,11,54485,799.59
100,1,7,52115,19.205
1.00E+06,5,3,36871,973.83
10000,6,9,45982,489.29
10000,6,15,48354,478.39
1.00E+05,1,11,67729,12569
1,5,6,7000.6,1.446
1000,2,2,47925,212.72
1.00E+06,5,5,48852,821.36
100,2,8,47480,21.423
1.00E+06,3,9,58277,775.45
1.00E+06,2,14,87119,26320
1.00E+06,6,17,45327,520.84
1,6,14,6914.1,1.4566
1.00E+05,4,4,40355,897.75
1.00E+06,4,18,55566,952.86
10,6,1,30328,3.3034
1.00E+06,6,1,55673,6031.5
10000,5,11,56989,830.78
1000,6,12,48093,174.74
1.00E+06,4,12,53634,920.88
10000,3,15,58308,754.76
1,2,13,5602.6,1.852
1,1,16,5283.2,1.9688
10,3,15,30182,3.3306
10000,5,10,56353,805.67
1.00E+06,5,10,54691,808.49
1.00E+05,3,17,54411,883.79
1.00E+05,4,8,51106,910.94
1,5,18,6293.2,1.6017
1,6,9,7381.6,1.3855
1000,1,4,52119,194.73
10000,4,13,58281,784.23
1.00E+06,6,2,53945,447.48
10000,1,2,58503,1682.6
1,5,5,7114.6,1.4161
10,4,15,29159,3.4936
1,1,1,5434.7,1.8632
1000,1,12,66743,140.29
1.00E+05,6,13,46049,552.56
1.00E+05,6,18,47520,601.95
1.00E+06,6,12,45814,514.16
10000,3,1,51479,1811.1
10,2,5,32465,3.0701
1000,4,4,43890,231.82
1.00E+05,4,9,52139,816.63
1000,3,11,58614,169.62
1,4,15,6276.2,1.6329
1.00E+06,4,8,49519,860.01
1000,5,6,49558,199.02
10,2,3,34032,2.9425
1.00E+06,1,3,63021,82187
1.00E+05,3,1,49647,15033
100,2,10,54155,18.162
1000,4,12,54865,184.36
1,3,14,6560.3,1.5364
1.00E+05,6,17,44254,652.28
1,4,6,7207,1.4109
1,4,12,6686.6,1.5439
10,5,9,30321,3.4058
1.00E+06,2,4,55321,63627
10000,2,12,74141,1169.3
1000,2,7,56569,168.79
1.00E+06,2,6,68913,56665
1.00E+05,6,10,44348,551.68
1,6,17,6858.3,1.4572
100,6,17,42239,21.375
10,2,1,28180,3.5385
10,2,10,31649,3.1989
1000,3,12,60301,165.5
1.00E+05,2,6,62921,14513
1,6,13,7197.3,1.415
10,4,4,30830,3.2615
1.00E+06,4,14,55471,842.9
1000,3,17,59539,175.9
1,5,14,6400.4,1.5555
10000,5,18,55113,791.62
1000,6,4,45218,192.37
100,2,5,47051,22.11
