Spout_wait,Spliters,Counters,Throughput+,Latency-
10,5,14,19812,180.47
8,5,1,9101.3,362.29
8,3,10,18431,183.2
8,6,10,18971,168.22
6,4,6,16674,191.74
2,6,9,18191,198.56
7,6,3,15411,203.24
6,5,13,19531,173.48
3,1,4,12158,264.35
7,1,15,13955,219.31
5,3,10,18616,190.96
5,1,9,14224,227.65
9,1,15,15548,213.08
2,5,1,8853.8,354.76
8,3,6,16310,205.86
6,5,8,17245,204.39
2,4,13,19090,179.29
9,6,3,15837,217.33
1000,5,13,3243.1,758.18
9,3,8,17857,197.01
3,1,10,14066,232.12
1000,1,8,2958.1,932.37
4,4,16,20060,174.71
8,5,12,19777,178.55
10,6,18,22124,148.88
3,3,10,18421,177.34
7,4,10,19459,169.25
1000,6,1,3037.1,920.68
10000,2,13,561.06,6205.9
10,1,13,14791,214.05
3,5,1,8928.5,354.78
6,4,5,16512,218.93
100,6,8,16596,187.27
9,2,1,9119.2,343.7
4,4,7,16742,210.53
1,1,11,14500,229.24
7,6,17,22171,171.01
5,3,13,18910,201.25
5,5,8,17449,189.07
100,2,5,15296,207.54
7,4,5,16245,205.76
9,5,15,20818,172.75
1000,3,3,3096.6,882.97
1000,5,14,3115.9,815.55
9,3,7,17323,197.1
10000,3,8,671.12,5990.3
2,6,4,14834,221.29
9,4,10,18579,182.91
4,2,11,17917,198.19
1000,1,10,3009.6,942.92
10000,1,6,433.29,7637.4
3,2,13,17653,185.06
4,3,11,18561,201.79
4,4,2,12203,248.93
4,1,13,14385,228
3,6,6,16526,190.44
5,6,16,19756,220.6
100,3,1,9372.9,361.65
6,4,16,20350,184.46
5,6,10,20159,172.33
2,2,4,14545,220.19
1,1,2,10818,316.58
9,2,9,15836,204.49
100,5,4,15194,217.83
7,6,12,20069,186.99
1000,6,18,3271.9,776.86
1000,3,9,3283.9,763.71
7,5,18,21285,169.17
9,6,12,20852,174.72
9,6,10,19502,167.61
10,3,8,17823,190.81
9,2,5,15337,219.85
6,6,2,13653,232.69
1,5,3,13665,247.65
9,5,3,15596,201.36
10000,3,1,416.31,7782.2
2,6,5,15850,234.81
7,6,2,13776,239.88
5,4,14,19247,189.93
8,5,16,19439,187.92
7,1,7,13422,250.23
10000,2,5,567.93,6402.4
100,1,13,15583,223.3
3,5,15,20593,186.5
100,4,3,14542,210.82
7,3,14,18691,191.71
4,6,8,17559,213.37
2,6,1,8800.9,360.35
6,5,1,9999.3,336.43
8,3,3,15210,201.94
1000,6,17,3377.4,739.18
3,6,17,22060,176.14
9,5,18,20111,173.76
9,4,11,19424,185.42
4,2,12,16121,199.59
1,5,15,19350,217.33
10,2,1,9113.5,346.29
9,1,7,13780,233.4
6,3,6,16480,214.24
8,4,11,18754,189.01
7,3,10,18560,180.7
3,1,7,12308,255.93
1000,6,6,3196.8,792.48
8,2,17,19245,185.93
10,2,7,16825,218.02
1000,6,12,3307,759.06
10,1,1,8904.2,342.47
10,3,7,16924,207.96
6,5,14,19236,206.19
10,4,11,18628,184.06
4,2,2,12491,261.6
9,1,18,15193,225.42
10000,3,11,605.41,6333.2
3,1,8,14672,225.94
1,1,14,15891,198.18
7,6,6,16851,192.84
7,6,14,19884,187.56
3,2,2,12331,265.24
4,5,1,9560.1,368.29
6,5,4,15472,217.54
2,1,18,13858,243.6
1,1,7,12032,275.01
9,2,4,15208,213.92
10,3,1,10182,325.3
5,5,9,18204,188.49
7,4,14,19196,184.24
4,4,9,17973,201.85
1,1,16,12781,250.88
4,4,15,20582,177.56
2,2,2,11914,274.71
10,6,13,20117,186.26
9,5,2,13537,243.27
8,3,16,19473,162.89
9,4,5,16296,214.04
9,6,4,16336,208.52
5,2,12,17249,191.29
6,5,12,19148,171.1
4,6,9,18203,187.03
6,2,18,17707,202.68
8,1,5,14983,218.91
1,2,10,16738,221.13
1,2,16,18331,198.49
2,2,15,16557,202.01
10,6,12,21156,164.13
5,1,17,17414,189.04
4,2,5,15360,219.72
1,2,17,18839,193.46
6,6,10,19108,179.76
100,6,4,15332,212.66
2,6,3,14421,224.68
3,4,5,15856,206.58
100,6,5,16328,208.73
6,4,11,18674,187.41
1000,6,7,3115.5,816.13
10,6,11,18388,187.7
10,3,13,19980,175.03
2,3,5,15768,229.09
10000,2,11,567.94,5515.8
10,4,15,22101,187.55
8,5,7,17365,185.84
2,5,17,20209,185.56
5,4,17,21595,165.35
9,1,4,12969,266.64
100,4,16,19835,182.61
5,6,18,21822,176.48
3,1,9,13297,252.01
1,1,6,12285,288.02
10,3,12,19457,188.04
3,3,2,13119,266.57
2,5,8,16596,206.31
1000,4,7,3122.1,801.62
9,4,6,17268,197.42
1000,1,11,2936.1,944.68
5,3,3,15168,222.38
10000,1,11,288.56,7908.9
2,6,14,18865,199.41
9,4,9,18358,167.79
6,3,3,14404,224.17
3,4,7,16355,209.23
4,6,14,20253,184.74
8,6,3,16004,211.99
3,4,13,17653,194.27
100,5,15,20744,168.1
3,3,14,18144,200.7
4,4,18,20710,177.62
5,4,4,15607,224.25
7,5,5,15925,228.68
1000,6,16,3304.3,741.87
1,3,7,16029,254.05
100,6,15,20247,165.53
8,3,1,9996.4,359.59
5,3,4,15676,226.06
2,3,17,19203,190.63
9,1,16,14631,214.6
4,6,16,20451,171.79
5,3,7,16631,207.19
5,4,3,15186,203.89
100,6,14,18980,163.43
1,2,15,16529,206.59
10000,1,1,310.06,9421
4,1,11,15581,185.58
1000,4,6,3077.6,805.8
8,1,6,13287,239.06
10,4,8,17966,204.85
5,2,2,13222,259.18
7,5,3,15416,206.68
5,6,11,19565,178.14
100,4,9,18585,182.07
1000,1,14,2898.3,932.47
100,3,11,18535,188.22
6,4,10,19286,163.71
1000,1,6,3049.8,933.84
10,5,17,22459,172.35
7,1,11,17033,188.47
2,4,9,17995,217.53
1,5,13,18384,230.66
7,1,12,13775,228.97
3,2,18,17926,189.41
100,2,6,16379,198.23
7,5,15,20839,164.74
2,1,1,8337.3,394.28
8,1,14,17062,185.28
1000,6,10,3136.4,763.98
6,6,11,19495,190.78
7,2,15,18042,199.53
7,2,16,20669,179.62
1,3,8,16550,225.83
7,2,13,19275,172.32
10000,2,1,449.06,7756.5
1,5,4,14629,253.32
8,1,1,8724.8,380.16
4,3,10,18983,190.41
1000,3,14,3084.3,819.15
2,4,14,18913,184.11
100,6,10,19757,187.79
9,2,11,18044,186.58
7,2,1,9294.6,355.02
4,6,12,19705,174.85
10,5,6,16840,201.65
1000,2,11,3027.8,832.18
2,2,17,19269,193.05
8,4,1,9611.9,326.17
1,2,9,15377,217.16
100,4,6,16985,185.27
8,4,4,16226,205.96
3,2,7,16035,203.96
7,5,1,9911,358.43
10,2,10,18941,178.26
2,3,16,19199,184.12
10,1,14,17349,186.54
100,2,7,17395,189.31
10,5,4,16983,201.08
8,5,9,18941,172.92
2,5,18,19959,183.08
7,1,9,14009,225.28
4,2,10,17799,184.34
4,2,6,14720,224.19
6,5,9,18479,189.62
2,4,17,19333,176.63
7,4,9,17595,192.87
3,3,11,17772,190.27
2,3,9,17332,196.91
3,4,3,14792,209.99
1000,3,15,3045.4,797
3,3,7,16580,197.74
100,6,2,12558,244.74
6,3,9,18325,199.12
1000,3,16,3035.6,816.61
4,1,7,13781,247.06
100,1,17,18676,174.21
6,1,12,13749,224.36
3,3,15,20971,165.65
2,4,11,17455,199.5
4,5,18,20166,155.54
4,5,4,15404,222.95
9,1,1,9038.4,349.51
2,3,6,15960,224.49
1,4,14,17538,188.25
4,1,4,12029,276.04
2,4,15,20094,167.28
4,5,13,19578,194.42
3,5,18,20683,171.45
3,4,9,18002,207.85
8,6,18,22323,173.09
6,3,1,9943,345.64
6,6,5,16197,223.22
10000,1,14,512.44,5550.6
1000,3,17,3036.7,798.57
4,6,7,16851,214.25
5,1,5,14485,215.06
1000,6,14,3250.2,773.71
1,2,11,16819,213.84
5,5,11,19349,194.77
2,1,17,16256,194.45
1,1,5,12999,237.04
100,3,4,15172,201.62
3,1,6,12046,251.15
1000,2,15,3059.8,854.01
10,3,15,20988,164.47
8,2,10,18706,177.54
8,3,17,21004,165.18
10000,1,12,365.07,9098.9
5,6,4,16099,204.13
6,2,12,16895,181.01
5,2,13,19214,170.21
8,1,18,13997,228.11
7,5,8,17780,192.18
9,6,13,20492,165.89
8,4,13,19675,192.49
3,5,8,16913,195.85
4,5,15,20916,204.49
10,6,4,16195,204.42
1,3,2,11995,284.51
6,1,5,14072,222.17
1,1,3,11601,286.42
