Max_spout,Spliters,Counters,Throughput+,Latency-
10,6,18,30611,3.2763
1,3,1,6927.3,1.4724
100,5,2,36286,27.571
1.00E+06,5,13,54479,824.38
1.00E+05,4,10,54938,759.54
1.00E+06,6,6,43657,618.01
10,2,5,32465,3.0701
10,2,11,30705,3.2506
10,5,6,30234,3.341
1.00E+06,1,1,66418,91578
100,6,4,43909,22.236
1,5,16,6304.4,1.5942
10000,6,13,46248,522.78
10,6,17,29777,3.3335
1,6,3,7680.7,1.3299
10,2,8,31045,3.2466
1,6,17,6858.3,1.4572
1000,2,1,41689,239.02
1,5,14,6400.4,1.5555
10,5,12,28589,3.5364
1.00E+05,6,15,47606,525.63
1.00E+06,2,11,78731,24278
1.00E+05,5,4,33910,1023.2
1,1,14,5042.6,1.9422
10,4,15,29159,3.4936
10000,1,18,64152,1565.8
1000,4,14,55946,181.57
1,6,16,7150.8,1.4092
1000,3,3,45915,222.66
10,3,2,32680,3.058
1,6,6,7767.2,1.3184
1.00E+05,1,4,60895,15073
1.00E+05,1,2,56635,16829
100,2,10,54155,18.162
1000,3,16,59858,172.84
1.00E+05,3,15,57327,756.68
10,6,15,30885,3.2422
100,6,14,48914,19.031
1000,1,13,67571,146.65
1.00E+06,6,4,45085,653.92
100,6,8,47814,19.547
1,2,18,5351.2,1.8451
1.00E+06,1,7,65052,71448
10,1,5,28189,3.5178
1,6,14,6914.1,1.4566
100,1,13,54443,17.328
1.00E+05,1,16,63390,14063
10,1,18,27734,3.6682
1000,6,11,48956,174.12
1000,4,6,51426,203.82
1000,3,2,60799,166.47
100,4,16,52702,18.764
1.00E+06,5,15,54619,965.73
10000,6,17,45751,524.66
1.00E+05,1,14,65736,15405
1.00E+05,2,6,62921,14513
10000,6,14,47003,494.8
10000,4,2,32762,1123.6
100,3,9,53573,18.501
1,4,13,6370.2,1.563
10,4,14,30010,3.389
100,6,12,47366,20.042
1.00E+05,4,16,57492,860.13
100,2,9,52608,19.265
1.00E+05,2,4,51258,18328
100,6,17,42239,21.375
1.00E+06,1,14,95094,36603
1,3,14,6560.3,1.5364
10,5,18,28791,3.511
100,1,15,54676,16.838
1.00E+05,1,11,67729,12569
1.00E+05,3,4,53934,1229.4
10000,1,8,62588,1376.4
10000,4,15,55474,803.04
10,6,4,32233,3.1626
1,1,9,5220.9,1.8724
10000,1,6,63667,1499.3
1000,5,9,57228,182.22
1.00E+06,6,17,45327,520.84
1,5,3,7040.8,1.446
1,1,16,5283.2,1.9688
100,5,8,52163,18.834
10,2,1,28180,3.5385
1.00E+06,4,11,54485,799.59
10000,4,18,53160,836.73
1.00E+06,5,6,42877,863.05
1000,1,16,70644,142.51
100,4,6,49121,20.616
10,6,14,30848,3.2613
1.00E+06,2,6,68913,56665
1,6,18,6857.8,1.4954
1.00E+05,3,1,49647,15033
1,5,18,6293.2,1.6017
10000,5,7,51277,825.5
1,3,7,7266.3,1.4241
1,5,11,6673.1,1.5382
1000,2,6,53012,197.96
1.00E+05,2,13,76190,789.55
1.00E+05,5,15,55162,1249.1
1.00E+06,3,13,58196,753.06
10000,4,13,58281,784.23
1,1,8,5377.4,1.8902
1000,1,17,64267,155.39
1,5,9,6683.8,1.5397
1,4,7,6763.1,1.5126
1000,4,13,58388,171.97
100,3,11,54634,18.193
1000,4,7,59354,172.53
10000,4,12,53132,783.54
1000,4,4,43890,231.82
1.00E+06,3,11,57489,707.08
1,4,2,7928.6,1.3264
10000,5,1,26744,1486.5
10,3,7,30044,3.3138
10,5,2,31548,3.1333
10,5,15,28524,3.5358
1000,4,2,34221,299.39
10000,2,10,67768,1463.6
100,4,8,49490,20.154
1000,4,18,56956,181.4
10,6,2,34466,2.9167
1.00E+05,3,8,57748,737.65
1,6,2,7496.3,1.3678
100,1,7,52115,19.205
1,1,13,5201.2,1.9178
1000,1,5,54852,184.6
1.00E+05,5,8,53160,868.4
1.00E+06,1,6,67297,53340
10,2,17,29708,3.3809
1000,2,2,47925,212.72
10000,3,3,40776,833.19
100,3,16,54903,18.29
10,5,1,29790,3.3747
1.00E+06,3,2,64297,720.35
1.00E+05,3,9,57433,925.43
1,5,15,6345.6,1.5636
1.00E+05,6,18,47520,601.95
1,1,5,5534.5,1.8374
1.00E+06,3,7,50375,808.05
10,5,16,29568,3.4202
1.00E+06,2,1,36750,94553
10,3,5,30710,3.2454
1000,1,15,65559,146.59
10,6,8,31859,3.204
10,6,12,31526,3.1931
1000,1,9,63205,143.47
10000,3,5,52020,816.86
10,5,9,30321,3.4058
10000,4,3,36455,1007.8
1.00E+05,6,9,45395,528.03
1.00E+05,2,16,70660,503.57
1000,1,1,50502,197.06
1.00E+06,5,17,56517,846.58
1000,3,10,55308,184.64
1,1,4,5646.8,1.8299
10,4,17,28135,3.5179
1.00E+06,6,15,50244,522.62
1.00E+06,3,6,55815,784.2
1,3,2,7468.3,1.3264
1.00E+05,4,11,55317,784.34
1000,6,9,47213,181.57
1000,5,7,54866,194.78
100,5,10,52505,19.357
1000,4,9,55281,186.28
10000,5,6,49070,855.65
100,4,2,33592,30.38
1000,3,17,59539,175.9
1.00E+06,6,9,45737,488.02
1.00E+05,3,14,59394,791.86
1.00E+06,1,18,82514,44566
10000,6,1,56278,1267.7
10000,4,11,54605,791.7
10,5,10,30269,3.3514
10000,3,17,55429,816.52
1.00E+05,5,3,36113,923.03
10,3,10,30507,3.2954
100,4,5,46977,21.811
10000,2,17,78121,1279.5
1.00E+05,6,2,55380,440.37
1.00E+06,5,14,50915,811.7
1.00E+06,2,3,61824,83512
1000,2,8,49891,206.25
1000,1,6,55423,176.69
10,6,13,30842,3.226
1.00E+06,6,13,47157,529.31
10000,6,16,48431,503.7
10,3,12,29980,3.326
1,2,6,5546.3,1.8161
10000,3,18,57586,792.96
1.00E+05,3,7,43754,820.29
1000,4,1,52846,187.36
1.00E+06,2,16,69749,309.65
1,4,1,6764.7,1.477
1000,6,4,45218,192.37
10000,6,3,42753,904.03
1000,5,1,30328,339.94
100,3,10,54352,18.575
10000,4,14,54537,828.62
10,2,13,30675,3.2491
100,3,13,55170,18.374
1,6,9,7381.6,1.3855
1,6,11,7037.9,1.4329
10000,2,18,77751,1186.4
1.00E+06,3,9,58277,775.45
100,2,7,51649,19.832
1.00E+05,5,9,55332,800.45
1,1,15,5257.5,1.9272
1.00E+05,6,14,45790,487.01
1.00E+05,6,8,47573,476.85
1,3,12,6589.5,1.5266
1.00E+06,4,12,53634,920.88
10000,1,11,65911,1394.4
100,2,3,48120,21.603
100,6,5,46010,21.097
1.00E+05,4,6,48289,852.67
1000,2,15,66965,136.33
10000,6,7,40972,835.76
1000,2,17,69097,127.68
1.00E+06,4,18,55566,952.86
1.00E+05,4,14,55063,918.63
10000,6,4,43014,743.21
100,6,10,45027,21.197
1,6,5,7532.7,1.3448
100,5,16,49782,20.192
1,3,11,6678.2,1.5247
1.00E+05,3,5,50951,825.53
1000,6,16,45229,193.45
1.00E+05,1,7,61873,16088
10,5,17,28762,3.4509
1.00E+06,3,8,58117,812.82
1000,4,5,48125,216.95
10,1,9,28657,3.4184
1,5,7,6855.4,1.4534
1.00E+05,6,13,46049,552.56
1.00E+06,1,16,70303,60552
10,1,6,28862,3.5443
100,6,11,46910,19.079
1.00E+05,1,1,45189,20990
1,1,2,5552.9,1.8259
10,6,16,30727,3.2578
1.00E+05,6,17,44254,652.28
1,2,5,5846.6,1.8195
1.00E+06,5,9,55087,865.8
100,6,9,45665,20.214
1.00E+06,2,5,63131,81802
1.00E+05,4,4,40355,897.75
1.00E+05,4,17,58359,895.5
1.00E+06,6,8,46245,552.01
10000,5,16,52794,827.04
1.00E+05,5,1,28325,1347.7
1.00E+05,4,18,52242,883.67
1,2,13,5602.6,1.852
10000,5,14,56405,820.87
100,4,7,54730,18.332
1.00E+05,3,18,58816,812.4
10,6,10,31625,3.1312
1.00E+05,3,13,57626,886.67
1.00E+05,5,18,55594,813.39
1.00E+06,4,7,55725,803.82
10,2,14,29973,3.3283
1000,2,16,63510,116.06
1000,2,9,57605,168.94
10,5,3,28968,3.4356
10000,6,10,45921,468.44
10000,2,8,57685,1722
1.00E+06,1,12,85232,40805
