Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+05,5,12,58277,825.91
1.00E+06,3,1,72271,30521
1000,5,15,59100,172.62
1,3,11,6678.2,1.5247
10000,3,7,49894,777.49
1.00E+06,2,10,90483,40896
10,5,1,29790,3.3747
10,3,14,29954,3.3561
1.00E+06,3,12,58792,853.42
1.00E+05,6,4,43977,662.96
1.00E+06,5,13,54479,824.38
1.00E+06,4,9,51861,857.03
1.00E+06,3,14,59461,810.27
1000,3,3,45915,222.66
100,1,18,54025,17.415
1,6,7,7767.6,1.331
10000,4,10,52129,812.86
1.00E+05,4,12,54068,830.79
10000,3,13,58653,736.47
1000,5,2,38185,266.02
10000,3,17,55429,816.52
1.00E+05,6,11,48833,528.02
1,2,15,5381.5,1.8954
10,6,18,30611,3.2763
100,2,17,55616,17.036
1.00E+06,2,16,69749,309.65
10,6,11,30909,3.222
1.00E+06,5,11,53942,888.87
100,3,6,52614,19.297
1000,5,10,54189,184.45
1.00E+05,6,1,51230,11450
1,6,11,7037.9,1.4329
1,6,12,7165.7,1.4295
10,5,16,29568,3.4202
10,3,1,29324,3.3776
10000,5,9,54385,760.35
1.00E+05,4,7,55388,796.09
10,5,12,28589,3.5364
1,3,16,6634,1.5347
1000,3,14,60581,167.99
10,1,9,28657,3.4184
1000,1,17,64267,155.39
10000,6,17,45751,524.66
1.00E+05,5,3,36113,923.03
1000,3,2,60799,166.47
1,4,8,6386.8,1.531
1.00E+05,6,2,55380,440.37
10,5,14,28961,3.4509
1.00E+06,2,18,81840,11246
1.00E+06,1,7,65052,71448
1000,5,16,53494,190.48
10000,4,2,32762,1123.6
100,3,17,53660,18.863
1000,5,3,41825,252.3
10000,3,9,57998,731.92
1,3,2,7468.3,1.3264
1000,6,11,48956,174.12
1,2,6,5546.3,1.8161
1000,3,16,59858,172.84
1.00E+06,5,12,54673,838.89
10,1,3,28894,3.4678
100,5,12,52862,18.754
1000,6,6,44860,196.18
1,1,4,5646.8,1.8299
1.00E+05,6,8,47573,476.85
1.00E+06,1,14,95094,36603
1000,5,4,39442,261.79
100,4,10,50731,20.16
1.00E+05,4,10,54938,759.54
10,5,4,30228,3.3734
1.00E+05,5,18,55594,813.39
100,3,1,46137,22.012
1.00E+05,6,14,45790,487.01
1.00E+06,5,14,50915,811.7
100,3,15,54598,18.623
10000,1,10,64422,1472.5
1.00E+05,3,9,57433,925.43
1,3,4,7463.5,1.3638
1.00E+05,6,16,47476,535.45
10000,3,6,53857,766.41
10,1,8,28536,3.5172
1000,3,10,55308,184.64
100,2,3,48120,21.603
10000,2,6,64663,1539
1.00E+05,2,4,51258,18328
1.00E+06,2,8,80544,30348
100,3,10,54352,18.575
1.00E+05,4,18,52242,883.67
100,3,9,53573,18.501
1000,2,16,63510,116.06
1.00E+06,4,4,41062,897.43
10000,5,14,56405,820.87
1.00E+05,1,1,45189,20990
100,6,18,45666,19.374
10,1,12,28007,3.5948
1000,5,14,56967,179.53
1.00E+06,5,4,34482,992.83
100,1,9,55090,18.567
100,2,14,55727,18.091
1.00E+06,1,11,93548,40881
10,1,1,28203,3.4546
10000,2,5,56752,1746.6
1000,2,8,49891,206.25
1.00E+05,3,5,50951,825.53
10,6,10,31625,3.1312
1000,3,9,57754,175.03
1.00E+06,1,13,81950,55477
1,5,12,6573.8,1.5572
1,2,18,5351.2,1.8451
10,1,17,27657,3.6694
1.00E+06,6,11,45294,505.23
1000,6,2,54774,146.53
100,2,7,51649,19.832
1,6,1,7226.1,1.404
1.00E+06,5,1,28155,1546.7
1000,5,5,49159,205.99
10,2,9,30945,3.2195
10,5,18,28791,3.511
1000,6,7,40440,224.07
1.00E+05,3,14,59394,791.86
10000,6,8,48377,453.5
1.00E+05,1,6,64450,15049
10,3,12,29980,3.326
100,6,3,44198,22.409
1.00E+05,2,17,83057,10676
1.00E+05,1,15,64561,15257
1,4,18,6241.1,1.6
100,6,9,45665,20.214
100,2,2,46785,21.854
10,2,4,31513,3.1552
10,1,2,30487,3.2351
100,1,17,53428,17.798
1.00E+05,3,11,58079,773.62
10000,6,11,46686,513.58
