Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+06,1,16,70303,60552
1,2,3,5791.9,1.7557
10,2,15,31084,3.2191
100,3,15,54598,18.623
1000,2,9,57605,168.94
1.00E+06,1,3,63021,82187
1000,1,5,54852,184.6
100,2,3,48120,21.603
100,2,16,57972,16.279
1.00E+05,1,8,62165,14336
1,4,13,6370.2,1.563
1,6,15,7042.3,1.4358
1,3,8,6900.3,1.4368
1.00E+06,2,14,87119,26320
1.00E+06,2,4,55321,63627
10,1,3,28894,3.4678
100,1,6,51659,20.06
10000,6,14,47003,494.8
10,4,10,29304,3.4023
100,6,18,45666,19.374
10000,1,12,62552,1539.4
1.00E+05,4,5,44360,820.19
1000,1,6,55423,176.69
10000,4,14,54537,828.62
1.00E+05,1,14,65736,15405
100,5,14,50797,19.589
1,2,13,5602.6,1.852
100,5,11,53875,18.737
1,2,5,5846.6,1.8195
1000,1,13,67571,146.65
1.00E+05,2,1,36915,25965
10000,5,6,49070,855.65
10000,2,14,75596,1100.8
10,3,6,30616,3.3052
1.00E+05,6,11,48833,528.02
1000,6,12,48093,174.74
100,6,17,42239,21.375
1000,4,2,34221,299.39
100,6,11,46910,19.079
1000,5,12,55750,182.82
1.00E+06,4,8,49519,860.01
100,3,14,55033,18.287
1,1,2,5552.9,1.8259
10000,6,1,56278,1267.7
1.00E+06,6,15,50244,522.62
1000,3,6,56000,192.73
1,4,17,6151.7,1.6312
1,1,11,5300.4,1.9305
1.00E+06,3,7,50375,808.05
1.00E+05,3,6,54630,831.75
10000,5,10,56353,805.67
10000,6,17,45751,524.66
1,6,3,7680.7,1.3299
10000,2,15,79489,1165.2
1.00E+06,2,8,80544,30348
10000,3,8,58858,748.62
10,6,14,30848,3.2613
1.00E+05,3,2,64186,709.56
1000,1,3,53398,197.34
100,6,6,46332,21.147
1,4,14,6071.9,1.6306
10000,3,1,51479,1811.1
1,3,10,6839.8,1.5172
1,2,12,5577.5,1.8543
1000,2,4,48976,203.12
1.00E+05,2,3,58901,15448
10000,1,11,65911,1394.4
10000,5,2,34867,1029.5
10000,6,12,44764,541.08
1.00E+05,4,12,54068,830.79
10,3,3,31820,3.173
1.00E+05,4,6,48289,852.67
1.00E+06,4,4,41062,897.43
1000,6,10,45031,177.52
1,5,8,7004.2,1.4586
1.00E+05,4,11,55317,784.34
1,3,11,6678.2,1.5247
1000,3,17,59539,175.9
100,1,12,53898,17.537
100,3,10,54352,18.575
1000,1,8,53505,174.83
1000,4,4,43890,231.82
100,1,2,46286,22.103
10000,4,1,55902,1726.8
10000,6,9,45982,489.29
10000,3,17,55429,816.52
10,6,18,30611,3.2763
1,1,12,5258.8,1.9272
100,2,4,45332,21.875
1.00E+06,2,5,63131,81802
10,4,4,30830,3.2615
1,2,14,5464.8,1.9197
10000,4,18,53160,836.73
1000,1,2,53086,191.22
1.00E+05,3,5,50951,825.53
1.00E+05,5,17,57302,843.75
10000,2,10,67768,1463.6
1000,3,9,57754,175.03
1.00E+06,2,9,80590,23656
1.00E+06,6,6,43657,618.01
100,1,7,52115,19.205
100,3,6,52614,19.297
10,3,12,29980,3.326
10,6,8,31859,3.204
1,5,4,6534.9,1.5195
10000,4,13,58281,784.23
1,6,10,7591,1.3139
100,3,17,53660,18.863
10,1,9,28657,3.4184
100,2,1,39997,25.032
100,3,3,45752,21.69
1000,2,3,51798,195.36
10000,4,16,58658,799.13
1,5,5,7114.6,1.4161
10,4,13,29871,3.3572
1,1,4,5646.8,1.8299
10,5,18,28791,3.511
1.00E+06,2,13,72768,390.52
1.00E+06,6,18,47878,531.32
10,6,13,30842,3.226
10000,3,13,58653,736.47
100,6,10,45027,21.197
1.00E+06,6,13,47157,529.31
10,5,5,31592,3.2717
10,3,17,29452,3.4393
1000,2,13,66556,117.56
1.00E+05,2,7,65050,11657
10,5,13,28871,3.541
1000,5,5,49159,205.99
100,2,2,46785,21.854
1.00E+06,6,4,45085,653.92
1.00E+05,6,2,55380,440.37
1000,1,11,64284,143.66
1,3,14,6560.3,1.5364
10,4,1,28420,3.4374
1.00E+06,5,1,28155,1546.7
1000,1,14,67553,140.5
100,4,17,53212,19.881
1,5,15,6345.6,1.5636
100,2,12,54774,17.333
1000,1,15,65559,146.59
1,2,17,5381,1.9208
1,4,8,6386.8,1.531
100,2,5,47051,22.11
10,2,3,34032,2.9425
1,2,7,5594.7,1.8287
1,2,8,5534.4,1.8247
100,6,16,46773,19.903
1000,4,18,56956,181.4
100,4,10,50731,20.16
10,1,13,27695,3.5988
100,6,4,43909,22.236
1.00E+05,2,9,70997,11549
10000,6,4,43014,743.21
10000,5,13,55044,791.56
10,5,6,30234,3.341
1,2,16,5424,1.8711
10000,1,3,56933,1808.1
1,5,13,6373.1,1.5647
1.00E+05,3,11,58079,773.62
100,4,12,50747,19.686
100,3,1,46137,22.012
10,3,11,30027,3.3538
1000,2,14,63127,141.81
10000,6,3,42753,904.03
1000,2,15,66965,136.33
100,5,13,50365,19.829
100,3,9,53573,18.501
100,6,2,51600,19.351
1.00E+06,5,4,34482,992.83
100,2,10,54155,18.162
1,6,2,7496.3,1.3678
1,2,10,5370.8,1.8457
